,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
9,157.624792348914,81.46657593435823,0.0,0.0,0.0,0.0,0.0,30.17796052348683,0.0,0.0,0.0,0.0,0.0,0.8243950136698165,13.248118855823696,0.0,0.0,0.0,0.0,0.0,3.8558877378878784,23.098444477149652,0.0,0.0,0.0,0.0,0.0,15.712891527430473,38.33825587571047,0.0,0.0,0.0,0.0,0.0,2.1677728166864667,247.17809598120758,0.0,0.0,0.0,0.0,0.0,298.4962339850978,31.18644639928125,0.0,0.0,0.0,0.0,0.0,69.93354744601803,108.88755295528433,0.0,0.0,0.0,0.0,0.0,44.313360682131595,85.61366713086616,0.0,0.0,0.0,0.0,0.0,129.0239890505183,72.54793878901398,0.0,0.0,0.0,0.0,0.0,99.30772459862193,77.66227203459614,0.0,0.0,0.0,0.0,0.0,62.79436076739049,84.30698093011426,0.0,0.0,0.0,0.0,0.0,104.30443510068756,24.803466496859034,0.0,0.0,0.0,0.0,0.0,23.543922162026632,172.62313497269287,0.0,0.0,0.0,0.0,0.0,212.82254905693014,114.50197238212677,0.0,0.0,0.0,0.0,0.0,68.05102274353617,88.5419279328864,0.0,0.0,0.0,0.0,0.0,65.59935010926533,66.58580805677663,0.0,0.0,0.0,0.0,0.0,16.393462495431223
10,13.788120391877834,80.47969190885782,0.0,0.0,0.0,0.0,0.0,3.099361980241316,0.0,0.0,0.0,0.0,0.0,0.6228676542183277,2.1144653294311073,0.0,0.0,0.0,0.0,0.0,6.280459170745975,10.698453452333267,0.0,0.0,0.0,0.0,0.0,5.113595406317893,11.133858571993791,0.0,0.0,0.0,0.0,0.0,3.412790371161527,206.71522284368137,0.0,0.0,0.0,0.0,0.0,146.13151510415366,26.636474360213438,0.0,0.0,0.0,0.0,0.0,8.959666745267757,118.53961261055849,0.0,0.0,0.0,0.0,0.0,19.428682858593746,113.84703244548147,0.0,0.0,0.0,0.0,0.0,37.64251670467565,72.39079953712968,0.0,0.0,0.0,0.0,0.0,248.68943591488315,78.1173151036399,0.0,0.0,0.0,0.0,0.0,102.96243616377471,45.77841891255723,0.0,0.0,0.0,0.0,0.0,16.896644026137277,18.386423405165814,0.0,0.0,0.0,0.0,0.0,17.163410277313883,125.08674079862485,0.0,0.0,0.0,0.0,0.0,86.53951406695737,109.30145886950774,0.0,0.0,0.0,0.0,0.0,17.047584385617064,89.50142696059125,0.0,0.0,0.0,0.0,0.0,50.83722500209694,66.04307529243067,0.0,0.0,0.0,0.0,0.0,18.74771853729571
11,76.50209213112753,67.90122624546028,0.0,0.0,0.0,0.0,0.0,8.973204954241657,0.0,0.0,0.0,0.0,0.0,0.1905403367775584,12.394910432516394,0.0,0.0,0.0,0.0,0.0,8.509806897241935,25.67202810803294,0.0,0.0,0.0,0.0,0.0,29.451136826055958,3.1574492027527654,0.0,0.0,0.0,0.0,0.0,6.562757030771722,116.2339562325458,0.0,0.0,0.0,0.0,0.0,206.80422763189404,28.56603514347309,0.0,0.0,0.0,0.0,0.0,63.70750517253996,118.17529027321694,0.0,0.0,0.0,0.0,0.0,24.153662146342253,74.8154370512048,0.0,0.0,0.0,0.0,0.0,6.531857357088716,58.84928414240341,0.0,0.0,0.0,0.0,0.0,272.05473898146624,111.43649140766779,0.0,0.0,0.0,0.0,0.0,68.73725197743647,30.483823379157116,0.0,0.0,0.0,0.0,0.0,61.93081562854185,42.128325023945585,0.0,0.0,0.0,0.0,0.0,28.23648248684026,142.21244139055858,0.0,0.0,0.0,0.0,0.0,86.91599853420969,148.9468637222122,0.0,0.0,0.0,0.0,0.0,53.76078885468871,105.00337785391314,0.0,0.0,0.0,0.0,0.0,138.0807229059493,63.473163844801924,0.0,0.0,0.0,0.0,0.0,25.060015269035617
12,25.741350148823983,71.67985079565162,0.0,0.0,0.0,0.0,0.0,2.178781727492229,0.0,0.0,0.0,0.0,0.0,7.7531639203675935,2.139759877510936,0.0,0.0,0.0,0.0,0.0,2.8119431865842546,8.19846690368986,0.0,0.0,0.0,0.0,0.0,5.587266119611823,2.633929662941239,0.0,0.0,0.0,0.0,0.0,2.6939789550488262,240.30482943891315,0.0,0.0,0.0,0.0,0.0,109.19436261415376,28.7322289873049,0.0,0.0,0.0,0.0,0.0,42.487403175595816,107.82017684099554,0.0,0.0,0.0,0.0,0.0,2.0691802875254934,69.95603918333481,0.0,0.0,0.0,0.0,0.0,4.170443219784813,64.42840834710991,0.0,0.0,0.0,0.0,0.0,4.764696302578448,52.20836224503143,0.0,0.0,0.0,0.0,0.0,64.2784341028889,25.138731816469658,0.0,0.0,0.0,0.0,0.0,13.801783914075395,14.012563076025327,0.0,0.0,0.0,0.0,0.0,58.651505611707826,112.37942093389809,0.0,0.0,0.0,0.0,0.0,168.4962988488503,119.7231677121234,0.0,0.0,0.0,0.0,0.0,100.25406600360901,82.25951548988968,0.0,0.0,0.0,0.0,0.0,15.942581012366876,55.38979405019535,0.0,0.0,0.0,0.0,0.0,30.630984274004597
13,30.12264590845939,64.3427557862166,0.0,0.0,0.0,0.0,0.0,2.1280769468276244,0.0,0.0,0.0,0.0,0.0,4.098612344084368,7.070594804101427,0.0,0.0,0.0,0.0,0.0,3.082595962763964,7.6065006640806105,0.0,0.0,0.0,0.0,0.0,4.338965037958443,74.73835424979156,0.0,0.0,0.0,0.0,0.0,1.998735594236466,329.74057460249,0.0,0.0,0.0,0.0,0.0,131.83629234210082,52.24390180601441,0.0,0.0,0.0,0.0,0.0,31.996474236949343,96.21397260774502,0.0,0.0,0.0,0.0,0.0,25.95254086266031,87.56130390156798,0.0,0.0,0.0,0.0,0.0,483.156729058392,97.27673617713276,0.0,0.0,0.0,0.0,0.0,0.22771633392312624,205.206382751032,0.0,0.0,0.0,0.0,0.0,80.60102718570099,125.04804860533328,0.0,0.0,0.0,0.0,0.0,1.98598364167549,40.86593258320807,0.0,0.0,0.0,0.0,0.0,13.871317199511454,154.5477349506093,0.0,0.0,0.0,0.0,0.0,47.739952444937686,84.10828921333761,0.0,0.0,0.0,0.0,0.0,48.39843541744895,118.75575297495803,0.0,0.0,0.0,0.0,0.0,76.43942393458015,65.21638823571895,0.0,0.0,0.0,0.0,0.0,60.256217580858824
14,105.56834301838212,57.95560724262633,0.0,0.0,0.0,0.0,0.0,2.0757837287500864,0.0,0.0,0.0,0.0,0.0,5.659645340753037,3.7793258142904467,0.0,0.0,0.0,0.0,0.0,3.267436589379275,7.754671473863124,0.0,0.0,0.0,0.0,0.0,12.997055346420526,28.546379840502407,0.0,0.0,0.0,0.0,0.0,23.05175619312024,113.4822917945599,0.0,0.0,0.0,0.0,0.0,106.23397772749634,38.72485219311477,0.0,0.0,0.0,0.0,0.0,5.837199625193682,100.02382995918381,0.0,0.0,0.0,0.0,0.0,146.78916233353652,79.80283000182928,0.0,0.0,0.0,0.0,0.0,4.152569279587467,101.80443220908222,0.0,0.0,0.0,0.0,0.0,116.54373790634918,36.327316730586425,0.0,0.0,0.0,0.0,0.0,46.87483846504625,30.854400177885008,0.0,0.0,0.0,0.0,0.0,51.519165861439454,33.93802150802079,0.0,0.0,0.0,0.0,0.0,15.93210692073695,128.030877710756,0.0,0.0,0.0,0.0,0.0,151.74865118202342,88.67161535771511,0.0,0.0,0.0,0.0,0.0,39.51747676828923,103.59062003142012,0.0,0.0,0.0,0.0,0.0,134.89921459148383,53.38342460875455,0.0,0.0,0.0,0.0,0.0,40.35312036445704
15,10.405979078133564,75.61601398714126,0.0,0.0,0.0,0.0,0.0,2.2987520614126824,0.0,0.0,0.0,0.0,0.0,0.6219941389443081,2.091333843187076,0.0,0.0,0.0,0.0,0.0,3.767821800037278,7.886621312704029,0.0,0.0,0.0,0.0,0.0,10.60081179076523,9.615249610011475,0.0,0.0,0.0,0.0,0.0,1.0909754255578612,93.32149589566399,0.0,0.0,0.0,0.0,0.0,231.85220217021336,30.941757364692908,0.0,0.0,0.0,0.0,0.0,54.4821557522686,274.47442073973247,0.0,0.0,0.0,0.0,0.0,3.829883743531116,109.3435294086957,0.0,0.0,0.0,0.0,0.0,5.16817039276675,64.97267971827866,0.0,0.0,0.0,0.0,0.0,191.37479282605722,37.91842673696096,0.0,0.0,0.0,0.0,0.0,35.09149733407942,25.146767730918278,0.0,0.0,0.0,0.0,0.0,24.19829997778546,34.677119016831675,0.0,0.0,0.0,0.0,0.0,1.346874849561621,178.90249103283242,0.0,0.0,0.0,0.0,0.0,63.01219633293532,150.1469864523493,0.0,0.0,0.0,0.0,0.0,108.61904890591279,126.16305947618544,0.0,0.0,0.0,0.0,0.0,34.59648375944084,105.82537633561766,0.0,0.0,0.0,0.0,0.0,13.469316975581332
16,19.705710929533293,61.856548534655005,0.0,0.0,0.0,0.0,0.0,3.1246392320962584,0.0,0.0,0.0,0.0,0.0,3.9120343230481827,2.4609087461467105,0.0,0.0,0.0,0.0,0.0,1.5993193837902704,9.928117208334,0.0,0.0,0.0,0.0,0.0,2.191060109329595,2.660888131083496,0.0,0.0,0.0,0.0,0.0,1.8118869441036747,85.4425483041597,0.0,0.0,0.0,0.0,0.0,273.005149265715,20.92782428278408,0.0,0.0,0.0,0.0,0.0,13.542758738153191,177.57970248513317,0.0,0.0,0.0,0.0,0.0,17.40813563747568,67.2444261926675,0.0,0.0,0.0,0.0,0.0,6.749335507414863,59.10355738747521,0.0,0.0,0.0,0.0,0.0,9.365343708913866,39.876535373001616,0.0,0.0,0.0,0.0,0.0,50.45390633256178,40.510091400946024,0.0,0.0,0.0,0.0,0.0,27.86026986085767,27.14944921496935,0.0,0.0,0.0,0.0,0.0,10.727254928392126,156.1533393606723,0.0,0.0,0.0,0.0,0.0,23.294053626218055,95.15290276904608,0.0,0.0,0.0,0.0,0.0,64.69992531507818,135.1085334206413,0.0,0.0,0.0,0.0,0.0,25.227345789791784,68.76564572812094,0.0,0.0,0.0,0.0,0.0,9.340992415194073
17,61.24146698907594,70.85367249241342,0.0,0.0,0.0,0.0,0.0,4.07940082570963,0.0,0.0,0.0,0.0,0.0,7.138791850981566,4.965293974820124,0.0,0.0,0.0,0.0,0.0,8.203132234783777,8.742001714388046,0.0,0.0,0.0,0.0,0.0,2.073762242968728,2.4571113399130624,0.0,0.0,0.0,0.0,0.0,1.452750777862135,77.52719238163613,0.0,0.0,0.0,0.0,0.0,111.76502402389463,16.794903630239446,0.0,0.0,0.0,0.0,0.0,0.2135075358976986,132.84407036104375,0.0,0.0,0.0,0.0,0.0,14.176124044000893,76.19115202979775,0.0,0.0,0.0,0.0,0.0,17.61916044891931,58.305683755318945,0.0,0.0,0.0,0.0,0.0,0.8976558882499951,37.36068119345767,0.0,0.0,0.0,0.0,0.0,47.397654988119676,41.780351913082306,0.0,0.0,0.0,0.0,0.0,30.740508023144315,9.72515957943461,0.0,0.0,0.0,0.0,0.0,25.644922946111848,175.34444260198933,0.0,0.0,0.0,0.0,0.0,76.72883187675042,133.97985476939368,0.0,0.0,0.0,0.0,0.0,121.57288786569201,168.61919558159067,0.0,0.0,0.0,0.0,0.0,38.321638484049494,57.16530342132605,0.0,0.0,0.0,0.0,0.0,41.67327734637271
18,45.8285607889901,76.33600460685024,0.0,0.0,0.0,0.0,0.0,1.6099928678297113,0.0,0.0,0.0,0.0,0.0,8.884802572882158,2.0380319051429683,0.0,0.0,0.0,0.0,0.0,1.2255452044464126,7.458053051379386,0.0,0.0,0.0,0.0,0.0,4.281229230211916,1.355093992012663,0.0,0.0,0.0,0.0,0.0,5.580023949201008,109.40686613494643,0.0,0.0,0.0,0.0,0.0,56.379164401544266,20.223407113450435,0.0,0.0,0.0,0.0,0.0,14.171611111938883,96.23593931443611,0.0,0.0,0.0,0.0,0.0,14.533668168965846,69.59955612581372,0.0,0.0,0.0,0.0,0.0,1.231608777639447,76.79448409879099,0.0,0.0,0.0,0.0,0.0,7.840656032111296,47.505049678587746,0.0,0.0,0.0,0.0,0.0,53.16335387973737,32.024621723652324,0.0,0.0,0.0,0.0,0.0,24.769796259671658,6.888045103629931,0.0,0.0,0.0,0.0,0.0,16.46251641810297,245.07089975368817,0.0,0.0,0.0,0.0,0.0,37.06668788790667,109.75498563695592,0.0,0.0,0.0,0.0,0.0,24.848257507841645,213.1296418654725,0.0,0.0,0.0,0.0,0.0,258.62802596060345,52.287154155804195,0.0,0.0,0.0,0.0,0.0,17.71052767270257
