,DUP1q21_1,DUP1q21_1,DUP1q21_1,SZ,SZ,SZ,ASD,ASD,ASD,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1
31,0.3804094794255295,0.24267088911224755,62.5,0.13963936627225945,75.0,0.08766715366086741,0.18411797542621802,64.02116402116403,0.01131766323055949,0.15691704121632027,71.875,0.006150942054597581,0.22430448605451414,77.77777777777779,5.471109077224954e-06,2.775426089478083,55.55555555555556,0.23776336638548715,0.1699746457651387,84.61538461538461,4.1060093313123446e-05,0.40266212492461645,50.0,1.667231807344663e-05,0.6248054335531374,50.0,7.745519260713682e-05
32,0.2753822190799371,0.22759018512258028,50.0,0.13269411384942426,75.78125,0.002956695351481573,0.18543891415099806,59.25925925925925,0.013110265189773339,0.17379414135275317,78.125,0.00014342194122227373,0.3812457597337102,77.77777777777779,4.541317629696622e-06,0.7057404611842725,22.22222222222222,0.4701678091294909,0.11550836790617361,84.61538461538461,0.0007111985469286107,0.3365687875228596,57.14285714285714,4.3746402049310656e-06,0.5858223330977061,50.0,5.4299105975659376e-05
33,2.0559618764960104,0.07850324137063888,62.5,0.2878834897248371,64.0625,0.009204609383187424,0.1642877728325406,64.55026455026454,0.019830042538406298,0.15046627638891275,75.0,0.24999582475836676,0.3842816890554219,72.22222222222221,2.504305485806993e-05,0.9343968280390654,55.55555555555556,0.23373590513793116,0.1359928434827506,84.61538461538461,4.158987965534226e-06,0.3651257941415516,50.0,6.542298819070984e-06,0.9946520457084536,50.0,2.4536260707011447e-05
34,0.570417797980031,0.09307659048529687,62.5,0.145678603755956,75.78125,0.0018535901520972248,0.23317772839200607,60.84656084656085,0.006890667332076697,0.15045747679383104,75.0,0.005192809344117011,0.23724967154792426,77.77777777777779,1.4415750951144912e-06,0.8923395751196801,55.55555555555556,0.0005436266461922947,0.24197148845540248,84.61538461538461,0.00030984046803181684,0.35558414637223557,57.14285714285714,2.2303710088459417e-06,0.7606691419879215,50.0,5.93653334037618e-05
35,0.7218751035079447,0.1859015219191853,62.5,0.19004386748251553,73.4375,0.2870567890540549,0.19959099888641701,61.904761904761905,0.01889381981159393,0.1808835854800298,75.0,0.005521448768322095,0.23648627335018224,77.77777777777779,2.244988369729324e-05,0.8039815021599211,44.44444444444444,0.08278065326918467,0.23155214698948143,84.61538461538461,4.587596745936877e-06,0.36252774171906665,50.0,1.1728414727501073e-05,1.1851652411710596,50.0,4.4009427194940275e-05
36,0.23429861883295464,0.08347533325721665,75.0,0.1544855129917904,71.09375,0.002176139402155755,0.18955320105986276,56.08465608465608,0.12952387461402473,0.5144770803028051,71.875,0.0015328908441082597,0.2242698841938494,77.77777777777779,2.369620706284557e-06,0.7385034497231473,44.44444444444444,0.11432793368105726,0.19611688765599625,84.61538461538461,0.00028754654592784727,0.36779226787139413,57.14285714285714,2.8236991902917376e-06,1.2298226330332072,50.0,2.987558784614187e-05
37,2.808715369348452,0.18723609275091765,62.5,0.1850781573846208,75.0,0.18345410147559915,0.17919843693286291,61.37566137566137,1.252787342063302,0.2618529730693335,71.875,3.10578914492322e-08,0.23445188267342124,77.77777777777779,5.781871396925408e-06,1.4549188123816021,22.22222222222222,0.005320850116681454,0.1536790672787064,84.61538461538461,0.00011314881388224523,0.36188936547443,57.14285714285714,8.420429489036245e-06,0.8510290396714734,50.0,1.5685738910346555e-05
38,0.0005815767384519235,0.054248286382215405,62.5,0.2296029882410624,68.75,0.03672281607044973,0.3173355016847431,52.38095238095239,1.330725296233413,0.16395409268674413,75.0,9.82506702921247e-05,0.23776684682156654,72.22222222222221,2.759447358602858e-06,1.3697137850294738,22.22222222222222,4.332943502879214,0.17707149925813695,84.61538461538461,2.3322525720466194e-06,0.3262106287826315,50.0,1.0324019435911759e-05,1.2316418628717274,50.0,7.510949769763163e-06
39,3.6426470640581914,0.0677509359984205,75.0,0.16880308958851037,73.4375,0.028519950518931025,0.28464131926014524,53.96825396825397,0.004302770497983563,0.14132830580639424,78.125,0.055270740625506555,0.37895551312048786,77.77777777777779,1.915599818126028e-06,1.0555799135253754,55.55555555555556,0.02491336318227071,0.17131154715525257,84.61538461538461,1.631249876255104e-05,0.2897571379878953,50.0,3.972279530735011e-07,0.8572314018657382,50.0,2.776514675831922e-05
40,0.0011817691441762211,0.07472675741220171,75.0,0.2901084258153361,64.84375,0.017990893430635233,0.19013567456140038,60.84656084656085,0.030021979183789092,0.17887889838629142,78.125,0.0004958128336934452,0.25210068550370524,77.77777777777779,4.542034253151156e-06,0.6610378240272324,22.22222222222222,0.011971456292761811,0.2539888751089192,84.61538461538461,3.761715724714347e-05,0.36955827329294477,50.0,3.4442532683171813e-06,0.6039729419311277,50.0,7.4889721354272545e-06
41,0.17580404341326575,0.31514644809536935,62.5,0.1671577169237622,75.0,0.013648337949616762,0.26860865798133043,59.78835978835979,2.3524822068075375,0.1574234021836285,71.875,0.173630320086051,0.24000353178829897,77.77777777777779,3.109897067173269e-06,0.6343090777404032,55.55555555555556,4.747263638597147e-05,0.19476291544895544,84.61538461538461,1.6663133296727167e-06,0.31910755341520664,57.14285714285714,2.9114542706633262e-06,0.6352876966172356,50.0,9.00155374109282e-06
42,0.046735022619862815,0.6223287032617211,50.0,0.3012983320904449,71.875,2.7950717002913495e-05,0.22880835542442565,62.43386243386243,0.004112425265331003,0.14676393743358532,78.125,0.001393200746284832,0.24965180502192905,77.77777777777779,2.8315475496256024e-06,3.506346567467447,66.66666666666666,0.11482037914740717,0.20518290547324314,84.61538461538461,1.0194323047661415e-05,0.37612752542473066,50.0,4.685093169332128e-06,0.6422492311390896,50.0,1.2129715206178476e-05
43,0.055972205385866454,0.43792328912472817,62.5,0.15864688122959317,72.65625,0.003305856715684185,0.2517579439872426,60.84656084656085,0.0015319357247901041,0.23696367213173647,75.0,2.695875013854645e-06,0.2264539376063674,72.22222222222221,3.6084577913593937e-06,5.037245075183515,22.22222222222222,0.029992259271382438,0.2851606320804666,84.61538461538461,2.19593998974763e-05,0.35403539812123047,57.14285714285714,1.0019072491382983e-06,1.1050739026840688,50.0,5.973070239526057e-06
44,1.3683356684595998,0.05499765852388481,50.0,0.29800850904267345,66.40625,8.095509263745226e-06,0.23380805348103662,62.43386243386243,0.015048091870856359,0.2273710448114005,78.125,6.6869459209599365e-06,0.39602638499119197,77.77777777777779,4.1837811477725814e-07,0.9144566730397007,44.44444444444444,2.008243758227322,0.27849968350921256,84.61538461538461,6.111925976572304e-07,2.420431711198474,57.14285714285714,0.011303450749004027,1.5584200583441026,50.0,5.2114292574953766e-06
45,7.085214387733401,0.07684857983614833,50.0,0.2670230912617458,67.1875,0.00030573108020603946,0.2570375128628146,55.55555555555556,0.3320175325925134,0.241396343786288,78.125,2.43213386699099e-05,0.3717316232657294,72.22222222222221,2.864668736921659e-07,1.129652717685496,44.44444444444444,8.991753048164689e-05,0.1943371503777532,84.61538461538461,4.056140401590339e-05,0.13513885129854342,64.28571428571429,0.8354824344185956,0.6357146190833682,50.0,9.308326711101152e-06
46,7.181256755535617e-05,0.06885039735305708,62.5,0.24199821595084614,74.21875,0.0007230699413291988,0.26822645443159676,63.49206349206349,0.00011190865088863425,0.24662747167114263,78.125,1.7754926824060893e-09,0.5085812911404217,72.22222222222221,3.1408892383216295e-07,1.462338410726848,44.44444444444444,5.3501004218853413e-08,0.1921022142098066,84.61538461538461,1.2228320924261463e-05,0.3744012919993217,57.14285714285714,0.4774725996637523,1.3589061881231643,50.0,8.42342676803288e-06
47,0.11269147910801917,0.05937615804456609,62.5,0.3433773523989168,64.84375,0.019484885468021868,0.3854612727816854,55.026455026455025,0.005040838398334904,0.2510413869378423,78.125,7.10169594278443e-05,0.4170402060503926,77.77777777777779,1.988992241446303e-05,3.341549528753616,11.11111111111111,0.03470901481933159,0.2747031718931994,84.61538461538461,2.0779926051097975e-06,0.16729484453869878,71.42857142857143,0.20204210425752298,1.0549003132626154,50.0,5.788000057654942e-06
48,0.38613221905950335,0.329590481537924,62.5,0.1564411490303384,73.4375,0.0016616435192414083,0.33554993876624223,59.78835978835979,0.0012773907922245243,0.25605560217332546,78.125,3.8704280502965015e-06,0.23396500486951227,72.22222222222221,6.387803108671267e-06,1.9278499281191022,55.55555555555556,0.05454705033189952,0.3042634455846172,84.61538461538461,7.83046559263088e-09,0.3323207159553268,71.42857142857143,0.13936318759412616,0.6897573156417255,50.0,5.264103261469566e-06
49,0.13037552984789139,0.1452323566023778,75.0,0.2398294863791599,64.84375,0.00011652719645819207,0.3492348319590225,61.37566137566137,0.0021371287211177734,0.2605285117375832,78.125,3.3665990124427097e-06,0.35598400224092697,77.77777777777779,2.667697511468218e-06,0.9200692267722564,44.44444444444444,0.0004938441243727546,0.2110931480154502,84.61538461538461,1.7375292212718898e-06,0.14468370865326685,57.14285714285714,0.05135802284115276,1.398780304140658,50.0,1.4843270882510374e-06
50,2.3719415206177765,0.1721886363988472,62.5,0.23135282495644585,73.4375,0.0009504350512048746,0.3330061709844016,58.730158730158735,3.5001413106450184e-05,0.2586517089483506,78.125,6.854845457617963e-07,0.3541194796965869,77.77777777777779,7.1410056284058766e-06,1.0468111835822864,44.44444444444444,2.807899822783958e-05,0.3016393230474448,84.61538461538461,4.261230357821122e-08,0.3033811418418556,57.14285714285714,0.4580025007185256,1.0660792553151281,50.0,3.8491379122224304e-06
51,0.01879059491817479,0.14605852453347254,50.0,0.3946644056201911,64.84375,2.5421242537674144e-06,0.3231852169968387,60.84656084656085,0.09157626803683487,0.2603319953820981,78.125,5.382406693203806e-06,0.246171197022222,77.77777777777779,3.970348314651979e-06,1.0310374659953934,44.44444444444444,3.909654335666603e-05,0.1986079627845567,84.61538461538461,1.1707257730027874e-05,0.2971692564566781,57.14285714285714,0.001013093931140895,0.7026757940054347,50.0,1.892714692751458e-07
52,0.00012206905227574042,0.17720089224721897,75.0,0.24038393370561822,71.875,0.0020425701661100975,0.4197308470979784,57.14285714285714,1.1524590965343947e-05,0.2664710334754516,78.125,8.945838436541864e-07,0.4684975250947531,77.77777777777779,5.842449826386604e-06,1.986113523131075,44.44444444444444,1.4086512659972692e-06,0.2006913860898304,84.61538461538461,4.6170996792934354e-07,0.316650171716039,50.0,0.00023685054504327861,1.1159270717001513,50.0,5.506951546794148e-06
53,0.0012754501879376986,0.2128399386342728,75.0,0.2369782217568476,73.4375,0.0011834387401298263,0.38208233335094044,56.08465608465608,1.9261832176775525e-06,0.26327240808520136,78.125,1.9915344056269753e-05,0.459569135506671,77.77777777777779,2.0699346505777353e-06,2.607279931063876,44.44444444444444,2.8059392618879635e-05,0.2092283293793963,84.61538461538461,1.785373421227034e-07,0.38945036267004557,57.14285714285714,0.0007220035357709123,1.137996868541153,50.0,2.5940869783221286e-06
54,0.0014475098545690642,0.17233462888991055,75.0,0.23526750647798428,73.4375,0.004843466665788899,0.39694335529617386,60.317460317460316,8.963968448364348e-10,0.2686459589926584,78.125,9.530401706744716e-07,0.2549829345487476,77.77777777777779,3.6811717409088363e-07,1.0902271456125374,44.44444444444444,1.7191177959362387e-05,0.22797044196725158,84.61538461538461,8.091014650755682e-08,0.4114028052092368,57.14285714285714,3.7615657391522496e-05,1.1069441861791094,50.0,3.7907914934193107e-07
55,2.513119601714454e-06,0.17696852625649614,75.0,0.24046847675058342,71.875,8.449896174804011e-05,0.3443621906715235,61.37566137566137,0.0019424301925938753,0.2746370777731876,78.125,9.851261582699184e-07,0.2716748438157695,77.77777777777779,1.7320102847386031e-06,2.6765484929836,44.44444444444444,1.4023780257656457e-05,0.207671046801351,84.61538461538461,1.0184411065997121e-07,0.4034079936796964,50.0,6.835720532290616e-05,1.0610095252132823,50.0,2.1008813543449804e-06
56,1.4310986185763012e-05,0.1815338718823845,75.0,0.2685210397006425,72.65625,8.515968084066831e-05,0.389459713916971,61.37566137566137,0.0024162642704711255,0.2779701092077981,78.125,2.8816927022821145e-07,0.24613658201522393,77.77777777777779,3.7674031841378955e-06,1.1224196374601716,44.44444444444444,6.553147502895169e-05,0.20533405994608217,84.61538461538461,5.147802864917335e-07,0.4588122245573193,57.14285714285714,1.1451466479097447e-05,1.3304463901047707,50.0,5.480889604223535e-07
57,0.00029903410761129547,0.18128675958777746,75.0,0.17505655149961774,69.53125,0.9422597370752981,0.378129321810275,54.4973544973545,5.356430162471265e-05,0.2835786413993632,78.125,6.042316460271237e-07,0.3732205633612327,72.22222222222221,1.873101635371184e-06,3.5748815265660494,44.44444444444444,1.9430427872263723e-06,0.20917008896666836,84.61538461538461,2.635495714328797e-06,0.4960639626288929,57.14285714285714,2.069387211706289e-05,0.7939975247029925,50.0,1.9049707009495394e-06
58,6.655899023759866e-07,0.18837228025313196,75.0,0.23532108301996002,72.65625,0.00483519901864701,0.3241904557382988,61.37566137566137,0.0006260237729208308,0.2887068326234139,78.125,8.414243652733177e-06,0.6249489413704504,66.66666666666666,1.3689407072294389e-06,2.2339377129120015,44.44444444444444,0.00012641811823587074,0.24491216382468003,84.61538461538461,7.640861714936587e-07,0.49200493949445173,57.14285714285714,1.408440726338427e-05,0.7622083668995114,50.0,3.517738439282968e-07
