,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
45,0.03696365810359621,1.1827557012725896,70.73170731707317,0.6958333333333333,0.530291015903155,0.527777781089147,0.5500000019868215,1.8252177372163705,77.95275590551181,0.8705729166666667,0.7006944604218006,0.8541666679084301,0.6364583382382989,0.02212138624446951,2.0609712991052023,58.51063829787234,0.7259672619047618,0.6161586220065752,0.5610119141638279,0.7902777840693792,0.004669790472690784,1.332931005478628,80.64516129032258,0.8791666666666667,0.5250000059604645,0.625,0.4583333432674408,0.0032048157216472317,2.9286457947295164,52.94117647058824,0.7888888888888889,0.3888888955116272,0.2777777810891469,0.6666666666666666,0.008386362951928145,2.75688770077144,55.55555555555556,0.45,0.29999998211860657,0.2142857164144516,0.5,0.45513810195147447,3.4774965720652435,53.84615384615385,0.6,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.7426896778592848e-05,0.3065732448562815,92.85714285714286,0.9444444444444444,0.9000000059604645,1.0,0.8333333432674408,0.0002836676330479053,1.1214046436650345,80.0,0.90625,0.875,0.875,0.875,0.13552276241621192,2.115800174955744,42.857142857142854,0.16666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.008501173239084506
46,0.6579641794154824,2.404267543409267,60.97560975609756,0.5875,0.1944444477558136,0.3333333333333333,0.13888889054457346,1.5961624683652371,81.10236220472441,0.8911458333333334,0.7243055682629347,0.898958332836628,0.6770833358168602,0.0009287601944992334,1.5618267236445584,64.36170212765957,0.68484623015873,0.5625420908133189,0.6291666713853677,0.5645833394179741,0.0036925034960636973,1.1725971777929525,80.64516129032258,0.771875,0.49166667461395264,0.625,0.4166666716337204,0.00033206182951339334,0.3495198433798713,94.11764705882352,0.8333333333333334,0.5555555621782938,0.5,0.6666666666666666,3.262750478647746e-06,2.488403278541481,44.44444444444444,0.5166666666666666,0.25,0.20000000298023224,0.3333333432674408,2.8312891833327768e-05,3.192545964686408,61.53846153846154,0.675,0.6333333551883698,0.550000011920929,0.800000011920929,0.0014332096724997184,0.4346805594948128,85.71428571428571,0.9375,0.875,0.875,0.875,0.00018263000513499974,1.0162163204563588,80.0,0.6166666666666667,0.8333333432674408,0.8333333432674408,0.8333333432674408,0.004666789719122092,1.9929371618408265,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,0.3541734125356036
47,0.017347704140090018,1.2613049496379147,70.73170731707317,0.642361111111111,0.6085137178500494,0.6388888905445734,0.6369047661622366,1.0054423319484926,79.52755905511812,0.8914062500000001,0.7321924641728401,0.7666666731238365,0.7479166686534882,0.00020566458188474147,2.2930192504773217,52.659574468085104,0.6437003968253968,0.547279575218757,0.47147817971805733,0.7470238159100214,0.8915400279331748,0.9131550731604302,83.87096774193549,0.8340773809523809,0.5416666716337204,0.75,0.4583333358168602,0.01867694572335318,1.4525596292262029,64.70588235294117,0.6,0.2777777910232544,0.23809524377187094,0.3333333333333333,0.00124846600627744,2.0469266714237895,55.55555555555556,0.45,0.25,0.20000000298023224,0.3333333432674408,3.727845789145649,3.102325590889164,46.15384615384615,0.6166666666666667,0.2857142686843872,0.25,0.3333333432674408,0.003033931096402327,0.7879513420666736,85.71428571428571,0.96875,0.8571428656578064,1.0,0.75,0.007477532831745554,0.9840350483168325,80.0,0.65,0.8333333432674408,0.8333333432674408,0.8333333432674408,0.0026545141832322603,2.891791720762119,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.030774311271027994
48,0.04005597960008436,1.2296581017667285,75.60975609756098,0.7062500000000002,0.7473545074462891,0.7250000089406967,0.8416666686534882,1.3497791306420588,79.52755905511812,0.8966145833333334,0.7232142947614193,0.8854166679084301,0.6468750052154064,0.01856292349470499,2.4042800947729277,60.63829787234043,0.653720238095238,0.28402777885397273,0.5625,0.20803571616609892,0.9661168970403632,0.9490060228515986,80.64516129032258,0.7052083333333333,0.533333346247673,0.5833333432674408,0.5416666716337204,2.5457771664533766e-05,0.5235545142850107,88.23529411764706,0.8111111111111112,0.5833333333333334,0.5333333412806193,0.6666666666666666,0.000625865233376441,1.3415292395619896,55.55555555555556,0.5416666666666667,0.0,0.0,0.0,0.07673394365158374,3.131448456084615,61.53846153846154,0.4666666666666667,0.444444477558136,0.5,0.4000000059604645,2.4609584084846784e-05,0.6558612236889589,92.85714285714286,0.9333333333333333,0.944444477558136,1.0,0.9000000059604645,0.0023008206782645503,0.9675075475011443,70.0,1.0,0.7333333492279053,0.5833333432674408,1.0,0.29678132790794476,2.195809364063216,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.0030396342717174504
49,0.6280323785702565,1.5507430466881091,60.97560975609756,0.5590277777777778,0.5873015920321146,0.6861111149191856,0.5555555572112402,1.4535242087405489,79.52755905511812,0.8929687500000001,0.7562004141509533,0.7416666783392429,0.8052083402872086,0.00021784586119273668,2.6737697478315674,55.319148936170215,0.6522569444444444,0.5742651025454203,0.4957341346889734,0.7766865119338036,2.097247789776754,1.0420637154072316,83.87096774193549,0.925,0.5833333432674408,0.625,0.625,0.0014061189118915929,3.045733400489526,52.94117647058824,0.8111111111111112,0.36666665474573773,0.2539682586987813,0.6666666666666666,0.0007824620400815055,2.057222231120516,66.66666666666666,0.5,0.7857142984867096,0.7000000029802322,1.0,0.000662524267685263,3.7430458535768505,53.84615384615385,0.6145833333333333,0.4166666716337204,0.5,0.375,7.157207333528444e-05,1.8828145432266654,64.28571428571429,0.9444444444444444,0.5666666626930237,1.0,0.4333333447575569,0.0012184053766121491,1.3799147674595995,80.0,0.6166666666666667,0.8333333432674408,0.8333333432674408,0.8333333432674408,0.6587784580702597,2.4344711485940422,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.15152382745695112
50,0.16299075069118002,2.1196014282036777,65.85365853658537,0.6,0.45000000298023224,0.5555555572112402,0.38333334277073544,1.7338564342330125,73.22834645669292,0.8619791666666667,0.667559526860714,0.6139880996197462,0.7791666686534882,3.8180511786897763e-05,2.6716650840428544,55.85106382978723,0.68125,0.6244364579518636,0.5140377090622982,0.8493055601914724,0.0003234533210011749,0.7039251635009651,83.87096774193549,0.925,0.625,0.75,0.5833333358168602,0.09805702092046242,1.304219683379457,70.58823529411765,0.6458333333333334,0.600000003973643,0.5555555621782938,0.6666666666666666,0.044880164102913275,2.618222319063629,55.55555555555556,0.41666666666666663,0.6666666716337204,0.625,0.75,0.00436253563502217,3.1035737205260268,61.53846153846154,0.7083333333333333,0.5833333432674408,0.5416666716337204,0.800000011920929,0.0008554493997467599,1.1065804097416423,71.42857142857143,1.0,0.6857143044471741,1.0,0.533333346247673,5.094886872310763e-05,1.3466597832138598,80.0,0.6833333333333333,0.444444477558136,0.5,0.4000000059604645,0.003163912932045978,4.016350410706974,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.09278283092107034
51,0.0068385001329798675,1.6103491014448612,58.536585365853654,0.5946428571428571,0.5628787924846014,0.6277777850627899,0.5916666686534882,1.2975290812996618,79.52755905511812,0.8674479166666668,0.7090277895331383,0.7781250011175871,0.7020833380520344,0.000917528794406741,2.4601472388487755,60.1063829787234,0.6947916666666667,0.6264906550447146,0.5448412789652745,0.8180555601914724,0.003403825466436849,0.8160574967478951,74.19354838709677,0.8833333333333333,0.6428571417927742,0.5833333432674408,0.7500000074505806,0.05971818780259135,2.690018032949382,52.94117647058824,0.8333333333333334,0.39047618707021076,0.2761904795964559,0.6666666666666666,0.01584692114796701,2.5347488703233356,44.44444444444444,0.45833333333333337,0.1666666716337204,0.125,0.25,0.013911439393825525,3.110878830741548,53.84615384615385,0.6166666666666667,0.5,0.5000000149011612,0.7000000029802322,0.0031577535069043845,0.5963770714071701,92.85714285714286,0.9583333333333333,0.9545454680919647,1.0,0.9166666567325592,0.00021041871137124823,1.0739315666279468,80.0,0.75,0.761904776096344,0.875,0.75,0.04474236166708371,2.986718315813671,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.00091446454937564
52,0.2780177466857576,1.3738188888086142,78.04878048780488,0.6805555555555555,0.5638888974984487,0.563492069641749,0.600000003973643,1.5548825838747968,81.88976377952756,0.8846354166666667,0.7525027133524418,0.895833333954215,0.7135416697710752,0.14297079067957177,1.8111381907047162,66.48936170212765,0.6939980158730159,0.5993386345605055,0.6666666716337204,0.6082341323296229,0.14274592021894725,0.7683850845493407,87.09677419354838,0.8333333333333333,0.75,0.75,0.75,0.6202494657363897,1.9302513412133648,52.94117647058824,0.8333333333333334,0.33766234914461773,0.24603175620237985,0.6666666666666666,0.38108323311017334,2.845694929274515,33.33333333333333,0.48333333333333334,0.0,0.0,0.0,0.01663966491261747,3.142628740940709,53.84615384615385,0.5729166666666666,0.3333333432674408,0.5,0.25,0.0001994649626036028,0.44436643933492626,92.85714285714286,0.96875,0.9285714328289032,1.0,0.875,9.018456089978421e-05,0.9334807262521962,80.0,0.75,0.444444477558136,0.5,0.4000000059604645,0.058289927938271306,2.4410959932048377,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,0.013087153231679794
53,0.05401094515046264,1.8149905163014364,63.41463414634146,0.6071428571428571,0.3194444477558136,0.5,0.23888889451821646,1.4934466391883499,78.74015748031496,0.8828125,0.7255140822380781,0.6979166679084301,0.8135416675359011,0.0001663881698562382,2.199398900279544,57.97872340425532,0.5955605158730158,0.5079811463753382,0.47291667324801284,0.6114087365567684,0.00013165517860875197,0.8758435098853098,83.87096774193549,0.8958333333333333,0.5892857164144516,0.625,0.5625,0.04175171515091436,1.6463629142004894,70.58823529411765,0.8111111111111112,0.4404761989911397,0.3333333432674408,0.6666666666666666,2.8076756071856053e-05,2.8267966341429083,66.66666666666666,0.55,0.375,0.30000001192092896,0.5,0.0007305385699188585,3.7227853986406885,61.53846153846154,0.6145833333333333,0.5833333432674408,0.550000011920929,0.625,0.001384460830208474,0.7733072481735646,92.85714285714286,0.8888888888888888,0.9000000059604645,1.0,0.8333333432674408,0.001044624347864079,0.9404300356391188,80.0,0.90625,0.875,0.875,0.875,0.005255453195100775,3.322391670676278,42.857142857142854,0.08333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.0016504984799974652
54,0.014668935214426101,2.0201415919739993,58.536585365853654,0.7023809523809524,0.5379629731178284,0.4918650860587756,0.7111111183961233,1.623700821208899,75.59055118110236,0.8674479166666668,0.7029942460358143,0.7145833382382989,0.747172623872757,2.619717505992406e-05,2.426150915924748,58.51063829787234,0.6852430555555555,0.6029637133081754,0.528670641904076,0.7520833350718021,0.00016336719920806333,1.5074288445723927,83.87096774193549,0.7458333333333332,0.4166666716337204,0.5,0.375,0.001499228392132963,3.1383114635932547,52.94117647058824,0.7777777777777778,0.37037038803100586,0.2619047661622365,0.6666666666666666,0.0008261947438090694,3.399200550947279,44.44444444444444,0.5,0.722222238779068,0.6428571492433548,1.0,0.00471454633269783,3.1379714124751183,61.53846153846154,0.6458333333333333,0.5833333432674408,0.550000011920929,0.625,3.856081877979974e-06,0.7756846750933513,85.71428571428571,0.9375,0.8571428656578064,1.0,0.75,0.0024799363819919215,1.3815061093467051,70.0,0.7166666666666667,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.9888023638445634,2.6837078879848817,28.57142857142857,0.16666666666666666,0.444444477558136,0.3333333432674408,0.6666666865348816,0.3409195530475225
55,2.191398322160028,2.5690545232231115,65.85365853658537,0.6666666666666666,0.39722223083178204,0.527777781089147,0.3611111119389534,1.5897836918665553,81.88976377952756,0.8513020833333333,0.7360615190118551,0.7979166712611914,0.7166666705161333,0.0010858558543237497,2.8088707576173944,58.51063829787234,0.6127232142857142,0.5701088408629099,0.5048611201345921,0.7090277845660845,1.2324489069933067,0.8076002505273033,83.87096774193549,0.9666666666666667,0.7250000014901161,1.0,0.6458333358168602,0.00019111177083064486,0.5938044816126112,94.11764705882352,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,9.403424818843157e-06,2.5923788403154875,33.33333333333333,0.55,0.0,0.0,0.0,0.017036104286108997,3.1602215441038624,61.53846153846154,0.6979166666666667,0.5833333432674408,0.75,0.5,0.03292677164348661,0.57246205752676,92.85714285714286,1.0,0.944444477558136,1.0,0.9000000059604645,0.0006858280603444159,0.9908647189648626,80.0,0.5,0.444444477558136,0.4000000059604645,0.5,0.018311333547764007,1.618791894628998,42.857142857142854,0.3333333333333333,0.5,0.4000000059604645,0.6666666865348816,0.0012976680468291906
56,0.10976668709482115,2.44039228899822,68.29268292682927,0.6499999999999999,0.5333333363135656,0.6944444477558136,0.4555555631717046,1.4611490367506272,79.52755905511812,0.8632812500000001,0.7323908861726522,0.7343750074505806,0.7791666705161333,0.0017671141694954263,2.0877273529477836,63.297872340425535,0.6708333333333334,0.5976972182591757,0.5945436544716358,0.6819444472591082,0.0010267301394469165,0.8880080446781022,80.64516129032258,0.8833333333333333,0.5416666716337204,0.6875,0.4833333417773247,0.0002738740550500119,0.4403601442368541,94.11764705882352,0.8333333333333334,0.5555555621782938,0.5,0.6666666666666666,9.248216011945973e-07,3.661454084890252,55.55555555555556,0.5166666666666666,0.3333333432674408,0.25,0.5,0.00852287500900973,4.410822786128033,61.53846153846154,0.6166666666666667,0.7285714149475098,0.5892857164144516,1.0,0.00012221138763003237,0.9644987671341035,78.57142857142857,0.9375,0.819444477558136,0.7750000059604645,0.875,0.00625682169848255,1.1213244648094052,80.0,0.5,0.761904776096344,0.75,0.875,0.009170156982035845,1.6563471750186145,57.14285714285714,0.5,0.6666666865348816,0.5,1.0,0.06941734852666764
57,0.5970614537355826,2.4106639156760634,68.29268292682927,0.7003968253968255,0.46296297510464984,0.5833333333333334,0.4642857164144516,1.6286478906197306,81.10236220472441,0.8572916666666667,0.6880456488579512,0.7552083376795053,0.6572916731238365,2.4963482007483976e-05,2.5166183142678817,55.319148936170215,0.6482142857142857,0.5702367176612219,0.4974702497323354,0.747916671137015,0.06914017419045766,1.431348444779952,83.87096774193549,0.7625,0.658333346247673,1.0,0.5000000074505806,0.00031160570422307483,0.5016794034179068,94.11764705882352,0.8333333333333334,0.600000003973643,0.5555555621782938,0.6666666666666666,2.541699158978607e-05,3.0404370501083218,44.44444444444444,0.45,0.25,0.20000000298023224,0.3333333432674408,0.010868687504097556,3.6225220418508095,61.53846153846154,0.6666666666666667,0.6666666865348816,0.550000011920929,0.875,3.629052161610936e-06,0.538328197768416,85.71428571428571,0.9333333333333333,0.8730159103870392,0.875,0.9000000059604645,3.68958395123018e-05,0.8912262863342908,90.0,0.6833333333333333,0.4545454680919647,0.4166666567325592,0.5,0.07304867874790559,1.2671693741300571,42.857142857142854,0.4166666666666667,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0011902121860934616
58,0.008334437754053096,1.8116090067591315,73.17073170731707,0.6968253968253969,0.6500000158945719,0.6750000019868215,0.6333333353201548,1.4135754693490776,82.67716535433071,0.9200520833333333,0.7848214376717806,0.8312500044703484,0.8281250027939677,4.0237667008417955e-05,2.733453450580369,62.76595744680851,0.6647569444444443,0.40241403008500737,0.6180555559694767,0.3284722262372573,0.0005480544814557905,1.2975520396063347,83.87096774193549,0.7447916666666666,0.4642857164144516,0.5,0.4375,2.1007131298524733e-05,0.6949307283650541,88.23529411764706,0.8333333333333334,0.5555555621782938,0.5,0.6666666666666666,2.6456469744137192e-05,2.2984696669534017,33.33333333333333,0.5166666666666666,0.0,0.0,0.0,0.0030493795519674276,3.8560068456743504,53.84615384615385,0.7083333333333333,0.533333346247673,0.5,0.800000011920929,1.083502016130649e-05,0.8725330217960249,85.71428571428571,0.9444444444444444,0.8444444835186005,1.0,0.7333333492279053,0.0010537135933090403,1.4093357713487606,80.0,0.90625,0.444444477558136,0.4000000059604645,0.5,0.00012150159948907588,3.540844036566937,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.0010142407306496586
59,0.586106865473647,2.782251726935668,60.97560975609756,0.6486111111111111,0.27301588157812756,0.5,0.19166666766007742,1.700605680999009,77.95275590551181,0.8653645833333334,0.6752660702914,0.7958333361893892,0.6617559585720301,0.00036980740733572065,3.0776318663272346,53.72340425531915,0.67859623015873,0.5715384259819984,0.49503969214856625,0.8173611164093018,0.13183613067482655,1.4979222237739753,83.87096774193549,0.696875,0.6666666865348816,1.0,0.5,0.000793385000325714,0.5640044283523817,94.11764705882352,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.014542559285870022,3.9546172914448885,44.44444444444444,0.35,0.29999998211860657,0.2142857164144516,0.5,0.002836867928969447,3.919121460697528,53.84615384615385,0.36666666666666664,0.625,0.5000000149011612,0.8333333432674408,0.0016702408233089747,0.7980195262498319,85.71428571428571,0.9444444444444444,0.8333333432674408,0.8333333432674408,0.8333333432674408,0.0002833954071481983,0.7640461035116235,80.0,0.7166666666666667,0.8333333432674408,0.8333333432674408,0.8333333432674408,0.005671200988117827,1.428677723062938,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0,0.0005370129202843905
60,0.0002951728109594129,2.0233276494542594,68.29268292682927,0.68125,0.4920634925365448,0.5694444477558136,0.4555555582046509,1.7621380468001855,79.52755905511812,0.8864211309523811,0.6960317529737949,0.828125,0.6760416720062494,0.0002389385951456049,2.4524712381605442,65.95744680851064,0.720486111111111,0.5940806940197945,0.6666666728754839,0.588194452226162,1.8367123167877765e-05,1.993254699798803,83.87096774193549,0.7571428571428572,0.36666667461395264,0.5,0.2916666716337204,8.20212502803583e-05,1.8694995914314363,70.58823529411765,0.8111111111111112,0.7222222288449606,0.6111111144224802,1.0,0.0011284476462666356,3.3500158713702146,33.33333333333333,0.45,0.0,0.0,0.0,0.09668995770533123,3.950296953772872,53.84615384615385,0.6166666666666667,0.375,0.30000001192092896,0.5,5.186739691306186e-06,1.069770109359131,78.57142857142857,0.9375,0.761904776096344,1.0,0.625,0.00017394633029089006,1.3343473135391652,80.0,0.7166666666666667,0.8333333432674408,0.8333333432674408,0.8333333432674408,0.003008255498091047,3.902977662913916,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.000539303949369863
61,0.001715053162882081,2.150700834428042,68.29268292682927,0.6847222222222222,0.4688311715920766,0.6055555591980616,0.4027777860562007,1.882576206482619,76.37795275590551,0.8704985119047619,0.7111607119441032,0.7010416742414236,0.8239583373069763,0.0005191786290311173,2.4311512557658053,63.829787234042556,0.6005208333333333,0.4590277895331383,0.5784722256163756,0.42023809999227524,0.00024021952576717143,1.3645766791685525,87.09677419354838,0.7791666666666667,0.7333333492279053,1.0,0.5833333432674408,0.8516910833330601,0.5100078486242384,94.11764705882352,0.8333333333333334,0.9523809552192688,0.9166666666666666,1.0,7.320101956785306e-06,2.294826809681746,33.33333333333333,0.5,0.1428571492433548,0.10000000149011612,0.25,0.0006884489875297492,3.6595023612911506,61.53846153846154,0.7916666666666667,0.6190476417541504,0.7000000029802322,0.75,3.7146571120721368e-06,1.3529231823100518,71.42857142857143,1.0,0.625,1.0,0.46666668355464935,0.0008841073554079333,1.1332015453477287,80.0,0.90625,0.875,0.875,0.875,0.3368322998475691,5.229660527202424,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.00448641103431142
62,0.007240245781333268,1.8121888001163244,65.85365853658537,0.6201388888888889,0.5238095124562582,0.5416666666666666,0.5277777860562006,1.5199364768295978,76.37795275590551,0.8276041666666667,0.6612283606082201,0.7177083380520344,0.6531250085681677,0.0025279128611290385,2.3588533123316795,60.1063829787234,0.6581597222222223,0.562457920362552,0.5385912768542767,0.6666666734963655,7.205716914432004e-08,1.942414765159084,80.64516129032258,0.7166666666666667,0.5,0.75,0.4166666716337204,0.058345078208496326,1.3570455410971283,70.58823529411765,0.8333333333333334,0.4722222288449605,0.36666667461395264,0.6666666666666666,1.89517748225224e-05,2.2119372041549132,55.55555555555556,0.5,0.6666666716337204,0.625,0.75,0.0020151647766474797,3.681617672088924,61.53846153846154,0.65,0.533333346247673,0.5833333432674408,0.5000000149011612,0.0029230358512484706,1.3847365155759133,78.57142857142857,0.9,0.7750000059604645,1.0,0.6333333551883698,0.003816118900588261,1.21612644411764,80.0,1.0,0.444444477558136,0.4000000059604645,0.5,0.04068396238873363,4.0161996160593985,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.006395477517140382
63,0.0007304904478162124,2.243499356087372,73.17073170731707,0.6825396825396824,0.4623015920321147,0.5416666666666666,0.4722222238779068,2.182904754540447,77.95275590551181,0.8861979166666667,0.6442640777677298,0.7760416697710752,0.6148809567093849,0.06758583851837094,2.5857205231784106,63.297872340425535,0.6706349206349206,0.5422288477420807,0.6013888946423928,0.5347222251196703,0.00035798404771763686,2.034540555580614,83.87096774193549,0.6791666666666666,0.5666666775941849,0.75,0.4583333432674408,4.115321044053063e-06,1.0901960093316503,82.35294117647058,0.8333333333333334,0.5,0.4444444477558136,0.6666666666666666,7.534325371476312e-07,2.928081467520268,44.44444444444444,0.5166666666666666,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.003425837750215903,3.9743314963818714,61.53846153846154,0.6166666666666667,0.619047611951828,0.5833333432674408,0.6666666865348816,6.042930166801693e-06,0.8590841123874703,85.71428571428571,0.9666666666666667,0.8730159103870392,0.875,0.9000000059604645,0.00023774549697489245,1.0360891137605521,90.0,0.75,0.9285714328289032,0.875,1.0,6.24581309589391e-05,4.253204254959249,28.57142857142857,0.5,0.444444477558136,0.3333333432674408,0.6666666865348816,0.023201536956088082
64,0.2956807888840724,2.1364776251930344,65.85365853658537,0.7055555555555556,0.4888889044523239,0.5583333373069763,0.49166667461395264,1.5092014637416344,81.10236220472441,0.8446800595238095,0.7068948522210121,0.7708333358168602,0.6968750059604645,0.11646272209605231,2.2078482967845487,67.5531914893617,0.7111855158730159,0.5746108132104079,0.6597222300867239,0.5663194513569275,0.38518702690712847,0.7349151141083072,80.64516129032258,0.9166666666666666,0.5541666746139526,0.6500000059604645,0.5416666716337204,2.9417120927394186e-06,1.4417185776298376,70.58823529411765,0.8055555555555555,0.7666666706403097,0.6666666766007742,1.0,0.000331020001718384,2.6943781342150928,33.33333333333333,0.55,0.0,0.0,0.0,0.003072992091641972,4.099374403768811,46.15384615384615,0.4583333333333333,0.3333333432674408,0.375,0.30000001192092896,8.965084448990349e-05,0.8863222523306715,85.71428571428571,0.875,0.8571428656578064,1.0,0.75,0.15188770576437896,1.1780182767637695,80.0,0.6833333333333333,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.0032559515245754174,2.577089761666783,57.14285714285714,0.5,0.6666666865348816,0.5,1.0,0.006522099118452453
65,0.0005757116257601445,2.332323342264324,70.73170731707317,0.6597222222222223,0.4940476218859355,0.625,0.4472222278515498,2.744962739421372,74.01574803149606,0.8702380952380953,0.5318181868642569,0.770833333954215,0.44166667107492685,1.991371478902667e-07,3.008724051762043,64.8936170212766,0.7110119047619047,0.45644842212398845,0.6125000032285849,0.41527777910232544,5.379644039051153e-06,1.672735742532552,83.87096774193549,0.8250000000000001,0.630952388048172,0.75,0.5625,6.410196667637492e-06,1.1122105338655945,76.47058823529412,0.8055555555555555,0.4722222288449605,0.36666667461395264,0.6666666666666666,8.356448721793468e-06,3.238384639896912,66.66666666666666,0.41666666666666663,0.0,0.0,0.0,0.08701500370932826,4.578609763022856,53.84615384615385,0.6354166666666667,0.4000000059604645,0.3333333432674408,0.5,5.2851130345677874e-08,1.2252072229570532,78.57142857142857,0.9,0.7750000059604645,1.0,0.6333333551883698,0.0004804832747778145,1.3164889285013337,80.0,0.75,0.5,0.5,0.5,0.0007593254524058172,3.36297721684829,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,4.5614664586160756e-05
66,1.614590347571627e-05,2.6953619659486385,63.41463414634146,0.5198412698412698,0.2619047611951828,0.4027777810891469,0.20833333333333334,2.17325504332809,76.37795275590551,0.8251488095238096,0.5624729469418526,0.7187500037252903,0.4760416727513075,0.06429365578201685,2.6874128518429248,62.23404255319149,0.6818948412698415,0.381283072133859,0.5138888905445734,0.33591270074248314,0.002192516572200267,2.2827121620671593,80.64516129032258,0.6791666666666667,0.5,0.75,0.4166666716337204,5.793287403735003e-07,0.05121639700860335,100.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.3420704146810825e-07,2.761566767374231,55.55555555555556,0.45833333333333337,0.6666666716337204,0.625,0.75,0.008330530764327536,4.571898590873294,53.84615384615385,0.3333333333333333,0.40000003576278687,0.4000000059604645,0.4000000059604645,9.813629979386308e-05,1.662549547772823,64.28571428571429,0.9,0.5,0.5,0.5,0.00015367402990461266,0.6186688801102302,80.0,0.9375,0.875,0.875,0.875,0.07323351180839754,2.5071504370135616,42.857142857142854,0.4166666666666667,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.0004768913424607934
67,0.9211135372165321,2.5045206429244544,70.73170731707317,0.6590277777777778,0.4992063492536545,0.6944444477558136,0.4444444527228673,1.5855455224592867,78.74015748031496,0.8859375,0.7222222425043583,0.7769345305860043,0.7312500085681677,7.493131168803575e-06,3.0083636388382966,58.51063829787234,0.6881448412698413,0.5576389071842035,0.546329372872909,0.67500000509123,0.0003872386878287857,1.2131812365286774,83.87096774193549,0.8125,0.5833333432674408,0.75,0.5,0.00220142929957078,0.7353986178496346,88.23529411764706,0.8333333333333334,0.8666666746139526,0.7777777910232544,1.0,4.4713359067024706e-05,3.152765599551316,55.55555555555556,0.48333333333333334,0.29999998211860657,0.2142857164144516,0.5,0.0001695455076887167,4.345116184417307,61.53846153846154,0.5666666666666667,0.6607142686843872,0.550000011920929,0.8333333432674408,2.9662983670772483e-05,1.0090421260947953,85.71428571428571,0.9375,0.8730159103870392,0.9000000059604645,0.875,0.0002089991148514791,0.9356384584535661,80.0,0.96875,0.761904776096344,0.75,0.875,0.0016621954736290442,2.9905896659752256,28.57142857142857,0.4166666666666667,0.444444477558136,0.3333333432674408,0.6666666865348816,0.0017444638984357805
