,ASD,ASD,ASD,ASD,ASD,ASD,ASD,SZ,SZ,SZ,SZ,SZ,SZ,SZ,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
22,0.6169588886346252,1.1326453588101792,60.63829787234043,0.6886656746031745,0.5767556640009085,0.5436508028457562,0.7158730241159598,1.3632561448117122,66.92913385826772,0.8588541666666667,0.6749181542545557,0.5702380994334817,0.9479166679084301,0.04200001691594434,0.8763950760062026,74.19354838709677,0.85625,0.6476190611720085,0.625,0.875,0.22685948663967714,1.5510960955632362,58.82352941176471,0.8333333333333334,0.6904761989911398,0.5777777830759684,1.0,0.014835478728130036,1.4378345685573977,44.44444444444444,0.5,0.722222238779068,0.6428571492433548,1.0,0.9617516672488259,0.6609202377453633,69.23076923076923,0.6,0.6000000089406967,0.75,0.5000000149011612,0.6965432234273026,1.056612182561848,64.28571428571429,0.625,0.7083333432674408,0.675000011920929,0.75,0.29635908383433535,0.669134912138076,50.0,0.3125,0.6333333551883698,0.5,0.875,0.6070574585712439,1.555493048157286,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,0.794178856621949,0.9340964840382819,48.78048780487805,0.6111111111111112,0.4713323811690013,0.3976190537214279,0.6444444557030996,0.8685131405812253
23,0.053709522302110124,1.028118968455546,59.04255319148937,0.6527777777777778,0.5974957992633184,0.5501488149166107,0.7111111134290695,1.0351865289748432,77.95275590551181,0.8933407738095238,0.612847238779068,0.7843750007450581,0.5437500029802322,0.1920916850393701,0.9805127593400518,77.41935483870968,0.825,0.5750000029802322,0.75,0.5000000074505806,0.04593043437386395,0.12487004324288187,88.23529411764706,0.8055555555555555,0.5,0.5,0.5,1.235469144057098,0.8474332162810607,33.33333333333333,0.45,0.0,0.0,0.0,0.498620693927524,0.6892669969107336,69.23076923076923,0.5166666666666667,0.75,0.6000000238418579,1.0,0.6824001359708681,0.8409344251699095,71.42857142857143,0.53125,0.7083333432674408,0.875,0.625,0.38990398874032106,0.6938893545687637,40.0,0.48333333333333334,0.625,0.6000000014901161,0.6666666716337204,0.6109940018848816,0.7859790562499293,57.14285714285714,0.5,0.5714285373687744,0.5,0.6666666865348816,0.6491908141977677,0.7492107585971992,46.34146341463415,0.5215277777777778,0.6390572513143221,0.5396825472513834,0.9250000019868215,0.647868473129835
24,0.003775467635792054,1.07629065891736,63.829787234042556,0.6812003968253969,0.5020833412806193,0.6166666696468989,0.4694444512327512,0.8810667673865865,78.74015748031496,0.890029761904762,0.7117559593170881,0.786458333954215,0.7114583384245634,0.0013325568161033981,0.7164158971051652,83.87096774193549,0.925,0.597222238779068,0.625,0.5750000029802322,0.0030380166600252182,0.31744254010122486,88.23529411764706,0.8333333333333334,0.6190476218859354,0.5833333333333334,0.6666666666666666,0.01618069095722451,1.2566805302219501,44.44444444444444,0.45833333333333337,0.722222238779068,0.6428571492433548,1.0,0.5252767644512106,0.6715017618114344,38.46153846153847,0.5,0.45000000298023224,0.4166666716337204,0.5,0.6872595624547556,1.1547904670908904,64.28571428571429,0.5,0.7083333432674408,0.675000011920929,0.75,0.5502486222726379,0.6932177616975828,50.0,0.25,0.6333333551883698,0.5,0.875,0.7051003156106882,1.2674538979989127,42.857142857142854,0.5,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.6842782924200731,0.8013532354706702,63.41463414634146,0.5912698412698413,0.42314816017945606,0.4194444517294566,0.5333333363135656,0.5283680852898252
25,0.007479287665923831,1.4179320068287538,63.829787234042556,0.672420634920635,0.3759259283542633,0.5173611119389534,0.32638889116545516,1.2149596469385064,77.16535433070865,0.907217261904762,0.6449404824525118,0.8500000014901161,0.551041672937572,0.1365444268921596,0.9767013452843073,80.64516129032258,0.85,0.49166667461395264,0.6666666716337204,0.416666679084301,0.0030354522515679827,0.06325392277240564,100.0,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.00013829550655966005,1.1618249580598106,55.55555555555556,0.5166666666666666,0.2857142686843872,0.25,0.3333333432674408,0.185795971409771,0.663360458318405,53.84615384615385,0.53125,0.550000011920929,0.5,0.625,0.6953096291313002,1.1004086946205247,50.0,0.47916666666666663,0.4583333432674408,0.75,0.3333333358168602,0.24079632789751998,0.7095760093902977,50.0,0.55,0.7727272808551788,0.6875,1.0,0.5901406963564919,1.882679954284289,42.857142857142854,0.4166666666666667,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.49777250901465503,0.8692705835816905,60.97560975609756,0.5511904761904761,0.6067099620898565,0.5555555671453476,0.725000003973643,0.7921427247727174
26,0.007402503850503753,1.145186250164277,63.297872340425535,0.6715029761904763,0.4812830798327923,0.6388888917863369,0.4361111167818308,0.8420022994971874,81.10236220472441,0.9010416666666667,0.7268391493707895,0.7104166727513075,0.7837797664105892,0.15767810987279393,0.8231128730409968,83.87096774193549,0.8666666666666667,0.7416666746139526,0.9166666716337204,0.666666679084301,0.03446166806375601,0.6102423680554971,76.47058823529412,0.8333333333333334,0.7523809572060903,0.6666666666666666,1.0,0.04891145765371142,1.5753790184032104,44.44444444444444,0.45833333333333337,0.722222238779068,0.6428571492433548,1.0,0.15363019819944615,0.6398170855560407,46.15384615384615,0.6875,0.5555555820465088,0.45000000298023224,0.75,0.6969746045884029,1.2395260568421702,50.0,0.26666666666666666,0.25,0.3333333432674408,0.20000000298023224,0.1438504276763531,0.8717213089599649,50.0,0.3125,0.6666666865348816,0.5,1.0,0.6783795259534715,1.395723047462342,57.14285714285714,0.4166666666666667,0.6666666865348816,0.5,1.0,0.6733989443308869,0.9022231477410743,46.34146341463415,0.5868055555555556,0.4424603233734767,0.36666667213042575,0.5694444527228674,0.6941823872675409
27,0.5687743740307505,1.2093260013258083,64.36170212765957,0.6921875000000001,0.48293650647004444,0.5763888942698637,0.45625000819563866,1.0421037689378632,76.37795275590551,0.8828125000000001,0.681150808930397,0.8291666731238365,0.6218750048428774,0.4348513689402698,1.2288963347805444,77.41935483870968,0.8333333333333333,0.4583333432674408,0.6666666716337204,0.3750000074505806,0.35977550653820106,0.13054194782924508,88.23529411764706,0.8333333333333334,0.8888888955116272,0.8333333333333334,1.0,0.000578194654739202,1.5792826929463093,55.55555555555556,0.45833333333333337,0.75,0.6666666716337204,1.0,0.17796390643612572,0.6419396078304516,38.46153846153847,0.5,0.4166666716337204,0.36666667461395264,0.5000000149011612,0.6939283295128765,1.0820420112575504,64.28571428571429,0.6777777777777778,0.6500000059604645,0.8333333432674408,0.533333346247673,0.8456492923042498,0.8589289585433375,60.0,0.28125,0.4000000059604645,0.3333333432674408,0.5,0.9729975246953422,1.3846096785439703,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,0.6727125385079014,0.7789782098236472,68.29268292682927,0.6805555555555557,0.4444444527228673,0.4583333383003871,0.46111111839612323,0.4115851614022378
28,0.17656708291841172,1.2629451547846404,59.04255319148937,0.6785714285714287,0.5733285409708818,0.5362103258570036,0.7215277838210264,1.4582406646803878,67.71653543307087,0.8236979166666668,0.7003156710416079,0.5746279833838344,0.9635416679084301,1.7250894834061774,0.8095843532286052,74.19354838709677,0.8541666666666666,0.684523805975914,0.6250000074505806,0.875,0.200904529569241,1.5937180522939767,58.82352941176471,0.8333333333333334,0.4126984278361003,0.3000000019868215,0.6666666666666666,0.015516313435411652,2.332856325591274,44.44444444444444,0.41666666666666663,0.722222238779068,0.6428571492433548,1.0,0.6443205323423474,0.9181660153934135,46.15384615384615,0.3333333333333333,0.5512820482254028,0.4125000014901161,1.0,0.3394799187612006,0.9684028488867311,57.14285714285714,0.6875,0.6507936716079712,0.7000000029802322,0.625,0.2431082262225284,0.7625307606857303,60.0,0.75,0.6969697177410126,0.5357142984867096,1.0,0.5376342573360706,1.5052822076466599,57.14285714285714,0.5,0.6666666865348816,0.5,1.0,0.6091651410092326,1.0177334713427195,48.78048780487805,0.5791666666666667,0.4450336843729019,0.3670634925365448,0.625,0.5425440916260997
29,0.20812406933778568,1.469977338340806,61.702127659574465,0.6640376984126984,0.5823412823180357,0.5444444511085749,0.6832341303428014,1.3951636163536436,77.16535433070865,0.8674479166666669,0.6478896252810955,0.864583333954215,0.5750000029802322,0.008573403495173508,0.9749501522739894,83.87096774193549,0.703125,0.505952388048172,0.6666666716337204,0.4375000074505806,0.04918835301165769,0.5994154158204301,76.47058823529412,0.6666666666666666,0.600000003973643,0.5555555621782938,0.6666666666666666,0.053563989974046246,1.663509460503689,55.55555555555556,0.45,0.3333333432674408,0.25,0.5,0.06274528429980795,0.6909213101051942,53.84615384615385,0.71875,0.6493506729602814,0.48571430146694183,1.0,0.6889981865550144,0.8919265045138859,64.28571428571429,0.8666666666666667,0.6190476417541504,0.8333333432674408,0.533333346247673,0.3289740614487152,0.8470362986330624,50.0,0.71875,0.6333333551883698,0.5,0.875,0.55865452938386,1.3493638130961936,57.14285714285714,0.5,0.6666666865348816,0.5,1.0,0.49983614425125705,0.8803569256611958,68.29268292682927,0.6203373015873016,0.5185185472170512,0.5444444517294565,0.527777781089147,0.4330601747004682
30,0.013889295348748878,1.3314865009983343,64.8936170212766,0.697594246031746,0.4864538287123044,0.6013888952632745,0.47450397349894047,1.2621904609530161,75.59055118110236,0.860825892857143,0.5997519940137863,0.7135416697710752,0.5729166734963655,0.001990958801034874,1.120585078159745,80.64516129032258,0.7875000000000001,0.4791666716337204,0.75,0.3583333417773247,0.0025360994709660452,0.34435235616679144,88.23529411764706,0.8333333333333334,0.9166666666666666,0.8666666746139526,1.0,0.002139427411471706,1.743033958629903,33.33333333333333,0.45833333333333337,0.0,0.0,0.0,0.1543099466573554,0.6415010507529584,46.15384615384615,0.4583333333333333,0.533333346247673,0.4107142984867096,0.9000000059604645,0.46399928224263,1.0269005006230192,50.0,0.6041666666666666,0.4583333432674408,0.75,0.3333333358168602,0.28141882172303445,0.9594863600766239,60.0,0.6875,0.75,0.75,0.75,0.6601203558260405,1.5131714189332743,57.14285714285714,0.5,0.5714285373687744,0.5,0.6666666865348816,0.5059309421192052,1.0164888162460348,65.85365853658537,0.5875,0.4515873044729233,0.600000003973643,0.41388889650503796,0.4749636995913772
31,0.0104294431135594,1.4495649303904072,64.8936170212766,0.6508680555555556,0.35833333681027096,0.5833333333333334,0.3000000013659398,1.4173350915369243,76.37795275590551,0.81640625,0.6227678619325161,0.7666666693985462,0.5708333412185311,0.029166414549451243,1.3067199913335246,80.64516129032258,0.7333333333333334,0.5642857179045677,0.625,0.5208333358168602,0.26780120606092034,0.1514045133368795,94.11764705882352,0.8333333333333334,0.5555555621782938,0.6666666666666666,0.5,0.2721871356775523,1.8332643197959524,33.33333333333333,0.5,0.0,0.0,0.0,0.3442362240342138,0.5522665883167512,61.53846153846154,0.84375,0.4000000059604645,0.3333333432674408,0.5,1.0905025526413927,1.2086424111008456,50.0,0.7708333333333333,0.25,0.5,0.1666666716337204,0.24802911125454458,0.8850823285445113,40.0,0.48333333333333334,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.533555363022577,1.4577319476838722,42.857142857142854,0.5833333333333334,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.548446685434763,1.0548706440402336,60.97560975609756,0.5694444444444445,0.4396825432777405,0.625,0.40555555870135623,0.28927141695076475
32,1.3108737657672813,1.734460859996334,63.829787234042556,0.6376736111111111,0.29404762014746666,0.5416666666666666,0.21111111467083296,1.1283412945918696,79.52755905511812,0.8984375,0.7155483532696962,0.7531250026077032,0.7447916716337204,0.06778780062806304,1.0675579349259057,83.87096774193549,0.8809523809523809,0.7261904925107956,0.875,0.7250000014901161,0.006751745529678862,0.12223716705711306,88.23529411764706,0.8333333333333334,0.5185185472170512,0.4333333373069763,0.6666666666666666,0.0018705435858129438,1.5284993712114825,33.33333333333333,0.45,0.1428571343421936,0.125,0.1666666716337204,0.5194199694942302,0.6890943866962049,46.15384615384615,0.5916666666666667,0.2857142984867096,0.5,0.20000000298023224,0.35901288842115414,1.1695790755394102,64.28571428571429,0.8125,0.619047611951828,0.8333333432674408,0.5,0.45906073611559567,0.9401553064446062,50.0,0.45,0.3636363744735718,0.3333333432674408,0.4000000059604645,1.2801757583994173,1.9693923105902371,42.857142857142854,0.4166666666666667,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.5090509172826737,1.1053543876308427,63.41463414634146,0.6479166666666667,0.4027777860562007,0.5138888905445734,0.3472222238779068,1.4984118834721294
33,0.09119493900710995,1.6965409290857398,59.57446808510638,0.657986111111111,0.5822631182769934,0.5312500062088171,0.7054563524822394,1.3092167758155722,77.95275590551181,0.8614583333333332,0.6598710380494595,0.7552083358168602,0.6218750029802322,0.007392571871971023,0.9762412666582425,87.09677419354838,0.7708333333333334,0.7416666746139526,0.875,0.6666666716337204,0.06813251869622255,1.251862677096689,64.70588235294117,0.8333333333333334,0.6944444378217062,0.6000000089406967,1.0,0.0014309464882280778,2.101215268176863,44.44444444444444,0.45,0.25,0.20000000298023224,0.3333333432674408,0.05444416825822635,0.5838986505344219,84.61538461538461,0.8083333333333333,0.7777778208255768,0.75,0.9000000059604645,0.7904477078471198,1.3260642408107564,57.14285714285714,0.7333333333333334,0.625,0.7000000029802322,0.6333333551883698,0.022561053543494067,0.755163870195004,40.0,0.3125,0.25,0.25,0.25,0.48116387703616326,2.0784370133256442,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,0.5978205274390117,1.367334881012556,65.85365853658537,0.6069444444444444,0.3928571492433548,0.4861111144224803,0.3750000049670537,0.13631868614202372
34,0.006629973086378794,1.8142366347118792,64.36170212765957,0.6609375000000001,0.3569444455206394,0.6041666691501936,0.265277781834205,1.3021280148205372,75.59055118110236,0.8454613095238095,0.6697039138525724,0.5989583358168602,0.8154761902987957,0.00030451418060119766,0.817191703945232,74.19354838709677,0.8489583333333334,0.4734848588705063,0.476190485060215,0.625,0.009572521261080609,0.7665549966766882,76.47058823529412,0.8333333333333334,0.4444444378217061,0.40000000099341076,0.6666666666666666,0.001048228840678262,1.9281258945645976,55.55555555555556,0.45,0.3333333432674408,0.25,0.5,0.29296873478365537,0.630739606802179,69.23076923076923,0.75,0.4545454680919647,0.5,0.4166666567325592,0.7335941788415782,1.3453333773267886,71.42857142857143,0.875,0.7142857015132904,0.8333333432674408,0.625,0.09768860861465549,1.0207988648470638,60.0,0.5833333333333333,0.7999999821186066,0.7142857164144516,1.0,0.33233532807127797,1.9990975704905622,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.47810781124167423,1.2066448374158436,51.21951219512195,0.6013888888888889,0.5111111005147299,0.41428572436173755,0.725000003973643,0.2230456385225267
35,0.03904661583460776,1.861111056915426,61.170212765957444,0.662673611111111,0.5777206706504027,0.5798611175268888,0.6291666726271311,1.9866042077124064,76.37795275590551,0.8346354166666666,0.6380952410399914,0.8291666693985462,0.5531250052154064,1.4272255778048574e-05,1.107537805610978,83.87096774193549,0.9,0.7142857164144516,0.75,0.6875,0.02520648389183815,0.3852700516707613,88.23529411764706,0.8333333333333334,0.5,0.4444444477558136,0.6666666666666666,0.16393233382751313,1.789718685059257,66.66666666666666,0.5,0.7857142984867096,0.7000000029802322,1.0,0.5897516211121164,0.7539958688772989,61.53846153846154,0.6875,0.6607142984867096,0.5750000029802322,0.875,0.11267034852358533,1.9686093597781815,57.14285714285714,0.7,0.48571430146694183,0.75,0.36666667461395264,0.04161920611131807,1.585854754626119,40.0,0.48333333333333334,0.5555555820465088,0.6666666716337204,0.5833333432674408,0.38972651051284174,1.9763940376044231,57.14285714285714,0.4166666666666667,0.6666666865348816,0.5,1.0,0.38244212416092566,1.1775482407237212,60.97560975609756,0.5673611111111111,0.601587305466334,0.5944444537162781,0.6805555572112402,0.09483975174467972
36,0.04269956841575421,1.387400412710776,62.23404255319149,0.6341517857142858,0.5162698502341906,0.5937500068296989,0.5027777832001448,1.452472714370296,77.16535433070865,0.8549479166666667,0.6925324723124504,0.6998511925339699,0.7718750033527613,0.0578611866165078,0.8499393061006123,83.87096774193549,0.9142857142857144,0.6726190596818924,0.875,0.6458333358168602,0.0005727257455493679,0.5009731065461323,88.23529411764706,0.8333333333333334,0.8666666746139526,0.7777777910232544,1.0,0.5081033105468667,1.8649045851950596,44.44444444444444,0.5166666666666666,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.7364624416622852,0.6320468096669877,53.84615384615385,0.6770833333333333,0.3333333432674408,0.30000001192092896,0.375,1.1269871519275645,1.4954876847901457,57.14285714285714,0.625,0.5714285671710968,0.6666666716337204,0.5,0.12150570848095477,0.659186574460755,50.0,0.48333333333333334,0.1428571492433548,0.25,0.10000000149011612,0.39234318530397544,2.5390693154688297,57.14285714285714,0.4166666666666667,0.6666666865348816,0.5,1.0,0.5735940941457977,1.410816413215324,63.41463414634146,0.6066468253968254,0.3619047502676646,0.4444444477558136,0.3214285721381505,0.24621265224569644
37,4.4288713439459135e-05,2.291291635852088,56.38297872340425,0.6677083333333332,0.5945887590448061,0.49603175558149815,0.7930555616815885,1.1402871615603845,79.52755905511812,0.9072916666666667,0.7825532294809818,0.7281250096857548,0.8822916708886623,0.268377663155891,1.4385647402266908,80.64516129032258,0.6458333333333334,0.505952388048172,0.625,0.5208333358168602,0.0003195130412514342,1.8144367662438872,64.70588235294117,0.8333333333333334,0.4444444576899211,0.3333333333333333,0.6666666666666666,5.074059766095115e-05,2.708736649900221,44.44444444444444,0.41666666666666663,0.722222238779068,0.6428571492433548,1.0,0.24699422593486975,1.5435332471261347,69.23076923076923,0.75,0.7333333492279053,0.5833333432674408,1.0,0.179369754752549,1.1847139311335435,71.42857142857143,0.7555555555555555,0.6500000357627869,0.9000000059604645,0.5666666775941849,0.10765965300101396,1.3469489041406986,50.0,0.48333333333333334,0.38461539149284363,0.3125,0.5,0.4115694357318485,2.1756129198163086,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,0.4084021771726839,1.1712784569115446,58.536585365853654,0.6194444444444445,0.5952381044626236,0.6924603233734766,0.672222226858139,0.044771768993251596
38,0.0004907103883321553,1.9940701383552102,61.702127659574465,0.6609871031746031,0.4321097942690055,0.5631944462656975,0.4157738133023183,2.0406497782975634,76.37795275590551,0.8559895833333334,0.6346951797604561,0.8072916679084301,0.576041673310101,0.0001127671916249082,1.3043632807822914,80.64516129032258,0.8791666666666667,0.5666666775941849,0.6666666716337204,0.5416666716337204,0.0005253627210892358,0.16127110696824687,88.23529411764706,0.8333333333333334,0.5523809591929117,0.4722222288449605,0.6666666666666666,0.0008547886331069801,2.395943730130796,44.44444444444444,0.5166666666666666,0.25,0.20000000298023224,0.3333333432674408,0.2577095843815478,1.6491330788449399,69.23076923076923,0.475,0.7179487347602844,0.5625,1.0,0.07954302636924922,1.7526983288761657,57.14285714285714,0.6444444444444444,0.5,0.8333333432674408,0.36666667461395264,0.07144775524649426,0.7864643195861969,40.0,0.34375,0.25,0.25,0.25,0.2805695792788746,1.7751559352521475,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,0.40357765131742473,1.175037856995608,68.29268292682927,0.5753968253968255,0.5452381124099096,0.7166666686534882,0.47777778406937915,0.2528611651471567
39,1.2088099913092012,2.0179154192320174,61.702127659574465,0.6354166666666666,0.39253849039475125,0.5958333350718021,0.31736111578842,1.4084588433166647,77.95275590551181,0.890327380952381,0.6921741515398026,0.7041666693985462,0.7144345287233591,6.916700645188335e-05,1.215853496724596,83.87096774193549,0.7916666666666667,0.5595238208770752,0.6666666716337204,0.5166666731238365,0.0020389774230792843,0.6499159604176652,82.35294117647058,0.8333333333333334,0.5185185472170512,0.4333333373069763,0.6666666666666666,0.00023240189230495762,2.2488834481007958,44.44444444444444,0.45,0.25,0.20000000298023224,0.3333333432674408,0.007700573690119418,1.6633510972470114,53.84615384615385,0.5166666666666666,0.550000011920929,0.46666668355464935,0.800000011920929,0.32371147072354817,1.249479150566781,71.42857142857143,0.8,0.654545471072197,0.6666666567325592,0.6666666716337204,0.21333685881877412,0.8670167959627346,60.0,0.34375,0.20000000298023224,0.5,0.125,0.276059920744488,3.096050602108178,42.857142857142854,0.3333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.6899223699497712,2.457975966151513,58.536585365853654,0.6409722222222223,0.2222222238779068,0.3333333333333333,0.18055555721124014,0.4110871455816607
40,0.21979819407315834,2.3964436363735864,57.446808510638306,0.6176835317460317,0.6090904499093691,0.5232142942647139,0.8037698455154896,1.8086502673328324,76.37795275590551,0.8286458333333333,0.6247023940086365,0.8052083365619183,0.5385416746139526,0.005641569622855725,1.7450021272225849,80.64516129032258,0.6833333333333333,0.46666667610406876,0.625,0.3750000074505806,0.07369265252883625,0.7074857077463017,82.35294117647058,0.8055555555555555,0.523809532324473,0.46666666865348816,0.6666666666666666,0.0011141966410273094,2.396741595766725,55.55555555555556,0.48333333333333334,0.3333333432674408,0.25,0.5,0.03204981158013983,2.631579615429933,46.15384615384615,0.55,0.6477272808551788,0.48750001192092896,1.0,0.19142086501507896,1.5428028175966937,57.14285714285714,0.625,0.5,0.75,0.4166666716337204,0.0034305043349373474,1.185715801223257,40.0,0.55,0.5555555820465088,0.6666666716337204,0.5833333432674408,0.3988685245140465,1.8222470818456518,57.14285714285714,0.5,0.5714285373687744,0.5,0.6666666865348816,0.6000143557705373,1.4816428828885948,63.41463414634146,0.5673611111111111,0.40634920199712116,0.652777781089147,0.3527777815858523,0.6206712834846219
41,0.002866348991594953,2.05449653348109,60.1063829787234,0.6594742063492063,0.5508147068321705,0.6006944483766953,0.5409722303350767,1.3184699464000598,78.74015748031496,0.8916666666666667,0.740674614906311,0.7906250022351742,0.7697916720062494,0.574431312620143,1.0703347221498138,77.41935483870968,0.85,0.7041666731238365,0.6916666775941849,0.7500000074505806,0.004201938319851801,1.8819640971464473,70.58823529411765,0.8333333333333334,0.40909091631571454,0.30158731341362,0.6666666666666666,0.0008347365187674055,3.2185082019145295,55.55555555555556,0.45,0.3333333432674408,0.25,0.5,0.029843976078634347,1.2308775845877493,61.53846153846154,0.6,0.533333346247673,0.5833333432674408,0.5000000149011612,0.10801429742067303,2.021346744970008,50.0,0.71875,0.3333333432674408,0.5,0.25,0.06266656216769886,1.5701574715814322,50.0,0.45,0.38461539149284363,0.3125,0.5,0.22875775555240566,2.1829502361819815,57.14285714285714,0.4166666666666667,0.6666666865348816,0.5,1.0,0.4096371054981901,1.3039830661964504,68.29268292682927,0.5868055555555556,0.5079365074634552,0.5138888855775198,0.5138888855775198,0.047064542927983524
42,0.0008107470616359557,2.4020917545434037,61.702127659574465,0.6195188492063493,0.4572751335799694,0.6159722258647283,0.41061508283019066,1.5242183265017808,80.31496062992126,0.8731770833333334,0.7668154835700989,0.7822916731238365,0.8031250070780516,0.0027418653261102295,1.5145189676552482,83.87096774193549,0.6666666666666666,0.45000000298023224,0.5,0.4166666716337204,0.0008756779209794849,0.36817315253289334,88.23529411764706,0.8333333333333334,0.8333333333333334,0.777777781089147,1.0,0.00013215363547491044,3.1758078883946403,55.55555555555556,0.48333333333333334,0.3333333432674408,0.25,0.5,0.0028202472244601043,1.6446009952297151,46.15384615384615,0.7333333333333334,0.5250000059604645,0.6000000014901161,0.5000000149011612,1.0437492759435285,3.075328743172516,42.857142857142854,0.7666666666666666,0.1666666567325592,0.5,0.10000000149011612,0.002520570791127637,1.6646340221294431,50.0,0.6875,0.6333333551883698,0.5,0.875,0.43308217520621006,1.1090158703280506,42.857142857142854,0.6666666666666666,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.5766545991936315,1.2112164552282176,63.41463414634146,0.6583333333333333,0.4416666626930237,0.4214285761117935,0.527777781089147,0.06498169815578783
43,6.748104460047186e-05,2.2196005231256004,60.1063829787234,0.6387400793650793,0.549869354814291,0.5797619118044773,0.5715277828276157,2.31986344865041,75.59055118110236,0.8857886904761905,0.6187996156513691,0.7968750018626451,0.5416666734963655,0.00014534066831671324,1.878802226035239,77.41935483870968,0.8291666666666666,0.49166667461395264,0.6666666716337204,0.4583333358168602,5.706883628607406e-06,0.5046991943869032,88.23529411764706,0.8333333333333334,0.8666666746139526,0.7777777910232544,1.0,7.651411721683516e-05,2.770114553509942,44.44444444444444,0.45,0.25,0.20000000298023224,0.3333333432674408,0.0018440194932410937,1.6036186863922726,53.84615384615385,0.5416666666666666,0.48571427166461945,0.5000000149011612,0.5,0.025741824081880495,3.7007359508237383,42.857142857142854,0.875,0.20000000298023224,0.5,0.125,0.06364232297026515,0.7935770104184725,50.0,0.8125,0.5000000149011612,0.5,0.625,0.17752040042620437,1.0364339616991367,42.857142857142854,0.5,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.31397865277396536,1.6417439938948613,53.65853658536586,0.6416666666666666,0.5166666706403097,0.4345238183935483,0.7583333353201548,0.1789222244304705
44,0.0336415461242409,2.097522255076778,57.97872340425532,0.671875,0.5413029193878174,0.5271825479964415,0.6347222278515497,1.2705436561321715,81.10236220472441,0.8666666666666667,0.7590232752263546,0.755208333954215,0.8229166679084301,0.0026735372903457645,1.10229061264476,87.09677419354838,0.6927083333333334,0.5500000044703484,0.6666666716337204,0.5625,0.0004536586353637439,0.937891579839957,76.47058823529412,0.8333333333333334,0.4722222288449605,0.36666667461395264,0.6666666666666666,0.00486503154775436,2.2269112651231926,44.44444444444444,0.45,0.25,0.20000000298023224,0.3333333432674408,0.2951553276584183,1.0274328649672702,53.84615384615385,0.8666666666666667,0.4166666716337204,0.6666666716337204,0.3333333432674408,0.006961535286674697,2.941425232920827,42.857142857142854,0.7,0.1666666567325592,0.5,0.10000000149011612,0.0038428637993411538,0.7374689852244892,60.0,0.5833333333333333,0.75,0.7000000029802322,0.8333333432674408,0.33711455995356016,1.6699774129386593,57.14285714285714,0.5,0.6666666865348816,0.5,1.0,0.6498375413096058,1.9106258674322965,46.34146341463415,0.5666666666666667,0.48974359035491943,0.3690476218859355,0.777777781089147,0.8449075839565425
