,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
9,3.122138162398439,6.9763678774871805,0.0,0.0,0.0,0.0,0.0,9.015709447017313,0.0,0.0,0.0,0.0,0.0,3.2608997798225823,5.811571933437245,0.0,0.0,0.0,0.0,0.0,4.442299626763146,6.235362427060918,0.0,0.0,0.0,0.0,0.0,0.914938751193891,102.3999692588252,0.0,0.0,0.0,0.0,0.0,125.08851396068819,33.87852446228314,0.0,0.0,0.0,0.0,0.0,16.2092348490153,166.88828543807267,0.0,0.0,0.0,0.0,0.0,2.9398251827103907,47.37960599753077,0.0,0.0,0.0,0.0,0.0,647.8490742221787,49.27279664526585,0.0,0.0,0.0,0.0,0.0,113.73737793720893,182.0618582447053,0.0,0.0,0.0,0.0,0.0,108.82556737542215,54.33793108307038,0.0,0.0,0.0,0.0,0.0,78.13424952674316,25.75722415509997,0.0,0.0,0.0,0.0,0.0,11.804253578004863,73.12623447065144,0.0,0.0,0.0,0.0,0.0,44.93977949267978,103.042649271152,0.0,0.0,0.0,0.0,0.0,79.157971984797,70.56580425272656,0.0,0.0,0.0,0.0,0.0,23.036429220924845,186.603901053882,0.0,0.0,0.0,0.0,0.0,100.64522711189036,32.04507510380952,0.0,0.0,0.0,0.0,0.0,31.936329835909554
10,0.379993840352255,5.2375125376729095,0.0,0.0,0.0,0.0,0.0,7.685233198442758,0.0,0.0,0.0,0.0,0.0,4.406645563612479,11.61764015948727,0.0,0.0,0.0,0.0,0.0,6.872656417073063,5.700274021744695,0.0,0.0,0.0,0.0,0.0,2.6588877214227398,75.00869034384915,0.0,0.0,0.0,0.0,0.0,264.5427346245799,23.51604563880411,0.0,0.0,0.0,0.0,0.0,51.69473823066395,144.21637431061265,0.0,0.0,0.0,0.0,0.0,93.73459704408361,51.47682038850123,0.0,0.0,0.0,0.0,0.0,6.187895052968709,48.29346244083235,0.0,0.0,0.0,0.0,0.0,71.39678828739784,163.04588838792554,0.0,0.0,0.0,0.0,0.0,163.55970608708986,45.1628574734242,0.0,0.0,0.0,0.0,0.0,108.97320977272382,26.29458090110891,0.0,0.0,0.0,0.0,0.0,13.609905189524879,67.8569595774107,0.0,0.0,0.0,0.0,0.0,13.484960414494198,93.73871753599198,0.0,0.0,0.0,0.0,0.0,62.263753712311384,68.03816163851721,0.0,0.0,0.0,0.0,0.0,94.45930358499099,154.38597060744263,0.0,0.0,0.0,0.0,0.0,40.25109575700363,27.60616516338082,0.0,0.0,0.0,0.0,0.0,51.89392124928688
11,6.31881407036006,3.353619435252515,0.0,0.0,0.0,0.0,0.0,9.266771997674782,0.0,0.0,0.0,0.0,0.0,3.798673029743248,7.433058839611033,0.0,0.0,0.0,0.0,0.0,6.208543725862751,3.5610394762933537,0.0,0.0,0.0,0.0,0.0,4.272484681570723,133.51926140473316,0.0,0.0,0.0,0.0,0.0,104.18803133091421,34.81050908775637,0.0,0.0,0.0,0.0,0.0,33.290596078838234,141.68609450909332,0.0,0.0,0.0,0.0,0.0,15.522010065451102,43.37805167769207,0.0,0.0,0.0,0.0,0.0,120.62500838428849,49.41467804919559,0.0,0.0,0.0,0.0,0.0,187.98052023873643,179.6732313841095,0.0,0.0,0.0,0.0,0.0,93.73270182147657,47.56504749766821,0.0,0.0,0.0,0.0,0.0,60.96914216620375,38.30437730639868,0.0,0.0,0.0,0.0,0.0,7.427008186567402,60.25637994001719,0.0,0.0,0.0,0.0,0.0,15.570307709580948,201.36154369831928,0.0,0.0,0.0,0.0,0.0,108.76838399601228,85.62707769698167,0.0,0.0,0.0,0.0,0.0,64.21288650382841,247.25579160842935,0.0,0.0,0.0,0.0,0.0,86.3380518413253,80.12681969294745,0.0,0.0,0.0,0.0,0.0,47.04756723550178
12,0.8447096292599836,3.6847685206642082,0.0,0.0,0.0,0.0,0.0,25.393994852796062,0.0,0.0,0.0,0.0,0.0,8.692666284431692,6.129702470116631,0.0,0.0,0.0,0.0,0.0,2.6382870597120855,8.707102062060045,0.0,0.0,0.0,0.0,0.0,12.198827522815142,94.47348671696854,0.0,0.0,0.0,0.0,0.0,100.57147715853473,43.13486721913744,0.0,0.0,0.0,0.0,0.0,65.30694386028976,122.57822422385729,0.0,0.0,0.0,0.0,0.0,25.442261465979946,42.527098224280074,0.0,0.0,0.0,0.0,0.0,16.726688429832244,40.2340768308909,0.0,0.0,0.0,0.0,0.0,82.72154435256827,141.63389899631912,0.0,0.0,0.0,0.0,0.0,122.16393911404204,54.06821902157318,0.0,0.0,0.0,0.0,0.0,12.38989608710629,25.600876041261603,0.0,0.0,0.0,0.0,0.0,16.558188701728255,71.67233313533313,0.0,0.0,0.0,0.0,0.0,18.634419370061543,134.26501422451443,0.0,0.0,0.0,0.0,0.0,74.85651503150899,81.24316074267215,0.0,0.0,0.0,0.0,0.0,100.82421382165728,138.7233107207916,0.0,0.0,0.0,0.0,0.0,83.44348915200038,42.59304634472276,0.0,0.0,0.0,0.0,0.0,14.86414166511431
13,15.457615878639881,3.095156417948396,0.0,0.0,0.0,0.0,0.0,14.241781396149037,0.0,0.0,0.0,0.0,0.0,5.109746209773538,7.195195783688915,0.0,0.0,0.0,0.0,0.0,3.6597617746418933,4.308775487438927,0.0,0.0,0.0,0.0,0.0,5.38209409209697,92.64747136881344,0.0,0.0,0.0,0.0,0.0,65.18176718929284,17.229554381413422,0.0,0.0,0.0,0.0,0.0,54.476583234512894,127.43503701660202,0.0,0.0,0.0,0.0,0.0,111.87631914148584,98.45287772759664,0.0,0.0,0.0,0.0,0.0,225.44658649303966,45.74811056297216,0.0,0.0,0.0,0.0,0.0,73.41923924927376,161.29489244790204,0.0,0.0,0.0,0.0,0.0,143.73254268673026,48.21662731095454,0.0,0.0,0.0,0.0,0.0,52.871307068092975,28.474803012043825,0.0,0.0,0.0,0.0,0.0,8.18576736769394,55.22155859178913,0.0,0.0,0.0,0.0,0.0,81.90756668347242,175.07588563688802,0.0,0.0,0.0,0.0,0.0,48.173117298875454,63.356813068226394,0.0,0.0,0.0,0.0,0.0,17.31800178581867,133.41379292459965,0.0,0.0,0.0,0.0,0.0,91.06359569544199,22.66866561357723,0.0,0.0,0.0,0.0,0.0,4.315335147734743
14,1.3600991967364982,2.8525298154544942,0.0,0.0,0.0,0.0,0.0,10.948032411927407,0.0,0.0,0.0,0.0,0.0,12.430999888859882,8.031280058913833,0.0,0.0,0.0,0.0,0.0,12.979319104457192,3.7041616049195576,0.0,0.0,0.0,0.0,0.0,2.568140776057371,68.8386618466226,0.0,0.0,0.0,0.0,0.0,166.43474081559452,14.332511484312672,0.0,0.0,0.0,0.0,0.0,29.12062821659947,127.63467174697608,0.0,0.0,0.0,0.0,0.0,22.40111152521633,44.374038890365924,0.0,0.0,0.0,0.0,0.0,22.714780584764267,47.371007248736944,0.0,0.0,0.0,0.0,0.0,40.59712694454352,98.42812873338163,0.0,0.0,0.0,0.0,0.0,64.34692991036125,23.405594604824643,0.0,0.0,0.0,0.0,0.0,22.46095098179462,26.67127469878685,0.0,0.0,0.0,0.0,0.0,11.089517394422407,68.40479517404924,0.0,0.0,0.0,0.0,0.0,67.78203875496733,145.62256669975073,0.0,0.0,0.0,0.0,0.0,94.18262338161558,60.025250827718594,0.0,0.0,0.0,0.0,0.0,58.52376283912185,98.15576483620609,0.0,0.0,0.0,0.0,0.0,27.457359080987143,34.277537438100495,0.0,0.0,0.0,0.0,0.0,24.695178464929718
15,2.2071366028151496,3.0334942324619667,0.0,0.0,0.0,0.0,0.0,13.103001860531105,0.0,0.0,0.0,0.0,0.0,4.752397326935131,8.943696813356592,0.0,0.0,0.0,0.0,0.0,5.774668712732633,3.7242302408463814,0.0,0.0,0.0,0.0,0.0,3.5317476695915677,91.26278562461154,0.0,0.0,0.0,0.0,0.0,139.44061434321952,24.207070929883855,0.0,0.0,0.0,0.0,0.0,0.41511721817617603,115.57915225387428,0.0,0.0,0.0,0.0,0.0,18.546038201437952,94.8582230650939,0.0,0.0,0.0,0.0,0.0,29.83394582221692,50.97702355473173,0.0,0.0,0.0,0.0,0.0,57.270527177300536,173.33044344761035,0.0,0.0,0.0,0.0,0.0,66.10887669440595,39.16198913769115,0.0,0.0,0.0,0.0,0.0,86.24008389820855,31.51117180492771,0.0,0.0,0.0,0.0,0.0,16.53810508555972,53.87466430640934,0.0,0.0,0.0,0.0,0.0,112.05335438694804,203.54224476264574,0.0,0.0,0.0,0.0,0.0,35.75750442206946,82.67862910070376,0.0,0.0,0.0,0.0,0.0,100.07639795964678,119.50782549343145,0.0,0.0,0.0,0.0,0.0,54.63567230719085,47.22443236282226,0.0,0.0,0.0,0.0,0.0,21.013391327400328
16,3.1728740571712706,3.0090130172271357,0.0,0.0,0.0,0.0,0.0,10.533780271289698,0.0,0.0,0.0,0.0,0.0,4.976522335663291,6.186220883928777,0.0,0.0,0.0,0.0,0.0,1.2923671515836133,3.231338371106809,0.0,0.0,0.0,0.0,0.0,4.464015798333058,75.9761472918425,0.0,0.0,0.0,0.0,0.0,39.18538634878573,27.91784960878379,0.0,0.0,0.0,0.0,0.0,3.311375026187323,100.35723899660563,0.0,0.0,0.0,0.0,0.0,6.263496214139742,48.299651538745465,0.0,0.0,0.0,0.0,0.0,0.2326483349715432,66.63412525079136,0.0,0.0,0.0,0.0,0.0,124.67440164892727,70.10124870583475,0.0,0.0,0.0,0.0,0.0,59.025163203724446,36.15641009596029,0.0,0.0,0.0,0.0,0.0,32.324842052921,24.622563822073197,0.0,0.0,0.0,0.0,0.0,4.677139981803447,63.59341354675077,0.0,0.0,0.0,0.0,0.0,12.009087262296863,116.38413350014233,0.0,0.0,0.0,0.0,0.0,84.56105445552487,63.280388275590234,0.0,0.0,0.0,0.0,0.0,18.577171730528402,85.50444769558577,0.0,0.0,0.0,0.0,0.0,20.116115954423808,15.053520337928184,0.0,0.0,0.0,0.0,0.0,19.17433448363367
17,1.780078425621471,2.0645470608419267,0.0,0.0,0.0,0.0,0.0,13.8127924258041,0.0,0.0,0.0,0.0,0.0,11.40135715072468,8.988239013495381,0.0,0.0,0.0,0.0,0.0,6.56264944524721,4.814175041495289,0.0,0.0,0.0,0.0,0.0,2.0010454854397364,72.820522372085,0.0,0.0,0.0,0.0,0.0,75.12278255443985,28.66075514862708,0.0,0.0,0.0,0.0,0.0,4.269240232782108,96.57502223764922,0.0,0.0,0.0,0.0,0.0,68.31501698006994,41.96949703869372,0.0,0.0,0.0,0.0,0.0,7.696333416897737,70.08586960601401,0.0,0.0,0.0,0.0,0.0,9.85243664561398,58.082735322785894,0.0,0.0,0.0,0.0,0.0,58.89011718546874,33.954186194032594,0.0,0.0,0.0,0.0,0.0,23.495058725577387,25.893496254777823,0.0,0.0,0.0,0.0,0.0,30.704799462097636,56.5887213896843,0.0,0.0,0.0,0.0,0.0,36.68661174932547,126.1639328814658,0.0,0.0,0.0,0.0,0.0,121.7510248722694,58.97787944668742,0.0,0.0,0.0,0.0,0.0,5.345129764220431,80.24221653741036,0.0,0.0,0.0,0.0,0.0,48.58463501831779,33.437861418938574,0.0,0.0,0.0,0.0,0.0,52.52944395377283
18,19.317865466308323,10.69043987828533,0.0,0.0,0.0,0.0,0.0,9.395807620870547,0.0,0.0,0.0,0.0,0.0,8.144571492019605,8.695691617138419,0.0,0.0,0.0,0.0,0.0,1.8156750568713476,5.554934117934181,0.0,0.0,0.0,0.0,0.0,7.392692478092579,76.06876062697141,0.0,0.0,0.0,0.0,0.0,37.445975992451906,17.627636682192268,0.0,0.0,0.0,0.0,0.0,15.436964260527503,191.91700925800998,0.0,0.0,0.0,0.0,0.0,0.058823185242071266,62.825458911230825,0.0,0.0,0.0,0.0,0.0,9.994996584795347,74.58693301846832,0.0,0.0,0.0,0.0,0.0,17.77395162586048,49.99404668114105,0.0,0.0,0.0,0.0,0.0,89.9624319105883,37.30050217623989,0.0,0.0,0.0,0.0,0.0,22.684080976406978,22.400141696223454,0.0,0.0,0.0,0.0,0.0,5.857415272718652,87.12095500152955,0.0,0.0,0.0,0.0,0.0,54.79423531497858,148.1972252926834,0.0,0.0,0.0,0.0,0.0,144.22956296374934,212.7983633864044,0.0,0.0,0.0,0.0,0.0,8.581771953990042,136.24714066488696,0.0,0.0,0.0,0.0,0.0,48.67745430547363,17.022951980817705,0.0,0.0,0.0,0.0,0.0,9.640294126036423
