,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
20,0.282871228603955,1.3672480066801658,57.14285714285714,0.5,0.0,0.0,0.0,0.5551178039675004,72.72727272727273,0.8,0.8636363744735718,0.8333333432674408,0.9000000059604645,0.3470541101774058,0.7107249802693497,62.5,0.625,0.5833333432674408,0.75,0.5,0.6937813450545743,0.8347281181256988,62.5,0.8666666666666667,0.6666666865348816,0.5,1.0,0.07366987096372483,0.5103742172290551,62.5,0.8666666666666667,0.6666666865348816,0.75,0.6000000238418579,0.48419749861131073,0.8853058983325773,57.14285714285714,0.6,0.0,0.0,0.0,0.13749597181177664,1.3481845955779392,80.0,0.53125,0.3333333432674408,0.5,0.25,0.010929458950491815,1.514519177711833,62.5,0.375,0.4000000059604645,1.0,0.25,0.5286364574844816,0.6938968567082634,55.55555555555556,0.45,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.6994683037514831,0.970078285994308,52.63157894736842,0.6347222222222223,0.6071428457895914,0.5833333333333334,0.6388888955116272,1.1544173122210746,0.667453490733935,70.0,0.5,0.761904776096344,0.625,1.0,0.479283316497065,1.834073505709879,70.0,0.625,0.6666666865348816,1.0,0.5,0.053720664610941715,0.9965078055482854,70.0,0.6833333333333333,0.7083333432674408,1.0,0.550000011920929,0.06205534201698016
21,0.9546584792516823,1.0139846818317682,57.14285714285714,0.5,0.0,0.0,0.0,1.0444696398283884,63.63636363636363,0.8333333333333333,0.6785714328289032,0.5416666716337204,1.0,0.08082136484175663,0.8485996784142742,50.0,0.5,0.6573426723480225,0.5,1.0,0.7419835823034058,1.5263199956955384,50.0,0.8,0.5999999642372131,0.4285714328289032,1.0,0.17781819466775833,0.6200085504005246,62.5,0.8,0.7692307829856873,0.625,1.0,0.534108554401438,0.8582825897715965,71.42857142857143,0.6,0.0,0.0,0.0,0.41017836472135855,1.944294331281905,70.0,0.7,0.5,0.5,0.5,0.018610674693137156,1.4477050696573617,62.5,0.375,0.4000000059604645,1.0,0.25,0.41677030083628636,0.6943233961424133,44.44444444444444,0.46875,0.30000001192092896,0.25,0.375,0.6914143918364997,1.1980588709964104,57.89473684210527,0.6611111111111111,0.6148148278395335,0.6111111144224802,0.6333333353201548,0.4355542763727754,0.5047806677638959,70.0,0.65,0.8846153914928436,0.8125,1.0,0.8425816126909117,1.1296439813843406,60.0,0.9,0.6190476417541504,0.75,0.7000000029802322,0.055824276967327786,1.649221633549741,70.0,0.4583333333333333,0.761904776096344,0.625,1.0,0.2579664593728629
22,0.4421178143621854,1.4169066123470822,57.14285714285714,0.5,0.0,0.0,0.0,2.0452437884475163,63.63636363636363,0.8666666666666667,0.7846153974533081,0.6458333432674408,1.0,0.001059507037659788,0.6891020757257953,62.5,0.65625,0.675000011920929,0.625,0.75,0.6917472957111352,1.4187771701712637,62.5,0.8666666666666667,0.6666666865348816,0.5,1.0,0.22574857769301407,1.1784106372935952,62.5,0.8,0.7692307829856873,0.625,1.0,0.42742598583609775,2.208007653087183,71.42857142857143,0.2,0.0,0.0,0.0,0.04315299461168253,1.139707480661186,70.0,0.7333333333333334,0.7000000029802322,0.75,0.6666666716337204,0.0033815504035165644,2.5187708424668207,50.0,0.5,0.0,0.0,0.0,0.3660463057877311,0.6945303460256874,33.33333333333333,0.41666666666666663,0.222222238779068,0.25,0.20000000298023224,0.6978119566326613,0.8495288801391927,52.63157894736842,0.7333333333333334,0.6262626349925995,0.6111111144224802,0.6444444557030996,0.571827781333554,0.5419752108031657,70.0,0.6166666666666667,0.8846153914928436,0.8125,1.0,0.34784001886666627,1.7803198535548355,70.0,0.625,0.6666666865348816,1.0,0.5,0.001036432564372011,0.6622661323311394,60.0,0.4583333333333333,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.02031099065346356
23,0.4032068174296309,0.8988926961149885,71.42857142857143,0.5,0.5,1.0,0.3333333432674408,2.268319659414937,36.36363636363637,0.5625,0.0,0.0,0.0,0.12483877019165224,0.6716122741337572,56.25,0.6666666666666666,0.6846153736114502,0.5267857164144516,1.0,0.8825371378408834,0.47159187830955906,62.5,0.8,0.4000000059604645,0.5,0.3333333432674408,0.14034837461038635,0.5069340782888984,62.5,0.7333333333333333,0.6666666865348816,0.75,0.6000000238418579,0.5324759491007162,0.7042726954840463,71.42857142857143,0.5,0.5,0.5,0.5,0.3100934001019394,1.3720995659772186,80.0,0.7666666666666666,0.75,1.0,0.6666666716337204,0.0034495789485360757,1.3844500380035674,62.5,0.375,0.4000000059604645,1.0,0.25,0.7698817335941963,0.6942915821464587,44.44444444444444,0.3833333333333333,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.6920240770506407,1.2552404481549726,68.42105263157895,0.8666666666666667,0.4444444378217061,0.6666666666666666,0.40000000099341076,0.18411059524400533,0.5355125174968289,70.0,0.8333333333333333,0.761904776096344,0.625,1.0,0.55092368402952,0.9093709694826279,50.0,0.8,0.722222238779068,0.75,0.7000000029802322,0.002353000472105408,1.0792657921560194,70.0,0.6166666666666667,0.8846153914928436,0.8125,1.0,0.11280495367212355
24,0.4346097913248164,0.8213860604237088,71.42857142857143,0.5833333333333334,0.5,1.0,0.3333333432674408,0.5486820061587464,63.63636363636363,0.7666666666666666,0.800000011920929,0.800000011920929,0.800000011920929,0.05988310689822313,0.6760691452770422,56.25,0.6333333333333333,0.6893939673900604,0.5446428656578064,1.0,0.643269545920103,1.5609803995666442,62.5,0.8,0.6666666865348816,0.5,1.0,0.09898854465693947,0.6165166614222505,62.5,0.8,0.7272727489471436,0.6666666865348816,0.800000011920929,0.3556849591995433,1.336701210257526,71.42857142857143,0.6,0.0,0.0,0.0,0.3158992895225231,1.3856457172393752,70.0,0.8,0.7000000029802322,0.75,0.6666666716337204,0.003530141939035402,1.8685409461667983,50.0,0.4375,0.0,0.0,0.0,0.3702149133429904,0.6944965193190383,33.33333333333333,0.35,0.27272728085517883,0.25,0.30000001192092896,0.6957736698097912,1.3945689706466506,63.1578947368421,0.4444444444444445,0.19047619899113974,0.3333333333333333,0.13333333532015482,0.014152724557761438,0.6008337704996013,70.0,0.65,0.8846153914928436,0.8125,1.0,0.5984804240163514,1.0462332512195602,50.0,0.9,0.5833333432674408,0.5833333432674408,0.7000000029802322,0.0037367072838192837,0.9985088220695644,80.0,0.9166666666666667,0.7948718070983887,0.6785714328289032,1.0,0.014519751854864557
25,0.2861608705521106,0.8267467690975681,71.42857142857143,0.75,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.9533455652581356,63.63636363636363,0.8333333333333333,0.3333333432674408,0.5,0.25,0.053695981989052954,0.6866873450856135,68.75,0.5666666666666667,0.7179487347602844,0.6458333432674408,0.8333333432674408,0.6958827009637634,1.2974935592074162,62.5,0.8666666666666667,0.6666666865348816,0.5,1.0,0.1602289017840579,0.6654370887633632,62.5,0.7333333333333333,0.7272727489471436,0.6666666865348816,0.800000011920929,0.18600139855801093,0.7906957581848811,57.14285714285714,0.5,0.4000000059604645,0.3333333432674408,0.5,0.4743632101370392,1.212230269284503,70.0,0.8,0.7000000029802322,0.75,0.6666666716337204,0.00041741727803344344,1.665438929791632,62.5,0.3125,0.4000000059604645,1.0,0.25,0.9202482931753962,0.694093830299392,44.44444444444444,0.3833333333333333,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.6930277990241659,1.1414507969648444,73.68421052631578,0.7236111111111111,0.622222234805425,1.0,0.4722222288449605,0.1620353858494355,0.4847102081081771,70.0,0.7166666666666667,0.8846153914928436,0.8125,1.0,0.26571604274295496,1.4423953471674595,70.0,0.625,0.6666666865348816,1.0,0.5,0.012289351470478388,0.8247126743780949,70.0,0.875,0.8636363744735718,0.9000000059604645,0.8333333432674408,0.043441214552442806
26,0.2181190080550685,0.9040047346662965,71.42857142857143,0.5,0.5,1.0,0.3333333432674408,0.6738268960050541,54.54545454545454,0.8333333333333333,0.7333333492279053,0.6190476417541504,0.9000000059604645,0.05191527425342291,0.7768218249633223,50.0,0.65625,0.6363636255264282,0.5000000149011612,0.875,0.5625088710100533,0.8693903499156423,62.5,0.8666666666666667,0.6666666865348816,0.5,1.0,0.019207417913686124,0.9604134755126916,75.0,0.7333333333333333,0.75,1.0,0.6000000238418579,0.1915682817622681,1.801859368649513,71.42857142857143,0.5,0.0,0.0,0.0,2.4240134906060895,2.341892093130573,60.0,0.53125,0.0,0.0,0.0,0.004378845946795978,2.3031267293938242,50.0,0.4375,0.0,0.0,0.0,0.5200491425113366,0.6943474519966313,44.44444444444444,0.41666666666666663,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.682836538824684,3.2322961998288164,52.63157894736842,0.7333333333333334,0.0,0.0,0.0,0.030407685956091057,0.6293989821036868,70.0,0.4166666666666667,0.761904776096344,0.625,1.0,0.6192051632601308,2.2411882766129896,70.0,0.43333333333333335,0.375,0.5,0.30000001192092896,0.27854119731274785,1.0288805728629828,80.0,0.6833333333333333,0.875,1.0,0.800000011920929,0.002094302973140236
27,0.2685231520354829,0.8399059930624099,71.42857142857143,0.75,0.5,1.0,0.3333333432674408,2.1291366708317407,63.63636363636363,0.6166666666666667,0.7846153974533081,0.6458333432674408,1.0,0.00013211348607674952,0.6759434815057148,56.25,0.6666666666666666,0.6136363744735718,0.533333346247673,0.7333333492279053,0.6994387324855416,0.9835253827541159,62.5,0.9333333333333333,0.6666666865348816,0.5,1.0,0.0232207669224511,0.7635682358091251,62.5,0.8,0.6666666865348816,0.75,0.6000000238418579,0.4475199666169164,1.5384732161278651,57.14285714285714,0.7,0.0,0.0,0.0,0.5842429377307177,1.973397587378696,70.0,0.53125,0.20000000298023224,0.5,0.125,0.0005604753756113111,3.1226918395981653,50.0,0.4375,0.0,0.0,0.0,0.41717071489378293,0.6948631444210798,44.44444444444444,0.3833333333333333,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.6862512642490683,2.0607955532209434,52.63157894736842,0.6,0.0,0.0,0.0,1.2090149564423116,0.49397477744682333,70.0,0.6166666666666667,0.8846153914928436,0.8125,1.0,0.29644010176618657,2.0969822381541254,70.0,0.8666666666666667,0.375,0.5,0.30000001192092896,0.0082302959365271,1.0101919631393452,70.0,0.8333333333333333,0.8636363744735718,0.9000000059604645,0.8333333432674408,0.5361225315562487
28,0.18436569432235395,0.9415555080706238,42.857142857142854,0.6666666666666666,0.5,0.4000000059604645,0.6666666865348816,0.574104541631744,72.72727272727273,0.65,0.8000000417232513,0.7333333492279053,0.9000000059604645,0.032358226029434035,1.5215476720021246,56.25,0.6333333333333333,0.6893939673900604,0.5446428656578064,1.0,0.40131402837216773,0.7275451032707002,62.5,0.8666666666666667,0.6666666865348816,0.5,1.0,0.06626628974365671,0.7625315032909529,75.0,0.8,0.8000000715255737,0.800000011920929,0.800000011920929,0.9337013426863358,0.9066679665809468,57.14285714285714,0.6,0.0,0.0,0.0,0.05091504878382831,2.1274478024257646,60.0,0.5,0.0,0.0,0.0,0.0016072409817037923,1.7019642248154727,50.0,0.3125,0.0,0.0,0.0,0.34095417375516934,0.6950616476442013,33.33333333333333,0.35,0.27272728085517883,0.25,0.30000001192092896,0.6708585033491286,1.4689510746144172,57.89473684210527,0.6666666666666666,0.6444444557030996,0.6444444557030996,0.6444444557030996,0.0037569560778727557,0.4468220533672116,70.0,0.6833333333333333,0.8846153914928436,0.8125,1.0,0.43856906511056115,1.108316920696799,60.0,0.8666666666666667,0.800000011920929,0.800000011920929,0.800000011920929,0.001471033287460448,1.0848627218621298,80.0,0.6833333333333333,0.9166666865348816,0.8571428656578064,1.0,0.00444710155884762
29,0.09805538013340659,1.0591370776828006,42.857142857142854,0.6666666666666666,0.5,0.4000000059604645,0.6666666865348816,1.3763148274333292,63.63636363636363,0.65,0.7846153974533081,0.6458333432674408,1.0,0.00612837435803928,1.4238400480898845,56.25,0.5666666666666667,0.6846153736114502,0.5267857164144516,1.0,0.4487548675896014,0.4471214887157431,87.5,0.8666666666666667,0.8571428656578064,0.75,1.0,0.008651061722519131,0.8586939035108668,62.5,0.8,0.7272727489471436,0.6666666865348816,0.800000011920929,0.11731682787771283,1.2503678855514355,57.14285714285714,0.6,0.0,0.0,0.0,1.5133203100326935,2.129476760890731,70.0,0.59375,0.20000000298023224,0.5,0.125,0.031135697089081846,1.912109088031006,50.0,0.4375,0.0,0.0,0.0,1.0256357195848405,0.6954330891962214,33.33333333333333,0.375,0.7000000029802322,0.6666666716337204,0.75,0.6871040278487353,1.7115844944912169,47.368421052631575,0.6888888888888888,0.6333333452542623,0.600000003973643,0.6888888974984487,0.009229364926841607,0.5612662224460878,70.0,0.9583333333333333,0.761904776096344,0.625,1.0,0.3728095830185599,1.1047356938036557,60.0,0.8,0.800000011920929,0.800000011920929,0.800000011920929,0.29190975937617114,1.0949725264997845,80.0,0.8333333333333333,0.9285714328289032,0.875,1.0,0.0615616692644143
30,0.27455519581112403,1.031284124140069,42.857142857142854,0.6666666666666666,0.5,0.4000000059604645,0.6666666865348816,2.333705175656213,63.63636363636363,0.71875,0.8333333432674408,0.75,1.0,0.29014170394141037,0.7352148435168435,56.25,0.625,0.6333333551883698,0.550000011920929,0.75,0.29735516829963393,1.6784214118507699,62.5,0.8666666666666667,0.6666666865348816,0.5,1.0,0.002402123980336557,1.1498314688915277,75.0,0.8,0.8333333730697632,0.7142857313156128,1.0,1.3003188096649823,2.1385771066263444,71.42857142857143,0.4,0.0,0.0,0.0,0.05829705280114388,1.094857968380851,70.0,0.8666666666666667,0.7000000029802322,0.75,0.6666666716337204,0.0018946760884913816,1.8291126984427244,62.5,0.5,0.4000000059604645,1.0,0.25,0.2045471889634881,0.6951189817966535,33.33333333333333,0.375,0.7000000029802322,0.6666666716337204,0.75,0.6825243562848513,1.8417930367892148,52.63157894736842,0.6666666666666666,0.6814815004666647,0.6333333353201548,0.75,0.13301300722594783,0.46491117930766485,70.0,0.6833333333333333,0.8846153914928436,0.8125,1.0,0.17188696392963163,1.2416169792211833,80.0,0.8,0.9166666865348816,0.8571428656578064,1.0,0.0008153077583526056,1.9385540723479102,70.0,0.8333333333333333,0.761904776096344,0.625,1.0,0.12492568083672956
31,0.028920848749629448,1.2226696965055872,71.42857142857143,0.5,0.5,1.0,0.3333333432674408,0.7150674902899449,72.72727272727273,0.4,0.8000000417232513,0.7333333492279053,0.9000000059604645,0.017699512496151402,0.9789282847862195,56.25,0.6333333333333333,0.5535714328289032,0.5416666716337204,0.6000000014901161,2.13380081331963,0.9127379827568916,62.5,0.9333333333333333,0.6666666865348816,0.5,1.0,0.0014892388917512826,1.1603409432263616,75.0,0.8666666666666667,0.8333333730697632,0.7142857313156128,1.0,0.10112433666949971,1.2597227726013087,57.14285714285714,0.7,0.0,0.0,0.0,1.1956528240132744,2.9355324380189165,60.0,0.4,0.0,0.0,0.0,0.004362833648944094,2.4303463707306694,62.5,0.4375,0.4000000059604645,1.0,0.25,0.30349006286277486,0.6949795557776448,44.44444444444444,0.35,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.7024417504250984,2.488597066695963,57.89473684210527,0.6791666666666667,0.16666666666666666,0.3333333333333333,0.11111111442248027,0.48136712345996746,0.7208478958013165,60.0,0.6833333333333333,0.6190476417541504,1.0,0.45000000298023224,0.3749389916539214,2.6758964142712784,60.0,0.6875,0.3333333432674408,0.5,0.25,0.0009870195141529765,0.5948818481584536,70.0,0.875,0.8636363744735718,0.9000000059604645,0.8333333432674408,0.002293997265889062
32,0.02012894352129552,1.2935124147752863,42.857142857142854,0.5,0.5,0.4000000059604645,0.6666666865348816,1.1120400492507057,63.63636363636363,0.65,0.6190476417541504,1.0,0.45000000298023224,0.13975443431896428,0.8949260217567545,62.5,0.6666666666666666,0.6666666865348816,0.625,0.800000011920929,0.7348531199035848,0.33501722308646564,87.5,0.8666666666666667,0.8571428656578064,0.75,1.0,0.08467851658245952,0.7624427741505573,62.5,0.8,0.7272727489471436,0.6666666865348816,0.800000011920929,0.026079756452647818,1.339764736451358,57.14285714285714,0.7,0.0,0.0,0.0,0.052648575385855496,2.698221869144771,60.0,0.5625,0.0,0.0,0.0,0.0007919256228320435,2.1107824938879816,62.5,0.4375,0.4000000059604645,1.0,0.25,0.31400899729238424,0.6955528216539166,33.33333333333333,0.3833333333333333,0.27272728085517883,0.25,0.30000001192092896,0.6984895100711748,1.77130683701043,73.68421052631578,0.5166666666666667,0.4722222288449605,0.6666666666666666,0.36666667461395264,0.0325452611489734,0.5938389525443011,70.0,0.7166666666666667,0.7083333432674408,1.0,0.550000011920929,0.5423703485553396,1.5002609770720388,60.0,0.6875,0.375,0.375,0.375,0.003151174559889598,0.7550214429681553,80.0,0.9583333333333333,0.9285714328289032,0.875,1.0,0.030299343265805957
33,0.011825965797452386,1.617375761128153,57.14285714285714,0.5,0.4000000059604645,0.5,0.3333333432674408,0.8925256795625632,63.63636363636363,0.9,0.7636363804340363,0.6666666865348816,0.9000000059604645,0.0032707905424849185,1.3931468355623782,56.25,0.6333333333333333,0.45238097012043,0.6666666716337204,0.36666667461395264,0.5500584995208266,0.25149042158962837,87.5,1.0,0.8571428656578064,0.75,1.0,0.0023123494749305307,0.9003142992259927,62.5,0.7333333333333333,0.7272727489471436,0.6666666865348816,0.800000011920929,0.8415656595569919,1.594784286937427,71.42857142857143,0.7,0.5,0.5,0.5,0.02117127828924828,1.9188868948708335,80.0,0.625,0.6666666865348816,1.0,0.5,0.0004411211294034034,2.2870572930287962,62.5,0.375,0.4000000059604645,1.0,0.25,0.2349892730909543,0.6953730136062368,44.44444444444444,0.35,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.6883484487005651,1.733536885863111,73.68421052631578,0.6166666666666667,0.6349206566810608,1.0,0.46666666865348816,0.04570237461133411,0.41064776291688043,70.0,0.6833333333333333,0.8333333432674408,0.875,0.800000011920929,0.26073461941947357,2.759788547826622,60.0,0.625,0.533333346247673,1.0,0.375,0.03134541743991411,1.1554387318178219,80.0,0.7166666666666667,0.7777778208255768,1.0,0.6500000059604645,0.0009510423104000292
34,0.007553259646967329,1.3753328397557527,42.857142857142854,0.5,0.5,0.4000000059604645,0.6666666865348816,0.7560584239159888,63.63636363636363,0.8,0.800000011920929,0.800000011920929,0.800000011920929,0.003449976072721668,0.8405656836681137,68.75,0.875,0.6857143044471741,0.7000000029802322,0.8333333432674408,0.8425170130689186,0.8795118387011859,62.5,0.9333333333333333,0.6666666865348816,0.5,1.0,0.0016636869581891937,0.8260373438226138,62.5,0.8,0.7272727489471436,0.6666666865348816,0.800000011920929,0.05253864841117995,1.5080219682734912,57.14285714285714,0.6,0.0,0.0,0.0,0.057902115766676185,2.1962250167506503,70.0,0.7666666666666666,0.25,0.5,0.1666666716337204,0.0013824796914230877,1.8124604324402018,50.0,0.4375,0.5,0.5,0.5,0.011261085023371196,0.6949740217247152,44.44444444444444,0.28125,0.7727272510528564,0.7142857164144516,0.875,0.6902463696510267,2.0087516257618114,73.68421052631578,0.5444444444444444,0.3888888955116272,0.6666666666666666,0.2777777810891469,0.01142361755448297,0.8700420008166914,70.0,0.7166666666666667,0.444444477558136,0.5,0.4000000059604645,0.4025693640293948,1.9702763878720462,70.0,0.6875,0.4285714328289032,0.5,0.375,0.007681343013259116,0.8246811473905018,70.0,0.875,0.8636363744735718,0.9000000059604645,0.8333333432674408,0.018146896919716556
35,0.0018859074366335258,1.8392805646519057,71.42857142857143,0.5,0.5,1.0,0.3333333432674408,2.525243011172579,54.54545454545454,0.8,0.5,1.0,0.3500000014901161,0.0003390758421653196,1.1787200648444174,56.25,0.6666666666666666,0.5357142686843872,0.5833333432674408,0.533333346247673,0.6193766646827338,0.34932621191005525,87.5,0.8666666666666667,0.8571428656578064,0.75,1.0,0.0009271787235457721,0.7651630342522552,50.0,0.7333333333333333,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.66247407150723,1.421587807565624,57.14285714285714,0.6,0.0,0.0,0.0,0.330244749514965,2.2930070578276047,60.0,0.8333333333333333,0.0,0.0,0.0,0.0019191672015399924,2.135622373719142,37.5,0.375,0.444444477558136,0.4000000059604645,0.5,0.002874160841028917,0.6936570496917943,55.55555555555556,0.375,0.8333333432674408,0.75,1.0,0.6832618151145808,3.230626768673459,57.89473684210527,0.7333333333333334,0.1111111044883728,0.3333333333333333,0.06666666766007741,0.015309195831987102,0.4957882203741183,70.0,0.7166666666666667,0.7333333790302277,0.9000000059604645,0.6500000059604645,0.38704514123044087,1.8810715873613564,70.0,0.8,0.7857142984867096,1.0,0.7000000029802322,0.0005217972739614806,0.5845610197591755,70.0,0.7166666666666667,0.7500000298023224,0.8571428656578064,0.75,0.015615798531691831
36,0.5945508719918483,1.3732777277110226,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,0.8244050966313953,72.72727272727273,0.8666666666666667,0.8333333432674408,0.875,0.800000011920929,0.24199151590436316,1.1508139996850246,50.0,0.59375,0.6000000238418579,0.5,0.75,0.30710265048341295,0.5516341934111989,87.5,0.8666666666666667,0.8571428656578064,0.75,1.0,0.004240308596449207,1.1973708186191616,62.5,0.7333333333333333,0.5714285969734192,1.0,0.4000000059604645,0.33093303822123205,1.4576078147528881,57.14285714285714,0.7,0.0,0.0,0.0,0.3112908438226437,3.3626868556925684,60.0,0.7333333333333334,0.0,0.0,0.0,0.04636166663842182,2.697446339806997,62.5,0.375,0.4000000059604645,1.0,0.25,0.05642870374212677,0.8288144749212809,55.55555555555556,0.40625,0.8333333432674408,0.75,1.0,0.4940028613446834,2.203917677756183,63.1578947368421,0.5833333333333334,0.3333333333333333,0.6666666666666666,0.23333333432674408,0.033614996450093,0.5092010097043026,70.0,0.9166666666666667,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.23162863234862138,2.4541290272866148,60.0,0.43333333333333335,0.2857142984867096,0.5,0.20000000298023224,0.0010867998205128903,0.714736474849614,70.0,0.9583333333333333,0.7333333492279053,0.75,0.8333333432674408,0.0008315126767688164
37,0.008191792547482942,1.5011482629055126,28.57142857142857,0.4166666666666667,0.2857142686843872,0.25,0.3333333432674408,0.7571675462059028,72.72727272727273,0.5625,0.7857142686843872,0.8333333432674408,0.75,0.004911510992890582,1.3475129908195553,56.25,0.625,0.6666666865348816,0.550000011920929,0.875,1.6429284684089183,0.6496865770415866,75.0,0.8666666666666667,0.75,0.6000000238418579,1.0,0.005772225163593355,0.7747165543355115,62.5,0.7333333333333333,0.7272727489471436,0.6666666865348816,0.800000011920929,0.010208450990328136,1.744878528228148,57.14285714285714,0.7,0.0,0.0,0.0,0.06433478064332883,3.899638289891784,60.0,0.625,0.0,0.0,0.0,0.0017891338323830245,3.25109324369608,62.5,0.4375,0.4000000059604645,1.0,0.25,0.0066487781977581355,0.6576836553643709,55.55555555555556,0.375,0.8333333432674408,0.75,1.0,0.7126178254738036,1.7206224252025777,57.89473684210527,0.7222222222222223,0.4444444576899211,0.5,0.5,0.08634934864122419,0.9904642842301558,60.0,0.9166666666666667,0.3333333432674408,0.5,0.25,0.331109725580861,1.4430360624225353,50.0,0.6875,0.3333333432674408,0.30000001192092896,0.375,0.49775741667230206,0.8410827833052246,60.0,0.75,0.4166666865348816,0.5,0.3571428656578064,0.02153438034839812
38,0.0028405590025588593,1.6629004938952714,42.857142857142854,0.5,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.8929036662936585,63.63636363636363,0.5357142857142857,0.4285714328289032,0.4285714328289032,0.4285714328289032,0.5561852922080129,1.4384884149825783,50.0,0.625,0.34285713732242584,0.6666666716337204,0.25,0.5087203458916368,1.0403839756842979,62.5,0.9333333333333333,0.6666666865348816,0.5,1.0,0.0040207167732653195,0.9742807065024885,75.0,0.7333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.38507032112479933,1.8902735818461327,57.14285714285714,0.8,0.0,0.0,0.0,0.33313465571025996,1.7538185554377868,80.0,0.8333333333333333,0.75,1.0,0.6666666716337204,0.0001496820232994614,2.5388817819718814,50.0,0.375,0.3333333432674408,0.5,0.25,0.04212030978569568,0.64419435408703,55.55555555555556,0.3833333333333333,0.38461539149284363,0.3125,0.5,0.22423161129609143,2.388463708247668,63.1578947368421,0.4833333333333334,0.19047619899113974,0.3333333333333333,0.13333333532015482,0.6982283228059455,0.564850584032313,80.0,0.75,0.5,0.5,0.5,0.061559216084333485,1.1464537272409505,60.0,0.9,0.6666666865348816,0.625,0.800000011920929,3.2934168312465026e-05,0.7752620755742506,70.0,0.6166666666666667,0.8636363744735718,0.8333333432674408,0.9000000059604645,0.0006027205190271558
39,0.0017270663310859928,2.420819211272217,71.42857142857143,0.5,0.5,1.0,0.3333333432674408,1.690503687017774,63.63636363636363,0.6833333333333333,0.6190476417541504,1.0,0.45000000298023224,0.002174596825367416,1.5498598720613983,50.0,0.65625,0.1666666716337204,0.25,0.125,1.0373994449306214,0.4530333126713805,87.5,0.8666666666666667,0.8571428656578064,0.75,1.0,0.009821796667834991,0.8255858483645864,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.07718998861824478,1.6431404993642498,57.14285714285714,0.6,0.0,0.0,0.0,0.01916005475633209,2.694584514114003,60.0,0.4666666666666667,0.0,0.0,0.0,0.008169009595838588,2.4693814106676344,37.5,0.375,0.2857142686843872,0.3333333432674408,0.25,0.16574529926568227,0.729208419486397,55.55555555555556,0.3125,0.8333333432674408,0.75,1.0,0.7035416342387582,2.453775899991315,68.42105263157895,0.75,0.35555556416511536,0.6666666666666666,0.25,0.11002344623763986,0.564210068557245,70.0,0.4583333333333333,0.4545454680919647,0.5,0.4166666567325592,0.5110184706607723,1.819126751354304,70.0,0.9,0.7857142984867096,1.0,0.7000000029802322,0.005632620491052081,0.888460699560912,70.0,0.4583333333333333,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.0007576617586744175
