,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026
9,0.73146850878603,0.6972957349423778,42.857142857142854,0.3,0.3333333134651184,1.0,0.20000000298023224,0.614753022268385,70.0,0.55,0.8846153914928436,0.8125,1.0,0.4393764381045049,0.7542232818591302,54.54545454545454,0.40625,0.0,0.0,0.0,0.4774546288569634,0.6925319235716215,53.333333333333336,0.71875,0.45000000298023224,0.5,0.4166666716337204,0.6936748345150243,0.6882651924791571,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.6934243727817211,0.6735919690672206,50.0,1.0,0.6666666865348816,0.5,1.0,0.6948036797105611,0.8522303031964327,57.14285714285714,0.75,0.0,0.0,0.0,0.8824579587118144,0.5912857441995191,66.66666666666666,0.65,0.0,0.0,0.0,0.5808501266438324,0.7898649259039472,42.857142857142854,0.3333333333333333,0.0,0.0,0.0,0.6929819179355869,0.6932563620406939,50.0,0.4375,0.6666666865348816,0.5,1.0,0.6914447197704038,0.7547406784377242,61.111111111111114,0.6597222222222222,0.7481481631596884,0.6507936616738638,1.0,0.46226221924269845,1.0314393813467349,50.0,0.71875,0.6666666865348816,0.5,1.0,0.5110717546586215,0.6555182062018298,70.0,0.5,0.761904776096344,0.625,1.0,0.552153210765072
10,0.6945243377633263,0.694433083482262,28.57142857142857,0.4,0.0,0.0,0.0,0.6359833371365078,70.0,0.25,0.761904776096344,0.625,1.0,1.0367501675435682,0.716556593859968,54.54545454545454,0.41666666666666663,0.0,0.0,0.0,0.6156873252330716,0.6928073193379305,60.0,0.675,0.6666666865348816,0.5238095372915268,1.0,0.6915825911533638,0.6820132818281569,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.6500840518266239,0.7003826409412451,16.666666666666664,0.2222222222222222,0.2857142686843872,0.25,0.3333333432674408,0.6964853913038682,0.9692798796595596,57.14285714285714,0.75,0.0,0.0,0.0,0.6136055139898139,0.5886491653730018,66.66666666666666,0.65,0.0,0.0,0.0,0.6377853318164635,0.699747756916441,28.57142857142857,0.16666666666666666,0.2857142686843872,0.3333333432674408,0.25,0.6919939165290664,0.6931740694839745,37.5,0.5,0.5454545021057129,0.4285714328289032,0.75,0.6927363419977265,0.6286919871711096,61.111111111111114,0.5666666666666667,0.3000000019868215,0.3888888955116272,0.2444444497426351,0.3984868503852023,0.9278764469954239,50.0,0.45,0.7727272808551788,0.6875,1.0,0.7065630575405342,0.7932292878412219,40.0,0.9583333333333333,0.1428571492433548,0.5,0.0833333358168602,0.45574497114648055
11,0.6987381244676544,0.6945454548505355,28.57142857142857,0.0,0.0,0.0,0.0,0.6913196929206663,70.0,0.5357142857142857,0.46666666865348816,0.4375,0.5,0.7027591158765881,0.665707835900816,54.54545454545454,0.4375,0.0,0.0,0.0,0.7701943145324177,0.6925668504845336,46.666666666666664,0.6,0.1666666567325592,0.5,0.10000000149011612,0.6919060220019263,0.6899211542927502,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.6264733768690665,0.6955917340133656,16.666666666666664,0.0,0.2857142686843872,0.25,0.3333333432674408,0.6946532516944528,0.8163132722771482,57.14285714285714,0.9166666666666666,0.0,0.0,0.0,0.5212098022848963,0.6446154986817599,66.66666666666666,0.65,0.0,0.0,0.0,0.43740335788292367,0.8167025965015509,42.857142857142854,0.16666666666666666,0.0,0.0,0.0,0.39530066739348685,0.6934364149600443,37.5,0.375,0.5454545021057129,0.4285714328289032,0.75,0.6930315897911137,0.6102395337949477,66.66666666666666,0.576388888888889,0.7111111183961233,0.6388888955116272,0.8333333333333334,0.4853230902383473,1.19232237704191,50.0,0.71875,0.6666666865348816,0.5,1.0,0.6076215322458397,0.87515137424834,30.0,0.75,0.0,0.0,0.0,1.0317046990229555
12,0.6932478523778354,0.6926826738165858,71.42857142857143,0.2,0.8333333730697632,0.7142857313156128,1.0,0.6948636809572815,70.0,0.375,0.761904776096344,0.625,1.0,0.6963973345395749,0.636755884532569,63.63636363636363,0.875,0.6666666865348816,0.550000011920929,0.875,0.42448755551228157,0.692072563381776,53.333333333333336,0.7083333333333334,0.0,0.0,0.0,0.693434856912342,0.889601060457372,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.5313411680949416,0.6999951567637225,33.33333333333333,0.1111111111111111,0.5,0.4000000059604645,0.6666666865348816,0.6886574859735461,0.5270872508811648,71.42857142857143,0.9166666666666666,0.5,1.0,0.3333333432674408,0.9432421044698818,0.6928146392972185,77.77777777777779,0.55,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.5693281620637359,1.0103452869436944,42.857142857142854,0.08333333333333333,0.0,0.0,0.0,0.4540313765777502,0.7268484591055169,50.0,0.625,0.6666666865348816,0.5,1.0,0.6943303987125097,1.087126125502395,66.66666666666666,0.8083333333333332,0.3000000019868215,0.6666666666666666,0.1944444477558136,0.7644278450324148,0.6979787606810716,50.0,0.5166666666666666,0.38461539149284363,0.3125,0.5,0.5723622656397963,0.6854227125099435,50.0,0.6833333333333333,0.5,1.0,0.3500000014901161,0.6944748140775449
13,0.6924873950780714,0.6946323943019905,28.57142857142857,0.4,0.0,0.0,0.0,0.5984791646362149,70.0,0.5833333333333333,0.8846153914928436,0.8125,1.0,0.5469781831735206,0.6703742223173403,54.54545454545454,0.78125,0.0,0.0,0.0,0.7276372723436932,0.6926165606799749,66.66666666666666,0.6666666666666666,0.6607142686843872,0.625,0.7083333432674408,0.6925185887958434,0.6689334660301415,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.6304550003672211,0.7666436113457165,16.666666666666664,0.1111111111111111,0.2857142686843872,0.25,0.3333333432674408,0.6968046531422865,0.6835288682970634,71.42857142857143,0.9166666666666666,0.5,1.0,0.3333333432674408,0.8649470501078845,0.6030195142957113,66.66666666666666,0.6166666666666667,0.0,0.0,0.0,0.5188616008643211,1.413701091088123,42.857142857142854,0.16666666666666666,0.0,0.0,0.0,0.725117705633652,0.694778705520048,50.0,0.5,0.6666666865348816,0.5,1.0,0.6933388889841202,0.9506251289203926,66.66666666666666,0.49444444444444446,0.3333333333333333,0.6666666666666666,0.23333333432674408,0.45262427079289835,0.8920343087467696,50.0,0.5833333333333333,0.7727272808551788,0.6875,1.0,0.42518238884567194,0.5002983230650548,80.0,0.875,0.9166666567325592,0.9166666567325592,0.9166666567325592,0.26885460175320036
14,0.69349296147946,0.6940103205324694,42.857142857142854,0.0,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6731098344536905,60.0,0.5166666666666666,0.800000011920929,0.800000011920929,0.800000011920929,0.640360812992938,0.6783333559916666,54.54545454545454,0.41666666666666663,0.25,0.5,0.1666666716337204,0.5593890418713732,0.6921932596805703,53.333333333333336,0.5666666666666667,0.4761904776096344,0.5000000149011612,0.4583333432674408,0.6912580398322753,0.7342667502792061,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.6798154181848787,0.7022932331276027,33.33333333333333,0.0,0.5,0.4000000059604645,0.6666666865348816,0.7127991874612036,0.5972871157299894,71.42857142857143,0.9166666666666666,0.5,1.0,0.3333333432674408,0.9083982866529257,0.5922777525605363,66.66666666666666,0.5,0.0,0.0,0.0,0.6395079980997105,1.469564817527645,42.857142857142854,0.08333333333333333,0.0,0.0,0.0,0.48459245343697954,0.6930248114046178,50.0,0.5625,0.6666666865348816,0.5,1.0,0.6896356420896502,1.4203102571250097,55.55555555555556,0.5625,0.0,0.0,0.0,0.4959610671004948,0.7502994001264872,50.0,0.34375,0.6666666865348816,0.5,1.0,0.6954097326870641,0.4565736515566884,80.0,0.7166666666666667,0.7878788113594055,0.9166666567325592,0.75,0.286745019835425
15,0.6935620273288224,0.6937983661965296,42.857142857142854,0.0,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.629114131726695,70.0,0.6166666666666667,0.8846153914928436,0.8125,1.0,0.8661488981333918,0.6216322551514658,63.63636363636363,0.7083333333333333,0.5,0.75,0.4166666716337204,0.6098060497408142,0.6922583052129233,60.0,0.6770833333333333,0.5714285373687744,0.5833333432674408,0.5833333432674408,0.6916961396674545,0.6332551264842455,57.14285714285714,0.9166666666666666,0.0,0.0,0.0,0.5336302210971318,0.6974007427245753,33.33333333333333,0.2222222222222222,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.6924901825522952,0.6956501776222066,57.14285714285714,0.9166666666666666,0.0,0.0,0.0,0.7379047944673005,0.572163590891848,88.88888888888889,0.7166666666666667,0.4000000059604645,0.5,0.3333333432674408,0.48067817903093174,0.8543296694119837,28.57142857142857,0.4166666666666667,0.2857142686843872,0.3333333432674408,0.25,0.4976105165391512,0.9911405787552483,50.0,0.5625,0.6666666865348816,0.5,1.0,0.6538809759430405,0.8912383354571971,66.66666666666666,0.7902777777777779,0.7146464784940084,0.5571428736050924,1.0,0.02778687069777088,0.8994257182722161,50.0,0.65,0.7727272808551788,0.6875,1.0,0.583461186077883,0.5068610091678212,70.0,0.7166666666666667,0.7333333790302277,0.9000000059604645,0.6500000059604645,0.32791926503942975
16,0.682215960645803,0.7307472900257643,71.42857142857143,0.0,0.8333333730697632,0.7142857313156128,1.0,0.5730736115190809,70.0,0.6833333333333333,0.8846153914928436,0.8125,1.0,0.7361006412357705,1.2348584821156499,54.54545454545454,0.25,0.0,0.0,0.0,0.4500496687735175,0.6914226446013413,46.666666666666664,0.5520833333333333,0.6333333253860474,0.4642857164144516,1.0,0.6895857767283133,0.9761220461101351,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.6786520743608111,0.6975411689718879,16.666666666666664,0.2222222222222222,0.2857142686843872,0.25,0.3333333432674408,0.6927275234601113,0.5279489723552447,71.42857142857143,0.9166666666666666,0.5,1.0,0.3333333432674408,0.18986248047020995,0.6036453092308653,88.88888888888889,0.65,0.4000000059604645,0.5,0.3333333432674408,0.31743428413826325,1.814997351007133,42.857142857142854,0.25,0.0,0.0,0.0,0.5357086873170858,1.0925454921051798,50.0,0.75,0.6666666865348816,0.5,1.0,0.639827027420227,0.6662936110320666,66.66666666666666,0.6428571428571429,0.42222221692403156,0.5,0.4761904776096344,0.1665429890749696,0.7683414022849513,50.0,0.75,0.6666666865348816,0.5,1.0,0.5526525347425543,0.5339280445961837,70.0,0.875,0.8636363744735718,0.9000000059604645,0.8333333432674408,0.153548172940393
17,1.1247997436258836,0.6944496628186149,28.57142857142857,0.2,0.444444477558136,0.5,0.4000000059604645,0.5548347098191615,70.0,0.65,0.8846153914928436,0.8125,1.0,0.6288522296902104,0.6201805616796029,81.81818181818183,0.8,0.8333333432674408,0.8333333432674408,0.8333333432674408,0.3246005169441818,0.6917137807911504,46.666666666666664,0.6333333333333333,0.1428571492433548,0.25,0.10000000149011612,0.6897041572585249,0.7563432158167976,57.14285714285714,0.75,0.0,0.0,0.0,0.7384555901408602,0.7004768005382336,16.666666666666664,0.1111111111111111,0.2857142686843872,0.25,0.3333333432674408,0.7015486833045135,0.65984093045567,57.14285714285714,1.0,0.0,0.0,0.0,0.34888087767865483,0.6880651253207127,66.66666666666666,0.5833333333333333,0.0,0.0,0.0,0.30325713880535676,1.3547621630703237,14.285714285714285,0.25,0.0,0.0,0.0,0.29430634971686237,0.8702416316520292,50.0,0.25,0.6666666865348816,0.5,1.0,0.44825803850838436,1.9046950883175953,55.55555555555556,0.44722222222222224,0.0,0.0,0.0,1.9976201556188358,0.7945889440604393,50.0,0.40625,0.6666666865348816,0.5,1.0,0.5260682714613486,1.9732654466480528,30.0,0.9583333333333333,0.0,0.0,0.0,2.3001516235801023
18,0.7047251101969128,0.6946460493933619,0.0,0.0,0.0,0.0,0.0,0.5683561966468629,70.0,0.5833333333333333,0.8846153914928436,0.8125,1.0,0.4533522418100768,0.7006324994134547,54.54545454545454,0.78125,0.6666666865348816,0.5,1.0,0.2235756704254143,0.6927740999445184,46.666666666666664,0.5416666666666667,0.6166666895151138,0.4821428656578064,1.0,0.689373868130915,0.64298312896874,57.14285714285714,0.75,0.0,0.0,0.0,0.460661680451884,0.6961142887083418,16.666666666666664,0.1111111111111111,0.2857142686843872,0.25,0.3333333432674408,0.7018861005332387,1.3283488393120308,57.14285714285714,1.0,0.0,0.0,0.0,0.09344767719789146,0.5717898707603849,66.66666666666666,0.5833333333333333,0.0,0.0,0.0,0.25910958939680684,1.0489468927753105,57.14285714285714,0.3333333333333333,0.6666666865348816,0.6000000238418579,0.75,0.16591955648290566,0.7881532784047226,50.0,0.375,0.6666666865348816,0.5,1.0,0.6869909413390606,1.4817512130942454,55.55555555555556,0.9444444444444445,0.6585858762264252,0.5277777711550394,1.0,1.329507395750003,1.0096302895209361,50.0,0.75,0.6666666865348816,0.5,1.0,0.5938550540326222,0.56534289697188,70.0,0.5833333333333333,0.8636363744735718,0.8333333432674408,0.9000000059604645,0.32621959981038856
