,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
9,1.0146751159894865,1.2230208461884282,20.0,0.75,0.20000000298023224,0.125,0.5,0.6718008896227531,63.63636363636363,0.8666666666666667,0.7846153974533081,0.6458333432674408,1.0,0.7821726351555395,0.6362226960514943,54.54545454545454,0.46875,0.0,0.0,0.0,0.4132167878733502,0.686342970637061,53.333333333333336,0.5833333333333333,0.6969697177410126,0.5357142984867096,1.0,0.7107871515167564,0.7643403052209774,50.0,0.4375,0.0,0.0,0.0,0.5894368239208797,0.5289882282035094,83.33333333333334,1.0,0.8571428656578064,0.75,1.0,0.6463180103065883,0.9626814251339697,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.33329245568089166,1.0602451872891328,66.66666666666666,0.35,0.0,0.0,0.0,0.8218515352039863,0.6305054896953511,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.7742626260400772,0.8468067139687774,37.5,0.25,0.0,0.0,0.0,0.41569355571482564,0.6811186594744013,57.89473684210527,0.9333333333333332,0.6849816938241323,0.5972222238779068,1.0,0.46245623633488625,0.750360024779066,20.0,0.3833333333333333,0.4444444626569748,0.5833333358168602,0.4166666716337204,0.6065367891976904,1.3101131903123,50.0,0.6875,0.6666666865348816,0.5,1.0,0.5759662160447656
10,0.5476208872236641,0.6802301374462832,70.0,0.6666666666666667,0.2857142984867096,0.20000000298023224,0.5,0.6036554953737071,63.63636363636363,0.625,0.8333333432674408,0.75,1.0,0.6091748193857165,0.6448483076483735,72.72727272727273,0.875,0.3333333432674408,0.5,0.25,0.5599385198401313,0.6758394040573735,53.333333333333336,0.525,0.6846153736114502,0.5267857164144516,1.0,0.6394368098841431,0.7263457510836717,50.0,0.5,0.3333333432674408,0.5,0.25,0.602215021508916,0.6333378377491627,50.0,1.0,0.0,0.0,0.0,0.2705971499431883,0.7449620950143279,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.6254216060050812,1.0351990163010525,66.66666666666666,0.31666666666666665,0.0,0.0,0.0,0.5930472990083411,0.7250386172304074,42.857142857142854,0.6666666666666666,0.5,0.4000000059604645,0.6666666865348816,0.41285685348689255,0.9810528790925555,50.0,0.3125,0.0,0.0,0.0,0.47700882484384016,0.48124656523051074,73.68421052631578,0.8111111111111112,0.4166666666666667,0.6666666666666666,0.31111112236976624,1.0143181220302138,0.6889446362183428,50.0,0.28125,0.6666666865348816,0.5,1.0,0.7092926918262425,0.5665016007850296,70.0,0.65,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.4541089574913092
11,0.5351658646683576,0.649103486610287,70.0,0.9285714285714286,0.7000000029802322,0.625,1.0,0.6017196194397326,63.63636363636363,0.4166666666666667,0.6785714328289032,0.5416666716337204,1.0,0.5254750098405608,0.8398366026000977,54.54545454545454,0.40625,0.0,0.0,0.0,0.6838889906694379,0.6321811761637451,53.333333333333336,0.7083333333333333,0.6969697177410126,0.5357142984867096,1.0,0.6751584154523576,0.9543996429964088,50.0,0.625,0.0,0.0,0.0,0.67767086805867,0.7539903418880254,50.0,1.0,0.0,0.0,0.0,0.15817442473711282,0.754417027284523,57.14285714285714,0.5,0.0,0.0,0.0,0.37884452819922987,0.9390621191993134,55.55555555555556,0.2916666666666667,0.0,0.0,0.0,0.3370327694197997,0.9116946483859459,28.57142857142857,0.3333333333333333,0.2857142686843872,0.25,0.3333333432674408,0.6014083969573447,0.6943868587451361,37.5,0.25,0.2857142686843872,0.3333333432674408,0.25,1.046814744139523,0.4908985771334594,89.47368421052632,0.9569444444444445,0.8857142925262451,1.0,0.8055555621782938,0.6922279922585709,0.6761041754514194,40.0,0.625,0.6060605943202972,0.4642857164144516,0.875,0.38291988603389826,0.4920809290769661,80.0,0.6833333333333333,0.375,0.5,0.30000001192092896,0.4203261144928234
12,0.4065063105469196,0.5402254472353769,80.0,0.5,0.6666666865348816,0.5,1.0,0.6048698812683412,63.63636363636363,0.5625,0.8333333432674408,0.75,1.0,0.59046040564585,0.6494678280452784,54.54545454545454,0.65,0.0,0.0,0.0,0.6920040031955216,0.6224680159355318,53.333333333333336,0.6666666666666666,0.6615384668111801,0.5535714328289032,1.0,0.6715799895708638,0.8232831514108532,50.0,0.5,0.0,0.0,0.0,0.45041379648347435,0.5257524612234031,66.66666666666666,1.0,0.5,1.0,0.3333333432674408,0.27340724618476675,0.7048607795696163,57.14285714285714,0.5,0.0,0.0,0.0,0.14502150844647407,1.1314032378166508,66.66666666666666,0.2833333333333333,0.0,0.0,0.0,0.5684489877568694,0.8455358694718917,28.57142857142857,0.4166666666666667,0.2857142686843872,0.25,0.3333333432674408,0.4611175321250345,1.031276227963647,50.0,0.25,0.0,0.0,0.0,0.4697436922909051,0.6304608343195341,57.89473684210527,0.75,0.4888888994852702,0.4222222367922465,0.5833333333333334,0.6133685777924264,0.8658461610737518,50.0,0.55,0.7727272808551788,0.6875,1.0,0.6714007772409569,0.409469024521656,90.0,0.96875,0.9285714328289032,1.0,0.875,0.40902176611790525
13,0.35819288474118344,0.503483063301309,70.0,0.6666666666666667,0.25,0.25,0.25,0.7645333073169567,63.63636363636363,0.75,0.6785714328289032,0.5416666716337204,1.0,0.5925269555781926,0.64511528293578,45.45454545454545,0.8,0.5428571403026581,0.4583333432674408,0.6666666716337204,0.5321421623495393,0.7475059753702827,53.333333333333336,0.7395833333333333,0.6969697177410126,0.5357142984867096,1.0,0.642080248609111,0.7090318700778333,37.5,0.5625,0.2857142686843872,0.3333333432674408,0.25,0.6355467605857764,0.3911743457239767,100.0,1.0,1.0,1.0,1.0,0.27297135718487464,0.6632226384281928,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.6302071667162359,0.9660432392611552,55.55555555555556,0.31666666666666665,0.0,0.0,0.0,0.60079552732293,1.133324055195074,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,0.489244251082662,0.8131928670280527,62.5,0.25,0.4000000059604645,1.0,0.25,0.2662033636706557,0.49865808076500207,78.94736842105263,0.9166666666666666,0.7333333392937978,1.0,0.6388888955116272,1.4114484993563208,0.7232830812965907,50.0,0.75,0.6333333551883698,0.5,0.875,0.4438504942528347,0.5400351759157699,80.0,0.96875,0.7777778208255768,0.6500000059604645,1.0,0.14788922189274073
14,0.5133514168062736,0.52278238802528,70.0,0.5833333333333333,0.20000000298023224,0.1666666716337204,0.25,0.5890023417165315,63.63636363636363,0.5625,0.8333333432674408,0.75,1.0,0.43319120841263153,0.8663934184089537,54.54545454545454,0.6166666666666667,0.0,0.0,0.0,1.1930806001018834,1.0818685305531484,53.333333333333336,0.5833333333333333,0.6969697177410126,0.5357142984867096,1.0,0.4005444183510238,0.8297134521283345,50.0,0.5,0.0,0.0,0.0,0.5580962125626991,0.8796561556289885,50.0,1.0,0.0,0.0,0.0,0.40635229029396397,0.921818956968071,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.5651449863648699,1.2084332390075643,66.66666666666666,0.2916666666666667,0.0,0.0,0.0,0.17119445744451114,1.0424082812926827,42.857142857142854,0.4166666666666667,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.33421911121086223,0.9005367139310917,25.0,0.25,0.25,0.25,0.25,0.7325566533803464,0.47088421693012333,73.68421052631578,0.8930555555555556,0.679365078608195,0.7222222288449606,0.7222222288449606,0.10723484797163747,0.7619445098865546,60.0,0.375,0.4000000059604645,0.3333333432674408,0.5,0.3904607595213207,0.5686641249575025,80.0,0.9375,0.4285714328289032,0.5,0.375,0.41366157975875306
15,0.17140341384728036,0.5872912990660926,70.0,0.6666666666666667,0.2857142984867096,0.20000000298023224,0.5,0.9369888176745463,63.63636363636363,0.5166666666666666,0.7846153974533081,0.6458333432674408,1.0,0.49677931835229955,0.6653221147487264,72.72727272727273,0.48333333333333334,0.3333333432674408,0.375,0.30000001192092896,0.5289766426130941,0.7659281627514825,53.333333333333336,0.6979166666666667,0.6969697177410126,0.5357142984867096,1.0,0.5184824347634563,0.8262935360281994,50.0,0.5625,0.0,0.0,0.0,0.5077961678064973,0.48523153528538643,50.0,1.0,0.0,0.0,0.0,0.10678316773769558,0.6392492209394616,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.5134555318917341,1.1980444763905131,66.66666666666666,0.2916666666666667,0.0,0.0,0.0,0.6976582375165863,1.2303210924124,42.857142857142854,0.4166666666666667,0.5,0.4000000059604645,0.6666666865348816,0.24935735622432736,0.9528688887229105,25.0,0.25,0.25,0.25,0.25,0.14462838964138358,0.8186445058234852,57.89473684210527,0.6875,0.670995682477951,0.5793650895357132,1.0,1.0309040143798935,1.3516715764999003,50.0,0.71875,0.6666666865348816,0.5,1.0,0.7852294293269302,0.5510094152943357,70.0,0.9375,0.7000000029802322,1.0,0.625,1.203482332762038
16,0.509409742521127,0.42353133174021823,80.0,0.6666666666666667,0.25,0.25,0.25,0.8688806999822266,63.63636363636363,0.5625,0.8333333432674408,0.75,1.0,0.06048165512644555,0.6746571414352635,72.72727272727273,0.78125,0.7857142686843872,0.8333333432674408,0.75,0.3172392436612766,0.8832188730668344,46.666666666666664,0.6666666666666666,0.6333333253860474,0.5000000149011612,0.9000000059604645,0.5205614032708917,1.074469058286707,37.5,0.5,0.0,0.0,0.0,0.4034625524083747,0.33357301417233326,83.33333333333334,1.0,0.8571428656578064,0.75,1.0,0.030375240706984302,0.6299354199018804,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.39347600325644994,1.164236428360997,66.66666666666666,0.25,0.0,0.0,0.0,0.4405084014095851,0.9535353337269583,71.42857142857143,0.5833333333333334,0.5,1.0,0.3333333432674408,0.20397392148734847,1.0421402397836,25.0,0.25,0.25,0.25,0.25,0.5727845975910167,2.2746505318562855,47.368421052631575,0.6611111111111111,0.571225086847941,0.4146825472513835,1.0,0.9223613373894723,0.8667591852847721,50.0,0.41666666666666663,0.38461539149284363,0.3125,0.5,0.6087796368443559,0.504826956694809,70.0,0.7166666666666667,0.2857142984867096,0.5,0.20000000298023224,0.22377820739760873
17,0.14799642248677983,0.6264788599862368,60.0,0.6666666666666667,0.25,0.1666666716337204,0.5,0.6169731462898878,63.63636363636363,0.8333333333333333,0.6785714328289032,0.5416666716337204,1.0,0.5584446699860351,0.8794922757853427,54.54545454545454,0.40625,0.0,0.0,0.0,0.42792187004306304,0.632343017330588,66.66666666666666,0.7083333333333333,0.6969697177410126,0.6666666865348816,0.7333333492279053,0.4059494742594747,0.9998485136690685,50.0,0.5625,0.0,0.0,0.0,0.5348332030047025,0.6903603665845747,50.0,1.0,0.0,0.0,0.0,0.016665557897912846,0.9699657548628556,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.5414278374427125,1.7677209021989546,66.66666666666666,0.31666666666666665,0.0,0.0,0.0,0.27485460917363186,1.219558612512483,71.42857142857143,0.4166666666666667,0.5,1.0,0.3333333432674408,0.06502473240228632,1.2141684150573642,50.0,0.25,0.3333333432674408,0.5,0.25,0.20897732580351722,0.4670591647782862,78.94736842105263,0.7000000000000001,0.5090909202893575,0.5555555621782938,0.4888888994852702,0.011082972827339827,0.9643449367882704,40.0,0.5166666666666666,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.7355364155078817,0.5528873125754029,70.0,0.75,0.4000000059604645,0.5,0.3333333432674408,0.22918675635514665
18,0.2503928492227062,1.8082738571325307,20.0,0.6666666666666667,0.20000000298023224,0.125,0.5,0.5914512440014655,63.63636363636363,0.59375,0.8333333432674408,0.75,1.0,0.33527192322319915,0.7116404040098654,63.63636363636363,0.8333333333333333,0.25,0.5,0.1666666716337204,0.168124676253605,0.7297747183410291,66.66666666666666,0.65625,0.619047611951828,0.8333333432674408,0.5,0.3691755062884307,0.967278716103206,50.0,0.5625,0.3333333432674408,0.5,0.25,0.4035617339866744,0.528430383306391,66.66666666666666,1.0,0.75,0.6000000238418579,1.0,0.00807333521531115,0.8255485729848887,71.42857142857143,0.6666666666666666,0.5,1.0,0.3333333432674408,0.48544271153713126,1.723940039896048,66.66666666666666,0.25,0.0,0.0,0.0,0.2680958343991442,1.6585966778873609,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.0500574056991576,1.145934672846077,12.5,0.25,0.222222238779068,0.20000000298023224,0.25,0.09473983917089039,0.8527459021520172,63.1578947368421,0.9166666666666666,0.6746031840642294,0.527777781089147,1.0,0.4459372244332427,1.1532394717068999,50.0,0.5166666666666666,0.7727272808551788,0.6875,1.0,0.1846335949537833,0.46176259313582174,70.0,0.6833333333333333,0.7000000029802322,0.75,0.6666666716337204,0.11750359094198085
