,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
9,0.5091726260927067,0.6524841916683485,62.5,0.7333333333333333,0.7272727489471436,0.6666666865348816,0.800000011920929,0.8456735127709354,63.63636363636363,0.9333333333333333,0.7846153974533081,0.6458333432674408,1.0,0.16481914738621825,0.9671999311623601,41.66666666666667,0.34375,0.6060605943202972,0.4642857164144516,0.875,0.38365031543603567,1.0394910808951807,50.0,0.71875,0.6666666865348816,0.5,1.0,1.2411588460189766,0.8652162174750423,50.0,0.06666666666666667,0.0,0.0,0.0,0.6507827314594954,1.0089193749715155,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.6090056954112285,0.6923874099603282,60.0,0.3333333333333333,0.0,0.0,0.0,0.5741264607383473,0.6409351241520036,62.5,0.875,0.4000000059604645,1.0,0.25,0.5651982448226698,0.693593370777276,44.44444444444444,0.46875,0.0,0.0,0.0,0.6932220492528574,1.108551318130347,52.63157894736842,0.3958333333333333,0.6090909242630005,0.4682539800802867,0.9166666666666666,0.4392586598679043,0.6342542255984083,70.0,0.3333333333333333,0.761904776096344,0.625,1.0,0.6111466789652216,0.8215987323217018,40.0,0.5416666666666667,0.0,0.0,0.0,0.5820599733578116,0.7321321471362588,70.0,0.55,0.8846153914928436,0.8125,1.0,0.3121490009858568
10,0.5065719972300554,0.784988965816621,62.5,0.6,0.7692307829856873,0.625,1.0,0.5842928349581219,63.63636363636363,0.9166666666666667,0.6785714328289032,0.5416666716337204,1.0,0.3810703166731986,0.9294758077159185,50.0,0.5333333333333333,0.625,0.6000000014901161,0.6666666716337204,0.47834919039370505,0.6234080054079122,50.0,0.8,0.6573426723480225,0.5,1.0,0.5959725432099481,0.7198517266118639,50.0,0.06666666666666667,0.0,0.0,0.0,0.6814447744928306,0.8918531593769161,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.471025316683819,0.7290101567206391,60.0,0.53125,0.0,0.0,0.0,0.7503036170812455,0.5838507655572807,62.5,0.9375,0.4000000059604645,1.0,0.25,1.2121998059698411,0.6935144337090623,55.55555555555556,0.4375,0.20000000298023224,0.5,0.125,0.6956151726042125,0.7952905081196012,57.89473684210527,0.7708333333333334,0.13333333532015482,0.3333333333333333,0.08333333333333333,0.35364811628622345,0.6105184651040212,70.0,0.8333333333333333,0.761904776096344,0.625,1.0,0.7382589018824044,1.135158535249395,40.0,0.3,0.0,0.0,0.0,0.5046242324197573,0.5333780366915313,70.0,0.875,0.761904776096344,0.625,1.0,0.12939104670398402
11,0.7520944119399209,0.6665342445154507,50.0,0.7333333333333333,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6784763976529938,63.63636363636363,0.5,0.6785714328289032,0.5416666716337204,1.0,1.3880532832011643,1.4303132176928381,50.0,0.4375,0.6666666865348816,0.5,1.0,0.2631876834997095,0.7943992831013127,50.0,0.75,0.6666666865348816,0.5,1.0,0.5379601329908714,0.9211520375971504,50.0,0.13333333333333333,0.0,0.0,0.0,1.022438962243294,1.1921973099300476,42.857142857142854,0.75,0.5999999642372131,0.4285714328289032,1.0,0.8587951992056353,0.681815431556439,60.0,0.7,0.0,0.0,0.0,0.4062536756175114,0.6187828528858048,75.0,0.8125,0.6666666865348816,1.0,0.5,0.658616214590113,0.693722239928684,44.44444444444444,0.41666666666666663,0.0,0.0,0.0,0.6942609805213467,0.953324155844002,52.63157894736842,0.37777777777777777,0.579365074634552,0.4682539800802867,0.8222222328186035,1.730928442066191,0.5840767034223915,70.0,0.875,0.761904776096344,0.625,1.0,0.6863963603126755,0.731861523364473,50.0,0.8,0.5833333432674408,0.5833333432674408,0.7000000029802322,0.8112510057140951,0.8545884447390588,70.0,0.8333333333333333,0.761904776096344,0.625,1.0,0.615756391973995
12,0.6007227117563883,0.6947287205676028,62.5,0.7333333333333333,0.7272727489471436,0.6666666865348816,0.800000011920929,0.7769060212639868,63.63636363636363,0.9666666666666667,0.7846153974533081,0.6458333432674408,1.0,0.0631994787377652,1.0053885728589764,33.33333333333333,0.3333333333333333,0.0,0.0,0.0,0.31375109679542296,0.7363021978775262,50.0,0.75,0.6666666865348816,0.5,1.0,0.531404557540317,0.8687574804067834,62.5,0.06666666666666667,0.0,0.0,0.0,0.6673328011027847,1.0953132745587904,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.6054639757367032,0.6302724546877353,70.0,0.4666666666666667,0.4000000059604645,0.5,0.3333333432674408,0.31473404893904183,0.6496439198708244,62.5,0.75,0.6666666865348816,0.6000000238418579,0.75,0.5315749026148155,0.6935244023379714,44.44444444444444,0.41666666666666663,0.1666666567325592,0.5,0.10000000149011612,0.6934141539900613,0.707926543874436,57.89473684210527,0.7222222222222222,0.579365074634552,0.6666666666666666,0.5555555621782938,0.42702533414365657,0.5939313342153817,70.0,0.3333333333333333,0.761904776096344,0.625,1.0,1.0607600588843331,0.7295879455962302,60.0,0.5,0.30000001192092896,0.375,0.25,0.4559552156494762,0.6140541851674051,70.0,0.65,0.8846153914928436,0.8125,1.0,0.740545866623243
13,0.6078769546151644,0.6617548471966884,50.0,0.7333333333333333,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.5773485186489508,63.63636363636363,0.65625,0.8333333432674408,0.75,1.0,0.9605041257632475,1.6077378658335852,50.0,0.4375,0.6666666865348816,0.5,1.0,0.0721639886037366,0.6116277091024847,68.75,0.7333333333333334,0.5357142984867096,1.0,0.36666667461395264,0.535721584932549,0.9048629796574869,62.5,0.26666666666666666,0.0,0.0,0.0,0.6438678553925202,0.9852442254709389,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.8464872954153431,0.6987337671905216,70.0,0.5625,0.20000000298023224,0.5,0.125,0.484420914478332,0.5737139473237862,62.5,0.9375,0.4000000059604645,1.0,0.25,0.8437373234565857,0.6930524039087598,55.55555555555556,0.41666666666666663,0.38461539149284363,0.3125,0.5,0.6900390120431406,0.759208773996786,52.63157894736842,0.6041666666666666,0.6818181673685709,0.642857144276301,0.75,0.16820144219610747,0.6686172097918839,70.0,0.48333333333333334,0.8846153914928436,0.8125,1.0,0.3766408475782153,0.8375024071737224,70.0,0.625,0.6666666865348816,1.0,0.5,0.6111640803231835,0.48659687847697713,70.0,0.65,0.8636363744735718,0.8333333432674408,0.9000000059604645,0.14216768923484946
14,0.8192410210000883,0.6483359150476083,62.5,0.6666666666666666,0.7272727489471436,0.6666666865348816,0.800000011920929,0.7931486508679962,63.63636363636363,0.75,0.46666666865348816,0.4375,0.5,0.025077326301160816,1.8888801236847705,41.66666666666667,0.15625,0.0,0.0,0.0,0.041526838626207346,0.593244209996657,68.75,0.75,0.6136363744735718,0.6500000059604645,0.5833333432674408,0.4890458813851402,0.9738550282928122,62.5,0.13333333333333333,0.0,0.0,0.0,0.5089715536383144,0.7595546123809038,57.14285714285714,0.6666666666666666,0.6666666865348816,0.5,1.0,0.5524529405381136,1.1780986031388732,60.0,0.3333333333333333,0.0,0.0,0.0,0.7103422469170019,0.8820592498584872,50.0,1.0,0.0,0.0,0.0,0.735129266179018,0.6931705423574324,44.44444444444444,0.46875,0.7727272510528564,0.7142857164144516,0.875,0.6911148927582127,0.7178694039832464,68.42105263157895,0.5750000000000001,0.6055555641651154,0.75,0.527777781089147,1.6339064806234322,0.5776527891416379,70.0,0.9583333333333333,0.761904776096344,0.625,1.0,0.6779916729556053,0.8988293175407701,50.0,0.8333333333333333,0.1666666567325592,0.5,0.10000000149011612,0.7101560651995084,0.6283551533209397,70.0,0.7166666666666667,0.7083333432674408,1.0,0.550000011920929,0.10537696648239234
15,1.4460545705148313,0.7409159270631995,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,0.6898625562803136,63.63636363636363,1.0,0.6785714328289032,0.5416666716337204,1.0,1.3109938614562933,1.4700753397517305,41.66666666666667,0.34375,0.1428571343421936,0.1666666716337204,0.125,0.19743042848944684,0.6509583150458215,56.25,0.71875,0.6727272570133209,0.5476190596818924,0.875,0.9794764569157725,0.9097423579923456,62.5,0.13333333333333333,0.0,0.0,0.0,1.0822005025870178,0.8493130480763069,57.14285714285714,0.5,0.6666666865348816,0.5,1.0,0.5951591147837891,1.2399786891195828,60.0,0.7333333333333334,0.0,0.0,0.0,0.3106038961072967,0.8355411542365679,62.5,0.9375,0.4000000059604645,1.0,0.25,0.22898669746039946,0.6930006189301036,55.55555555555556,0.40625,0.75,0.75,0.75,0.693369784389563,0.7211108469370908,63.1578947368421,0.6166666666666667,0.5833333432674408,0.6944444477558136,0.527777781089147,0.07669433480603417,0.5985793375691328,70.0,0.6666666666666666,0.761904776096344,0.625,1.0,0.631725860812917,1.0396379382217844,50.0,0.9,0.1666666567325592,0.5,0.10000000149011612,0.47172662808828403,0.5205983410272881,80.0,0.4583333333333333,0.7878788113594055,0.75,0.9166666567325592,0.06989810588619862
16,1.1799650196413904,0.8440387246051924,50.0,0.6666666666666666,0.3333333134651184,1.0,0.20000000298023224,0.6253936651804065,72.72727272727273,0.8333333333333333,0.8636363744735718,0.9000000059604645,0.8333333432674408,0.70393150797325,1.5902271659936573,41.66666666666667,0.3125,0.1666666716337204,0.25,0.125,0.5305242100155965,0.6635347034981998,62.5,0.71875,0.4000000059604645,1.0,0.25,1.1641930687829338,0.7978701582406641,37.5,0.06666666666666667,0.0,0.0,0.0,0.5333592241965697,0.8098757471425075,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.5803217032587499,1.3488849503104834,60.0,0.7,0.0,0.0,0.0,0.34455530798065354,1.101959726397005,50.0,0.875,0.0,0.0,0.0,0.505889008222985,0.6934254207936463,44.44444444444444,0.48333333333333334,0.1428571492433548,0.25,0.10000000149011612,0.7048061679585871,0.8903703566978526,52.63157894736842,0.5888888888888889,0.0,0.0,0.0,0.6081521847483277,0.622927464649761,70.0,0.375,0.761904776096344,0.625,1.0,0.541470348766922,2.1873810529621607,40.0,0.53125,0.0,0.0,0.0,0.2592919968682323,0.6985132974930727,70.0,0.9166666666666667,0.4000000059604645,0.5,0.3333333432674408,0.0873911797404276
17,0.5726420712357211,0.6749433860761362,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,0.5631183262227235,72.72727272727273,0.6875,0.8636363744735718,0.7857142984867096,1.0,0.6214531264562749,1.6117966473118337,33.33333333333333,0.375,0.0,0.0,0.0,1.360331833777813,0.7222039565480516,62.5,0.6875,0.3333333432674408,0.5,0.25,0.4205608331564933,0.8211962380700171,62.5,0.0,0.0,0.0,0.0,0.6001589070311553,1.3164196005715254,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.471549144791744,0.9019788443356486,60.0,0.53125,0.4000000059604645,0.3333333432674408,0.5,0.27506262298707146,0.597068404425554,50.0,0.6875,0.5,0.5,0.5,0.7167341184111524,0.7199192422026084,44.44444444444444,0.5,0.0,0.0,0.0,0.6928974556692129,1.1611074744021523,57.89473684210527,0.625,0.6166666746139526,0.5333333412806193,0.75,1.3282922659221423,0.6158768285915092,70.0,0.75,0.46666666865348816,0.4375,0.5,0.8308428328547464,1.1032581982963672,70.0,0.7666666666666666,0.8636363744735718,0.8333333432674408,0.9000000059604645,0.10619476652755644,1.0496333058979619,70.0,0.9166666666666667,0.761904776096344,0.625,1.0,0.005216533136690737
18,0.08613947410599627,0.6670125625155698,62.5,0.7333333333333333,0.7272727489471436,0.6666666865348816,0.800000011920929,1.0139318706815836,63.63636363636363,1.0,0.6785714328289032,0.5416666716337204,1.0,0.5031532852608291,1.5072317809336526,41.66666666666667,0.5,0.4583333432674408,0.4166666716337204,0.6000000014901161,0.17089086834444303,1.0140047154053207,50.0,0.6875,0.6666666865348816,0.5,1.0,0.3916744298824747,0.887378178776806,62.5,0.06666666666666667,0.0,0.0,0.0,0.48011201291524847,1.2719150225110776,42.857142857142854,0.75,0.5999999642372131,0.4285714328289032,1.0,0.4680207667291536,0.9963236452298677,70.0,0.5,0.5833333432674408,0.75,0.5,0.5884273055468889,0.6344197554150108,75.0,0.75,0.6666666865348816,1.0,0.5,0.392877084689198,0.6960524336422895,44.44444444444444,0.41666666666666663,0.0,0.0,0.0,0.7027641919344211,1.6279203881563586,63.1578947368421,0.5958333333333333,0.700000007947286,0.5777777930100759,0.8888888955116272,2.621008820491364,0.5874766326289629,70.0,0.5166666666666666,0.8846153914928436,0.8125,1.0,0.5269703665263713,1.141431164499179,50.0,0.8666666666666667,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.33954398491393445,1.1046095232303061,70.0,0.6166666666666667,0.8846153914928436,0.8125,1.0,0.13465994345218402
