,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
23,0.664158521917697,0.8453580226579118,53.65853658536586,0.6428571428571429,0.45185185968875885,0.5416666716337204,0.460317462682724,0.9401632801829729,76.5625,0.8453124999999999,0.7528034541755915,0.7587797679007053,0.7994047664105892,0.005090832060942073,1.2800819182677199,59.25925925925925,0.5983878968253968,0.5943477948506674,0.5599206412831942,0.6822420681516329,1.007132695623783,0.4282804610553628,80.64516129032258,0.7559523809523809,0.36666667461395264,0.2916666716337204,0.5,1.1934629934046734,0.2518629629981154,88.23529411764706,0.8125,0.588744600613912,0.6111111044883728,0.5833333333333334,0.10560124446348078,0.6375561939404462,55.55555555555556,0.625,0.8333333432674408,0.75,1.0,0.6725104255139757,0.7878560235396157,69.23076923076923,0.71875,0.6666666716337204,0.75,0.625,0.36848880903316134,1.737799379853468,35.714285714285715,0.55,0.3333333432674408,0.25,0.5,0.35456043134661036,0.7035867506626668,40.0,0.40625,0.4761904776096344,0.6666666716337204,0.375,0.5786388740373677,0.8234136505928105,50.0,0.9166666666666666,0.5,1.0,0.3333333432674408,1.506760203612199
24,0.7645837092389403,0.7234661503369058,63.41463414634146,0.5128968253968255,0.6230158706506094,0.6785714328289032,0.6055555542310079,1.0333848328773059,77.34375,0.8260416666666667,0.7657776400446892,0.720535721629858,0.8468750044703484,0.07415376900303254,1.167267957641871,58.201058201058196,0.6199900793650793,0.6301617485781511,0.5745535803337892,0.7652777880430222,0.1821713366713908,0.44449001005356287,87.09677419354838,0.8541666666666667,0.7500000149011612,0.75,0.875,0.014197523144845015,0.24884937684079902,88.23529411764706,0.8333333333333334,0.9220779339472452,0.8611111044883728,1.0,0.07085610166200858,0.6168451406110287,66.66666666666666,0.65,0.38461539149284363,0.3125,0.5,0.6055325232446491,0.6333804408212143,61.53846153846154,0.7833333333333333,0.699999988079071,0.7142857164144516,0.8333333432674408,0.4738817734317726,3.3529934243768293,21.428571428571427,0.5833333333333333,0.3333333432674408,0.25,0.5,0.23593155701853546,0.7076376045110115,30.0,0.2,0.27272728085517883,0.25,0.30000001192092896,0.617594691407027,0.8548250711930749,37.5,0.9166666666666666,0.2857142984867096,1.0,0.1666666716337204,0.09287165966483855
25,0.339038250022283,0.815909387932216,58.536585365853654,0.6291666666666667,0.7000000228484472,0.6916666775941849,0.7333333392937978,1.0209236183332595,75.78125,0.8263392857142857,0.7226756066083908,0.690550597384572,0.7858630958944559,0.005002412838617291,1.3632006820110971,59.25925925925925,0.6259920634920635,0.6666787080466747,0.567162706827124,0.8687500059604645,0.5659061275801482,0.5024985830576111,87.09677419354838,0.8177083333333334,0.5476190596818924,0.5,0.6875,0.016964106579778513,0.28965938383969647,88.23529411764706,0.8333333333333334,0.5555555621782938,0.5,0.6666666666666666,0.10878101778059099,0.5857105564644262,55.55555555555556,0.6166666666666667,0.38461539149284363,0.3125,0.5,0.6944394025216553,0.723759943427097,69.23076923076923,0.7083333333333333,0.6500000357627869,0.5666666775941849,0.9000000059604645,0.10244788333949222,3.881606394599952,21.428571428571427,0.7333333333333334,0.34285715222358704,0.2083333358168602,1.0,0.4548355493125582,0.7202535088255235,50.0,0.3,0.6333333551883698,0.550000011920929,0.800000011920929,0.3305633461997874,0.5272679978335741,75.0,1.0,0.800000011920929,1.0,0.6666666865348816,0.6155806796672202
26,0.384270201976881,0.8897761890536097,51.21951219512195,0.6277777777777778,0.3253968358039856,0.5166666706403097,0.2583333378036817,1.3002760636549202,78.90625,0.8871651785714286,0.7871708329766989,0.7187500018626451,0.9229166693985462,0.24021420361839674,1.154679945893496,58.730158730158735,0.6464781746031746,0.5525042240818342,0.6090277830759684,0.5863591320812702,0.029079873591299772,0.4860980775789083,80.64516129032258,0.75,0.4333333447575569,0.4791666716337204,0.5416666716337204,0.0680647274081518,0.23355830639956474,76.47058823529412,0.7916666666666666,0.5252525409062704,0.47777777910232544,0.5833333333333334,0.06925504618829752,0.5088474707542896,66.66666666666666,0.75,0.4166666865348816,0.3571428656578064,0.5,0.3517236130636567,1.1356855515812834,53.84615384615385,0.625,0.0,0.0,0.0,0.5249799042182789,2.531096386002133,21.428571428571427,0.775,0.34285715222358704,0.2083333358168602,1.0,0.14406185333842828,0.6704257119059711,40.0,0.625,0.0,0.0,0.0,0.6865694011998162,1.3742684046394924,25.0,0.6666666666666666,0.0,0.0,0.0,0.2671574869867415
27,0.3821936715674499,0.7902210178155007,51.21951219512195,0.5800595238095239,0.4250000019868215,0.513888900478681,0.3892857184012731,1.5003987189791137,76.5625,0.7947916666666667,0.7373467031866312,0.6535714361816645,0.859375,0.6497225200057035,1.154853479922498,58.730158730158735,0.6713541666666667,0.5580116709073385,0.6451388951390982,0.5527777827034394,0.2108433803381624,0.5221729005230273,87.09677419354838,0.7375,0.5833333432674408,0.625,0.625,0.06089191981795139,0.2177629758999624,94.11764705882352,0.8333333333333334,0.6410256425539652,0.6666666666666666,0.6190476218859354,0.034250764754824914,0.7000218301363295,55.55555555555556,0.59375,0.8333333432674408,0.75,1.0,0.7644185104210314,0.9009176244246806,53.84615384615385,0.5833333333333333,0.0,0.0,0.0,0.29641375234351497,1.6932634749350908,42.857142857142854,0.7142857142857143,0.4285714477300644,0.28333333879709244,1.0,0.32460621886616503,0.5720248599115428,60.0,0.5625,0.6666666865348816,0.800000011920929,0.625,0.4132099972915482,1.4560530550788549,25.0,0.8333333333333334,0.0,0.0,0.0,0.22696943261284622
28,0.6685658187816444,0.7895650335360413,60.97560975609756,0.6694444444444444,0.5452381074428558,0.583333338300387,0.575000007947286,1.1621076187369364,77.34375,0.7999627976190478,0.7688395027071238,0.716889888048172,0.8822916708886623,0.3054603038247629,1.2194176267350925,58.730158730158735,0.6413194444444444,0.5993266080816587,0.6103174686431885,0.6659722303350767,0.4664699281611516,0.8064611415975304,67.74193548387096,0.8541666666666666,0.4107142984867096,0.28333333879709244,0.75,0.42202808591396357,0.2127497830217927,88.23529411764706,0.8333333333333334,0.6363636453946432,0.6111111044883728,0.6666666666666666,0.1992946215023796,0.6642033382061183,66.66666666666666,0.65,0.4166666865348816,0.3571428656578064,0.5,0.5108521898242601,0.7166125682192246,69.23076923076923,0.7291666666666667,0.3333333432674408,0.5,0.25,0.4641162825076967,3.4142259991103807,21.428571428571427,0.9285714285714286,0.3611111119389534,0.2291666716337204,1.0,0.19714566385832039,0.7140338051949136,60.0,0.4375,0.8333333432674408,0.75,1.0,0.49500629663933593,0.9040781619054261,37.5,0.9166666666666666,0.2857142984867096,1.0,0.1666666716337204,0.19519481299126376
29,0.5011994865310863,0.8399493172659489,46.34146341463415,0.5291666666666667,0.0555555522441864,0.16666666666666666,0.033333333830038704,1.3347364959582935,70.3125,0.855171130952381,0.6227678712457418,0.8572916686534882,0.5476190522313118,0.21582013889635865,1.2225797684232325,62.43386243386243,0.6421875,0.4194775161643823,0.6111111144224802,0.35277778282761574,0.34316347430136157,0.45305669768470685,83.87096774193549,0.7708333333333334,0.3333333432674408,0.5,0.25,0.6271366189010588,0.3434570216054918,88.23529411764706,0.8333333333333334,0.6190476218859354,0.6666666666666666,0.5833333333333334,0.08826405650650102,0.6349123747957661,66.66666666666666,0.6833333333333333,0.4166666865348816,0.3571428656578064,0.5,0.7011734815125955,0.880491661248144,61.53846153846154,0.6145833333333333,0.20000000298023224,0.5,0.125,0.5273039047372654,1.087262002980753,57.14285714285714,1.0,0.5,0.3500000014901161,1.0,0.3154148792486379,0.6691752620590194,70.0,0.36666666666666664,0.7500000298023224,0.6071428656578064,1.0,0.4365324639688823,0.733846732376962,50.0,0.8333333333333334,0.5,1.0,0.3333333432674408,0.21055682725483527
30,0.5713778606559066,0.8086284630724824,48.78048780487805,0.5756944444444444,0.16666666666666666,0.2916666666666667,0.1333333378036817,1.2067044013768324,71.875,0.8143229166666668,0.6787337865680456,0.6906250044703484,0.6906250081956387,0.011886195643096746,1.285657190521515,60.84656084656085,0.6258928571428571,0.45112435271342594,0.6659722253680229,0.36805556155741215,0.3591882700802744,0.378002756447048,87.09677419354838,0.7708333333333333,0.5,0.625,0.4583333358168602,0.2414887605550696,0.4594653024023805,82.35294117647058,0.7666666666666666,0.5357142885526022,0.6666666666666666,0.45000000794728595,0.03704523410891554,0.6836569230638099,66.66666666666666,0.625,0.8636363744735718,0.7857142984867096,1.0,0.6940996411752801,0.7841078588806385,61.53846153846154,0.7083333333333333,0.3333333432674408,0.5,0.25,0.5118983558495901,0.9855601987096982,71.42857142857143,0.75,0.5,0.5,0.5,0.08963712299066746,0.8892496822839215,60.0,0.6666666666666666,0.7179487347602844,0.5625,1.0,0.27157046284438635,2.268580731048522,25.0,0.8333333333333334,0.0,0.0,0.0,0.3088688334733106
31,0.3052233365928246,0.7481955309042019,53.65853658536586,0.5750000000000001,0.33968254923820496,0.4583333333333333,0.2777777860562007,1.061359363716322,77.34375,0.8682291666666665,0.7859352678060532,0.7845238167792559,0.8281250037252903,0.10164129817033098,1.2180593525661263,60.317460317460316,0.6366319444444444,0.5627104515830675,0.6312500052154064,0.5625000049670538,0.4632345830011017,0.3408515076730943,90.32258064516128,0.8928571428571428,0.6166666746139526,0.625,0.6666666716337204,0.004619079241726792,0.25694537522574284,94.11764705882352,0.7916666666666666,0.6190476218859354,0.6666666666666666,0.5833333333333334,0.061600229581351376,0.5852372712004827,66.66666666666666,0.65625,0.8636363744735718,0.7857142984867096,1.0,0.7291026152562537,0.8956848691639999,53.84615384615385,0.5333333333333333,0.20000000298023224,0.25,0.1666666716337204,0.4438742138475251,1.2415552163585786,71.42857142857143,0.8166666666666667,0.5833333432674408,0.4166666716337204,1.0,0.20713688130671765,0.5632841571200508,70.0,0.8666666666666667,0.7500000298023224,0.6071428656578064,1.0,0.3598662476179882,0.6322945167721339,62.5,1.0,0.6666666865348816,1.0,0.5,0.13278990591769688
32,0.5350956255386449,0.9544403988071503,51.21951219512195,0.5097222222222223,0.2500000049670537,0.3611111144224803,0.19166666766007742,1.3243596494528473,73.4375,0.802046130952381,0.7065611500293016,0.8177083358168602,0.6476190555840731,0.000925190409471689,1.3429832787865004,60.84656084656085,0.6645833333333333,0.6265181750059128,0.6062500042219957,0.7263888940215111,0.004755165433488249,0.34125018822837316,90.32258064516128,0.7723214285714286,0.380952388048172,0.375,0.4375,0.19776097520959945,0.4686102958630241,88.23529411764706,0.7666666666666666,0.5696969827016195,0.6666666666666666,0.5,0.10478967769472705,0.6378065285343433,66.66666666666666,0.65625,0.8636363744735718,0.7857142984867096,1.0,0.42924262445042477,1.0941098199434602,53.84615384615385,0.71875,0.4000000059604645,0.3333333432674408,0.5,0.8747827354504607,2.348773091462498,28.57142857142857,0.9285714285714286,0.375,0.2380952462553978,1.0,0.13009346987970546,0.6904510969405144,70.0,0.46875,0.8636363744735718,0.7857142984867096,1.0,0.48769403285849394,0.4558990832769858,62.5,1.0,0.6666666865348816,1.0,0.5,0.08910735132849534
33,0.3725790984798477,0.9232419555024993,53.65853658536586,0.6048611111111112,0.38333334028720856,0.5666666676600774,0.3333333383003871,1.357027019134796,73.4375,0.8319568452380952,0.7129193786531687,0.7375000044703484,0.7281250022351742,0.0014674201644054579,1.6099756712766446,63.49206349206349,0.6944196428571429,0.6724236570298672,0.6164682613064846,0.8016865129272143,0.0019712551370113423,0.3655269303918373,87.09677419354838,0.8375,0.5416666716337204,0.75,0.4583333358168602,0.011683509420595059,0.20718920801196308,82.35294117647058,0.8111111111111112,0.8585858742396036,0.8333333333333334,0.8888888955116272,0.07876742023067956,0.5290861705871621,66.66666666666666,0.7166666666666667,0.4166666865348816,0.3571428656578064,0.5,0.5532810124067776,1.1358366204941879,61.53846153846154,0.7333333333333334,0.722222238779068,0.75,0.7000000029802322,0.33833546179491664,3.0002742238270796,28.57142857142857,0.75,0.3333333432674408,0.25,0.5,0.04853895652733757,0.7846038189297941,70.0,0.36666666666666664,0.7500000298023224,0.6071428656578064,1.0,0.2827284523271609,0.4109808743876586,87.5,0.9166666666666666,0.9230769276618958,0.8571428656578064,1.0,0.33630137547569827
34,0.7563595822534961,0.9875601166690011,51.21951219512195,0.6284722222222222,0.4234126955270767,0.527777781089147,0.38809523979822796,1.3475109740502695,75.0,0.853125,0.7412788700312376,0.6964285783469677,0.8447916675359011,0.03063156137534077,1.4086884700592055,61.37566137566137,0.6543402777777777,0.6108555905520916,0.5920634996145964,0.6937500058362881,1.0441985173039,0.4669266821936892,80.64516129032258,0.8833333333333333,0.6845238208770752,0.6000000014901161,0.875,0.15129359989059174,0.32406050991179747,82.35294117647058,0.8125,0.5993266304334005,0.5444444417953491,0.6666666666666666,0.03750978534716276,0.5671361116223481,66.66666666666666,0.65625,0.8636363744735718,0.7857142984867096,1.0,0.6890383250165818,0.648258546367967,61.53846153846154,0.75,0.6500000059604645,0.7000000029802322,0.6666666865348816,0.17058147403523885,2.3129375951622784,35.714285714285715,0.9166666666666667,0.3888888955116272,0.24285715073347092,1.0,0.09221179678338295,0.8964395853314017,70.0,0.59375,0.8636363744735718,0.7857142984867096,1.0,0.2883413479204491,2.305653404474379,25.0,1.0,0.0,0.0,0.0,0.038509815667631016
35,0.45853483070539686,1.2936673078263197,53.65853658536586,0.6030753968253969,0.44145020842552185,0.4833333392937978,0.4603174676497777,1.6998300517604508,72.65625,0.8178943452380952,0.7302347142249346,0.7098214346915483,0.8197916708886623,0.0005221975185005454,1.635824142842511,62.96296296296296,0.6730902777777779,0.6451148490111033,0.6138888951390982,0.7437500040978193,0.40752576447183364,0.34566258893189605,87.09677419354838,0.8416666666666667,0.5416666716337204,0.625,0.5833333358168602,0.09162121809677547,0.28185063161812407,88.23529411764706,0.8333333333333334,0.6363636453946432,0.6666666666666666,0.6111111044883728,0.8234944886857702,0.6990109725721964,66.66666666666666,0.6833333333333333,0.4166666865348816,0.3571428656578064,0.5,0.5520793355233303,0.8562935705109704,61.53846153846154,0.65,0.45000000298023224,0.75,0.3333333432674408,0.15082940783343943,1.5142866475404158,50.0,0.9583333333333333,0.45000000298023224,0.2916666716337204,1.0,0.1778352430710017,0.6517855411787905,70.0,0.7666666666666666,0.8846153914928436,0.8125,1.0,0.35737176874114773,1.6659771453587537,37.5,0.75,0.2857142984867096,1.0,0.1666666716337204,0.5001269898192906
36,0.3653716600982807,1.6610187139529426,48.78048780487805,0.5423611111111112,0.27023810148239136,0.4166666666666667,0.20555556068817774,1.6824572235212898,76.5625,0.7739583333333334,0.7134650256484747,0.8187500052154064,0.6709821466356516,0.011072685424232403,2.061694642326107,60.317460317460316,0.6720238095238096,0.4617394258578618,0.6743055582046509,0.39216270359853905,0.0008144766756606598,0.3779220028719042,87.09677419354838,0.8511904761904762,0.4166666716337204,0.5,0.375,0.011019131152521802,0.36507093267935176,94.11764705882352,0.8111111111111112,0.629629651705424,0.6666666666666666,0.600000003973643,0.01726010302572806,0.4877014642980975,66.66666666666666,0.6875,0.8333333432674408,0.800000011920929,0.875,0.4417141774082021,1.534966721906521,61.53846153846154,0.6166666666666667,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.053872848023403884,1.115423837209393,78.57142857142857,0.9285714285714286,0.7000000029802322,0.625,1.0,0.035634361615982206,0.5649877308601186,60.0,0.9,0.3333333432674408,0.375,0.30000001192092896,0.3090789484276312,0.6129311426872642,62.5,1.0,0.6666666865348816,1.0,0.5,0.015966700850766662
37,0.5541514808966761,2.1424617236076484,46.34146341463415,0.6666666666666666,0.15079365173975626,0.5,0.08888889104127884,2.050214192312692,70.3125,0.8226562500000001,0.6268849316984415,0.7708333376795053,0.5812500044703484,0.02551870910143307,2.198428056900448,60.317460317460316,0.6366319444444443,0.44743265956640244,0.6354166679084301,0.39583333767950535,0.0015114023009041816,0.4806006561826732,77.41935483870968,0.6749999999999999,0.25,0.25,0.25,0.012070876376259405,0.49167890652755364,88.23529411764706,0.7680555555555556,0.5925926367441813,0.600000003973643,0.600000003973643,0.7111272547872225,1.507822420152351,44.44444444444444,0.5,0.0,0.0,0.0,1.087069945763181,0.9270151506338031,69.23076923076923,0.7604166666666667,0.6857142746448517,0.6666666865348816,0.75,0.19234846359149557,1.4147682292428159,71.42857142857143,0.8571428571428572,0.6000000089406967,0.4583333432674408,1.0,0.00438223803622607,0.607610930608858,80.0,0.5625,0.9000000059604645,0.8333333432674408,1.0,0.2914048429117887,1.5775804669341793,37.5,1.0,0.2857142984867096,1.0,0.1666666716337204,0.033368693103436375
38,0.10439448817016858,1.159271562666364,46.34146341463415,0.558234126984127,0.18452381591002145,0.4166666666666667,0.12380952636400859,1.910193617973575,73.4375,0.8312499999999999,0.666121045127511,0.8385416697710752,0.6104166768491268,0.0003610017979371271,1.8032094161260674,54.4973544973545,0.5909722222222223,0.4135582074522972,0.5576388941456875,0.3812500045945247,0.8891926249654521,0.3918477292078257,87.09677419354838,0.8809523809523809,0.5416666716337204,0.625,0.5833333358168602,0.001416275543576882,0.4207222391909857,94.11764705882352,0.8055555555555555,0.6363636453946432,0.6666666666666666,0.6111111044883728,0.6265090690122974,0.5412000230962482,88.88888888888889,0.65,0.4545454680919647,0.4166666567325592,0.5,0.3464337283344346,0.8323560315271264,61.53846153846154,0.5208333333333334,0.5750000029802322,0.5416666716337204,0.625,5.524686673233095e-05,1.5567502056909877,64.28571428571429,0.9375,0.533333346247673,0.375,1.0,0.01900513664071279,0.9433136860145194,70.0,0.43333333333333335,0.7500000298023224,0.6071428656578064,1.0,0.32742064937397786,1.7003151309500988,25.0,0.6666666666666666,0.0,0.0,0.0,0.2948548855586553
39,0.5443924858953444,1.148832588617729,56.09756097560976,0.6076388888888888,0.46883117655913037,0.5396825472513834,0.5055555577079455,2.1743804719205393,74.21875,0.7645089285714286,0.746544448658824,0.6673363149166107,0.8885416705161333,0.03454150486702096,1.846125794534653,60.84656084656085,0.6281249999999999,0.6465668740371863,0.5839285800854365,0.7645833430190881,0.07905401033862329,0.5471079218072522,83.87096774193549,0.8809523809523809,0.505952388048172,0.3958333358168602,0.75,0.43617416960060856,0.8105737780302852,76.47058823529412,0.7888888888888889,0.4981684883435567,0.4523809552192688,0.5555555621782938,0.012919951139410659,0.9444613586872462,66.66666666666666,0.75,0.4166666865348816,0.3571428656578064,0.5,0.5086867508096992,1.0579576611213224,61.53846153846154,0.7333333333333334,0.45000000298023224,0.75,0.3333333432674408,0.003961792188224262,2.168899784261118,42.857142857142854,0.875,0.4285714477300644,0.28333333879709244,1.0,0.1969770824619212,0.5304862184725004,80.0,0.8666666666666667,0.9166666865348816,0.8571428656578064,1.0,0.3019020776288326,0.3623648794665411,75.0,1.0,0.800000011920929,1.0,0.6666666865348816,0.029503824815129722
40,0.9250231326446274,1.2729712180872814,46.34146341463415,0.5604166666666667,0.2142857164144516,0.375,0.1666666716337204,1.8134255190193336,74.21875,0.8174479166666667,0.6816603653132915,0.7739583346992731,0.6572916731238365,0.004200571983505567,1.9707058832859308,62.43386243386243,0.6540178571428572,0.5208784403900305,0.5722222290933132,0.5160714350640774,0.3439485888848364,0.3831736040130221,93.54838709677419,0.7083333333333334,0.4642857164144516,0.5,0.4375,0.031070869020764783,0.42303323587152836,88.23529411764706,0.7888888888888889,0.5,0.6666666666666666,0.4444444477558136,0.014399244677325956,0.48159447631541014,88.88888888888889,0.6166666666666667,0.4545454680919647,0.4166666567325592,0.5,0.5629929842095183,1.5233493926694115,61.53846153846154,0.6666666666666667,0.3333333432674408,0.5,0.25,0.007610044285113707,1.718349977045271,57.14285714285714,0.75,0.3333333432674408,0.25,0.5,0.1063271702936075,0.7602627694276014,70.0,0.8,0.8846153914928436,0.8125,1.0,0.3918212401148956,2.4386244817972367,25.0,0.9166666666666666,0.0,0.0,0.0,0.13943252723096852
41,1.8791795359344214,1.3098855094017645,58.536585365853654,0.5583333333333333,0.5504273672898611,0.5190476228793462,0.6055555542310079,1.8752436921477649,76.5625,0.8234375,0.7843434475362301,0.7221726272255182,0.9125000014901161,0.02596544202414019,1.7026438266491888,61.37566137566137,0.7169642857142858,0.6270623045663039,0.6017857206364473,0.724107147504886,1.1546426360865955e-07,1.0294720325549975,70.96774193548387,0.775,0.476190485060215,0.4125000014901161,0.625,0.01841892624864464,0.3549201963604564,82.35294117647058,0.8333333333333334,0.879629651705424,0.8666666746139526,0.9333333373069763,1.259848219770364,0.7086587725935753,66.66666666666666,0.6166666666666667,0.38461539149284363,0.3125,0.5,0.6433533192759769,0.8906109327115969,61.53846153846154,0.7333333333333334,0.45000000298023224,0.75,0.3333333432674408,0.9319589257519425,3.1560849543979645,35.714285714285715,0.65,0.29999998211860657,0.2142857164144516,0.5,0.1588765643429592,0.8298931063681472,70.0,0.6875,0.8636363744735718,0.7857142984867096,1.0,0.021549600152917882,2.356050653567405,25.0,0.9166666666666666,0.0,0.0,0.0,0.3409970506996172
42,0.8359182356630637,0.9519958362075803,65.85365853658537,0.6416666666666667,0.5444805175065994,0.652777781089147,0.4930555572112401,1.92544151480038,74.21875,0.7886904761904762,0.6203907337039709,0.7389880977571011,0.5937500027939677,0.04012202644884912,1.5492538261202664,64.02116402116403,0.6532242063492062,0.5769630918900172,0.6722222293416659,0.5435515940189362,0.21106534212681327,0.34675930048831144,90.32258064516128,0.8583333333333334,0.6166666746139526,0.75,0.5416666716337204,0.0007726446700865279,0.554774416813076,88.23529411764706,0.7708333333333334,0.9047619104385376,1.0,0.8333333333333334,0.03469035508071443,0.816797963645588,55.55555555555556,0.59375,0.3333333432674408,0.30000001192092896,0.375,0.47926109918072674,1.259841697606531,53.84615384615385,0.9,0.2857142686843872,0.25,0.3333333432674408,0.2103356639106281,2.4775172874445075,35.714285714285715,0.6833333333333333,0.29999998211860657,0.2142857164144516,0.5,0.02299185303103322,0.8718028780032379,70.0,0.36666666666666664,0.7500000298023224,0.6071428656578064,1.0,0.2116635525586339,0.9660952137983831,50.0,1.0,0.5,1.0,0.3333333432674408,0.5447994875051347
43,0.4598614225569298,3.1257523468505894,43.90243902439025,0.5680555555555556,0.0555555522441864,0.16666666666666666,0.033333333830038704,2.3045326985448704,73.4375,0.8395833333333332,0.6519074738025665,0.7562500014901161,0.6031250078231096,8.782151359017266e-07,2.4617696983908965,59.25925925925925,0.6631944444444445,0.4470238151649634,0.621527781089147,0.38958333743115264,0.01304546742984401,0.4471898656573628,90.32258064516128,0.8392857142857143,0.7500000149011612,0.875,0.75,3.717901699707201e-05,0.6329805471514116,88.23529411764706,0.8055555555555555,0.600000003973643,0.6666666666666666,0.5555555621782938,0.7690111949477099,1.8024618514082142,44.44444444444444,0.48333333333333334,0.0,0.0,0.0,0.08336400108304891,1.8829162335372625,53.84615384615385,0.6,0.4000000059604645,0.5,0.3333333432674408,0.009737781574554249,2.8318959055600206,35.714285714285715,0.9375,0.3928571492433548,0.2500000074505806,1.0,0.014345818991908005,0.7268591209680698,80.0,0.9666666666666667,0.7878788113594055,0.6666666567325592,1.0,0.17003883715206042,2.9110473608131735,37.5,1.0,0.2857142984867096,1.0,0.1666666716337204,0.002568305693591342
44,0.33370622008890866,1.0880035413255085,63.41463414634146,0.5090277777777779,0.537179504831632,0.5123015940189362,0.5777777830759684,1.8115352546493972,77.34375,0.8393229166666666,0.7459169495850801,0.7619791701436043,0.7958333380520344,0.0003868699941997032,2.204003528849866,61.37566137566137,0.6595486111111111,0.5877525297303995,0.5821428646643957,0.6326388965050379,0.809089546027231,0.5633196986143331,83.87096774193549,0.8916666666666666,0.7261904925107956,0.7250000014901161,0.875,0.0035862106460934438,0.5245797755550758,82.35294117647058,0.7666666666666666,0.8585858742396036,0.8333333333333334,0.8888888955116272,0.022023382902723165,0.9755561533186605,55.55555555555556,0.5625,0.75,0.75,0.75,0.02331912288242836,1.4501583688943604,69.23076923076923,0.6166666666666667,0.4000000059604645,0.5,0.3333333432674408,1.8225876581753255,2.7588488722495867,35.714285714285715,0.9285714285714286,0.3928571492433548,0.2500000074505806,1.0,0.0020881920576948368,1.2587203015421013,70.0,0.5625,0.8636363744735718,0.7857142984867096,1.0,0.3119555335747404,2.407790848683615,37.5,1.0,0.2857142984867096,1.0,0.1666666716337204,0.11634246435865163
45,0.001492795007841328,2.2095810048194053,43.90243902439025,0.51875,0.13888889054457346,0.25,0.0972222238779068,1.8922789124065102,71.875,0.8088541666666665,0.6736336648464203,0.7864583358168602,0.6302083376795053,0.3213936113265104,2.393809306754824,60.84656084656085,0.6819444444444441,0.5142195858061314,0.6833333385487398,0.44494048319756985,0.0007297710124365086,0.4517673240155878,90.32258064516128,0.8125,0.4166666716337204,0.5,0.375,0.0016560419896420534,0.7077379308280174,82.35294117647058,0.7708333333333334,0.5185185472170512,0.6666666666666666,0.4333333373069763,0.04674462545784371,0.9350565326397923,44.44444444444444,0.6166666666666667,0.1666666567325592,0.5,0.10000000149011612,0.03417023752735162,1.7205016019592623,61.53846153846154,0.5833333333333333,0.5357142686843872,0.75,0.5000000149011612,0.09231494770635001,0.7753876287899344,85.71428571428571,0.9166666666666667,0.7333333492279053,0.5833333432674408,1.0,0.0029419716037997947,1.1627456827676246,70.0,0.59375,0.8636363744735718,0.7857142984867096,1.0,0.46735219599216604,3.8423959597681665,37.5,1.0,0.2857142984867096,1.0,0.1666666716337204,0.005542341042721155
46,0.6424760184870959,3.4150915232835173,46.34146341463415,0.5583333333333332,0.16388888657093048,0.3333333333333333,0.11666666964689891,2.4609850985087602,72.65625,0.8111979166666666,0.6054788995534182,0.7500000018626451,0.5427083354443312,0.16964901603827762,3.2848214411941687,57.67195767195767,0.6095734126984128,0.29702381417155266,0.5486111119389534,0.21428571827709675,1.514045888094667,0.5662937630431739,87.09677419354838,0.9375,0.4166666716337204,0.5,0.375,0.0011847159290267007,1.3328702935160655,76.47058823529412,0.7708333333333334,0.4722222288449605,0.6666666666666666,0.36666667461395264,0.24492615605246076,0.9047286568302475,33.33333333333333,0.5625,0.0,0.0,0.0,0.02256665995348345,2.3433910350682012,61.53846153846154,0.7666666666666666,0.45000000298023224,0.75,0.3333333432674408,0.044413810644629174,1.0483706573682807,78.57142857142857,1.0,0.6666666865348816,0.5,1.0,0.10911470702936574,0.6183899552166381,80.0,0.71875,0.9000000059604645,0.8333333432674408,1.0,0.43723597323135216,4.092171653065753,25.0,0.8333333333333334,0.0,0.0,0.0,0.04681690662986667
