,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
9,0.6909156071323941,0.6939563899230257,63.1578947368421,0.5569444444444445,0.3611111144224803,0.5,0.2833333412806193,0.6944294700779586,33.33333333333333,0.3333333333333333,0.25,0.5,0.1666666716337204,0.6914729972301301,0.7004260355440071,50.0,0.6,0.0,0.0,0.0,0.6819190475208822,0.6909270375104712,62.5,0.4,0.0,0.0,0.0,0.6949677364623789,0.6524244019052519,62.5,0.4666666666666667,0.7692307829856873,0.625,1.0,0.5548777920666145,0.6924894319940582,57.14285714285714,0.5,0.6666666865348816,0.5,1.0,0.7012157748395429,0.5212424817834033,71.42857142857143,0.9,0.5,0.5,0.5,0.6297234570844539,0.7396861227714003,50.0,0.6333333333333333,0.0,0.0,0.0,0.8884990504610742,0.6132767105212498,87.5,1.0,0.8571428656578064,1.0,0.75,0.6928003186286127,0.681969925167716,44.44444444444444,0.48333333333333334,0.25,0.3333333432674408,0.20000000298023224,0.6976355673777079,0.6377048262634613,80.0,1.0,0.7948718070983887,0.6785714328289032,1.0,0.6899473526120565,0.8273405998803813,40.0,0.3333333333333333,0.0,0.0,0.0,0.794742807916777,0.5364487034316637,70.0,0.5833333333333333,0.8846153914928436,0.8125,1.0,0.6813207201174654
10,0.6651434393612595,0.6864905076371435,63.1578947368421,0.6333333333333333,0.2777777711550395,0.6666666666666666,0.17777778208255768,0.7788895101915463,33.33333333333333,0.13333333333333333,0.0,0.0,0.0,0.700950915694557,0.6935783795243731,50.0,0.59375,0.0,0.0,0.0,0.6944003701946078,0.698425737855298,25.0,0.0,0.4000000059604645,0.2857142984867096,0.6666666865348816,0.7817958673427412,0.6293137428349268,62.5,0.6,0.7272727489471436,0.6666666865348816,0.800000011920929,0.9914324362199165,0.6927826423432178,42.857142857142854,0.8333333333333334,0.5999999642372131,0.4285714328289032,1.0,0.8127417714706834,0.5954953520209754,57.14285714285714,0.8,0.4000000059604645,0.3333333432674408,0.5,0.49278616930042074,1.0874566354529627,40.0,0.53125,0.3333333432674408,0.25,0.5,0.5484232011228931,0.6911748344044695,75.0,1.0,0.800000011920929,0.6666666865348816,1.0,0.5762953781676234,0.6838616849997057,55.55555555555556,0.4375,0.20000000298023224,0.5,0.125,0.6985789623456506,0.5279349173622586,70.0,0.6166666666666667,0.8846153914928436,0.8125,1.0,0.6652791902547551,0.7410837435007798,40.0,0.3,0.0,0.0,0.0,0.6453917644143149,0.4944088020456995,70.0,0.75,0.46666666865348816,0.4375,0.5,0.2921332720912204
11,0.6011104480877888,0.672914105929039,73.68421052631578,0.8666666666666667,0.7460317611694336,0.8888888955116272,0.6888888974984487,0.6948894732547183,50.0,0.0625,0.6666666865348816,0.5,1.0,0.690259458284332,0.6929686822425545,50.0,0.6,0.0,0.0,0.0,0.6912924494427968,0.781539000539141,37.5,0.0,0.0,0.0,0.0,0.5779819756149596,0.8401552208538676,62.5,0.4666666666666667,0.7692307829856873,0.625,1.0,0.5464752537856948,0.8448908773915045,42.857142857142854,0.8333333333333334,0.5999999642372131,0.4285714328289032,1.0,0.6410846319921455,0.42695622231366365,85.71428571428571,0.9,0.6666666865348816,1.0,0.5,0.4504766007832893,0.6795383151415377,60.0,0.26666666666666666,0.0,0.0,0.0,0.5555156419521067,0.574686866247821,75.0,0.9375,0.6666666865348816,1.0,0.5,0.6941874979305451,0.7645754553766358,55.55555555555556,0.3833333333333333,0.1666666567325592,0.5,0.10000000149011612,0.8245134933961447,0.6720318109498556,70.0,0.6166666666666667,0.8846153914928436,0.8125,1.0,0.45568197543289,0.9817769041352159,40.0,0.36666666666666664,0.0,0.0,0.0,0.6807778973679812,0.6752147085028073,70.0,1.0,0.8333333432674408,1.0,0.75,0.4337798294844553
12,0.7789243531462192,0.6749435131177439,63.1578947368421,0.5888888888888889,0.35555556416511536,0.4166666666666667,0.31111112236976624,0.9869762165540014,33.33333333333333,0.36666666666666664,0.375,0.3333333432674408,0.6000000014901161,0.6131035613904414,0.73321991479506,50.0,0.59375,0.0,0.0,0.0,0.611321062700493,0.6931219047172468,62.5,0.13333333333333333,0.0,0.0,0.0,0.7238972421175263,0.6117656860094266,50.0,0.7333333333333333,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.5914710167726153,0.692032737052178,57.14285714285714,0.5,0.4000000059604645,0.5,0.3333333432674408,0.6997876176484262,0.5196867567713455,71.42857142857143,0.8,0.0,0.0,0.0,0.38383508112928083,0.9814024935851068,50.0,0.7333333333333334,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.5214272832817312,0.6024818002903342,75.0,0.9375,0.6666666865348816,1.0,0.5,0.6919320943536382,0.694681628456418,44.44444444444444,0.48333333333333334,0.1666666567325592,0.5,0.10000000149011612,1.0231236824603003,0.4908410051739889,70.0,1.0,0.761904776096344,0.625,1.0,0.7460710567868142,1.4722509891088997,40.0,0.7666666666666666,0.0,0.0,0.0,0.42968701888524036,0.450614298759641,70.0,1.0,0.7333333492279053,0.75,0.8333333432674408,0.5751409806401436
13,0.5509336050778625,0.7465873665317887,63.1578947368421,0.6805555555555555,0.4126984079678853,0.5555555621782938,0.3333333333333333,0.7525488887530386,33.33333333333333,0.25,0.533333346247673,0.4166666716337204,0.75,0.5190132065970072,0.6934347997789665,50.0,0.4375,0.0,0.0,0.0,0.6934969995603751,0.8663271241797686,12.5,0.06666666666666667,0.0,0.0,0.0,1.001907140901407,0.7566829938288615,50.0,0.7333333333333333,0.6000000238418579,0.6000000238418579,0.6000000238418579,1.0205525890687686,0.7482489278407515,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.6558250053870501,0.45633010469328644,71.42857142857143,0.9,0.5,0.5,0.5,0.7867200537739141,0.7960376564877727,50.0,0.7666666666666666,0.0,0.0,0.0,0.25909364212791375,0.604143331953235,50.0,0.875,0.0,0.0,0.0,0.52617801556521,1.1662643684996297,55.55555555555556,0.3125,0.5,0.5,0.5,0.26068574424312047,0.5450340252561084,90.0,0.65,0.9545454680919647,0.9166666567325592,1.0,0.5836357462817348,1.0598231772688955,40.0,0.36666666666666664,0.0,0.0,0.0,1.3798073779323832,0.5588576427789574,80.0,0.4583333333333333,0.7948718070983887,0.6785714328289032,1.0,0.08121656556232809
14,0.4728246851306818,0.7944892363992905,68.42105263157895,0.45416666666666666,0.4000000059604645,0.6666666666666666,0.3055555621782939,0.8207674310025078,41.66666666666667,0.16666666666666666,0.533333346247673,0.4107142984867096,0.9000000059604645,0.6624552930393768,0.7074913958343361,50.0,0.34375,0.0,0.0,0.0,0.6961721271650092,0.7492751532852201,62.5,0.13333333333333333,0.0,0.0,0.0,0.670381665437288,0.7255875383199133,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.24122086569793771,0.7038023126818124,57.14285714285714,0.5,0.6666666865348816,0.5,1.0,0.6726300479133539,0.4885973521123082,71.42857142857143,0.7,0.5,0.5,0.5,0.5396870909690854,1.1652401439733837,50.0,0.5833333333333333,0.0,0.0,0.0,1.7496267599422144,0.5751081885342654,50.0,0.9375,0.0,0.0,0.0,0.44201178252934986,0.7819881003389901,44.44444444444444,0.4375,0.1666666716337204,0.25,0.125,0.5692484690778259,0.5111653725758687,70.0,0.6833333333333333,0.8846153914928436,0.8125,1.0,0.6303119746777658,1.2113912965539027,40.0,0.3333333333333333,0.0,0.0,0.0,0.8958328547097544,0.4558166054002017,80.0,0.7166666666666667,0.7777778208255768,1.0,0.6500000059604645,0.5158844366956623
15,0.32204547525382865,0.7970707337339377,68.42105263157895,0.6666666666666666,0.6888888974984487,0.75,0.6444444557030996,0.7648516842080412,33.33333333333333,0.26666666666666666,0.533333346247673,0.4761904925107956,0.6666666865348816,0.6414018314923147,0.693649281745176,50.0,0.40625,0.5,0.5,0.5,0.6941218453870767,0.8529687428331878,25.0,0.2,0.4000000059604645,0.2857142984867096,0.6666666865348816,0.5634043543721278,0.8035222979005137,50.0,0.7333333333333333,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.16579726817696408,0.7687740263947548,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,0.5390148105694751,0.470517503649309,71.42857142857143,0.9,0.0,0.0,0.0,0.6843136166222238,0.9286600375787062,60.0,0.7333333333333334,0.0,0.0,0.0,0.47935887486381334,0.6473773483418745,62.5,0.9375,0.4000000059604645,1.0,0.25,0.5333189244364044,0.9835217855295014,44.44444444444444,0.3833333333333333,0.1428571492433548,0.25,0.10000000149011612,0.6627389538514527,0.5483332007692268,90.0,1.0,0.8333333432674408,0.75,1.0,0.5005669885523272,0.8585784877708231,40.0,0.7666666666666666,0.0,0.0,0.0,0.39102905326728143,0.8524467851289301,70.0,0.6166666666666667,0.8846153914928436,0.8125,1.0,0.10647958562144053
16,0.708897870431828,0.6862337000208315,57.89473684210527,0.7430555555555555,0.6666666666666666,0.6333333353201548,0.7222222288449606,0.7352364619363633,16.666666666666664,0.125,0.125,0.125,0.125,0.682884498544197,0.6933909446024966,50.0,0.40625,0.0,0.0,0.0,0.6909663393821565,0.7599118875589577,62.5,0.4,0.0,0.0,0.0,0.6894445135480917,0.8256293143908194,50.0,0.5333333333333333,0.6666666865348816,0.5714285969734192,0.800000011920929,0.5991628692214163,0.7053766272198223,57.14285714285714,0.5,0.6666666865348816,0.5,1.0,0.8398394643722693,0.598985722143811,71.42857142857143,0.7,0.0,0.0,0.0,0.47659122821757305,1.0182419606806334,40.0,0.375,0.0,0.0,0.0,0.27419538431541113,0.6380413433407989,50.0,1.0,0.0,0.0,0.0,0.5181678510523566,0.8450801082958381,44.44444444444444,0.35,0.1428571492433548,0.25,0.10000000149011612,0.6890446318893042,0.49870386262579,70.0,0.875,0.761904776096344,0.625,1.0,0.38608934823077895,0.8112073194742049,40.0,0.5625,0.0,0.0,0.0,0.8679148619171098,1.0610596339896712,70.0,0.9166666666666667,0.761904776096344,0.625,1.0,2.117962862355222
17,0.05645284926680181,1.123462827143947,63.1578947368421,0.5555555555555556,0.3000000019868215,0.6666666666666666,0.1944444477558136,0.9076974744607456,25.0,0.16666666666666666,0.4444444626569748,0.416666679084301,0.5000000149011612,0.5816288808139106,0.6933510054750329,50.0,0.46875,0.6060605943202972,0.5142857283353806,0.75,0.6945332056570874,0.7191881106184296,50.0,0.3333333333333333,0.0,0.0,0.0,0.822913091457343,1.0872872765133739,50.0,0.6,0.3333333134651184,1.0,0.20000000298023224,0.5628985067123384,1.4419489937379553,42.857142857142854,0.9166666666666666,0.5999999642372131,0.4285714328289032,1.0,0.4039258232929195,0.5579428786396624,71.42857142857143,0.7,0.5,0.5,0.5,0.7238162043707845,1.1536552416394872,50.0,0.7666666666666666,0.722222238779068,0.6666666716337204,0.8333333432674408,0.6772361687466225,1.1818713736104125,50.0,0.9375,0.0,0.0,0.0,0.7761676776143109,1.1854995156156931,33.33333333333333,0.41666666666666663,0.222222238779068,0.25,0.20000000298023224,0.35208378738671425,0.6212252045433629,70.0,0.6833333333333333,0.8846153914928436,0.8125,1.0,0.995311194142627,0.9317825001586133,40.0,0.8333333333333333,0.0,0.0,0.0,0.28906412772381546,0.5109037366367736,70.0,0.9166666666666667,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.4650510312145182
18,0.15068676809352627,0.9733299110570097,57.89473684210527,0.5714285714285714,0.22222222884496054,0.26666667064030963,0.19047619899113974,0.7781039702654079,16.666666666666664,0.16666666666666666,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.6135658065316152,0.6936109588308565,37.5,0.375,0.2857142686843872,0.3333333432674408,0.25,0.696219082466471,0.7294011617743663,50.0,0.5333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.5497580912952112,0.8352827382425199,50.0,0.6,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.3429594680865618,0.9009735766215863,42.857142857142854,0.6666666666666666,0.5999999642372131,0.4285714328289032,1.0,0.627763192988808,0.47604555224618217,85.71428571428571,0.9,0.6666666865348816,1.0,0.5,0.25151380299071124,1.9582659467573424,60.0,0.4375,0.0,0.0,0.0,0.0430300222410267,0.6409244028121491,50.0,0.9375,0.0,0.0,0.0,0.45192837243414075,1.2112414789419788,33.33333333333333,0.4375,0.222222238779068,0.20000000298023224,0.25,0.31999037328224306,0.5099223874094553,70.0,0.6166666666666667,0.8846153914928436,0.8125,1.0,0.9778875451887039,1.2761584143623552,40.0,0.8333333333333333,0.0,0.0,0.0,0.5123214763558838,0.5231580757414275,80.0,0.75,0.46666666865348816,0.4375,0.5,0.04669898924766094
19,0.7214170837044503,2.4731617805444905,52.63157894736842,0.8277777777777778,0.0,0.0,0.0,1.931427019505496,41.66666666666667,0.1,0.0,0.0,0.0,0.43269346441685275,0.6930354917429722,50.0,0.625,0.6333333551883698,0.5,0.875,0.6950756141617084,0.7911841403648621,50.0,0.8666666666666667,0.5999999642372131,0.4285714328289032,1.0,0.46673887221879723,2.0051237140053746,50.0,0.6,0.3333333134651184,1.0,0.20000000298023224,2.4648755045841537,0.9293967619520538,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.561801431656446,0.6895926241640998,71.42857142857143,0.7,0.5,0.5,0.5,0.21547139906097373,1.417092094801372,50.0,0.5333333333333333,0.0,0.0,0.0,0.42005362548224334,1.2065213275748894,50.0,0.9375,0.0,0.0,0.0,0.390383278191037,1.6345149655694138,44.44444444444444,0.41666666666666663,0.3333333432674408,0.2857142984867096,0.4000000059604645,2.2042712035088337,0.6649851993990867,90.0,0.6833333333333333,0.9545454680919647,0.9166666567325592,1.0,0.48075490439674295,3.659106722448679,40.0,0.625,0.0,0.0,0.0,4.093528688220862,1.5505592235778127,40.0,0.5,0.1428571492433548,0.5,0.0833333358168602,0.026340943900885285
