,ASD,ASD,ASD,ASD,ASD,ASD,ASD,SZ,SZ,SZ,SZ,SZ,SZ,SZ,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
9,1.065931049229097,0.08009449842842611,62.23404255319149,0.6829861111111111,0.6362149628500143,0.6348214379201332,0.6708333368102709,0.12027560201719568,62.20472440944882,0.7671874999999999,0.6419081017374992,0.5090773906558752,0.8958333358168602,0.23570869853789847,0.052787279672731724,83.87096774193549,0.95,0.7698412984609604,0.6375000029802322,1.0,0.5528576916219786,0.16900712647476612,47.05882352941176,0.6875,0.4444444576899211,0.3333333333333333,0.6666666666666666,0.5597424019450448,0.08423126550932264,50.0,0.6,0.5,0.4000000059604645,0.6666666865348816,1.478645059606129,0.11536476835924336,66.66666666666666,0.4666666666666667,0.20000000298023224,0.25,0.1666666716337204,0.696179378606282,0.13239363704512871,42.857142857142854,0.4222222222222222,0.0,0.0,0.0,0.6282635778448399,0.15905822804587727,50.0,0.3214285714285714,0.0,0.0,0.0,0.49129596674837106,0.14969260408124868,28.57142857142857,0.5,0.444444477558136,0.2857142984867096,1.0,0.47728695026262347,0.1021986675345047,46.34146341463415,0.5131944444444444,0.6477337628602982,0.523809532324473,0.9444444477558136,0.5045690364682518
10,0.29531812641495186,0.10757061887154644,60.1063829787234,0.6737847222222223,0.6973727742830912,0.5980158820748329,0.9151785746216774,0.08347156311652726,71.65354330708661,0.7657738095238096,0.6273653544485569,0.6000000024214387,0.7421875018626451,0.08786441051363203,0.09573538543584978,58.06451612903226,0.9416666666666668,0.5946969836950302,0.4270833358168602,1.0,0.42240553085156946,0.34387464364615167,47.05882352941176,0.75,0.41904762387275696,0.3333333333333333,0.6666666666666666,0.3786930406939886,0.10280762373075954,62.5,0.4666666666666667,0.6666666865348816,0.5,1.0,0.6565966306877309,0.11535344800872872,66.66666666666666,0.5952380952380952,0.0,0.0,0.0,0.6933686458084732,0.10032941140741913,71.42857142857143,0.6666666666666666,0.7333333492279053,0.875,0.6333333551883698,0.5793532836132727,0.1762308818586495,30.0,0.5416666666666666,0.4583333432674408,0.3333333358168602,0.75,0.6066004113995375,0.10752785002029168,28.57142857142857,0.5,0.444444477558136,0.2857142984867096,1.0,0.6046867076554203,0.12474890393969457,46.34146341463415,0.5729166666666666,0.6582491720716158,0.5327380994955698,1.0,0.5943529833245409
11,0.4970549715774482,0.0833932419157417,63.297872340425535,0.6736855158730158,0.6105454886953036,0.6252976283431053,0.6442460399121046,0.10032055698312861,73.22834645669292,0.8359747023809524,0.7052759919315577,0.6520833391696215,0.8513392917811871,0.026109685752672748,0.04811699511156393,87.09677419354838,0.9583333333333334,0.755952388048172,0.6458333358168602,1.0,0.7587350660668962,0.23334987994971423,47.05882352941176,0.6777777777777777,0.43822844823201496,0.3333333333333333,0.6666666666666666,0.3848521921442621,0.09908136356349251,62.5,0.5333333333333333,0.6666666865348816,0.5,1.0,0.8049384444950625,0.11504538919223718,66.66666666666666,0.6,0.20000000298023224,0.25,0.1666666716337204,0.693947050440554,0.09915328012704669,64.28571428571429,0.5,0.5833333432674408,0.875,0.46666668355464935,0.5730161849584767,0.18545865066914707,40.0,0.41666666666666663,0.29999998211860657,0.2142857164144516,0.5,0.8127229559445908,0.10470429715252667,28.57142857142857,0.6,0.444444477558136,0.2857142984867096,1.0,0.4861683440347381,0.10549845380936851,43.90243902439025,0.4986111111111111,0.5730639894803365,0.500793660680453,0.7111111183961233,0.6049520866834184
12,0.7248080907115431,0.0825487376525246,61.702127659574465,0.6654513888888889,0.5538887120783329,0.7180555611848831,0.5012400858104229,0.07542698257669793,74.80314960629921,0.7795758928571429,0.5577381011098623,0.7250000052154064,0.49062500428408384,0.7089794117247797,0.05397701303727255,77.41935483870968,0.9583333333333334,0.3333333432674408,0.5,0.25,0.2579642885790128,0.11827108332343833,47.05882352941176,0.6666666666666666,0.4444444576899211,0.3333333333333333,0.6666666666666666,0.4545127707452979,0.07435015277909886,50.0,0.6,0.0,0.0,0.0,0.5089422186428525,0.11553446784723749,41.66666666666667,0.4666666666666667,0.472222238779068,0.3333333432674408,0.8333333432674408,0.7353160313999054,0.1120300470165247,50.0,0.625,0.3333333432674408,0.5,0.25,0.5266117655835029,0.22160072940602343,40.0,0.125,0.5555555820465088,0.3928571492433548,1.0,0.30244712693118553,0.1047121994979583,28.57142857142857,0.5,0.444444477558136,0.2857142984867096,1.0,0.689163387312494,0.10951797062816923,48.78048780487805,0.5784722222222223,0.5587301552295685,0.5138888855775198,0.6944444427887598,0.661435388657846
13,0.8755419691623306,0.08219134300206314,62.23404255319149,0.7438244047619049,0.5370971684654554,0.6923611164093018,0.4914682613064845,0.08063079799091072,76.37795275590551,0.7946428571428571,0.6587301734834909,0.6625000052154064,0.7125000040978193,0.3807289836623654,0.0407462001376558,77.41935483870968,0.953125,0.3333333358168602,0.375,0.3125,0.25258340353213077,0.12101200883794748,70.58823529411765,0.6833333333333332,0.4888889193534851,0.4333333373069763,0.600000003973643,0.3344115790810678,0.07409605217721693,50.0,0.6666666666666666,0.0,0.0,0.0,1.002805181794208,0.1155942602286093,41.66666666666667,0.5666666666666667,0.4999999850988388,0.3392857164144516,1.0,0.6935275979235965,0.09806814773145911,57.14285714285714,0.625,0.3333333432674408,0.5,0.25,0.6392884847170704,0.22970876165423054,40.0,0.45,0.29999998211860657,0.2142857164144516,0.5,0.688355288704072,0.09979827645782888,42.857142857142854,0.6,0.5,0.3333333432674408,1.0,0.6921167150693772,0.10473854098524002,51.21951219512195,0.45208333333333334,0.40957192083199817,0.3619047701358795,0.49722222487131756,0.6684417546913077
14,1.0289520911703647,0.08745058310471453,59.57446808510638,0.671577380952381,0.4209415627022584,0.5944444462656975,0.344940481086572,0.08582838103043902,75.59055118110236,0.8161458333333335,0.662274545058608,0.6208333428949118,0.7447916679084301,0.1602239300227315,0.07975561994648847,77.41935483870968,0.9,0.32500000298023224,0.5,0.2500000074505806,0.13146350274073862,0.11511385708871875,70.58823529411765,0.7069444444444445,0.5079365173975626,0.45000000794728595,0.5833333333333334,0.6854516398742077,0.08193669883953805,62.5,0.6666666666666666,0.0,0.0,0.0,0.49111596782182426,0.1245315301142322,33.33333333333333,0.6666666666666666,0.47272728383541107,0.3125,1.0,0.7792348777771096,0.20560668392075346,50.0,0.5,0.20000000298023224,0.5,0.125,0.44073136238052757,0.1460141169961367,70.0,0.41666666666666663,0.20000000298023224,0.25,0.1666666716337204,0.6462083045699285,0.17943463623018457,28.57142857142857,0.3,0.444444477558136,0.2857142984867096,1.0,0.5664612562871528,0.11562295149954242,51.21951219512195,0.5305555555555556,0.5629629790782928,0.5138888955116272,0.6388888905445734,0.5584426573973879
15,0.5665764154190148,0.08893712333733113,58.51063829787234,0.684970238095238,0.45803572485844296,0.6805555559694767,0.3916666693985462,0.06848299386478893,77.95275590551181,0.87890625,0.6244047675281763,0.6937500014901161,0.6239583361893892,0.186428434374356,0.06917282212152329,77.41935483870968,0.7864583333333334,0.36666667461395264,0.75,0.25,0.03679486876883277,0.10429892831162378,70.58823529411765,0.7000000000000001,0.4074074327945709,0.4444444477558136,0.3777777850627899,0.16536456636379687,0.08034105955768286,50.0,0.6,0.0,0.0,0.0,0.4213107037696848,0.11561743504944387,33.33333333333333,0.625,0.533333346247673,0.375,1.0,0.6913240202283025,0.11922906787338346,57.14285714285714,0.5,0.4000000059604645,1.0,0.25,0.3829718076452629,0.18392658610522206,40.0,0.20833333333333334,0.5555555820465088,0.3928571492433548,1.0,0.4227708838530907,0.14916744672082302,28.57142857142857,0.2,0.444444477558136,0.2857142984867096,1.0,0.4244506819803772,0.12300380946953196,56.09756097560976,0.5048611111111111,0.37566137313842773,0.4166666766007741,0.361111119389534,0.7690283727171118
16,1.0276918878206514,0.08816380154476153,62.76595744680851,0.6707589285714285,0.6212632358074188,0.6972222303350767,0.59186508692801,0.08951710508421813,78.74015748031496,0.84921875,0.6674242541193962,0.7211309541016817,0.6958333346992731,0.026722930057924987,0.042259680179837174,83.87096774193549,0.875,0.5625,0.75,0.4833333417773247,0.12042225136472696,0.11980459424066453,64.70588235294117,0.7902777777777779,0.49242424964904785,0.3904762069384257,0.6666666666666666,0.4769635181419277,0.08864200238714771,75.0,0.6666666666666666,0.75,0.6000000238418579,1.0,0.5409976136220983,0.11558052874633902,41.66666666666667,0.7666666666666666,0.4999999850988388,0.3392857164144516,1.0,0.6932479379253247,0.11018385936252138,42.857142857142854,0.3,0.3333333432674408,0.375,0.30000001192092896,0.425034820156986,0.2599483433679497,20.0,0.20833333333333334,0.4444444626569748,0.3214285746216774,0.75,0.6729817279601903,0.15918668057737143,28.57142857142857,0.2,0.444444477558136,0.2857142984867096,1.0,0.5228178390681265,0.14506688627245864,53.65853658536586,0.49583333333333335,0.4198412795861562,0.49444445222616196,0.4833333343267441,0.45567275064753765
17,0.09783163832323666,0.12782408047813085,51.06382978723404,0.612549603174603,0.19652778034408888,0.3819444452722867,0.1417658757418394,0.07531193120595546,77.95275590551181,0.8596354166666667,0.6985119041055441,0.7187500037252903,0.7083333376795053,0.48059029268520614,0.04461384746238634,80.64516129032258,0.9791666666666666,0.6166666746139526,0.9166666716337204,0.5416666716337204,0.4651299718471032,0.1608708563980669,70.58823529411765,0.7472222222222222,0.4888888994852702,0.4444444576899211,0.5555555621782938,0.11337894916330353,0.08060857063234399,50.0,0.7333333333333333,0.0,0.0,0.0,0.8299661486367482,0.11561794319670704,66.66666666666666,0.7333333333333334,0.6285714358091354,0.5,1.0,0.5182544990642446,0.1389070097527047,35.714285714285715,0.29166666666666663,0.25,0.5,0.1666666716337204,0.4326198315313339,0.18511235728025846,60.0,0.45,0.0,0.0,0.0,0.4123057340087663,0.17929199148378738,28.57142857142857,0.1,0.444444477558136,0.2857142984867096,1.0,0.6625425442093957,0.11382527734666187,53.65853658536586,0.5347222222222222,0.2592592736085256,0.2777777810891469,0.2444444497426351,1.4287633539931677
18,0.4179308940662368,0.10411055012347498,66.48936170212765,0.7026041666666667,0.7108095747729143,0.6413690528521935,0.8529761930306753,0.09378704925396637,79.52755905511812,0.853125,0.725000012665987,0.7791666742414236,0.7260416746139526,0.002667279868793022,0.046132312664625086,90.32258064516128,0.975,0.8642857223749161,0.7708333432674408,1.0,0.028406893529231824,0.13442726628399526,52.94117647058824,0.7888888888888889,0.7239057421684265,0.6507936616738638,0.9333333373069763,0.158523497641638,0.08372886105945627,62.5,0.7333333333333333,0.5714285373687744,0.5,0.6666666865348816,0.595343892308273,0.11528465298418895,58.333333333333336,0.6333333333333333,0.5833333432674408,0.45000000298023224,0.8333333432674408,0.6936097729492503,0.16363218595325546,50.0,0.375,0.3333333432674408,0.5,0.25,0.30017893425741365,0.16980490696568956,30.0,0.25,0.5,0.5,0.5,0.3065924058358423,0.14393258426037078,28.57142857142857,0.4,0.444444477558136,0.2857142984867096,1.0,0.36907955494954214,0.13881288293638416,43.90243902439025,0.5194444444444445,0.4126022309064865,0.34761905421813327,0.575000007947286,0.6514879590283356
19,1.0422515789029283,0.11358184539790753,57.446808510638306,0.7050347222222223,0.3948412748674552,0.6354166691501936,0.3111111136774222,0.11677045386071991,73.22834645669292,0.8319568452380953,0.5461309626698494,0.6041666716337204,0.5406250059604645,0.03423977997846216,0.04745072249720947,80.64516129032258,0.9666666666666667,0.5833333432674408,0.6666666716337204,0.5416666716337204,0.7535392000249362,0.12645079282536875,47.05882352941176,0.6166666666666667,0.3174603184064229,0.2833333412806193,0.3611111144224803,0.4492019679841686,0.0815886138365809,62.5,0.8,0.0,0.0,0.0,0.3757639844764078,0.11526459864830758,58.333333333333336,0.5952380952380952,0.45000000298023224,0.4166666716337204,0.6666666716337204,0.6927746542755742,0.18956659421384692,57.14285714285714,0.33333333333333337,0.4166666567325592,1.0,0.2666666731238365,0.3754373021116922,0.22978596798374062,30.0,0.125,0.222222238779068,0.1428571492433548,0.5,0.40259093351074116,0.10440269868975706,57.14285714285714,0.6,0.5714285969734192,0.4000000059604645,1.0,0.6120512065381057,0.20541711794520662,58.536585365853654,0.5333333333333333,0.46296296020348865,0.4583333383003871,0.4833333392937978,0.9283402634756677
20,0.3012613504578551,0.11238284242019372,52.12765957446809,0.6465525793650794,0.24424603457252184,0.5347222226361433,0.17261905036866665,0.1068267604212155,77.95275590551181,0.8964657738095237,0.6305059604346752,0.8177083358168602,0.5447916723787785,0.024307058646417214,0.1533851273354795,74.19354838709677,0.809375,0.22500000149011612,0.5,0.1458333358168602,0.0691968654381644,0.32357520732369516,64.70588235294117,0.7916666666666666,0.3000000019868215,0.6666666666666666,0.1944444477558136,0.39581145457031314,0.10058515698885123,62.5,0.7333333333333333,0.0,0.0,0.0,0.6304567947868349,0.1155315492091497,33.33333333333333,0.5,0.5396825447678566,0.4375,1.0,0.6986569846309008,0.24658415145680507,50.0,0.3666666666666667,0.1666666567325592,0.5,0.10000000149011612,0.09611268691326329,0.2490526733104641,20.0,0.3833333333333333,0.125,0.10000000149011612,0.1666666716337204,0.22569161804016866,0.1617707426422839,28.57142857142857,0.6,0.444444477558136,0.2857142984867096,1.0,0.6585196170459092,0.14911359511669606,60.97560975609756,0.5243055555555556,0.43333334227403003,0.42222223182519275,0.4472222278515498,0.2892339354327575
21,0.3867962975218466,0.1023745003086151,63.297872340425535,0.6895833333333332,0.6719637041290601,0.6538690570741892,0.7534722313284874,0.25096345399680015,59.055118110236215,0.8348214285714286,0.6346951834857464,0.49724702909588814,0.953125,2.1387139589957216,0.0820983279461262,74.19354838709677,0.9142857142857144,0.6772727370262146,0.5500000007450581,1.0,0.17182203370747176,0.06730290525968977,64.70588235294117,0.7666666666666666,0.4722222288449605,0.3904762069384257,0.600000003973643,0.04651795850603886,0.12915804503682768,62.5,0.4666666666666667,0.6666666865348816,0.5,1.0,0.19406600429050236,0.11515198384516383,66.66666666666666,0.8666666666666667,0.7999999821186066,0.7142857164144516,1.0,0.6911207948128285,0.17635861553703366,42.857142857142854,0.4222222222222222,0.6060606241226196,0.5,0.800000011920929,0.1938617100804443,0.20608957484182727,30.0,0.25,0.1428571492433548,0.10000000149011612,0.25,0.2858945015682586,0.1300335067787493,28.57142857142857,0.4,0.2857142984867096,0.20000000298023224,0.5,0.41987783199019896,0.14342181937578236,46.34146341463415,0.5145833333333333,0.5903799831867218,0.5067460387945175,0.7500000049670538,0.6937555252575971
22,0.3850235531764818,0.11272423531574534,68.08510638297872,0.6943700396825397,0.6688402084012827,0.7388888957599798,0.667361115415891,0.23884438100729022,62.20472440944882,0.8669270833333335,0.6555916350334883,0.5188988167792559,0.9739583320915699,0.00296457426838271,0.04302983314114729,90.32258064516128,0.8270833333333334,0.6375000029802322,0.6875,0.6041666716337204,0.29446828252992163,0.07205676415759982,94.11764705882352,0.7222222222222222,0.600000003973643,0.6666666666666666,0.5555555621782938,0.044416474864122236,0.12050384629596479,50.0,0.4,0.5,0.4000000059604645,0.6666666865348816,0.5167027858892805,0.11581464164147,33.33333333333333,0.8,0.47272728383541107,0.3125,1.0,0.7080899198382651,0.19445058676790805,42.857142857142854,0.30000000000000004,0.5656565874814987,0.4999999925494194,0.6666666716337204,0.03906033382627914,0.1809716009342323,70.0,0.45,0.25,0.5,0.1666666716337204,0.19013996291041146,0.1941134548873869,42.857142857142854,0.5,0.5,0.3333333432674408,1.0,0.346812016631317,0.1949371630489462,51.21951219512195,0.5190476190476191,0.3694444497426351,0.4583333333333333,0.4333333373069763,1.2400657231100731
