,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
23,0.294150994209991,1.0991586177352124,64.28571428571429,0.53125,0.6666666865348816,0.800000011920929,0.625,1.066637787389089,76.37795275590551,0.8471354166666667,0.5199900884181261,0.6041666697710752,0.4833333380520344,0.006602074623510044,0.8959281838445564,56.91489361702128,0.6842261904761905,0.4053571472565333,0.6597222238779068,0.3095238134264946,0.6919581350019538,0.3795509859426419,90.32258064516128,0.875,0.7000000029802322,0.75,0.6666666716337204,0.1571909423902816,1.5016572648161308,52.94117647058824,0.611111111111111,0.5,0.5555555621782938,0.46666666865348816,0.0060077031180852496,0.5768051819841553,75.0,0.8,0.5,1.0,0.3333333432674408,0.20283092183932772,0.3556770899409946,83.33333333333334,0.8333333333333333,0.6666666865348816,1.0,0.5,0.4220492091610738,1.6604953864692285,40.0,0.48333333333333334,0.29999998211860657,0.2142857164144516,0.5,0.31083232658157783,0.48434069225616627,71.42857142857143,0.7,0.5,0.5,0.5,0.5261705740373753,0.9945226282767596,51.21951219512195,0.5381944444444444,0.20634920398394266,0.2777777810891469,0.16666666666666666,0.23023002777944113
24,0.1894950358625713,1.2109613304162026,50.0,0.4444444444444444,0.597222238779068,0.550000011920929,0.7000000029802322,0.8851051843478764,78.74015748031496,0.8705729166666668,0.7006448619067669,0.7656250055879354,0.7166666705161333,0.0019771611530980874,0.7197827970802766,67.02127659574468,0.7189236111111111,0.6687229660650095,0.7008928644160429,0.6840277848144373,0.44582042327671995,0.6420671716486149,77.41935483870968,0.9333333333333333,0.4583333432674408,0.6666666716337204,0.3500000014901161,0.07723427442525242,0.8964590713836964,58.82352941176471,0.611111111111111,0.24242424964904785,0.26666667064030963,0.22222222884496054,0.05259076834538677,0.5899511822397125,62.5,0.7333333333333333,0.5714285373687744,0.5,0.6666666865348816,0.5759187459021273,0.8061493833614305,66.66666666666666,0.9666666666666667,0.625,0.46666668355464935,1.0,0.010347492918899385,0.68025712099128,50.0,0.75,0.5000000149011612,0.375,0.75,0.63443014781984,1.0991365386107828,57.14285714285714,0.7,0.5714285969734192,0.4000000059604645,1.0,0.6800616700053114,0.9916261295813096,48.78048780487805,0.5493055555555556,0.5224867761135101,0.5277777835726738,0.5694444477558136,1.0282162614147057
25,0.12133596382524205,1.4807812937770086,50.0,0.37777777777777777,0.45000000298023224,0.5833333432674408,0.36666667461395264,0.9080326619663517,78.74015748031496,0.856436011904762,0.6990530360490084,0.7343750018626451,0.7187500055879354,0.05280851737256522,0.8494901319968684,58.51063829787234,0.7403769841269842,0.44888769586881,0.6805555572112402,0.36498016367355984,0.1616586927339275,0.5696332516687492,77.41935483870968,0.9427083333333334,0.7150793895125389,0.6125000044703484,1.0,0.13438500109199167,0.9328191024914476,64.70588235294117,0.6555555555555556,0.4444444576899211,0.4722222288449605,0.4222222367922465,0.5752752999014367,0.5942820900911738,75.0,0.7333333333333333,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.3677574832493242,0.46936160845141356,83.33333333333334,1.0,0.8333333432674408,0.75,1.0,0.003960960745845123,0.907050249742564,30.0,0.6166666666666667,0.222222238779068,0.1666666716337204,0.3333333432674408,0.30617743157745303,0.5109192275047808,71.42857142857143,0.7,0.5,0.5,0.5,0.24530558259140825,1.1890457869131088,53.65853658536586,0.5590277777777778,0.30595238010088605,0.3333333333333333,0.2916666716337204,0.020295754963195738
26,0.06261634252225086,2.0196139607843935,57.14285714285714,0.45833333333333337,0.5,0.75,0.4166666716337204,0.9326686661515217,77.95275590551181,0.8752604166666668,0.6682043764740229,0.7562500052154064,0.6552083380520344,0.01762597106026684,0.7541499217684551,66.48936170212765,0.6635416666666667,0.6064393954972426,0.6706349228819212,0.5916666698952516,0.5350144793386239,0.3695946482921763,87.09677419354838,0.78125,0.6517857164144516,0.625,0.6875,0.037221362134819934,0.8668887880847338,76.47058823529412,0.6777777777777777,0.5238095124562582,0.5,0.5555555621782938,0.03259851296459353,0.9577364162627624,62.5,0.6,0.5714285373687744,0.5,0.6666666865348816,0.38281875211826843,0.3528135504220938,83.33333333333334,0.9666666666666667,0.4000000059604645,0.5,0.3333333432674408,0.4400390490343759,1.8483085921130982,40.0,0.4166666666666667,0.5555555820465088,0.3928571492433548,1.0,0.38927515682945224,0.933760136845244,42.857142857142854,0.7,0.3333333432674408,0.25,0.5,0.09239916898710433,1.5761353449155564,51.21951219512195,0.513888888888889,0.21944444874922434,0.3055555572112401,0.17222222437461218,2.340763038540966
27,0.17989044289249667,1.3253857536281937,42.857142857142854,0.6,0.4285714328289032,0.625,0.36666667461395264,1.960162922097046,71.65354330708661,0.852046130952381,0.4054563567042351,0.59375,0.3303571483120322,0.15211194998369956,0.9919805353400862,55.319148936170215,0.6869791666666666,0.33194444701075554,0.5486111119389534,0.25763889277974766,1.2431536578780749,0.7284981083395342,80.64516129032258,0.9291666666666667,0.5000000149011612,0.6875,0.4000000059604645,0.1115873080780913,1.2282921760401593,58.82352941176471,0.6458333333333334,0.3174603184064229,0.4444444477558136,0.25,0.002812464552952647,0.6404464796758997,75.0,0.8,0.5,1.0,0.3333333432674408,0.05481011067099349,0.5114029461583088,75.0,0.71875,0.444444477558136,0.4000000059604645,0.5,0.14331265278373528,2.2749175370026893,40.0,0.5,0.5555555820465088,0.3928571492433548,1.0,0.09147759924093489,0.5944724664791856,71.42857142857143,0.8,0.5,0.5,0.5,0.13963155870469432,1.640836554386622,58.536585365853654,0.5319444444444444,0.08333333333333333,0.16666666666666666,0.055555557211240135,0.183176486976115
28,0.005806533456324293,2.3478357991393244,42.857142857142854,0.5333333333333333,0.1666666567325592,0.5,0.10000000149011612,1.180848530859989,73.22834645669292,0.8549479166666668,0.6978670842945576,0.5998511984944344,0.9197916686534882,0.06533380431251631,1.1693620575438983,53.72340425531915,0.7192708333333333,0.3126984139283498,0.625,0.22291667014360428,1.1906121798529659,0.7794096905933138,74.19354838709677,0.8726190476190476,0.6916666775941849,0.561904776841402,1.0,0.12006818988930908,0.636345704739604,76.47058823529412,0.7222222222222222,0.4935064911842346,0.4444444378217061,0.5555555621782938,0.015382676228212966,0.8118106102211495,50.0,0.6666666666666666,0.5,0.4000000059604645,0.6666666865348816,0.36645745112781375,0.6770959496691892,75.0,0.8666666666666667,0.7083333432674408,0.550000011920929,1.0,0.01662608910940407,0.4027583493192969,80.0,0.6833333333333333,0.375,0.30000001192092896,0.5,1.0256185235250688,0.5852500696578502,71.42857142857143,0.7,0.5,0.5,0.5,0.15801992660117709,1.231103640757789,51.21951219512195,0.48541666666666666,0.6049783577521642,0.5325396880507469,0.7583333353201548,0.17725176321525488
29,0.4497734897656601,1.3929506716320559,50.0,0.4888888888888889,0.472222238779068,0.75,0.36666667461395264,1.648828076083542,67.71653543307087,0.8611235119047619,0.6638191789388657,0.552752984687686,0.9166666716337204,0.0010276108779794502,1.1795066068223385,64.36170212765957,0.6982390873015873,0.6721440727512041,0.6470238162825505,0.7419642917811871,0.14500659155355858,1.2050929267689756,67.74193548387096,0.9666666666666667,0.6000000014901161,0.48750000074505806,1.0,0.0014078150499124804,1.181117470493793,70.58823529411765,0.7222222222222222,0.5,0.4444444378217061,0.6111111044883728,0.00846541391868432,0.919154134916007,50.0,0.6666666666666666,0.5,0.4000000059604645,0.6666666865348816,0.3124826494159379,0.6099870992006661,75.0,0.9666666666666667,0.6785714328289032,0.5416666716337204,1.0,0.024845461165800706,1.805082899492854,40.0,0.5,0.5555555820465088,0.3928571492433548,1.0,0.07811974357315865,0.8047807534560327,42.857142857142854,0.6,0.3333333432674408,0.25,0.5,0.0411465118768034,2.0041080029161025,51.21951219512195,0.5513888888888888,0.5035353650649389,0.4202381024758021,0.7222222288449606,1.6180354407210866
30,0.08079986887524514,1.8929811109816292,57.14285714285714,0.21428571428571427,0.29999998211860657,0.5,0.2142857164144516,1.5439451383449387,66.92913385826772,0.78359375,0.6203733868896961,0.5244047734886408,0.7864583320915699,0.003590721602349637,0.9650214586515028,62.76595744680851,0.7052083333333332,0.6254564995567004,0.6708333386729161,0.6463293743630251,0.18785378107168285,0.537672587761375,83.87096774193549,0.7958333333333334,0.5803571343421936,0.5666666775941849,0.625,0.00032958913252026427,0.8982519006970309,76.47058823529412,0.7444444444444445,0.5185185472170512,0.5,0.600000003973643,0.00031588314818570577,0.5849018238609345,62.5,0.8,0.5714285373687744,0.5,0.6666666865348816,0.6648001828522083,2.202711840337231,50.0,1.0,0.533333346247673,0.375,1.0,0.0017427094393146568,0.5771853790823147,70.0,0.6833333333333333,0.2857142686843872,0.25,0.3333333432674408,0.14944821989716228,1.685161712393468,57.14285714285714,0.7,0.5714285969734192,0.4000000059604645,1.0,0.4880127003025078,1.73152838376663,53.65853658536586,0.5837301587301588,0.5091575135787328,0.3978174651662509,0.7916666666666666,0.04039821959826691
31,0.009295488838499224,1.7635752011811776,57.14285714285714,0.6444444444444444,0.375,0.5,0.30000001192092896,1.2675472254799527,75.59055118110236,0.8371651785714287,0.6796536911278963,0.6375000094994903,0.8239583373069763,0.1270186906952443,0.9322745984706967,66.48936170212765,0.7238591269841269,0.7250092650453249,0.6839285759876171,0.8325396850705147,0.2701680152486107,0.8065433134736371,80.64516129032258,0.8833333333333333,0.7750000059604645,0.6333333551883698,1.0,0.014373224791457853,0.8409931673527238,76.47058823529412,0.7708333333333334,0.5185185472170512,0.46666667858759564,0.5833333333333334,0.022765134384111648,0.8274332936877369,62.5,0.7333333333333333,0.5714285373687744,0.5,0.6666666865348816,0.17443990219733554,0.28980204684806155,83.33333333333334,0.875,0.800000011920929,0.6666666865348816,1.0,0.020719970081141237,2.0035837460042094,30.0,0.5833333333333333,0.222222238779068,0.1666666716337204,0.3333333432674408,0.32836017225258946,1.6811243270151004,57.14285714285714,0.6,0.5714285969734192,0.4000000059604645,1.0,0.08902095393798469,1.6583762160216686,51.21951219512195,0.5340277777777778,0.3293650696674983,0.3055555572112401,0.361111119389534,0.4091655387517341
32,0.32319168270963516,1.449762785025902,50.0,0.47777777777777775,0.375,0.5,0.30000001192092896,1.3198479448603087,76.37795275590551,0.82734375,0.5890377070754766,0.7812500018626451,0.5250000078231096,1.2653208272447038,1.0689751524550613,63.297872340425535,0.7019097222222221,0.5655754071970781,0.7805555599431196,0.4909722277273734,0.6571557851370083,0.48456188225179314,83.87096774193549,0.9479166666666666,0.5541666746139526,0.6875,0.4791666716337204,0.08367082966440487,0.7715151193003734,82.35294117647058,0.7472222222222222,0.8690476218859354,0.8333333333333334,0.9166666666666666,0.002546615862666852,0.5876333176478966,75.0,0.7333333333333333,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.2988040905766274,0.45464511619313314,83.33333333333334,1.0,0.8333333432674408,0.75,1.0,0.003056686810446963,2.5911925539481055,40.0,0.5833333333333333,0.27272728085517883,0.1875,0.5,0.40466356056043423,0.9663505819204684,57.14285714285714,0.6,0.4000000059604645,0.3333333432674408,0.5,0.044433380814444354,1.4214590417301076,48.78048780487805,0.49305555555555564,0.28240741789340973,0.30000000943740207,0.2916666716337204,0.6047799477023311
33,0.005994289443605848,1.2569383927468551,50.0,0.6041666666666666,0.533333346247673,0.75,0.4166666716337204,1.7137230954122664,70.86614173228347,0.8199032738095239,0.6730880346149206,0.574553576298058,0.9093750007450581,0.0019847652390921253,1.2362069560676425,62.23404255319149,0.6623015873015873,0.539279709259669,0.6784722258647283,0.48105159401893616,0.24525070324752032,2.7780521403675262,58.06451612903226,0.9427083333333334,0.5875000059604645,0.4416666775941849,1.0,0.09844831361951506,2.5891788172246097,64.70588235294117,0.7291666666666666,0.5090909202893575,0.4126984278361003,0.6666666666666666,0.0011195627294662395,0.8471347865767761,62.5,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.13181689132292934,0.6640928051067861,66.66666666666666,0.6875,0.3636363744735718,0.2857142984867096,0.5,0.0009792345269084457,2.98289275701094,40.0,0.5833333333333333,0.29999998211860657,0.2142857164144516,0.5,0.20440473543081933,0.9426172030492393,71.42857142857143,0.8,0.5,0.5,0.5,0.327855373898969,1.7210198523848574,53.65853658536586,0.5131944444444444,0.5103535453478495,0.4216269900401433,0.7166666686534882,0.6415841178112179
34,0.03939944519207823,1.6767913234244314,50.0,0.6333333333333333,0.45238097012043,0.6666666716337204,0.36666667461395264,1.1226222729650457,77.95275590551181,0.8065104166666667,0.69585588760674,0.7447916679084301,0.7020833361893892,0.006315268628502262,1.2283947368165373,62.76595744680851,0.7148809523809524,0.509027777860562,0.7534722226361433,0.42410714862247306,0.2438035575360679,0.6121654481966715,77.41935483870968,0.8624999999999999,0.6583333387970924,0.8333333358168602,0.5833333432674408,0.003017889205148304,1.0761328583039524,58.82352941176471,0.7444444444444445,0.3619047701358795,0.5,0.28888889650503796,0.00219249491961547,0.816949061804083,62.5,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.26057851603977333,0.3834827923986625,83.33333333333334,0.9666666666666667,0.875,0.800000011920929,1.0,0.022640960883069165,1.2028321188419429,50.0,0.6785714285714286,0.6428571492433548,0.5833333358168602,1.0,0.04366243735451457,1.294957802069217,57.14285714285714,0.8,0.5714285969734192,0.4000000059604645,1.0,0.12790436786472428,1.4117349175193812,43.90243902439025,0.579861111111111,0.250793660680453,0.2583333378036817,0.30000000447034836,0.06937936723667157
35,0.0143539768098475,1.785908937686898,42.857142857142854,0.6444444444444444,0.375,0.30000001192092896,0.5,1.107151151277702,78.74015748031496,0.8953125,0.7489583510905504,0.7194940578192472,0.8343750070780516,0.007107767980835765,1.0663134392895823,67.5531914893617,0.6781994047619048,0.6822552618881067,0.6831349271039168,0.7262896870573362,0.25318381481034585,1.6621869515706162,61.29032258064516,0.8791666666666667,0.6261904835700989,0.4571428596973419,1.0,0.0002125891213193181,1.2869642254790126,70.58823529411765,0.7777777777777777,0.5,0.4444444378217061,0.6111111044883728,0.01480132133591156,0.719029727044121,62.5,0.7333333333333333,0.5714285373687744,0.5,0.6666666865348816,2.2609231318589886,0.6612669670146848,75.0,0.9666666666666667,0.7083333432674408,0.550000011920929,1.0,0.00032482739171342827,3.1622763581157676,40.0,0.5833333333333333,0.29999998211860657,0.2142857164144516,0.5,0.054647418001596566,1.0434486061860213,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.13238720809029494,1.989596767392289,46.34146341463415,0.5368055555555555,0.4287037005027135,0.3630952363212903,0.5694444427887598,0.013822346188095313
36,0.0067614325370343184,2.4078386775563345,42.857142857142854,0.4375,0.45000000298023224,0.5,0.4166666716337204,1.7846309127993367,65.35433070866141,0.8376860119047619,0.6503652706742287,0.5239583449438214,0.90625,0.004423535620628126,1.6339713230964898,61.170212765957444,0.7059275793650794,0.6990188173949718,0.5972222300867239,0.8818452432751656,0.023962667148333436,0.9861917452445305,74.19354838709677,0.909375,0.6877705752849579,0.538690485060215,1.0,0.0007557224310816036,1.403585241841209,64.70588235294117,0.7444444444444445,0.7666666905085245,0.7111111183961233,0.9333333373069763,0.0030625582463510896,1.0317523695283937,50.0,0.6666666666666666,0.5,0.4000000059604645,0.6666666865348816,0.5400816692420941,1.3349085205047222,66.66666666666666,1.0,0.6857143044471741,0.533333346247673,1.0,0.004016720367861813,2.3553773400112052,30.0,0.55,0.222222238779068,0.1666666716337204,0.3333333432674408,0.03478855856576227,1.3212040728841459,57.14285714285714,0.6,0.5714285969734192,0.4000000059604645,1.0,0.05061596823378646,2.279196011003371,46.34146341463415,0.45763888888888893,0.43434343735376996,0.3452381044626236,0.5916666686534882,0.07725263056273816
37,0.06485988367223507,2.7873485536429814,42.857142857142854,0.5,0.42222224175930023,0.5000000149011612,0.4166666716337204,1.270168045328309,79.52755905511812,0.8170758928571428,0.6926767863333225,0.7140625044703484,0.7343750055879354,0.03268185573886397,1.2347071625466888,64.36170212765957,0.730406746031746,0.580654771377643,0.709523813178142,0.5546627038468918,0.28548990105890715,0.5906911168676239,87.09677419354838,0.8833333333333333,0.8875000178813934,0.8500000089406967,0.9500000029802322,0.0006296641821434842,0.711482644789629,76.47058823529412,0.7916666666666666,0.5079365173975626,0.6666666666666666,0.4166666666666667,0.003637751288484528,0.7948352253911481,50.0,0.7333333333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.4527995318404038,1.182946390660405,66.66666666666666,0.875,0.6857143044471741,0.533333346247673,1.0,0.03608055028047222,1.6767339772770167,40.0,0.2916666666666667,0.222222238779068,0.1428571492433548,0.5,0.023613418885320935,1.0448292068167566,57.14285714285714,0.8,0.4000000059604645,0.3333333432674408,0.5,0.06864450143477947,2.0690624168709055,51.21951219512195,0.49652777777777773,0.22857142488161722,0.22222222884496054,0.25,0.2854600702815098
38,0.003576777425443258,2.8655746945090472,50.0,0.33333333333333337,0.45238097012043,0.6666666716337204,0.36666667461395264,1.2569697101935013,77.95275590551181,0.8441964285714286,0.7140099573880434,0.6827380992472172,0.7947916723787785,0.030455287900779733,1.1965033022961817,62.76595744680851,0.7062500000000002,0.697696061184009,0.633680564040939,0.8506944477558136,0.6169259717959809,0.5169718043846835,83.87096774193549,0.9416666666666667,0.7952381074428558,0.6666666716337204,1.0,0.002125465446816517,0.9991010269711886,70.58823529411765,0.7777777777777778,0.44102564454078674,0.3690476218859355,0.6666666666666666,0.0015168732645925059,1.3560779226242892,62.5,0.6,0.5714285373687744,0.5,0.6666666865348816,0.1064623307575871,2.0566919149149543,50.0,1.0,0.6222222447395325,0.4761904925107956,1.0,0.007042704844828747,1.4778786674094486,60.0,0.3333333333333333,0.2857142984867096,0.20000000298023224,0.5,0.044933209600281195,0.8355872495594482,71.42857142857143,0.8,0.5,0.5,0.5,0.03966971160211754,1.7738294695774908,48.78048780487805,0.5812499999999999,0.4007936517397563,0.4055555611848831,0.4861111144224803,0.06397909921534008
39,0.0009351754667913841,2.8793375296718793,42.857142857142854,0.5666666666666667,0.428571417927742,0.5,0.4333333447575569,1.6207755214434063,76.37795275590551,0.8014880952380952,0.5145337413996458,0.6197916679084301,0.47708333656191826,2.739505770126792e-05,1.914969655220405,56.91489361702128,0.6584821428571429,0.3833092860877514,0.7395833358168602,0.2810515910387039,0.9000485802297092,0.8563569400404363,77.41935483870968,0.9125,0.36666667461395264,0.4166666716337204,0.375,0.0345449886938921,0.6296745174757182,82.35294117647058,0.7291666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.062423829710824816,0.8194499859641103,75.0,0.8,0.5,1.0,0.3333333432674408,0.3895202369448788,0.2738508784088192,91.66666666666666,1.0,0.9000000059604645,0.8333333432674408,1.0,0.0002077798503391762,2.965184364675752,40.0,0.39285714285714285,0.5,0.5,0.5,0.010644925281404382,1.213068433175274,57.14285714285714,0.8,0.4000000059604645,0.3333333432674408,0.5,0.010090163141200762,2.057668637270345,56.09756097560976,0.5076388888888889,0.3174603084723155,0.4444444477558136,0.2833333338300387,0.41206348730649334
40,0.00674677485511716,4.23450852032061,57.14285714285714,0.43333333333333335,0.2857142984867096,0.5,0.20000000298023224,1.5005384579017118,77.95275590551181,0.894717261904762,0.7491793110966682,0.6901785815134645,0.9197916686534882,0.0001146089783400347,1.45489193353714,62.23404255319149,0.6406746031746031,0.6152553496261438,0.5894841328263283,0.6857142889251312,0.6522114149725101,0.543409965005266,87.09677419354838,0.9833333333333334,0.8333333432674408,0.9166666716337204,0.7916666716337204,0.0004605542840026068,0.6845008190616472,82.35294117647058,0.75,0.5523809591929117,0.5555555621782938,0.5833333333333334,0.0015775217124564902,0.8027400951540492,75.0,0.8666666666666667,0.5,1.0,0.3333333432674408,0.05159429442436858,1.7068657653891777,58.333333333333336,1.0,0.5833333432674408,0.4166666716337204,1.0,0.00038076456265984457,0.9285134084561509,70.0,0.75,0.5,0.5,0.5,0.020937285511422273,1.2729842465717538,71.42857142857143,0.8,0.6666666865348816,0.5,1.0,0.04127603615811746,3.7857905143176356,46.34146341463415,0.5246031746031746,0.4762570858001709,0.3670634950200717,0.777777781089147,4.078311005018375
41,0.0019364585690838424,1.7732823518831275,50.0,0.625,0.4761904776096344,0.6666666716337204,0.375,1.1868244807523862,78.74015748031496,0.8216517857142857,0.675992077216506,0.6927083414047956,0.7875000033527613,0.00025428272618409017,1.423721561416114,65.42553191489363,0.6903769841269839,0.6112730018794537,0.6208333385487398,0.6425595271090666,0.11551575629284734,1.4040903409179213,64.51612903225806,0.9666666666666667,0.616666667163372,0.4613095298409462,1.0,0.002587840635599025,0.6027211840246885,82.35294117647058,0.6944444444444445,0.46666666865348816,0.4444444477558136,0.5,0.00018658001115253204,0.8326661229845524,62.5,0.7333333333333333,0.5714285373687744,0.5,0.6666666865348816,0.4265684931760482,0.49900074066988526,75.0,1.0,0.7083333432674408,0.550000011920929,1.0,0.004105396258359635,1.671682449428355,40.0,0.65,0.25,0.20000000298023224,0.3333333432674408,0.020806066541962487,1.1585061218350403,85.71428571428571,0.9,0.800000011920929,0.6666666865348816,1.0,0.006190766031754408,2.056103600567103,43.90243902439025,0.5243055555555555,0.3194444477558136,0.3000000019868215,0.3638888994852702,1.0112158243068166
42,0.03623854163354693,2.537215623244969,50.0,0.5555555555555556,0.4761904925107956,0.5833333432674408,0.4333333447575569,2.242431447057552,67.71653543307087,0.8123511904761905,0.6456501912325621,0.5456101251766086,0.8988095261156559,0.004410495328520418,1.2320790917276723,66.48936170212765,0.6584325396825397,0.5818107960124811,0.6430555594464143,0.5716269904126724,0.00939813591802237,1.4773239063329537,74.19354838709677,0.9,0.7083333432674408,0.550000011920929,1.0,0.00013732235656515696,0.6312799018864662,88.23529411764706,0.7291666666666666,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.0005363942584680825,2.0955443407381655,37.5,0.5333333333333333,0.5454545617103577,0.375,1.0,0.03906832408458437,1.613273247551829,75.0,0.9333333333333333,0.6785714328289032,0.5416666716337204,1.0,0.009352849163028058,1.5913419035130034,40.0,0.75,0.4761904925107956,0.3500000014901161,0.75,0.008144773594623744,2.63524014069691,57.14285714285714,0.7,0.5714285969734192,0.4000000059604645,1.0,0.02954054744844156,2.086416858683838,48.78048780487805,0.47222222222222227,0.3974025944868724,0.361111119389534,0.45277778307596844,0.010438817854317654
43,0.001601865869822344,1.8580034781492434,57.14285714285714,0.6555555555555556,0.5,0.8333333432674408,0.36666667461395264,1.5476668780006544,76.37795275590551,0.8585937499999999,0.6947601120918989,0.6708333417773247,0.7614583373069763,0.0003474669636683376,1.453594823436002,62.76595744680851,0.6753472222222222,0.5619378400345644,0.6916666713853677,0.49652778667708236,0.013211759187178545,0.81036147233645,83.87096774193549,0.9291666666666667,0.7595238089561462,0.6666666716337204,0.9166666716337204,2.06661555450548e-05,0.6547112535603195,88.23529411764706,0.7444444444444445,0.8888888955116272,0.8888888955116272,0.8888888955116272,0.00028223122784731743,0.8539796652091594,75.0,0.8,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.10128143903457071,0.5268365351289226,75.0,1.0,0.7333333492279053,0.5833333432674408,1.0,0.0012633268520068376,1.3384695358762704,50.0,0.6166666666666667,0.2857142686843872,0.25,0.3333333432674408,0.0013233894895812832,1.3412469365727673,71.42857142857143,0.8,0.6666666865348816,0.5,1.0,0.013195482108029984,2.3124860852611535,43.90243902439025,0.5611111111111111,0.3896825462579727,0.32579366117715836,0.5388888965050379,0.15381058187266072
44,0.00038005793536925964,3.4298543480547474,57.14285714285714,0.3125,0.375,0.375,0.375,1.3711079090430052,77.16535433070865,0.871875,0.7007936649024487,0.7062500044703484,0.7822916693985462,0.0039054655876239832,1.4416835278712725,63.829787234042556,0.6918898809523809,0.6390121566752592,0.7034722280999025,0.647123026351134,0.34095771447009526,0.7111830860630343,83.87096774193549,0.7791666666666667,0.6666666716337204,0.6666666716337204,0.6666666716337204,0.020275424839032136,0.5837319153993267,82.35294117647058,0.7666666666666666,0.5462963183720907,0.5333333412806193,0.600000003973643,0.0008460158318806777,0.9187942046127361,75.0,0.6666666666666666,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.014003918394990301,0.4274593909521512,83.33333333333334,0.8,0.7333333492279053,0.75,0.8333333432674408,0.001136304819121609,2.6539024902730626,30.0,0.5166666666666666,0.20000000298023224,0.1428571492433548,0.3333333432674408,0.001695824089939384,1.5381461172680388,57.14285714285714,0.8,0.5714285969734192,0.4000000059604645,1.0,0.005891349230095753,2.2793909744789715,53.65853658536586,0.5194444444444445,0.4317460258801778,0.4722222288449605,0.4027777810891469,0.20971324555110843
45,0.01727374981950162,3.131719974713949,50.0,0.625,0.4523809403181076,0.5833333432674408,0.375,1.1460475536043757,76.37795275590551,0.8592261904761904,0.6313530262559652,0.6889880988746881,0.6343750059604645,0.0117651245106693,2.1376147569738126,56.38297872340425,0.6676091269841269,0.4241732868055503,0.6319444452722868,0.35148809974392253,0.5109683997151413,0.7082546754213195,77.41935483870968,0.9486607142857143,0.6805555671453476,0.5833333395421505,1.0,0.004250865365986856,0.806333568054477,76.47058823529412,0.6805555555555555,0.8222222328186035,0.7777777910232544,0.8888888955116272,5.8732691660843995e-05,1.222324517869851,62.5,0.7333333333333333,0.0,0.0,0.0,0.2421646831120334,0.643069823904637,75.0,0.75,0.444444477558136,0.4000000059604645,0.5,0.11681434943134383,2.157352087360073,40.0,0.75,0.5555555820465088,0.3928571492433548,1.0,0.04002016117209117,0.832734884429845,71.42857142857143,0.8,0.5,0.5,0.5,0.07588519396509903,3.2927780560710587,46.34146341463415,0.5048611111111111,0.4850168526172638,0.3809523954987526,0.6944444477558136,0.0050173411559990624
46,0.00011955297928887247,3.1074314886698384,50.0,0.4375,0.30000001192092896,0.375,0.25,1.4931904559884877,79.52755905511812,0.8802083333333333,0.7691964376717806,0.6988095361739397,0.9010416716337204,0.0009640216111873672,1.5683750544251092,64.8936170212766,0.7079861111111111,0.6757337699333826,0.6678075461337963,0.7263888952632745,0.0030383641059419444,0.7703719432742266,80.64516129032258,0.8229166666666666,0.6722222417593002,0.6166666746139526,0.75,0.0074918969161022935,1.0172383789609774,82.35294117647058,0.7291666666666666,0.5462963183720907,0.5166666706403097,0.5833333333333334,0.0011572176467804997,1.1982464849738397,62.5,0.6,0.5714285373687744,0.5,0.6666666865348816,0.748195289157451,2.238697043720564,58.333333333333336,1.0,0.6428571492433548,0.5833333358168602,1.0,1.3607790443536568e-05,1.4923839969475923,60.0,0.55,0.25,0.20000000298023224,0.3333333432674408,0.0030289195839452304,1.1109131339670317,85.71428571428571,0.9,0.800000011920929,0.6666666865348816,1.0,0.010941095026969456,2.3304531327104785,46.34146341463415,0.5715277777777777,0.4277777820825577,0.3642857223749161,0.5416666766007742,0.023450288003954534
