,BIP,BIP,BIP,SZ,SZ,SZ,ASD,ASD,ASD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
48,0.32872107230360914,0.14380841042605247,81.25,0.5427884247225087,75.0,0.00031116722490953555,0.25012744288161487,56.613756613756614,0.009530705449404884,0.1755637699515217,64.34782608695652,0.9589660813124071,0.7260175150171368,43.90243902439025,0.04245348285633903,0.24335951198383513,82.35294117647058,4.538563660552958e-05,0.15097449428853807,55.55555555555556,0.690484794662899,0.585210746608617,46.15384615384615,0.0001258736065026043,0.19386484082540795,85.71428571428571,3.741983356024534e-06,0.5739244518094744,70.0,0.3975605658356124,0.297868588116449,62.5,0.29273541168478107
49,0.7072746899938527,0.13973445823797695,78.125,0.3678466135842828,74.21875,0.0027987163384836328,0.31392769282304805,54.4973544973545,0.6412688652620026,0.2078835416535488,57.391304347826086,0.02279333803461846,0.6691310285961681,48.78048780487805,2.184997686191327,0.24134620721595623,82.35294117647058,2.2204077110967406e-06,0.15482262841016295,44.44444444444444,0.6877960819841505,0.7149483597829301,46.15384615384615,1.67672855222492e-08,0.17399690988491837,78.57142857142857,1.454903608499086e-06,0.7253127841428283,50.0,0.4809759677228839,0.24422260353927952,62.5,0.017452701212671128
50,0.00020403072286991004,0.22688707720565313,78.125,0.28743738828013043,67.96875,0.06073299825386228,0.34313916996814814,55.55555555555556,0.5243703105370413,0.2295364324249941,54.78260869565217,0.38118839406694105,0.35699380104680867,48.78048780487805,0.5020273215188276,0.21769190470354893,82.35294117647058,1.3619984021349632e-06,0.15469945050336856,33.33333333333333,0.45919790718639675,0.7606045349485527,53.84615384615385,5.967648689979371e-05,0.24558198615052707,71.42857142857143,1.9892658501514014e-06,1.0087037805303405,40.0,0.14820365006676148,0.3143342967226055,62.5,0.0001301122260041058
51,2.731551669689711e-06,0.24261564578410763,78.125,0.24705859799551813,72.65625,0.0006922950560415679,0.2586303511266646,53.43915343915344,0.00805168906957893,0.3184163528632636,53.91304347826087,2.0485058418541966,0.47751367222160823,48.78048780487805,0.002790670957515407,0.21948566170271352,82.35294117647058,1.104922989417833e-06,0.15014080192331525,55.55555555555556,0.6746589775344319,0.5462689485320572,46.15384615384615,1.2971774905023747e-05,0.2757988541862502,71.42857142857143,1.3912571552195093e-06,0.9537478374091668,50.0,20.34420939742021,0.5113521246363458,37.5,0.0022663470564929524
52,6.564110468816545e-05,0.25582697459918285,78.125,0.3537965172137417,72.65625,8.357209540628504e-05,0.3255775382565102,60.84656084656085,1.1079782714781699,0.19064635200204738,58.26086956521739,0.12965680565811263,0.40921680523828324,48.78048780487805,0.2842668453087518,0.2287862579017801,82.35294117647058,4.354158017155842e-05,2.197395370551769,55.55555555555556,23.398537591462585,0.680578974687185,53.84615384615385,6.888021654855305e-07,0.28617440394223287,71.42857142857143,1.800630639146276e-06,5.098517224474349,50.0,0.8495957124577228,1.0445667817371262,25.0,0.7545711271342802
53,1.085237939694272e-05,0.24061878997885733,78.125,0.1993037286472873,68.75,1.4638153312817301,0.3681029632879145,51.32275132275132,1.0944519719554906,0.28618593401083564,59.130434782608695,0.25545609736678293,1.9004618727649976,51.21951219512195,0.00011722472259587005,0.24604433538092152,82.35294117647058,5.127202604950123e-05,1.3291239951738936,55.55555555555556,0.46847639879173314,0.5712659691829586,53.84615384615385,2.3977824787788394e-08,0.32845794823698304,71.42857142857143,4.131901731536754e-06,0.294916208681128,50.0,0.23518660482747714,0.3127781165736708,50.0,0.04811145094690079
54,4.282441496489379e-06,0.2451922694191161,78.125,0.11097115694102731,71.875,0.044546380773806425,0.5272655748985206,56.613756613756614,1.9633379012033216,0.20993141300839718,53.91304347826087,0.43323585853932983,0.29266460399200417,51.21951219512195,0.027845375507229615,0.2282626033199148,82.35294117647058,1.1317016476091653e-05,0.21582112073107462,33.33333333333333,0.48402552091224615,0.6408197725711238,53.84615384615385,9.191695186592177e-06,0.24616605991555515,71.42857142857143,1.5942433555618298e-05,0.1669051269666983,70.0,0.6727116426299901,0.27635814748609544,62.5,0.0057916320031182016
55,7.629561296025067e-07,0.26525570403210896,78.125,0.2525015637584869,71.875,0.10680839968484214,0.3110756702319929,54.4973544973545,0.0036198315938013913,0.22703198222516685,61.73913043478261,0.3617280294723072,0.5287391093382953,51.21951219512195,0.20167796682936995,0.22152972080902306,82.35294117647058,1.824760829397656e-05,0.15634371465150793,55.55555555555556,2.314569888375823,0.7396165354201762,53.84615384615385,5.930546522276893e-07,0.28188385582127123,71.42857142857143,3.53800511268253e-07,0.26136309454569895,50.0,3.6958248583539097,0.6834571705370469,62.5,0.02618989721699107
56,7.560856740410114e-07,0.29112803526127995,78.125,0.22985632298510414,71.09375,0.020133435272906914,0.26186856639613193,52.910052910052904,0.1763634571630299,0.2542527234759447,58.26086956521739,0.08794787337111865,0.4399668624798122,56.09756097560976,0.00802972278999088,0.25528893990490314,76.47058823529412,7.146343338783512e-07,0.2831605946674006,44.44444444444444,3.769875498452718,0.6000266632932113,53.84615384615385,8.016785457380327e-07,0.2868131959293187,71.42857142857143,7.416691016251194e-07,0.538292645313104,60.0,0.030217174327226596,4.019100769086277,37.5,0.05986918602610797
57,3.666636547798752e-05,0.2943389717944781,78.125,0.2723765043864009,73.4375,0.0013389316568189634,0.2954219172227086,60.317460317460316,0.2492575698934841,0.261112744701499,60.86956521739131,0.04297020772025524,1.00873560904233,51.21951219512195,0.06813361943318139,0.28187525099494487,82.35294117647058,2.5151187783667593e-10,0.36479153535363307,55.55555555555556,0.46945562254719353,0.6541446365616465,53.84615384615385,4.6768402580770394e-07,0.20918891519501867,71.42857142857143,4.181814314641796e-08,0.6494676754931177,80.0,0.15970857086451026,0.4235930055926334,50.0,0.0009035540905898424
58,3.2765861562002703e-08,0.32125417381078236,78.125,0.37216964725501955,73.4375,0.0003139537653071496,0.35143815499771364,51.85185185185185,0.25494607447897416,0.4515699630476925,58.26086956521739,0.20668512760631036,0.21928020765797268,53.65853658536586,1.4482970259323786,2.1277328865803886,82.35294117647058,8.4910988378407e-06,0.7300615241549604,55.55555555555556,0.2321153159735445,0.6510981028032854,53.84615384615385,1.130830624548322e-06,0.23176362738197745,78.57142857142857,1.4452244997347862e-07,0.15227352289658797,80.0,2.5271552453554182,0.46485321925695616,37.5,4.595307388453119e-05
59,1.4119683212462875e-06,0.29633967690162866,78.125,0.7716026152298896,72.65625,1.7479141034322278e-07,0.31300655947150785,59.25925925925925,0.004606437830126389,0.8034090856471844,60.0,0.00095886541924356,0.5793208791928001,48.78048780487805,0.2796819604962396,0.2992497981857839,82.35294117647058,1.1701680685003017e-06,1.037415042848738,44.44444444444444,19.903298128873,0.9665957615743455,46.15384615384615,4.958328033007028e-07,0.19198166755028323,78.57142857142857,1.0057504634257057e-07,0.3827658911855165,70.0,4.556172383872553,1.5891818236655348,37.5,6.003462454881118e-06
60,2.9118147158186042e-05,0.3130845550622941,78.125,0.81430287997673,71.09375,4.014119628987251e-06,0.31408364066752886,60.84656084656085,0.0008788872643838248,0.2072331072989985,57.391304347826086,0.3229416527079864,0.31027363832219884,51.21951219512195,0.01237787120469344,0.29333047806677026,82.35294117647058,3.894057063791037e-08,0.21528642465524628,33.33333333333333,15.403287421327988,1.0393635253810662,46.15384615384615,3.89047830761293e-10,0.15535440745123288,85.71428571428571,3.244509164711051e-07,0.9827705155642915,40.0,2.053138744411714,0.8647941375117102,62.5,0.011011734235640678
61,2.1780448838511855e-06,0.3390432255376141,78.125,0.2616985095547796,73.4375,6.626927542824755e-05,0.3878970473646646,60.317460317460316,0.00015081649968283852,0.6592362574148357,60.0,0.021346025556624796,0.27897311178591633,48.78048780487805,0.11348491480618186,0.39550592059128825,76.47058823529412,4.081394393703498e-07,0.16773681426708598,55.55555555555556,0.8280933117271325,0.7071613962808191,46.15384615384615,2.010589683938534e-06,0.23246971887100806,71.42857142857143,1.1045380159490074e-06,0.4787525306562307,70.0,0.12156802042156638,0.7843444925762404,37.5,0.571796543005991
62,3.0117272781959414e-07,0.3316364330681434,78.125,0.3072769070284718,70.3125,0.011932699895375855,0.4788929764739035,59.78835978835979,0.01462088945715828,0.8232383026342627,55.65217391304348,0.1696333921052498,1.4243442344392736,58.536585365853654,0.0038929842284962783,0.5375733706236685,76.47058823529412,1.5294704555499275e-08,1.524533691497532,33.33333333333333,0.4803453381154261,0.8967729608437219,46.15384615384615,3.737228069778666e-07,0.5131884213942514,64.28571428571429,1.1224945991415474e-07,0.19788075580530132,70.0,0.0014628830407523614,0.34559253581975513,62.5,0.20519631516955708
63,1.3879160430072802e-06,0.34059662658695267,78.125,0.16903830100816739,73.4375,0.006575975173599368,0.34959399297187976,58.201058201058196,0.1878345565221222,0.7955882173569736,66.08695652173913,0.030696159143150194,1.422524215432997,51.21951219512195,0.06337627959812384,0.3511358262516237,76.47058823529412,2.771116669464202e-14,0.2333362291450945,44.44444444444444,0.8081943218215004,0.727159232511132,46.15384615384615,8.292329535953776e-09,0.35972057499797033,64.28571428571429,8.648879241346017e-08,0.6536158457617341,50.0,0.0023876975372712117,2.9425308031967283,37.5,0.5694338871071267
64,1.0794251428194164e-05,0.3464462610562938,81.25,0.3070063916516984,72.65625,0.025151498642268105,0.6999492138588209,56.08465608465608,0.013660745337597393,0.3235861167652758,51.30434782608696,0.11915774674931176,0.31441197638597446,51.21951219512195,0.08333392727217662,2.615114065904761,76.47058823529412,1.76782024782267e-07,0.3659674520839061,22.22222222222222,0.7259768604360378,0.6469911271083881,46.15384615384615,2.5390031847226857e-07,0.36843987755236907,71.42857142857143,1.9725862719626058e-06,0.148028007321866,60.0,4.087679876600927,1.1754124453856027,37.5,2.0736378971704715e-05
65,6.385130004900678e-07,0.33556901637583825,78.125,0.2507076459684652,72.65625,0.0015624246014519832,0.4430353860963808,56.613756613756614,0.1899969575978166,0.22672444396949704,60.0,0.36712417517546864,1.090032421964468,48.78048780487805,0.0010768959561111078,0.2965251220446958,76.47058823529412,3.269013058342078e-08,0.4981189818208235,22.22222222222222,0.2240371253445886,0.6977300833857207,46.15384615384615,5.018697293861816e-09,0.35276091466786136,71.42857142857143,4.4859970017613425e-09,1.1497618709941209,50.0,0.002043596194758642,2.12839068660306,12.5,0.11262787494332993
66,4.4091047442784275e-08,0.3452037907266346,81.25,0.11454441453500777,71.09375,0.04824406507375755,0.42997205642833836,59.25925925925925,0.0006244081263305602,0.46906298914631755,59.130434782608695,0.4855870951744302,0.7628201427047122,51.21951219512195,0.021264685241895488,0.3720911821455204,76.47058823529412,2.988720382290701e-14,0.39954202398319005,33.33333333333333,0.4648607522897563,0.7018441749166328,53.84615384615385,4.736537825257417e-10,0.37751026781942,71.42857142857143,9.171912933337147e-09,0.4720173528375945,70.0,0.0009151871496518006,0.997710499410534,37.5,4.8332394558179105e-06
67,2.3495080636269324e-07,0.3736628219157051,81.25,0.2345866929037157,74.21875,0.0005870193762020262,0.5620655092082323,58.201058201058196,0.1441092927152779,0.2587222094601738,61.73913043478261,1.1344861248591704,0.595276803337915,53.65853658536586,0.11777690812588841,0.31066267121759866,76.47058823529412,3.817092676019251e-07,0.24344906393768692,44.44444444444444,0.6115818418206023,0.6635147142266059,53.84615384615385,6.493014595711934e-08,0.30001046224962324,78.57142857142857,3.4085719476748515e-08,0.5359048931628678,80.0,2.848504323169999e-06,1.792876772554624,12.5,5.303620121225368e-06
68,4.0337232869073755e-07,0.3619162715652068,81.25,0.25475796463118466,67.96875,0.0006278093491189139,0.41631321199293786,53.43915343915344,0.00048614615602697315,0.2815774368230322,53.04347826086957,0.6107520650470534,0.43897623776835526,53.65853658536586,0.002616092501031772,0.31991673539453375,76.47058823529412,1.063751421396229e-08,0.1499999734886996,44.44444444444444,0.6791806008043523,0.6828471879776765,53.84615384615385,6.034418144892447e-10,0.3069216462438283,78.57142857142857,2.67782740317334e-10,0.45478941541617346,80.0,6.048634399928061e-07,1.1731416291229309,37.5,5.838696180786352e-08
69,1.740668497951741e-10,0.3810225623358782,81.25,0.2883633971749687,74.21875,0.002257346144732476,0.40275807166276245,58.730158730158735,9.716118127307824e-05,0.30941414679775714,61.73913043478261,0.00048219647355089625,0.5638973546170702,51.21951219512195,0.05453642951124886,0.33812585014000085,76.47058823529412,1.8035873617752322e-09,1.0913985069426364,44.44444444444444,0.5762221046405365,0.5230345320551328,61.53846153846154,6.66133814775091e-15,0.347045293314817,71.42857142857143,1.3029672866193706e-09,0.5105226869327156,80.0,3.2041795527514547e-06,2.688088667008797,12.5,2.4464232556388083e-06
70,0.6020731378261067,0.07287378427533352,75.0,0.2913856932713782,72.65625,0.008347789132449993,0.5270643181997026,59.25925925925925,0.001298868510581074,0.5417950013776406,57.391304347826086,0.0003065131363027053,1.2669734230877148,43.90243902439025,0.2340117840625595,0.26528105176515243,82.35294117647058,1.2631839774889904e-07,0.5337047362694918,33.33333333333333,0.22292676714285398,0.09769657881423624,76.92307692307693,0.6907853811852066,0.353514936689253,71.42857142857143,2.349781982251447e-07,0.49356810692273817,80.0,4.8496764697259034e-06,0.3216717222518236,12.5,0.46392576280852155
71,1.3515403765584764,0.21875273306798043,75.0,0.2838224386777618,71.875,0.32032411037550135,0.520880764855523,57.14285714285714,0.06141694040035546,0.26128737437668365,58.26086956521739,0.0010275011771947295,0.726692772376843,58.536585365853654,0.14232794639837215,0.37577043850937586,76.47058823529412,4.89835666980556e-07,1.723611946198646,44.44444444444444,0.00512474492870419,0.2452057013358385,23.076923076923077,0.4224013729478368,0.26480490307657834,85.71428571428571,1.6164615450731045e-09,0.4662231755805073,70.0,2.512802306700068e-07,0.5614386892731245,25.0,0.11473686804356398
72,0.33527471252887664,0.15711313205359162,78.125,0.3362390795030599,71.875,4.435519531026911e-06,0.3781926996642159,53.96825396825397,4.819967290982552e-09,0.30240443725401933,59.130434782608695,0.7640683672429203,2.096872863200389,46.34146341463415,0.03600350642490151,0.3977760247191175,76.47058823529412,4.1990509849958544e-07,0.8074076563577719,44.44444444444444,0.4337860397612503,9.243242377998671,23.076923076923077,0.0,0.2523689780533593,92.85714285714286,4.917126054628056e-09,0.4222041079773833,50.0,0.10117690868121074,0.8068147848609035,12.5,0.00014084280456346665
73,1.257057157514836e-05,0.3791539108354931,78.125,0.4117864081548013,70.3125,1.4572724929346396e-07,0.4810329526348096,60.317460317460316,4.326199386441148e-05,0.4969754949046268,59.130434782608695,0.12126026568188877,0.5147472614545799,53.65853658536586,1.1354701761546284,0.3049431157362428,82.35294117647058,1.332858881050167e-08,0.6681479724948466,33.33333333333333,0.0018190220575447058,0.3613364551679648,76.92307692307693,1.4159212242577381e-08,0.14317651609522924,28.57142857142857,10.41098674512196,0.6177447067921739,70.0,3.796668423454746e-09,1.0793688518053317,12.5,0.0007583464343015764
74,0.14693471186463655,0.30598528563774396,71.875,0.2788203851350131,71.09375,3.233373171778502e-05,0.48760551633209354,56.08465608465608,2.283461456410425e-05,0.33449579799288975,58.26086956521739,0.10139603950072351,0.3668505806574575,51.21951219512195,0.029064323632078594,0.3092594704305278,88.23529411764706,4.232390040000841e-07,1.3126303893671993,22.22222222222222,0.22383341721595182,0.4865565770020529,61.53846153846154,0.0063851558587258925,0.07719422058289316,92.85714285714286,0.551557696301699,0.2613289180374523,50.0,0.354937458744421,0.8181414735517085,12.5,0.00011260423368123796
75,0.14559141198854358,0.42326763425468955,68.75,0.3404017445549093,73.4375,2.384274677594461e-05,0.48495552364749517,55.026455026455025,2.4514842013318136e-05,0.36756553861129826,53.91304347826087,0.004728048247962282,0.26075452182709863,56.09756097560976,0.3068078468206443,0.3176360430246204,82.35294117647058,1.2216665280765822e-06,0.4858335814403325,44.44444444444444,0.018065805265274293,1.5752938197893263,38.46153846153847,0.23210892349276277,0.53975117508286,71.42857142857143,0.41549100675616757,0.315709303705826,70.0,0.1440244995457601,0.7859847026171494,12.5,1.5145195316393999e-05
76,0.002753614553477138,0.23545536545960177,78.125,0.2394064767675112,71.09375,0.009808034664174103,0.34065851564594796,58.201058201058196,0.004863093118069166,0.2908171835927744,59.130434782608695,0.038172018845530384,0.7006734521972785,51.21951219512195,0.0005266997582966109,1.2407738505137587,76.47058823529412,1.9814724645424602e-05,0.745925387801762,33.33333333333333,0.003474052546106556,0.45245724977648566,38.46153846153847,7.758920180387889e-08,0.08501103776472255,78.57142857142857,4.965217042384002,0.28659681104631957,90.0,6.566128515082256e-05,1.2957364562528566,12.5,0.0018490326479142412
77,0.0017673114255268517,0.27045607478695927,75.0,0.29949868978508953,74.21875,0.00017840739443572538,0.43117445438943025,59.25925925925925,6.384266752910462e-06,0.41500962299523547,58.26086956521739,0.014606212982328611,0.40467140489929426,56.09756097560976,0.03429129277265314,0.09027596177112962,70.58823529411765,1.20284395202394,2.2413418585056593,44.44444444444444,0.3131790304545588,0.646460481955641,38.46153846153847,1.6526779944549827e-12,0.04823091024019104,92.85714285714286,0.08664844383496653,0.3775633009349037,80.0,9.271629838004532e-10,1.0992670432002503,12.5,0.005678624166049324
78,0.0003656855275285396,0.26330016150861485,78.125,0.3103596844635926,72.65625,5.707517260877792e-06,0.4318186187626298,58.730158730158735,2.2163760367887486e-06,0.252023427111377,55.65217391304348,0.01979708132820433,0.9654676176379898,53.65853658536586,0.06317172716848994,5.8672702867504425,47.05882352941176,0.21856251775289862,0.5809765393664241,55.55555555555556,0.058096696065937446,0.5979903515772167,38.46153846153847,3.6727831092518664e-06,0.08673434488178323,92.85714285714286,0.14304374406763704,0.38250246840458735,70.0,7.296303249623806e-09,1.0272757608453027,12.5,0.0013642467092532496
79,8.272287642745124e-06,0.2664755168631268,78.125,0.35180020847805066,69.53125,0.00021201835209433656,0.46354072696846976,55.026455026455025,0.006261279125649019,0.3327014575053795,59.130434782608695,0.22660030032996384,0.9068846871604245,56.09756097560976,4.454193859959939e-05,0.0703178082627059,82.35294117647058,0.07660915419236193,0.39695880221411767,33.33333333333333,0.3016030355300443,0.5892292694195495,38.46153846153847,6.609897814238386e-12,0.06766128113634402,78.57142857142857,0.0004874115190682522,0.4385807955638913,90.0,5.409703769299912e-05,0.9741884633339267,12.5,7.208633289328023e-05
80,8.575962055594287e-06,0.28474462111237453,81.25,0.2322014666246884,70.3125,0.002713056638038817,0.3493304405920575,62.43386243386243,4.509942315332889e-05,0.30811614025914363,58.26086956521739,0.4099241313597224,1.1125957872346093,48.78048780487805,0.0002373594163104141,0.08051369082407771,88.23529411764706,0.0006622716634005363,0.42426694435244033,33.33333333333333,1.5104619863367619,0.6656802322334768,38.46153846153847,1.478366446350429e-07,0.1321175876312906,85.71428571428571,0.0001991573934006771,1.408230163390876,90.0,6.230197182429658e-10,0.9094247278152597,12.5,4.542291751346607e-06
81,1.083357737920353e-06,0.30189053385977493,75.0,0.2141910854847244,72.65625,0.09030829738014934,0.5452160813348763,59.25925925925925,0.000546331478448541,0.41495044952844845,46.95652173913044,1.5180515069772045,1.3547024617375152,51.21951219512195,4.109263619902989e-05,0.09520103763644279,76.47058823529412,9.674269643266978e-05,0.18058920976793924,33.33333333333333,2.625081529321919,0.6027249256462873,38.46153846153847,4.7682250321577026e-05,0.09685173307479363,71.42857142857143,2.983004463496833e-08,1.6186463799677626,90.0,2.3661650405159503e-10,1.0648440225102607,12.5,3.0342339667742205e-07
82,7.136232787344875e-06,0.29595531642932876,78.125,0.26405836219016043,71.875,0.00032141986776166345,0.3968746416589612,58.730158730158735,1.1103569651163204e-05,0.3911769830317041,60.0,0.2251935321275902,0.9730709249594428,51.21951219512195,1.226580560339756e-05,0.05759172457471877,88.23529411764706,4.1451081517427175,1.9557103081494809,55.55555555555556,1.003531746827558,0.7103082032889124,38.46153846153847,1.0418007410437972e-05,0.11068054217597803,71.42857142857143,9.601027106184608e-06,1.6339690410886252,90.0,7.483535450344509e-10,0.9057533594755505,12.5,0.00013619663593785852
83,4.939292593333378e-07,0.3461026036680596,75.0,0.2915674185164707,67.96875,0.047707692734509644,0.32334739571839877,58.730158730158735,0.0013254665293891351,0.3347788847587955,58.26086956521739,0.004405197155767928,1.04439307170922,51.21951219512195,1.4203770654041337e-06,0.2554513807715941,82.35294117647058,0.00026832315058609253,0.5478855423701358,33.33333333333333,0.2650716522911802,0.6508554493197961,38.46153846153847,9.47272154431995e-08,0.10757490795875845,71.42857142857143,1.1561349934731252e-07,1.6537799821831372,90.0,3.042383318622073e-06,0.8718187129860735,12.5,3.098321200263192e-05
84,3.777718565097654e-07,0.36163582609945877,75.0,0.3405551044073919,73.4375,3.375069350224409e-05,0.43509017286709345,59.25925925925925,8.46302802834662e-05,1.0239380623799401,57.391304347826086,0.021894074597121373,1.114765089398963,51.21951219512195,2.818823899749285e-05,0.2288844354183008,82.35294117647058,6.246893710556232e-05,1.8249164459530347,33.33333333333333,1.6324340107758157,0.7422336744145321,46.15384615384615,1.1102230246251548e-15,0.08954375418603842,71.42857142857143,1.2374959640798623e-09,0.46605087193731676,90.0,8.551276350788501e-11,0.8046138532522369,12.5,2.8101012996117563e-05
85,1.4005012786516958e-05,0.3662184390499934,75.0,0.38770146558380497,74.21875,2.4239030417185e-06,0.3437444838211895,59.25925925925925,0.024449318597313138,0.7707805024720978,58.26086956521739,2.9690438372754278,1.2049591403124242,51.21951219512195,2.7833631676800416e-07,0.21642740552057194,82.35294117647058,3.3374065937326626e-05,1.2125625138338227,33.33333333333333,1.6459028956939719,0.6471884000504863,46.15384615384615,2.655633395230495e-07,0.0922479155899685,71.42857142857143,1.7075699673490106e-06,0.42886001754276853,90.0,1.3471328124125548e-07,0.8621140289465278,12.5,4.98275931137855e-05
86,2.1606076522786706e-05,0.37925173869411755,78.125,0.4283310714398582,73.4375,1.2216845369444111e-06,0.3776544761543884,57.67195767195767,6.024589013592064e-09,1.1523960810463363,59.130434782608695,0.1049765378724585,1.2432757569506248,51.21951219512195,2.8608990878696095e-05,0.20208379638020635,88.23529411764706,7.3309961803097454e-06,0.28895293688950224,44.44444444444444,5.926149591969284e-05,0.538200920487134,46.15384615384615,3.092148392942405e-05,0.08525443224592756,71.42857142857143,1.175740556418331e-05,1.5733530313585462,90.0,2.533629317869483e-07,0.7859402376575763,12.5,5.115049837867161e-05
87,3.772899972799705e-08,0.3855352030318233,75.0,0.2667078606118392,72.65625,0.033335192084708094,0.508584530491872,61.904761904761905,0.011106356573900474,1.4857752998013816,60.0,3.711754936641212e-05,1.0318746431880164,51.21951219512195,0.00013102825348923011,0.18845835864402694,88.23529411764706,3.0896124712412764e-05,1.2704770377251835,33.33333333333333,0.018137379814983257,1.0759085485660882,46.15384615384615,3.3560236057898877e-10,0.0759627281412887,71.42857142857143,1.8166690553310591e-09,1.663958658729586,90.0,3.7647178276218553e-06,0.8004238462043369,12.5,9.065752590301268e-06
88,1.536239648464093e-08,0.3831233322573381,75.0,0.5059095457944492,74.21875,5.348171862433521e-08,0.4077591350293235,59.25925925925925,1.0607108895758065e-06,1.3224506655628328,59.130434782608695,0.05613872967086216,1.0990993400424494,51.21951219512195,5.862113723378533e-07,0.18455984463866332,88.23529411764706,3.4959256084756158e-06,0.6977819162837808,33.33333333333333,0.0790050462257718,0.6777277333547674,46.15384615384615,2.005108009091924e-07,0.06384763696065414,71.42857142857143,6.7087820215504934e-06,0.36210801925637215,90.0,6.246650311796138e-08,0.7969201417242886,12.5,2.882383152211045e-05
89,4.1413274380766245e-07,0.39419791383649805,75.0,0.3086761710351922,73.4375,7.498352981732927e-05,0.4460278422458596,59.78835978835979,0.014671533363011849,0.8557384133098033,59.130434782608695,1.345794709684935e-05,1.548934285103574,51.21951219512195,5.455236994103738e-08,0.16091964485848367,88.23529411764706,4.027060257713233e-08,0.9615437510764431,33.33333333333333,5.54256326569784e-08,0.6924067054411213,46.15384615384615,3.735047972593475e-08,0.07692554274383685,71.42857142857143,1.1573384206089792e-08,0.3775362127124987,90.0,2.6364804470093496e-07,0.7998157045789286,12.5,2.337798498134953e-06
90,5.195370598236435e-09,0.3832919853432878,75.0,0.3502173167539715,72.65625,3.879296670861163e-05,0.37959161738553165,61.37566137566137,0.00024300272678877896,0.3718967334531774,56.52173913043478,0.0008633619461535635,1.578721818829514,51.21951219512195,1.0517763608266701e-06,0.15642161700698123,88.23529411764706,1.4111980853444337e-06,0.9066722555533389,44.44444444444444,1.1027421920802229e-09,0.6478985711961697,46.15384615384615,8.206899262662467e-06,0.06411856340046729,71.42857142857143,3.0107765918273546e-06,0.37605888651839275,90.0,7.327846424161171e-06,0.8167168926422049,12.5,1.4327632105209363e-05
91,4.527207852607425e-06,0.4055921190824534,75.0,0.3838916607327091,71.875,3.366772556855753e-05,0.4949646075558349,56.613756613756614,3.08616280519157e-07,0.7829029178151194,58.26086956521739,0.019851302832476915,2.097779522862842,51.21951219512195,2.177727276769536e-06,0.16635246195363715,88.23529411764706,5.616050297305211e-05,2.8445262045475883,44.44444444444444,0.23371706964661684,0.47204265035175025,46.15384615384615,3.0161058835636473e-13,0.060919801907124295,71.42857142857143,6.728270653136943e-07,0.401139249983219,90.0,7.150351104204328e-07,0.8784606614958135,12.5,2.130805464372811e-05
92,3.0436328398007715e-09,0.3989349930028983,75.0,0.38700511160363815,72.65625,3.2214740923664608e-06,0.4420186415861877,59.78835978835979,0.009906668651302011,2.553592351674538,58.26086956521739,0.011233020131708665,1.3071811049730213,51.21951219512195,4.649786553343481e-06,0.1735825908083618,88.23529411764706,3.873013696352059e-05,0.39084973801756817,44.44444444444444,0.015635184916028392,0.766937795026706,46.15384615384615,1.7331623869739426e-07,0.06390896397131725,71.42857142857143,1.0648140436304221e-08,0.41476404334803324,90.0,5.482894438389917e-07,0.8844273536450122,12.5,7.873958719779431e-06
93,2.9040936664851007e-07,0.39588725713848855,78.125,0.3926050037836318,72.65625,2.0796774665220353e-06,0.501725753242258,52.910052910052904,7.208553761571818e-08,0.6813332415302878,57.391304347826086,0.000720823561404851,1.2886990810901369,51.21951219512195,7.949196856315962e-15,0.34628244986206874,88.23529411764706,5.1138501679650314e-05,0.4052161383293666,44.44444444444444,0.048532745672313256,0.5695297264502428,46.15384615384615,0.0002501198685487177,0.0765422206957023,71.42857142857143,7.630908004568066e-06,0.4268023635804986,90.0,1.368102416127726e-07,0.8963219287205436,12.5,1.8303961508213185e-05
94,9.471577697698504e-09,0.41544251986910485,78.125,0.41629605451734747,72.65625,1.7793972496510352e-06,0.5791197099582354,56.08465608465608,0.009484110357881404,1.0950998981009148,53.91304347826087,0.00011173958944158927,1.955801840037136,51.21951219512195,1.8279614195579697e-09,0.17633305869578336,88.23529411764706,2.313909120884819e-06,1.3392542040371331,55.55555555555556,5.181040781584061e-16,0.6098939986190777,46.15384615384615,0.0001359630820109329,0.07017216456446271,71.42857142857143,5.385323468513407e-07,0.44117465566033964,90.0,3.899148598316212e-08,0.922151010278137,12.5,2.1905596673065693e-06
95,3.6744545492559875e-07,0.3993349479844742,78.125,0.39798746758523057,73.4375,7.273190459783306e-05,0.47415390727192824,58.730158730158735,0.0003461120129291396,0.8428630155221813,57.391304347826086,0.00020474903823948588,1.3128371530223595,51.21951219512195,3.0727759693362027e-09,0.1810331469109299,88.23529411764706,1.073185984520783e-12,2.0219716175056326,33.33333333333333,0.02109684128498035,0.5867720205930073,53.84615384615385,6.514048559810969e-13,0.05741995460839484,71.42857142857143,1.977127673643938e-08,0.3992189376261336,90.0,9.955232640484964e-08,0.8568553932865739,25.0,9.622864475149566e-05
