,DEL1q21_1,DEL1q21_1,DEL1q21_1,SZ,SZ,SZ,ASD,ASD,ASD,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP1q21_1,DUP1q21_1,DUP1q21_1
40,0.5137099620115398,0.12214803216903111,44.44444444444444,0.10053454073649787,50.79365079365079,0.6471976911783675,0.09205003708362444,53.608247422680414,0.6188249041598685,0.14923131326160533,47.22222222222222,0.38537790780634046,0.0984888868391772,56.666666666666664,0.7896697343927779,0.11566222186844745,50.0,0.6894750233834065,0.1324164343361539,44.827586206896555,0.2250977919540302,0.18643555212430127,50.0,0.24797441865695002,0.09699659479384004,50.0,0.5976601704512058
41,0.5812389234536922,0.12546448104393293,44.44444444444444,0.10394030580607866,50.0,0.49402657791756893,0.09144344361513457,51.03092783505154,0.6131066233818131,0.14601498846907632,50.0,0.09414858037472683,0.09447020531150936,53.333333333333336,0.5404103027302802,0.11429125656612801,50.0,0.6934529744175879,0.1201982687059193,44.827586206896555,0.31274344382492725,0.1857704050127581,50.0,0.4389293671296288,0.09802767055233244,50.0,0.7225183743274087
42,0.7628104039388264,0.13221138061804089,44.44444444444444,0.09978785128228106,52.38095238095239,0.48423194273131803,0.09458375707151546,48.96907216494845,0.6857375596177789,0.1471143799177358,52.77777777777778,0.10304742501967114,0.0955723374198438,56.666666666666664,0.6893542581357446,0.13030683319722186,50.0,0.912267955690049,0.11112253026379106,44.827586206896555,0.5235434712782359,0.19296625656170718,50.0,0.6986217433973272,0.10499708929629022,50.0,0.5686108170210402
43,0.5970469004592127,0.13630670970008749,50.0,0.10514662692465902,47.61904761904761,0.4678988673448939,0.09201816499354035,52.57731958762887,0.7258474259111406,0.15083028133718698,50.0,0.09952994345349475,0.09405128429558235,56.666666666666664,0.530341136395117,0.1185934133765425,50.0,0.6925490671694018,0.1176146888077258,44.827586206896555,0.46598413772024044,0.17356321106641048,50.0,0.703900365553942,0.09852075778878401,50.0,0.6026586986792933
44,0.764052223022258,0.10978002648760782,50.0,0.10767199691396438,47.61904761904761,0.9218561929400614,0.09339108693726994,53.09278350515464,0.6306167841086607,0.145927282326344,50.0,0.07360653466980005,0.09428200210309037,60.0,0.8194986670498199,0.11569535509864307,44.44444444444444,0.6934827107910786,0.11819964854619756,44.827586206896555,0.5191534161425856,0.17354019000554965,50.0,0.7253953058812136,0.09894882559116322,50.0,0.6332224969336546
45,0.7119801519569007,0.1223192409752266,50.0,0.10015020700534276,52.38095238095239,0.8730790889388009,0.09176204935185511,54.123711340206185,0.5927877656158775,0.17274374937566184,47.22222222222222,0.07186836393947724,0.09757894237986094,56.666666666666664,0.3390849762584243,0.11586346103272173,44.44444444444444,0.686575509629922,0.13152116420656765,44.827586206896555,0.6519794896500547,0.18083671499941315,50.0,0.4869323299317923,0.09653087510765365,50.0,0.7125690753111869
46,0.511800556708757,0.1389307802329539,44.44444444444444,0.10004198507815512,51.587301587301596,0.639211198379873,0.09209067501195851,50.0,0.6604206976148447,0.13049591384454817,50.0,2.2532399769369635,0.09207075813874026,60.0,0.36562822780560233,0.11603945963580425,44.44444444444444,0.6929082491255425,0.12334061729879035,44.827586206896555,0.31920556354141866,0.18535034460948324,50.0,0.6937529720833285,0.0983483432287913,50.0,0.6965298485544971
47,0.7723574929593247,0.17463222364744163,44.44444444444444,0.10090952767758951,50.79365079365079,0.4949867587823155,0.0923181138191496,51.03092783505154,0.6559400538824813,0.14229977677512656,50.0,0.09213053435472879,0.08928846910035643,60.0,0.45823336777284257,0.11611761920025818,44.44444444444444,0.6946329335594802,0.1300329460360987,44.827586206896555,1.1724959577953642,0.17655048962052167,50.0,0.6974144406327651,0.09699293334136781,57.14285714285714,0.5974290599498969
48,0.5614819092523624,0.16270434286011032,50.0,0.10001637596756831,53.96825396825397,0.34805935948163585,0.09298726267564578,50.0,0.6931465467742253,0.13774528239805744,50.0,0.10575299740117602,0.09318777899712687,56.666666666666664,0.46178169008815406,0.11589579586112657,44.44444444444444,0.6955606994729466,0.13377503171638985,44.827586206896555,0.5237613613110538,0.17634376409506122,50.0,0.690965731427496,0.09762883538174151,50.0,0.7235654263989754
49,0.6970008120296024,0.13204437801545474,50.0,0.10355689590590302,50.79365079365079,0.6420643918131953,0.09449780915785848,51.546391752577314,0.600520170008657,0.15941641117881844,50.0,0.03716463952842517,0.09779528888940507,56.666666666666664,0.6314007459966873,0.11586519816654962,44.44444444444444,0.7010909698051926,0.12807173834767133,44.827586206896555,0.6611516402146983,0.18734906727076842,50.0,0.5496194428027599,0.09829724958559474,50.0,0.612765506689132
50,0.7621913913367093,0.17063315983918206,38.88888888888889,0.10216936744275562,50.79365079365079,0.5810728318852794,0.0923878232395791,52.0618556701031,0.6192633778579288,0.16019709346837877,50.0,0.07036433309185974,0.09423322532317348,56.666666666666664,0.7048865422765775,0.12006409189629802,50.0,0.6631659798945355,0.12952330955502614,44.827586206896555,0.4951735898171894,0.18101044443448047,50.0,0.6920143285868918,0.10151902366424467,50.0,0.6848821240216455
51,1.175878167158074,0.15226775502893586,44.44444444444444,0.09974559953061629,49.2063492063492,0.6107089055539172,0.09401600123344557,50.51546391752577,0.6160175826663974,0.15126009500714127,55.55555555555556,0.2602007705730418,0.1055021858178587,60.0,0.39095292698766154,0.1169202600263685,44.44444444444444,0.6855372181353138,0.13147334491193605,44.827586206896555,0.5101596281980791,0.18366699830260785,50.0,0.6194357343176098,0.107437915589096,50.0,0.6528255907688449
52,0.5351502085892088,0.1294192832982358,44.44444444444444,0.10213060799547694,50.0,0.7333524409773363,0.0930482755942957,50.51546391752577,0.6790518119934339,0.16415954891030704,55.55555555555556,0.09804067850448207,0.09541933794521722,56.666666666666664,0.7298926744629073,0.11408963907830658,44.44444444444444,0.6736995910724084,0.1340706214442109,44.827586206896555,0.2660148928895842,0.17741348407467547,50.0,0.5940948270123948,0.09740348447326068,50.0,0.5843728208398516
53,0.5839992959962622,0.1376932958650817,44.44444444444444,0.10618445630627002,49.2063492063492,0.6361245815265497,0.09691283249998293,50.51546391752577,0.5080078580005448,0.17865084357374655,55.55555555555556,0.10186597201978974,0.10573457714504457,56.666666666666664,0.7239290371312528,0.11576151124459207,44.44444444444444,0.7496686712771663,0.1405992585903461,44.827586206896555,0.2840793571377062,0.17779624979697817,50.0,0.5792963046407236,0.10576895481168284,50.0,0.5514516344579152
54,0.6057892749651957,0.12165922967593502,50.0,0.1094315594536942,50.79365079365079,0.5857737851716257,0.0968229688471508,51.546391752577314,0.5500788529276446,0.1590334712658665,52.77777777777778,0.05269111140197456,0.09365853074977838,56.666666666666664,0.5795627246515939,0.11665009035569979,44.44444444444444,0.6458430099120288,0.14327052055918676,41.37931034482759,0.24739279486374932,0.17366368804341742,50.0,0.7479096413305342,0.09893128036850156,57.14285714285714,0.6227850107929354
55,1.164219131904887,0.1236186377243211,55.55555555555556,0.109817342290157,52.38095238095239,0.4274330788033782,0.09501621862119994,51.546391752577314,0.597324591277711,0.16288878360604336,52.77777777777778,0.07339917175014385,0.09551110106042468,60.0,0.4460564590677748,0.1163510432835561,44.44444444444444,0.7989810557080333,0.134171981843131,44.827586206896555,0.43968940820557184,0.1737160315532274,50.0,0.6862662808890363,0.0975534641840695,50.0,0.6638687472671141
56,0.5681451802501378,0.15662315426725149,50.0,0.10316532208024683,51.587301587301596,0.7156443213309295,0.094984917727224,53.09278350515464,0.6716838976488352,0.19038869031980266,52.77777777777778,0.04968660316436332,0.09632176531970513,53.333333333333336,0.2549259968796055,0.11774909784219842,44.44444444444444,0.7480427972398946,0.14328116585052747,44.827586206896555,0.1982618432589108,0.17381936564630204,50.0,0.7217911726251589,0.09740004981777774,50.0,0.6023556319897301
57,0.5896213750268553,0.14144948705877283,50.0,0.10885642287442783,46.82539682539682,0.7171194169201192,0.09305442274984993,53.608247422680414,0.7973681823564929,0.15386485457344992,50.0,2.516810398603116,0.0928428021974689,56.666666666666664,0.14974939606973714,0.11622994331765248,44.44444444444444,0.7330130255489067,0.15170608692581725,44.827586206896555,0.42680630107353457,0.17372647531568938,50.0,0.7033490341956058,0.09880480712865543,50.0,0.6624605635440657
58,0.6732038477318035,0.13943296656257076,50.0,0.1088516401905056,50.79365079365079,0.7603752083232219,0.096455242156337,50.51546391752577,0.7215982531441755,0.16917243120644168,50.0,2.218337898569498,0.09955418891832914,60.0,0.46885420030085473,0.1159299718711018,44.44444444444444,0.7105759792023769,0.1233264470157184,41.37931034482759,0.6572504842128143,0.17371522469692102,50.0,0.7029558843984112,0.102057650161326,50.0,0.608413138941159
59,1.0599530570929256,0.13148596406697688,38.88888888888889,0.10313852583510716,53.96825396825397,0.44673179671912827,0.09595577079527663,52.57731958762887,0.8774527658474405,0.1584528418428086,52.77777777777778,0.10722343601498553,0.09999743296743906,56.666666666666664,0.7221015308376808,0.11508259751678723,44.44444444444444,0.6769539158719924,0.13556830656461683,41.37931034482759,0.45386147711554026,0.17383160372960627,50.0,0.6922854905984074,0.10806549563639035,50.0,0.8721086663422749
60,0.6682911940486219,0.15160543695318326,38.88888888888889,0.1055092590736739,54.761904761904766,0.8166945147562917,0.09377961991837336,50.0,0.8278879529970886,0.16941059708414885,52.77777777777778,0.3529813138407321,0.0962105921741658,56.666666666666664,0.554153387927923,0.11534191321730497,44.44444444444444,0.702529120732952,0.14010725523878487,41.37931034482759,0.5300280692013754,0.17381136788466556,50.0,0.6872046785919931,0.10091182817323321,50.0,0.5883904712151652
