,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
19,0.3952282681975515,0.5913271355529175,61.111111111111114,0.7944444444444444,0.3174603283405304,0.5,0.23333333432674408,0.5562548270620846,70.0,0.5833333333333333,0.8846153914928436,0.8125,1.0,0.40336816441500534,1.160493102113911,53.333333333333336,0.55,0.0,0.0,0.0,0.43963678025055447,1.5276845874480058,42.857142857142854,0.3333333333333333,0.0,0.0,0.0,0.2959940116327753,1.6390012977663972,28.57142857142857,0.4,0.0,0.0,0.0,2.5775055230826274,1.7569485661611595,66.66666666666666,1.0,0.5,1.0,0.3333333432674408,0.06967460125438091,0.5719263041988578,71.42857142857143,0.6666666666666666,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.7203779997402879,1.7781853582566842,66.66666666666666,0.45833333333333337,0.0,0.0,0.0,0.8636165241722323,1.3120927049003892,42.857142857142854,0.4166666666666667,0.0,0.0,0.0,0.3490550832456779,1.431241289182494,50.0,0.9375,0.6666666865348816,0.5,1.0,0.4990945401134453,0.6945603172503093,30.0,0.65625,0.0,0.0,0.0,0.7039812928181888,1.306944117411886,30.0,0.75,0.0,0.0,0.0,1.7254395060685428,0.6237892800924628,70.0,0.9166666666666667,0.8333333432674408,1.0,0.75,0.5489912470546576
20,0.180835905261361,0.7377329383539051,72.22222222222221,0.7847222222222222,0.7166666686534882,0.75,0.6944444477558136,0.48944164178354754,60.0,0.5833333333333333,0.8333333432674408,0.7857142984867096,0.9000000059604645,0.4323136165432113,0.8211038447047561,60.0,0.75,0.5,0.6666666716337204,0.6666666716337204,0.14945537036864998,1.370505292185456,28.57142857142857,0.16666666666666666,0.2857142686843872,0.25,0.3333333432674408,0.20701847568274154,1.0366323309980443,42.857142857142854,0.7,0.3333333134651184,1.0,0.20000000298023224,0.31971778171852683,0.30184085877106953,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.13525025784012293,0.7019013106974985,57.14285714285714,0.8333333333333334,0.0,0.0,0.0,0.3329270918687947,0.5735117842916841,77.77777777777779,0.75,0.4000000059604645,0.3333333432674408,0.5,0.48338905368788904,1.0230150287983617,57.14285714285714,0.4166666666666667,0.4000000059604645,1.0,0.25,0.4413248051636517,0.6915739020635381,62.5,0.875,0.5714285373687744,0.6666666865348816,0.5,0.5154605798841242,0.7921360233077095,50.0,0.25,0.6666666865348816,0.5,1.0,0.6215067575161957,0.6946457850010362,30.0,0.5833333333333333,0.0,0.0,0.0,0.46572849781026715,0.5856872105127424,70.0,0.875,0.761904776096344,0.625,1.0,0.45322594291049806
21,0.21080906970340643,0.7515735378064062,66.66666666666666,0.8263888888888888,0.5185185472170512,0.4333333373069763,0.6666666666666666,0.5166679496196271,70.0,0.4583333333333333,0.761904776096344,0.625,1.0,0.5366238937123031,1.0767325202335494,46.666666666666664,0.6333333333333333,0.5833333432674408,0.45238097012043,0.9000000059604645,0.2052860937575006,1.1584742281146025,28.57142857142857,0.3333333333333333,0.2857142686843872,0.25,0.3333333432674408,0.44261455639398556,0.8134137353447969,42.857142857142854,0.8,0.3333333134651184,1.0,0.20000000298023224,0.41813895620444963,0.20781535860633593,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,2.1298419456083075,1.0928884035340567,57.14285714285714,0.9166666666666666,0.0,0.0,0.0,0.06140316673361912,2.4520056862144246,44.44444444444444,0.5833333333333333,0.29999998211860657,0.2142857164144516,0.5,0.053466835191123996,0.9173968322618016,57.14285714285714,0.4166666666666667,0.4000000059604645,1.0,0.25,0.5219098770858761,0.6911351376033952,75.0,0.75,0.800000011920929,0.6666666865348816,1.0,0.693177967231156,1.32667132167777,50.0,0.84375,0.6666666865348816,0.5,1.0,0.45335146586832165,0.6622231132455916,60.0,0.6666666666666666,0.3636363744735718,0.4000000059604645,0.3333333432674408,0.4214795617343634,0.6667336314127797,70.0,0.6833333333333333,0.8846153914928436,0.8125,1.0,0.5656395161035618
22,0.12612763414496952,1.309450211862751,55.55555555555556,0.7000000000000001,0.1111111044883728,0.3333333333333333,0.06666666766007741,0.45694531395925003,80.0,0.6166666666666667,0.9000000357627869,0.9000000059604645,0.9000000059604645,0.45966409279050524,0.9569521514056962,60.0,0.65625,0.48571427166461945,0.5833333432674408,0.4166666716337204,0.37904438312999056,1.2695552331741926,42.857142857142854,0.5833333333333334,0.0,0.0,0.0,0.4371344796418905,0.8208546010181859,57.14285714285714,0.7,0.5714285969734192,1.0,0.4000000059604645,0.383477027787895,0.664150683658717,66.66666666666666,1.0,0.5,1.0,0.3333333432674408,0.15992271958859075,0.5304491350112134,57.14285714285714,1.0,0.0,0.0,0.0,0.6927729994467828,0.8291063704794549,66.66666666666666,0.55,0.0,0.0,0.0,0.4028811715428408,1.0367166197943705,42.857142857142854,0.4166666666666667,0.0,0.0,0.0,0.20456233318411834,0.6898985939740883,50.0,0.9375,0.6666666865348816,0.5,1.0,0.8274698073586891,1.775383742445961,50.0,0.48333333333333334,0.7727272808551788,0.6875,1.0,0.2748932088561946,1.1768772980544955,30.0,0.65,0.0,0.0,0.0,0.7673057458874892,0.5934127251267398,70.0,0.75,0.46666666865348816,0.4375,0.5,0.1301617799221959
23,0.03777116191317832,1.039354262914821,66.66666666666666,0.6222222222222222,0.7111111283302307,0.5555555621782938,1.0,0.5180653583371112,80.0,0.65,0.9166666865348816,0.8571428656578064,1.0,0.35195699701177474,0.7744087084615316,60.0,0.6979166666666667,0.533333346247673,0.75,0.625,0.20476839321210383,1.487707166736989,42.857142857142854,0.25,0.0,0.0,0.0,0.19227362290574998,0.8364595450807197,57.14285714285714,0.6,0.6666666865348816,0.75,0.6000000238418579,0.6213528510080244,0.2483070365882274,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.23948939340881617,0.48656152469167646,57.14285714285714,1.0,0.0,0.0,0.0,0.6813210714954152,1.1150194521994512,33.33333333333333,0.5166666666666666,0.20000000298023224,0.1428571492433548,0.3333333432674408,0.468701614382545,1.098449155093135,42.857142857142854,0.5833333333333334,0.5,0.5,0.5,0.1655369929701114,0.691405172731402,50.0,0.8125,0.6666666865348816,0.5,1.0,0.3789454910451451,0.6964037667300428,50.0,0.375,0.3636363744735718,0.2857142984867096,0.5,0.767372997889293,0.7774723153273906,40.0,0.875,0.1428571492433548,0.5,0.0833333358168602,0.5075794183401718,0.5645147992549262,70.0,0.5166666666666666,0.8636363744735718,0.8333333432674408,0.9000000059604645,0.3347886879120226
24,0.013793989451999757,1.757452303220674,50.0,0.7222222222222222,0.4564102490743001,0.3511904776096344,0.6666666666666666,0.5580979608670013,70.0,0.6833333333333333,0.8846153914928436,0.8125,1.0,0.6088566118738951,1.0907518649614125,60.0,0.7395833333333333,0.4285714328289032,0.375,0.5,0.063141367100666,1.3742270013504359,57.14285714285714,0.4166666666666667,0.6666666865348816,0.5,1.0,0.5003551259453232,0.71069757445754,42.857142857142854,0.6,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.3129929879495063,0.1602951848529564,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.05424577846834456,0.4675017795091373,57.14285714285714,1.0,0.0,0.0,0.0,0.20927722051398429,1.5394783334966227,33.33333333333333,0.48333333333333334,0.20000000298023224,0.1428571492433548,0.3333333432674408,0.24722988871149656,0.9369530273071133,42.857142857142854,0.5833333333333334,0.5,0.5,0.5,0.09116665855502921,0.6913595574887386,50.0,0.75,0.6666666865348816,0.5,1.0,0.7070677486031286,0.7532120277802805,50.0,0.45,0.722222238779068,0.6666666716337204,0.8333333432674408,0.44832794723368813,1.217668998434238,30.0,0.4583333333333333,0.0,0.0,0.0,0.6497208823610152,0.5563965227213494,70.0,0.4166666666666667,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.1167134674923455
25,0.20671776013938137,0.6641660840338507,72.22222222222221,0.7000000000000001,0.4444444477558136,0.4444444477558136,0.4444444477558136,0.6568013392905275,60.0,0.9166666666666667,0.75,1.0,0.6666666716337204,0.5093188734832228,1.612116177815282,40.0,0.5666666666666667,0.5096153914928436,0.3958333358168602,0.75,0.09077893965163453,1.0237243446526458,57.14285714285714,0.75,0.4000000059604645,0.5,0.3333333432674408,0.5923890674247629,1.2432556263338947,42.857142857142854,0.8,0.3333333134651184,1.0,0.20000000298023224,0.25862151506024644,0.15510897060728268,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.009379717624497314,1.1224911704303882,57.14285714285714,1.0,0.0,0.0,0.0,1.8667848239719138,2.371405454630622,33.33333333333333,0.6166666666666667,0.27272728085517883,0.1875,0.5,0.8438679147712579,1.4151695084105214,28.57142857142857,0.4166666666666667,0.2857142686843872,0.3333333432674408,0.25,0.11882603251616974,0.6915549343745248,50.0,0.875,0.6666666865348816,0.5,1.0,0.7019270445011623,1.019089892066819,50.0,0.78125,0.6333333551883698,0.5,0.875,0.4504550862906029,0.8533604842312142,50.0,0.55,0.5,1.0,0.3500000014901161,0.5357326128140475,0.5494616104456045,80.0,0.875,0.9000000059604645,1.0,0.8333333432674408,0.20762655793784857
26,0.0996311022963356,0.6410144441046407,66.66666666666666,0.8458333333333333,0.6944444477558136,0.6944444477558136,0.6944444477558136,0.3621091312509289,80.0,0.7166666666666667,0.9166666865348816,0.8571428656578064,1.0,0.22201302551958782,0.9374203858994903,53.333333333333336,0.65,0.5178571343421936,0.5,0.5416666716337204,0.10092716315900786,1.6862005399312123,42.857142857142854,0.5,0.0,0.0,0.0,0.7069351607791732,0.8503764867865111,57.14285714285714,0.8,0.5714285969734192,1.0,0.4000000059604645,0.340397493200515,0.6860430306953483,66.66666666666666,1.0,0.5,1.0,0.3333333432674408,0.09255192165362368,0.7749206185186652,57.14285714285714,1.0,0.0,0.0,0.0,0.17510760323771277,1.127956447690103,66.66666666666666,0.48333333333333334,0.0,0.0,0.0,0.06317109860185137,1.4492360838270746,28.57142857142857,0.4166666666666667,0.2857142686843872,0.3333333432674408,0.25,0.16543995123329522,0.6667637981156767,50.0,0.8125,0.6666666865348816,0.5,1.0,0.47275219985640976,1.171378202780192,40.0,0.8125,0.6060605943202972,0.4642857164144516,0.875,0.29121475808013036,0.6578691766846849,40.0,0.3333333333333333,0.30000001192092896,0.375,0.25,0.3470876610681036,0.8467795835892107,50.0,0.6166666666666667,0.5,1.0,0.3500000014901161,0.11043065890364964
27,0.006993567422458221,1.2074041973760608,72.22222222222221,0.7222222222222222,0.7979798118273417,0.6904761989911398,1.0,1.5885935126262682,70.0,0.7166666666666667,0.8846153914928436,0.8125,1.0,0.05615547715882927,2.3085290440718085,46.666666666666664,0.75,0.6166666895151138,0.4821428656578064,1.0,0.026575667549519056,1.8990137601748036,42.857142857142854,0.5,0.0,0.0,0.0,0.07062188941391234,0.7920601372422567,85.71428571428571,0.8,0.888888955116272,1.0,0.800000011920929,0.41563318966418383,0.15246163447738179,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.0028847884241676273,1.3426644846910578,57.14285714285714,0.9166666666666666,0.0,0.0,0.0,0.36341562042418396,0.7678465785023254,77.77777777777779,0.41666666666666663,0.5,0.5,0.5,0.008284263923686643,1.7131052716410462,42.857142857142854,0.4166666666666667,0.5,0.5,0.5,0.5303038743151135,0.6841876302693433,50.0,0.6875,0.6666666865348816,0.5,1.0,0.2568335931577808,0.6603702980623284,80.0,0.78125,0.875,0.875,0.875,0.635310350603586,0.5960274880782347,80.0,0.75,0.5,0.5,0.5,0.4645886836732565,0.667108652473299,70.0,0.6166666666666667,0.8846153914928436,0.8125,1.0,0.2617904843557035
28,0.03888199157478837,0.5494397511667711,72.22222222222221,0.9166666666666666,0.7424242496490479,0.7111111183961233,0.8888888955116272,0.5769029850234875,70.0,0.65,0.7857142984867096,1.0,0.7000000029802322,0.22913663014486113,2.960268478355697,60.0,0.5208333333333333,0.25,0.5,0.1666666716337204,0.11003260879570942,3.1215735427139273,42.857142857142854,0.3333333333333333,0.0,0.0,0.0,0.07805694202972435,1.3839349674996304,42.857142857142854,0.8,0.3333333134651184,1.0,0.20000000298023224,0.5277956223887319,1.763434951937431,66.66666666666666,1.0,0.5,1.0,0.3333333432674408,0.000794969844904672,0.5225901630884675,71.42857142857143,1.0,0.5,1.0,0.3333333432674408,0.16485365767073457,2.245714435656151,66.66666666666666,0.48333333333333334,0.0,0.0,0.0,0.07429363706012503,1.3378162805947211,42.857142857142854,0.5833333333333334,0.5,0.5,0.5,0.016361415855015944,0.9677869713545003,50.0,0.75,0.6666666865348816,0.5,1.0,0.44083681251149875,0.659884472207189,80.0,0.78125,0.875,0.875,0.875,0.19619562785992525,2.198459365097258,30.0,0.5833333333333333,0.0,0.0,0.0,0.16849625944501728,2.407254402081192,40.0,0.8333333333333333,0.1428571492433548,0.5,0.0833333358168602,0.6226354261510076
29,0.05134037016239832,0.5147651382946848,72.22222222222221,0.7916666666666666,0.7460317413012186,0.7222222288449606,0.8333333333333334,1.051274915549833,50.0,0.6833333333333333,0.2857142984867096,0.5,0.20000000298023224,1.323281544637267,1.9822027428987494,60.0,0.5833333333333333,0.1666666567325592,0.5,0.10000000149011612,0.12384565098644311,2.640023787094751,42.857142857142854,0.3333333333333333,0.0,0.0,0.0,0.6597086604537292,1.736641203438921,42.857142857142854,0.4,0.3333333134651184,1.0,0.20000000298023224,0.8482949203627965,0.44570597625814373,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.0006544200150266715,0.4539568295397551,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,0.37513945865851817,1.0219699875849413,55.55555555555556,0.625,0.20000000298023224,0.1666666716337204,0.25,0.02967357290329827,1.6890719600030157,57.14285714285714,0.4166666666666667,0.6666666865348816,0.6000000238418579,0.75,0.021231699637744468,0.6431250010952775,50.0,0.8125,0.6666666865348816,0.5,1.0,1.1130679950810343,1.915994098584265,50.0,0.65,0.0,0.0,0.0,0.5864002870832772,2.5234290973976985,30.0,0.9166666666666667,0.0,0.0,0.0,1.176095286653975,1.528174704542257,50.0,0.9166666666666667,0.25,0.5,0.1666666716337204,0.21170138075297906
30,0.0836775163961875,0.6615192178250033,66.66666666666666,0.7444444444444445,0.6349206368128458,0.7222222288449606,0.6111111243565878,0.29349557131581844,90.0,0.75,0.4615384638309479,0.5,0.4285714328289032,0.08790960297267252,1.238059307064988,66.66666666666666,0.6041666666666667,0.5750000029802322,0.625,0.5416666716337204,0.12307649521776391,1.2570373855633044,57.14285714285714,0.5833333333333334,0.4000000059604645,0.5,0.3333333432674408,0.24353959475409276,0.7375469375639482,71.42857142857143,0.7,0.8000000715255737,0.800000011920929,0.800000011920929,0.17422864106116648,0.10902761265941474,100.0,1.0,1.0,1.0,1.0,0.0005658252116522789,0.9769142365419887,57.14285714285714,1.0,0.0,0.0,0.0,0.30439836795145014,1.5182659164898629,33.33333333333333,0.5,0.625,0.5833333358168602,0.75,0.02112955830941237,1.716480761925883,42.857142857142854,0.4166666666666667,0.3333333432674408,0.5,0.25,0.05909445529889954,0.6935669713278152,50.0,0.4375,0.5,0.5,0.5,0.6912860853494444,1.9969539613172955,40.0,0.5833333333333333,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.5691737840222745,0.7364442910394116,60.0,0.55,0.6969697177410126,0.8333333432674408,0.6500000059604645,0.09607426411580794,0.5540832564749895,80.0,0.65,0.7878788113594055,0.9166666567325592,0.75,0.5710732726362674
31,0.014570738537523038,0.7388179917334947,72.22222222222221,0.7083333333333334,0.5,0.5,0.5,0.2663849848619175,90.0,0.7166666666666667,0.9545454680919647,0.9166666567325592,1.0,0.041408082217488325,1.6234888789577264,60.0,0.6666666666666666,0.2857142984867096,0.5,0.20000000298023224,0.03455137879394641,2.0568779346306436,42.857142857142854,0.25,0.0,0.0,0.0,0.012580627179455291,0.9583422682082631,57.14285714285714,0.7,0.6666666865348816,0.75,0.6000000238418579,0.30466366907801545,0.38278281300908534,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.0012265385508456689,0.5345882197832574,85.71428571428571,1.0,0.800000011920929,1.0,0.6666666865348816,0.21993423711093882,1.1216096999919167,77.77777777777779,0.55,0.25,0.5,0.1666666716337204,0.009416377852299596,2.1098736746077127,42.857142857142854,0.4166666666666667,0.5,0.5,0.5,0.05120245693554139,0.6800808197418883,50.0,0.75,0.6666666865348816,0.5,1.0,0.6920918976207883,1.1155769026732818,50.0,0.6833333333333333,0.6333333253860474,0.7142857164144516,0.75,0.16270559323142475,0.6392106633087156,60.0,0.55,0.6969697177410126,0.8333333432674408,0.6500000059604645,0.2259475466702648,0.6341094592245362,70.0,0.4583333333333333,0.761904776096344,0.625,1.0,0.026523138911220392
32,0.33658746882910495,2.3635122476937593,61.111111111111114,0.9152777777777779,0.6868687073389689,0.523809532324473,1.0,1.1630334456639564,70.0,0.7166666666666667,0.8846153914928436,0.8125,1.0,0.9977155713249728,1.2828438114307306,60.0,0.65625,0.5416666716337204,0.5416666716337204,0.5416666716337204,0.8948109438138601,1.845320944205234,42.857142857142854,0.16666666666666666,0.0,0.0,0.0,0.6970562350484024,1.281556772565947,57.14285714285714,0.6,0.7272727489471436,0.6666666865348816,0.800000011920929,1.9293025300634934,0.15267834322048837,83.33333333333334,1.0,0.8571428656578064,0.75,1.0,0.0010008781446117368,0.6902509633942396,57.14285714285714,1.0,0.0,0.0,0.0,0.8306700290478573,0.7826972026562662,44.44444444444444,0.5833333333333333,0.6428571492433548,0.6000000014901161,0.75,0.015518121610177103,2.2435556079077066,42.857142857142854,0.5,0.5,0.5,0.5,0.006263653699414226,0.693770584108567,37.5,0.375,0.5454545021057129,0.4285714328289032,0.75,0.244992546740772,1.3444267628232354,50.0,0.78125,0.6333333551883698,0.5,0.875,0.4929034615716859,0.7861058616471903,80.0,0.7916666666666667,0.7948718070983887,0.6785714328289032,1.0,0.10449603137530317,1.0565704852811866,70.0,0.6166666666666667,0.8846153914928436,0.8125,1.0,0.046537623528075334
33,1.0258012012698938,0.8989406372379596,77.77777777777779,0.7444444444444445,0.8095238010088602,0.75,0.8888888955116272,0.25557068071226474,90.0,0.7166666666666667,0.944444477558136,1.0,0.9000000059604645,0.07351176992249876,1.7209719293873653,53.333333333333336,0.6333333333333333,0.25,0.3333333432674408,0.20000000298023224,0.04935855821934396,1.621461374751208,28.57142857142857,0.3333333333333333,0.0,0.0,0.0,0.027892652369041877,1.180698004431309,57.14285714285714,0.6,0.6666666865348816,0.75,0.6000000238418579,0.16171594181636256,0.21707522323203168,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.0009676868042809028,0.5942603525896359,85.71428571428571,0.9166666666666666,0.800000011920929,1.0,0.6666666865348816,0.12244693384025374,1.1038322197683625,77.77777777777779,0.5833333333333333,0.25,0.5,0.1666666716337204,0.010320942540940682,2.4612615039922168,42.857142857142854,0.4166666666666667,0.5,0.5,0.5,0.25580664350622545,0.6933318134423043,62.5,0.4375,0.5714285373687744,0.6666666865348816,0.5,0.4677574494997894,1.7660725915919067,50.0,0.5833333333333333,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.09407274097254568,0.8263975281713437,50.0,0.3333333333333333,0.6333333551883698,0.625,0.75,0.040921364942944675,0.8082448460188086,60.0,0.65,0.7179487347602844,0.8125,0.75,0.015363398001813633
34,0.0004903673798401914,0.770429142723046,72.22222222222221,0.8944444444444445,0.7777777910232544,0.7555555701255798,0.8055555621782938,0.35514534235050277,80.0,0.9583333333333333,0.9000000059604645,1.0,0.8333333432674408,0.12017640199041539,1.5020929626071535,60.0,0.75,0.5833333432674408,0.5833333432674408,0.7000000029802322,0.01539829466501614,1.6234739188097032,42.857142857142854,0.4166666666666667,0.0,0.0,0.0,0.07522245975515833,1.44622316486406,42.857142857142854,0.7,0.3333333134651184,1.0,0.20000000298023224,0.17463206699181855,0.424265580485135,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.019147619909914548,0.4330519963241707,85.71428571428571,0.75,0.800000011920929,1.0,0.6666666865348816,0.4180669849247555,1.1937595597959416,55.55555555555556,0.5166666666666666,0.0,0.0,0.0,0.004566628640467131,2.2722127857200074,42.857142857142854,0.4166666666666667,0.5,0.5,0.5,0.0016778140988025526,0.7538633278588399,50.0,0.5625,0.6000000238418579,0.5,0.75,0.273833712492632,1.2800233543698691,70.0,0.8125,0.8333333432674408,0.800000011920929,0.875,0.07691359680584432,1.271367034114077,50.0,0.8333333333333333,0.25,0.5,0.1666666716337204,0.08294192625230447,0.6952254724881504,80.0,0.6166666666666667,0.9000000357627869,0.9000000059604645,0.9000000059604645,0.011136574864618594
35,0.004609896240285627,0.7884954274710515,72.22222222222221,0.8571428571428571,0.7333333392937978,0.75,0.8888888955116272,0.36473916128658035,90.0,0.7166666666666667,0.944444477558136,1.0,0.9000000059604645,1.5065197199379217,1.5236386419057348,66.66666666666666,0.7250000000000001,0.6607142686843872,0.6333333551883698,0.75,0.003195170256637679,1.8276922229461618,42.857142857142854,0.4166666666666667,0.0,0.0,0.0,0.0054828983525285774,3.3504437515952312,42.857142857142854,0.5,0.3333333134651184,1.0,0.20000000298023224,1.0079354483895036,0.762616389146125,66.66666666666666,1.0,0.5,1.0,0.3333333432674408,0.015825963389627908,0.556180115814103,85.71428571428571,0.75,0.800000011920929,1.0,0.6666666865348816,0.4206206103727776,1.0537504999741343,66.66666666666666,0.625,0.0,0.0,0.0,0.0026685851154079608,2.19561439174146,42.857142857142854,0.4166666666666667,0.5,0.5,0.5,0.009658247126421111,0.7553937418704613,50.0,0.4375,0.3333333432674408,0.5,0.25,0.4736452649844481,0.9746963603266504,50.0,0.5166666666666666,0.20000000298023224,0.25,0.1666666716337204,0.05727348907095916,1.7223726654604987,50.0,0.4583333333333333,0.25,0.5,0.1666666716337204,0.06213149804531788,0.9087345568043871,70.0,0.375,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.004847299970944108
36,0.00039967394808468576,0.8025809554979612,66.66666666666666,0.7222222222222222,0.4074074327945709,0.4444444477558136,0.3777777850627899,0.19381696512145666,90.0,0.75,0.9545454680919647,0.9166666567325592,1.0,0.03893442585922149,1.9598398662243557,53.333333333333336,0.6666666666666667,0.5857143104076385,0.5000000149011612,0.800000011920929,0.9887269081756315,3.873611313780244,42.857142857142854,0.25,0.0,0.0,0.0,0.14181666528168804,2.7750142780985745,42.857142857142854,0.6,0.3333333134651184,1.0,0.20000000298023224,0.16061147638796364,0.7776212551910664,66.66666666666666,1.0,0.5,1.0,0.3333333432674408,0.0012220884350940201,0.8208640526529994,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,0.31956055721233023,1.4706859983405285,66.66666666666666,0.5,0.0,0.0,0.0,0.003710064909729496,2.7563323686427452,28.57142857142857,0.3333333333333333,0.2857142686843872,0.3333333432674408,0.25,0.004536422555557972,0.8072976373345873,50.0,0.625,0.3333333432674408,0.5,0.25,1.1168539466484921,0.9054493490000677,80.0,0.8125,0.875,0.875,0.875,0.009206393429310695,1.1215302181641464,50.0,0.6166666666666667,0.5,1.0,0.3500000014901161,0.09753154865468629,1.7125989918355753,50.0,0.48333333333333334,0.5,1.0,0.3500000014901161,0.025382071574421686
37,0.00015324934891133182,0.7685587960740946,66.66666666666666,0.6555555555555556,0.4484848578770955,0.5,0.4222222367922465,0.3090954288912736,90.0,0.7166666666666667,0.944444477558136,1.0,0.9000000059604645,0.694451287839155,1.691908793492039,60.0,0.6916666666666667,0.5416666716337204,0.5416666716337204,0.5416666716337204,0.007563998399470288,2.551035395344389,42.857142857142854,0.3333333333333333,0.0,0.0,0.0,0.0036773728864634876,1.447363347539388,57.14285714285714,0.6,0.5714285969734192,1.0,0.4000000059604645,0.8753935121565821,0.4379308866352492,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.0005379811008525426,0.5810304139135317,85.71428571428571,0.75,0.800000011920929,1.0,0.6666666865348816,0.16020835163371314,1.0058148553881163,55.55555555555556,0.625,0.20000000298023224,0.1666666716337204,0.25,0.0004101089494524247,2.73667257958175,28.57142857142857,0.4166666666666667,0.2857142686843872,0.3333333432674408,0.25,0.0041206662100446,1.6295558169380138,50.0,0.5,0.0,0.0,0.0,0.12984095638384252,1.3863615765515331,60.0,0.90625,0.6666666865348816,0.550000011920929,0.875,0.10161875461134545,0.6567046521802884,60.0,0.5833333333333333,0.800000011920929,0.800000011920929,0.800000011920929,0.10456505612704386,0.8448008687622307,70.0,0.4166666666666667,0.7333333492279053,0.75,0.8333333432674408,0.01945557377384603
38,0.0004591559118685941,0.653658108642049,72.22222222222221,0.8333333333333334,0.42307692766189575,0.5416666666666666,0.4444444477558136,0.27199075356271624,90.0,0.75,0.944444477558136,1.0,0.9000000059604645,0.06105538752952361,1.6914950916085174,60.0,0.6583333333333333,0.5416666716337204,0.5416666716337204,0.5416666716337204,0.038943738229094325,2.33179031157583,42.857142857142854,0.5833333333333334,0.0,0.0,0.0,0.001548146661184602,1.866627978894001,42.857142857142854,0.6,0.3333333134651184,1.0,0.20000000298023224,0.14202178162817633,0.7385009162879633,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.014484977083676286,0.39984911064907286,85.71428571428571,0.75,0.800000011920929,1.0,0.6666666865348816,0.0750693806157887,0.9833303590570297,55.55555555555556,0.45833333333333337,0.0,0.0,0.0,0.0012860829708438836,2.5287137176512995,28.57142857142857,0.4166666666666667,0.2857142686843872,0.3333333432674408,0.25,0.0004592199792921796,1.241687343915662,37.5,0.4375,0.0,0.0,0.0,0.053228858765452636,1.1066502922823243,80.0,0.8125,0.875,0.875,0.875,0.24662636409077557,2.020447897545774,50.0,0.4583333333333333,0.25,0.5,0.1666666716337204,0.007677354018599829,1.0620659882904664,70.0,0.65,0.7333333790302277,0.9000000059604645,0.6500000059604645,0.010264110318945398
