,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
9,132.72728631876916,11.096910808905205,0.0,0.0,0.0,0.0,0.0,0.5962655302925947,0.0,0.0,0.0,0.0,0.0,8.836190775722264,0.6085467600340807,0.0,0.0,0.0,0.0,0.0,2.6047584504675503,1.4734210330974966,0.0,0.0,0.0,0.0,0.0,4.135395246826719,2.033553758881348,0.0,0.0,0.0,0.0,0.0,8.096825806152568,6.283375716317777,0.0,0.0,0.0,0.0,0.0,10.69212824351233,14.217882040927112,0.0,0.0,0.0,0.0,0.0,22.15737935918387,11.978217735374365,0.0,0.0,0.0,0.0,0.0,0.5211521649633428,11.03585654514079,0.0,0.0,0.0,0.0,0.0,91.87680851712756,10.782361615492087,0.0,0.0,0.0,0.0,0.0,11.424891776902758,44.15570660367892,0.0,0.0,0.0,0.0,0.0,232.7350496314419,7.477618662028582,0.0,0.0,0.0,0.0,0.0,145.9422897923419,1.651604234972893,0.0,0.0,0.0,0.0,0.0,26.825206482508893,15.87049688449548,0.0,0.0,0.0,0.0,0.0,38.68564688977463,30.20695260850036,0.0,0.0,0.0,0.0,0.0,26.98665519056891,11.136712537253665,0.0,0.0,0.0,0.0,0.0,29.340326437968223,12.52970041371188,0.0,0.0,0.0,0.0,0.0,55.401339628018206
10,83.17622086412366,22.31546433018942,0.0,0.0,0.0,0.0,0.0,0.6373039968709668,0.0,0.0,0.0,0.0,0.0,2.409239888256127,1.1633952935849994,0.0,0.0,0.0,0.0,0.0,1.5618551953819522,1.289901083536598,0.0,0.0,0.0,0.0,0.0,11.830390429745359,1.308683163027124,0.0,0.0,0.0,0.0,0.0,3.555406559353936,5.689322380934147,0.0,0.0,0.0,0.0,0.0,23.85046044550033,19.48959997068944,0.0,0.0,0.0,0.0,0.0,8.291824003163715,11.562147807706022,0.0,0.0,0.0,0.0,0.0,111.22056891466097,9.096375703657,0.0,0.0,0.0,0.0,0.0,26.71789945267726,10.650008357781475,0.0,0.0,0.0,0.0,0.0,29.11194864535389,38.802981941205,0.0,0.0,0.0,0.0,0.0,108.12333479220304,5.487573791166239,0.0,0.0,0.0,0.0,0.0,117.34476727050654,1.906235652001035,0.0,0.0,0.0,0.0,0.0,33.12908526799668,11.268504569715954,0.0,0.0,0.0,0.0,0.0,69.13819387144336,17.48469390258884,0.0,0.0,0.0,0.0,0.0,58.984883837153006,8.062355710519887,0.0,0.0,0.0,0.0,0.0,89.21680946838853,12.241327984525945,0.0,0.0,0.0,0.0,0.0,22.079823434699087
11,65.3528191614791,31.8661229442935,0.0,0.0,0.0,0.0,0.0,1.288974358030755,0.0,0.0,0.0,0.0,0.0,16.278209158896356,0.4818819236168825,0.0,0.0,0.0,0.0,0.0,2.3687269799423856,1.8799388439289628,0.0,0.0,0.0,0.0,0.0,9.89914451349358,0.27465247755049793,0.0,0.0,0.0,0.0,0.0,6.030340542913867,7.594923743987636,0.0,0.0,0.0,0.0,0.0,30.80821953589262,16.934933945479255,0.0,0.0,0.0,0.0,0.0,34.23973398119883,17.101512874607817,0.0,0.0,0.0,0.0,0.0,88.36218342655812,15.412344622128451,0.0,0.0,0.0,0.0,0.0,6.798160770469,15.283426724812232,0.0,0.0,0.0,0.0,0.0,70.7529472838543,19.01060711578022,0.0,0.0,0.0,0.0,0.0,145.5500780845334,7.1104503819853795,0.0,0.0,0.0,0.0,0.0,85.13834345877653,2.0502737362574495,0.0,0.0,0.0,0.0,0.0,42.02023829080537,27.879194742761182,0.0,0.0,0.0,0.0,0.0,9.719631383830796,20.377746641617144,0.0,0.0,0.0,0.0,0.0,39.204107590807496,39.52362667613775,0.0,0.0,0.0,0.0,0.0,207.75323414777694,12.64156332567851,0.0,0.0,0.0,0.0,0.0,33.22896929080147
12,17.072144950117544,36.99942339128512,0.0,0.0,0.0,0.0,0.0,2.528100125249566,0.0,0.0,0.0,0.0,0.0,22.39012013597353,0.4075659223778493,0.0,0.0,0.0,0.0,0.0,1.0550342134024904,1.010853322607145,0.0,0.0,0.0,0.0,0.0,8.48591808247276,4.70452875208586,0.0,0.0,0.0,0.0,0.0,1.5417435602313474,6.066186715635007,0.0,0.0,0.0,0.0,0.0,23.194086272241105,13.709577675553117,0.0,0.0,0.0,0.0,0.0,292.4423393999481,13.386564487745094,0.0,0.0,0.0,0.0,0.0,67.71185349128871,13.849317173012922,0.0,0.0,0.0,0.0,0.0,46.24440220975378,13.182749550298889,0.0,0.0,0.0,0.0,0.0,31.473981138176104,14.641428921946382,0.0,0.0,0.0,0.0,0.0,89.11715309794587,7.539113581830586,0.0,0.0,0.0,0.0,0.0,51.36413045417353,1.7443913441734535,0.0,0.0,0.0,0.0,0.0,6.601013369149462,23.299771167074695,0.0,0.0,0.0,0.0,0.0,117.37713640902949,33.66212018414701,0.0,0.0,0.0,0.0,0.0,254.7697802815421,46.936781688426414,0.0,0.0,0.0,0.0,0.0,125.86057416547506,12.350767889797092,0.0,0.0,0.0,0.0,0.0,42.84150804615164
13,79.43022069994772,25.56391093168665,0.0,0.0,0.0,0.0,0.0,1.0631577425300485,0.0,0.0,0.0,0.0,0.0,7.528741770531499,0.27445634344140113,0.0,0.0,0.0,0.0,0.0,2.6766526866483957,1.2339625393221871,0.0,0.0,0.0,0.0,0.0,11.162340873382673,0.9137855652106959,0.0,0.0,0.0,0.0,0.0,1.9032596553247192,4.892568389649477,0.0,0.0,0.0,0.0,0.0,26.614946982380026,14.514103429605825,0.0,0.0,0.0,0.0,0.0,5.26683026448933,8.161739441658302,0.0,0.0,0.0,0.0,0.0,51.76490349785944,9.276820064062566,0.0,0.0,0.0,0.0,0.0,25.241182542056674,9.700469257300687,0.0,0.0,0.0,0.0,0.0,64.63244317185595,12.297180645537718,0.0,0.0,0.0,0.0,0.0,145.94012088280203,2.835988384003286,0.0,0.0,0.0,0.0,0.0,44.962428746396206,1.3349261046431111,0.0,0.0,0.0,0.0,0.0,37.78712082431388,14.684129765618641,0.0,0.0,0.0,0.0,0.0,2.932140075364868,38.2960312724134,0.0,0.0,0.0,0.0,0.0,210.21110341285697,18.264916058528655,0.0,0.0,0.0,0.0,0.0,119.38967570173895,11.66962115512389,0.0,0.0,0.0,0.0,0.0,21.48439430169602
14,28.132045250283362,17.735775832254923,0.0,0.0,0.0,0.0,0.0,0.43996508363124626,0.0,0.0,0.0,0.0,0.0,17.007198798568016,0.3810670143097315,0.0,0.0,0.0,0.0,0.0,1.3214290012658834,2.10271486316203,0.0,0.0,0.0,0.0,0.0,4.993281375801433,0.3855580341370759,0.0,0.0,0.0,0.0,0.0,5.7329901705296935,4.175621887295949,0.0,0.0,0.0,0.0,0.0,68.05183347065997,12.104328844550736,0.0,0.0,0.0,0.0,0.0,128.2536219253567,9.467751225593476,0.0,0.0,0.0,0.0,0.0,8.80767861049912,20.21798446662488,0.0,0.0,0.0,0.0,0.0,19.781995158586728,9.015193889898358,0.0,0.0,0.0,0.0,0.0,48.89042023296523,6.0505118967715505,0.0,0.0,0.0,0.0,0.0,151.28666408014504,2.7671118832970576,0.0,0.0,0.0,0.0,0.0,34.920379382176044,1.1567462017241432,0.0,0.0,0.0,0.0,0.0,16.257070072531672,19.966990682105344,0.0,0.0,0.0,0.0,0.0,65.84818739338075,33.31781060539994,0.0,0.0,0.0,0.0,0.0,31.194626449835766,34.595605496374915,0.0,0.0,0.0,0.0,0.0,51.29476044412806,8.308308243957104,0.0,0.0,0.0,0.0,0.0,13.982498120337668
15,19.178313132835395,34.310743040244695,0.0,0.0,0.0,0.0,0.0,0.4237561178669588,0.0,0.0,0.0,0.0,0.0,3.21890655556793,0.45087944535097507,0.0,0.0,0.0,0.0,0.0,1.1305641356400942,1.1458309161144815,0.0,0.0,0.0,0.0,0.0,55.87603515099311,1.218107142206641,0.0,0.0,0.0,0.0,0.0,9.08917623822614,4.056780662777869,0.0,0.0,0.0,0.0,0.0,2.0109124269874568,16.139152143406008,0.0,0.0,0.0,0.0,0.0,40.959704481608085,9.304716060926426,0.0,0.0,0.0,0.0,0.0,0.428015347346807,10.813105411086042,0.0,0.0,0.0,0.0,0.0,91.33305676887568,10.95981266752798,0.0,0.0,0.0,0.0,0.0,58.53299144383946,48.57619171159635,0.0,0.0,0.0,0.0,0.0,48.78103932877733,10.17998356809998,0.0,0.0,0.0,0.0,0.0,27.6476807647576,1.105701024384518,0.0,0.0,0.0,0.0,0.0,14.294466794433307,24.81228233694052,0.0,0.0,0.0,0.0,0.0,77.0201211422875,59.006994975577484,0.0,0.0,0.0,0.0,0.0,324.4296921691921,36.23731340952991,0.0,0.0,0.0,0.0,0.0,211.06982493834914,34.208954463353436,0.0,0.0,0.0,0.0,0.0,16.79202103809883
16,30.98332389831494,17.814365981860433,0.0,0.0,0.0,0.0,0.0,0.3037255823570426,0.0,0.0,0.0,0.0,0.0,0.5310906543418684,0.6684176092688747,0.0,0.0,0.0,0.0,0.0,3.678288291788152,0.8759301419228152,0.0,0.0,0.0,0.0,0.0,4.257388693697355,0.1161606330117265,0.0,0.0,0.0,0.0,0.0,9.955647652810777,3.9483878516430764,0.0,0.0,0.0,0.0,0.0,10.180283714196708,11.461050224235255,0.0,0.0,0.0,0.0,0.0,12.792060568364942,7.853348860254769,0.0,0.0,0.0,0.0,0.0,12.053384958639143,7.638940888380109,0.0,0.0,0.0,0.0,0.0,1.0243434195097236,11.09208831951004,0.0,0.0,0.0,0.0,0.0,17.94909011345558,4.794026750112356,0.0,0.0,0.0,0.0,0.0,89.88775966773721,3.0269637923045214,0.0,0.0,0.0,0.0,0.0,72.07825896966365,1.4230352447900192,0.0,0.0,0.0,0.0,0.0,12.460416414157002,14.102113985765452,0.0,0.0,0.0,0.0,0.0,22.57877683344871,25.002278807771685,0.0,0.0,0.0,0.0,0.0,76.00048753671224,13.686388578324586,0.0,0.0,0.0,0.0,0.0,80.37877304993748,8.791222639098313,0.0,0.0,0.0,0.0,0.0,17.416652367434605
17,53.64091176313828,13.265346500596436,0.0,0.0,0.0,0.0,0.0,0.3810777708632353,0.0,0.0,0.0,0.0,0.0,2.2929327531202284,0.507383702969999,0.0,0.0,0.0,0.0,0.0,0.7622491411384743,1.3043821986809112,0.0,0.0,0.0,0.0,0.0,5.403539029055171,0.2429965917815305,0.0,0.0,0.0,0.0,0.0,4.651115251862807,4.922518823175009,0.0,0.0,0.0,0.0,0.0,4.516247524088663,11.326166298831378,0.0,0.0,0.0,0.0,0.0,91.16977012775641,9.579906175774969,0.0,0.0,0.0,0.0,0.0,7.571259370811449,7.068952902471804,0.0,0.0,0.0,0.0,0.0,20.615451705959277,9.881478053078228,0.0,0.0,0.0,0.0,0.0,46.53176697732157,5.318562438013969,0.0,0.0,0.0,0.0,0.0,38.6980403308296,2.9443088879131274,0.0,0.0,0.0,0.0,0.0,75.3204470360362,0.6887176318291321,0.0,0.0,0.0,0.0,0.0,22.50599297863337,13.482142552145026,0.0,0.0,0.0,0.0,0.0,17.48149011621007,15.975744328302515,0.0,0.0,0.0,0.0,0.0,58.84163067591529,9.162250888290675,0.0,0.0,0.0,0.0,0.0,19.11054723268268,7.341168916012148,0.0,0.0,0.0,0.0,0.0,12.714383370153506
18,12.102475979734615,16.790720313420845,0.0,0.0,0.0,0.0,0.0,0.7611892331075041,0.0,0.0,0.0,0.0,0.0,12.327786619042476,1.0253611477773046,0.0,0.0,0.0,0.0,0.0,11.239986656228218,0.8799781393575775,0.0,0.0,0.0,0.0,0.0,6.3485130868796995,2.798421488555956,0.0,0.0,0.0,0.0,0.0,1.6003105951216916,4.919899710090915,0.0,0.0,0.0,0.0,0.0,38.757633641323785,13.814344318584876,0.0,0.0,0.0,0.0,0.0,35.05703242110553,11.576256326177155,0.0,0.0,0.0,0.0,0.0,0.5489715965882493,10.41515014997058,0.0,0.0,0.0,0.0,0.0,190.76594949209394,9.351155128459013,0.0,0.0,0.0,0.0,0.0,30.79283090689753,20.13816854637203,0.0,0.0,0.0,0.0,0.0,58.20554385863348,3.3280065369357645,0.0,0.0,0.0,0.0,0.0,92.57625426910636,0.7718228007233445,0.0,0.0,0.0,0.0,0.0,4.910147260575588,16.480644695865074,0.0,0.0,0.0,0.0,0.0,68.04895603858616,25.68166338780994,0.0,0.0,0.0,0.0,0.0,36.27641599125974,17.59447148173747,0.0,0.0,0.0,0.0,0.0,55.57902839162595,13.866601305142579,0.0,0.0,0.0,0.0,0.0,24.89725614428795
