,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
19,0.21369722517082468,0.5450661651848406,71.42857142857143,0.9,0.0,0.0,0.0,0.5970658950738786,63.63636363636363,0.9,0.7846153974533081,0.6458333432674408,1.0,0.537754235941269,0.9674467534616197,58.333333333333336,0.625,0.5833333432674408,0.550000011920929,0.625,0.4651739804049366,0.7944945773055951,62.5,0.625,0.619047611951828,0.6333333551883698,0.625,0.577747359626364,0.6919854558461144,37.5,1.0,0.5454545617103577,0.375,1.0,0.6822940555688201,0.8523112641069309,62.5,0.6666666666666666,0.7272727489471436,0.6666666865348816,0.800000011920929,0.3355043841904985,0.5676308256805659,57.14285714285714,0.8333333333333334,0.4000000059604645,0.5,0.3333333432674408,0.3886958153179458,0.5417345190173127,87.5,1.0,0.888888955116272,0.800000011920929,1.0,0.3466974963886468,1.4581486889438589,44.44444444444444,0.41666666666666663,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.9235948959671979,2.170751971679226,52.63157894736842,0.5833333333333334,0.0,0.0,0.0,0.050684362078783844,0.6197878125196097,60.0,0.6166666666666667,0.6666666865348816,0.875,0.550000011920929,0.21292683450650324,1.4975210261146774,40.0,0.625,0.0,0.0,0.0,0.5376380375174774,1.2968341734861994,60.0,0.9166666666666667,0.75,1.0,0.6666666716337204,0.1150837473550509
20,0.19303031815617763,0.451537080241131,71.42857142857143,0.8,0.0,0.0,0.0,0.5893441563743964,72.72727272727273,0.9333333333333333,0.7500000298023224,0.8571428656578064,0.75,0.6896199775230679,1.011014313406693,58.333333333333336,0.53125,0.619047611951828,0.5833333432674408,0.75,0.8409092160897936,0.9623284073652362,56.25,0.6875,0.45000000298023224,0.75,0.375,1.767005716107117,0.7037841987122593,37.5,0.6,0.5454545617103577,0.375,1.0,0.6931591986191209,0.7838922953661925,50.0,0.7333333333333333,0.6000000238418579,0.6000000238418579,0.6000000238418579,1.0669613977740666,0.583593948422,71.42857142857143,0.8333333333333334,0.75,0.6000000238418579,1.0,0.1809311313671641,0.6683456746927439,75.0,0.9375,0.6666666865348816,1.0,0.5,0.5716245579991125,1.9338419718026916,44.44444444444444,0.46875,0.7727272510528564,0.7142857164144516,0.875,0.09306227138183318,1.2207452454817507,63.1578947368421,0.7944444444444444,0.4722222288449605,0.6666666666666666,0.36666667461395264,0.4753538428216377,0.9183359131938055,70.0,0.4642857142857143,0.46666666865348816,0.4375,0.5,0.4252808878287209,0.6787876392659629,60.0,0.43333333333333335,0.2857142984867096,0.5,0.20000000298023224,0.44279167943413705,0.6698511805097195,70.0,0.5833333333333333,0.8333333432674408,0.875,0.800000011920929,0.5151338518409588
21,0.2786266248411349,0.6240513667810007,71.42857142857143,0.7,0.6666666865348816,0.5,1.0,0.508057950163515,72.72727272727273,0.6875,0.8636363744735718,0.7857142984867096,1.0,0.865901366266984,1.2158341192115236,58.333333333333336,0.6875,0.5000000149011612,0.75,0.375,0.45637342682542437,0.7906231366244837,62.5,0.625,0.625,0.625,0.625,0.26785993776699213,0.692315523582474,37.5,1.0,0.5454545617103577,0.375,1.0,0.694860655758848,0.7466979540442621,37.5,0.6,0.444444477558136,0.5,0.4000000059604645,0.47837714094775474,0.9142994556721912,57.14285714285714,0.9166666666666666,0.6666666865348816,0.5,1.0,0.2831692158943938,0.5461658642252293,75.0,0.9375,0.6666666865348816,1.0,0.5,0.700353223957142,1.9159464077379964,33.33333333333333,0.46875,0.7000000029802322,0.6666666716337204,0.75,0.11057032939327613,1.2025007777569177,63.1578947368421,0.7027777777777778,0.579365074634552,0.6666666666666666,0.5555555621782938,0.04187616338396145,0.5106633797837004,90.0,0.6166666666666667,0.9545454680919647,0.9166666567325592,1.0,0.7501559927176182,0.8616774628969756,40.0,0.8666666666666667,0.0,0.0,0.0,0.4656314485605574,0.6345738591479223,70.0,0.8333333333333333,0.8636363744735718,0.9000000059604645,0.8333333432674408,0.21452244981469817
22,0.9116590500639495,0.4403402377626539,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,1.0722813467903454,63.63636363636363,0.7166666666666667,0.7846153974533081,0.6458333432674408,1.0,0.03060367828864434,2.0807952584031457,58.333333333333336,0.40625,0.20000000298023224,0.5,0.125,0.14305186003635728,1.066955111905114,50.0,0.625,0.4285714030265808,0.5000000149011612,0.375,0.19831336934422292,0.7205715145646122,37.5,0.26666666666666666,0.5454545617103577,0.375,1.0,0.6877409780000302,1.2773450900911922,50.0,0.5333333333333333,0.3333333134651184,1.0,0.20000000298023224,0.4290001141353928,0.6167446331233322,57.14285714285714,0.75,0.5714285373687744,0.5,0.6666666865348816,0.7185064440740393,0.4665877973378259,87.5,0.9375,0.8571428656578064,1.0,0.75,0.6928246866531136,2.3048610444960733,33.33333333333333,0.40625,0.7000000029802322,0.6666666716337204,0.75,0.007745539156627395,1.3537088652276443,63.1578947368421,0.6555555555555556,0.5777777930100759,0.5833333333333334,0.6444444557030996,0.3317151587251636,0.7656189095016523,60.0,0.75,0.800000011920929,0.875,0.75,0.512541838353635,1.1605639300208164,40.0,0.8,0.0,0.0,0.0,0.5671317623581253,0.7454420918146529,70.0,0.55,0.8333333432674408,0.875,0.800000011920929,0.7175038751272964
23,1.286492282247876,0.6706430623558521,71.42857142857143,0.8,0.6666666865348816,0.5,1.0,0.9530100659006144,63.63636363636363,0.9583333333333333,0.6785714328289032,0.5416666716337204,1.0,0.12521009048159729,1.4712749513261787,58.333333333333336,0.8,0.45000000298023224,0.75,0.3333333432674408,0.013335062734452969,2.0495173358240497,50.0,0.7333333333333334,0.6573426723480225,0.5,1.0,0.12612058671928697,0.6790852379771283,50.0,0.6,0.5999999642372131,0.4285714328289032,1.0,0.5963402463505332,0.950081364076439,62.5,0.7333333333333333,0.7272727489471436,0.6666666865348816,0.800000011920929,0.23518751633551654,0.5576391005727807,71.42857142857143,0.75,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.2627150098182515,0.3854770271814151,87.5,1.0,0.888888955116272,0.800000011920929,1.0,0.501028754499015,1.9464689174988008,44.44444444444444,0.5166666666666666,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.04229387685670615,1.3412781340743503,63.1578947368421,0.7444444444444445,0.6111111243565878,0.7222222288449606,0.6333333353201548,0.0026265585095794565,0.8402975153788311,60.0,0.5,0.3333333432674408,0.5,0.25,0.3181228955962639,0.9555968086125859,60.0,0.59375,0.533333346247673,1.0,0.375,0.5449990000254068,0.8366216892085386,70.0,0.9166666666666667,0.75,0.6666666567325592,0.9166666567325592,0.11684140162533863
24,0.08705639778514809,0.6087305061602061,71.42857142857143,0.8,0.5,0.5,0.5,0.4229010445870984,81.81818181818183,1.0,0.7948718070983887,0.6785714328289032,1.0,0.12790399683226752,1.246569634050916,66.66666666666666,0.8333333333333333,0.7333333492279053,0.75,0.8333333432674408,0.044411768280109516,1.169456339305541,68.75,0.7,0.7023809552192688,0.6071428656578064,0.8333333432674408,0.015797700332108828,0.7139899528089401,50.0,0.7333333333333333,0.5999999642372131,0.4285714328289032,1.0,1.099881442625017,1.287687605052878,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,0.11437448053137829,0.6193232625363293,42.857142857142854,0.75,0.5,0.4000000059604645,0.6666666865348816,0.20184490789808704,0.47035023706128937,75.0,1.0,0.6666666865348816,1.0,0.5,0.6304707675993415,2.1648326194975036,33.33333333333333,0.5625,0.27272725105285645,0.2142857164144516,0.375,0.09733881600404196,1.5503090498548895,78.94736842105263,0.7222222222222223,0.7777777910232544,1.0,0.6666666666666666,0.06464933211580982,0.694321314813502,60.0,0.75,0.3636363744735718,0.5,0.2857142984867096,0.18292074623721044,0.8713044087405487,60.0,0.53125,0.6666666716337204,0.75,0.625,0.4264671096983389,1.0179732330179816,80.0,0.4166666666666667,0.7948718070983887,0.6785714328289032,1.0,0.0773940330548613
25,1.0645409627209121,0.5890538624607601,71.42857142857143,0.7,0.0,0.0,0.0,1.1958263846083623,63.63636363636363,0.7083333333333333,0.6785714328289032,0.5416666716337204,1.0,0.13660038943350555,2.3294178829621615,50.0,0.375,0.0,0.0,0.0,0.029552186135116218,1.0451195877608792,50.0,0.65625,0.4285714030265808,0.5000000149011612,0.375,0.4887093264549075,0.7231098586456072,37.5,0.8,0.5454545617103577,0.375,1.0,0.6070297009507015,0.7426035244655728,50.0,0.7333333333333333,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.18374874575009775,0.5586670211756802,57.14285714285714,0.75,0.5714285373687744,0.5,0.6666666865348816,0.10167409649390784,0.42111051467141813,100.0,1.0,1.0,1.0,1.0,0.7245196524162678,1.8977462056676129,55.55555555555556,0.5625,0.3333333432674408,0.30000001192092896,0.375,0.05080859130489904,1.7558785034891293,63.1578947368421,0.7708333333333334,0.6555555661519369,0.5555555621782938,0.8333333333333334,0.0056925998430322824,0.9403613584739012,80.0,0.4166666666666667,0.7948718070983887,0.6785714328289032,1.0,0.23070945092480125,0.7472161037950296,60.0,0.43333333333333335,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.08624988710893818,0.8394909472796535,70.0,0.6166666666666667,0.8636363744735718,0.8333333432674408,0.9000000059604645,0.18384018102884542
26,0.2636509676614692,0.5579491727690444,71.42857142857143,0.7,0.6666666865348816,0.5,1.0,0.867712545485325,54.54545454545454,0.6071428571428572,0.222222238779068,0.5,0.1428571492433548,0.9175654677045865,1.6298880706667467,41.66666666666667,0.5625,0.3333333432674408,0.25,0.5,0.21558168043800974,1.0892710761836526,75.0,0.7,0.7402597367763519,0.6666666567325592,0.8333333432674408,0.08440729357002506,0.6312072792265548,50.0,1.0,0.5999999642372131,0.4285714328289032,1.0,0.9417626782513612,0.9173046366739552,50.0,0.6666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.1570837419984576,0.8786868053806424,71.42857142857143,0.6666666666666666,0.5,1.0,0.3333333432674408,0.427495003786411,0.52122219212634,62.5,1.0,0.4000000059604645,1.0,0.25,0.8737236988439061,2.316475204723384,33.33333333333333,0.5166666666666666,0.27272728085517883,0.25,0.30000001192092896,0.00468002169922499,2.0067014582936036,63.1578947368421,0.7777777777777777,0.3174603283405304,0.6666666666666666,0.2222222238779068,0.004247630724662531,0.7405006722976494,80.0,0.6166666666666667,0.9166666865348816,0.8571428656578064,1.0,0.11392539093697658,1.7523104514090062,60.0,0.9,0.2857142984867096,0.5,0.20000000298023224,0.06519306444821671,0.8518797574586003,70.0,0.65,0.7333333790302277,0.9000000059604645,0.6500000059604645,0.056925903727407814
27,0.4967252789867984,0.5189738058652468,57.14285714285714,0.7,0.4000000059604645,0.3333333432674408,0.5,0.5572383127579545,72.72727272727273,0.9333333333333333,0.8166666924953461,0.6904762089252472,1.0,0.5079065858814686,1.9914734833384908,58.333333333333336,0.36666666666666664,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.09421882679644097,1.7936524706462695,43.75,0.625,0.1428571492433548,0.5,0.0833333358168602,0.0765649407788631,0.9302764439956739,37.5,0.9333333333333333,0.5454545617103577,0.375,1.0,0.4691301494612814,1.523179105788581,50.0,0.5333333333333333,0.5,0.6666666865348816,0.4000000059604645,0.9234978566543539,0.6554040774538831,71.42857142857143,0.6666666666666666,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.08809826922590445,0.8405612780857048,50.0,0.875,0.0,0.0,0.0,0.27284141285056057,2.6263836937071696,33.33333333333333,0.53125,0.27272725105285645,0.2142857164144516,0.375,0.017136819415594595,1.673928961552101,73.68421052631578,0.6888888888888888,0.6388888955116272,0.8333333333333334,0.5333333412806193,0.0005955963331616737,0.8196427115759268,70.0,0.4166666666666667,0.4615384638309479,0.4285714328289032,0.5,0.07111902373985926,1.1321585880230294,60.0,0.625,0.3333333432674408,0.5,0.25,0.3790459482840968,0.8068343211760098,70.0,0.7916666666666667,0.8636363744735718,0.9000000059604645,0.8333333432674408,0.005225830638362149
28,1.16952067706783,1.1107236252706894,71.42857142857143,0.6,0.0,0.0,0.0,0.43953546538835936,72.72727272727273,0.71875,0.8636363744735718,0.7857142984867096,1.0,0.04248797236767309,1.6646294787499825,58.333333333333336,0.78125,0.5666666775941849,0.5833333432674408,0.625,0.0163514149783672,1.3729076692122402,75.0,0.5333333333333333,0.7402597367763519,0.6666666567325592,0.8333333432674408,0.07489198164799697,0.6105064896483567,50.0,0.9333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.5386149202345758,1.0689892094157813,62.5,0.6666666666666666,0.7272727489471436,0.6666666865348816,0.800000011920929,0.7999857344706346,0.684063094041918,71.42857142857143,0.6666666666666666,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.366530515218234,0.39645187087009914,100.0,1.0,1.0,1.0,1.0,0.36466731300819694,2.324395826737036,55.55555555555556,0.48333333333333334,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0008051495962183621,1.6192164379559901,63.1578947368421,0.8277777777777778,0.6111111243565878,0.7222222288449606,0.5555555621782938,0.0004333935407494713,0.7130343039849565,60.0,0.75,0.3636363744735718,0.4000000059604645,0.3333333432674408,0.0398163333397744,0.9329849174067915,50.0,0.5,0.27272728085517883,0.30000001192092896,0.25,0.025473781639691287,1.3606032333227738,70.0,0.75,0.46666666865348816,0.4375,0.5,0.0072937200579425345
29,0.070211658621169,1.8955777906904456,57.14285714285714,0.7,0.5714285969734192,0.4000000059604645,1.0,0.41197118360896867,72.72727272727273,1.0,0.8333333432674408,1.0,0.75,0.00041576594201236423,1.9063822366176975,66.66666666666666,0.6333333333333333,0.6969697177410126,0.5833333432674408,0.9000000059604645,0.4658309862407719,1.314340264841406,50.0,0.6333333333333333,0.4166666716337204,0.5000000149011612,0.36666667461395264,0.11815809107430737,0.5830273990155944,50.0,1.0,0.5999999642372131,0.4285714328289032,1.0,0.6447099064925145,0.9246704170362678,62.5,0.7333333333333333,0.7272727489471436,0.6666666865348816,0.800000011920929,0.1994801280186573,0.8526237606324462,42.857142857142854,0.6666666666666666,0.5,0.4000000059604645,0.6666666865348816,0.13285584640617143,0.4685553587654715,75.0,1.0,0.6666666865348816,1.0,0.5,0.25267802692318897,2.646852411355355,55.55555555555556,0.59375,0.20000000298023224,0.5,0.125,0.00019959578769451826,1.7263109967114278,73.68421052631578,0.8513888888888889,0.6904761791229248,0.8888888955116272,0.6111111144224802,0.12424713778203049,1.4843808511515595,70.0,0.375,0.761904776096344,0.625,1.0,0.026440646890155038,1.1393687998950914,70.0,0.43333333333333335,0.375,0.5,0.30000001192092896,0.08672199383492181,1.040274899350476,80.0,0.6166666666666667,0.9166666865348816,0.8571428656578064,1.0,0.021372772668481844
30,0.2228357847750913,0.7311729598913657,57.14285714285714,0.6,0.0,0.0,0.0,0.3660186988595742,72.72727272727273,1.0,0.8166666924953461,0.6904762089252472,1.0,0.020721973594755333,2.1662638550423043,58.333333333333336,0.7333333333333334,0.5,0.75,0.6000000014901161,0.0039847196271499295,1.1730301836521329,50.0,0.6333333333333333,0.3333333432674408,0.375,0.30000001192092896,0.48492641182681595,0.7814179817321198,50.0,1.0,0.5999999642372131,0.4285714328289032,1.0,0.4966521404299423,1.1908842055810893,50.0,0.6,0.6000000238418579,0.6000000238418579,0.6000000238418579,1.0239578081452612,0.7747070769399202,42.857142857142854,0.6666666666666666,0.5,0.4000000059604645,0.6666666865348816,0.04620958802683949,0.606143297945318,75.0,0.9375,0.6666666865348816,1.0,0.5,0.46490144559440605,2.529712306805036,33.33333333333333,0.4375,0.7000000029802322,0.6666666716337204,0.75,0.0018969789106600809,1.6944216514247947,73.68421052631578,0.6638888888888889,0.6412698527177175,0.9166666666666666,0.5833333333333334,0.0001305088402555379,0.7402416311153501,60.0,0.5833333333333333,0.6666666865348816,0.875,0.550000011920929,0.0589304672745056,1.9498892028028436,70.0,0.8333333333333333,0.7857142984867096,1.0,0.7000000029802322,0.7086382170896299,1.063393011482098,70.0,0.75,0.4166666865348816,0.5,0.3571428656578064,0.001642062015143487
31,0.05893178603594524,1.037902231308504,71.42857142857143,0.6,0.6666666865348816,0.5,1.0,0.34776683457752006,81.81818181818183,1.0,0.75,0.6666666716337204,1.0,0.043507817703989156,2.060953240929562,58.333333333333336,0.625,0.2857142686843872,0.3333333432674408,0.25,0.11152436757496066,1.9365855486271522,43.75,0.6875,0.1666666716337204,0.25,0.125,1.706254163330075,0.6821263237503699,50.0,1.0,0.5999999642372131,0.4285714328289032,1.0,0.5072618348309824,1.786714175611184,50.0,0.5333333333333333,0.5,0.6666666865348816,0.4000000059604645,0.047158168736145256,0.8923619130409254,57.14285714285714,0.5,0.4000000059604645,0.5,0.3333333432674408,0.0346295944837176,1.0301168359497908,50.0,0.875,0.0,0.0,0.0,0.5546757691892134,3.1113975067543445,44.44444444444444,0.5166666666666666,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.030521236720677702,1.7648698764717026,57.89473684210527,0.7333333333333334,0.6719576716423035,0.6666666666666666,0.6888888974984487,0.0002092721374305042,0.9817715325774277,70.0,0.6666666666666666,0.8846153616905212,0.8571428656578064,0.9166666567325592,0.02573572960817495,1.4366592406464824,70.0,0.8333333333333333,0.375,0.5,0.30000001192092896,0.012133542368226771,1.2480186299256981,70.0,0.6071428571428572,0.3636363744735718,0.5,0.2857142984867096,0.0949995835561903
32,0.013378229901377086,1.064347799918339,71.42857142857143,0.6,0.6666666865348816,0.5,1.0,1.27879127820029,54.54545454545454,0.9666666666666667,0.5,1.0,0.3500000014901161,0.004123446941023287,2.120043865232709,41.66666666666667,0.4375,0.4583333432674408,0.625,0.375,0.0008354999947755293,1.3596705422032063,62.5,0.625,0.619047611951828,0.6333333551883698,0.625,0.4918919978892293,0.8218041411754607,37.5,0.9333333333333333,0.5454545617103577,0.375,1.0,0.40991992278186695,1.1685176331807419,50.0,0.6,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.37474571760218317,0.939826849324616,42.857142857142854,0.6666666666666666,0.5,0.4000000059604645,0.6666666865348816,0.033908289275274096,0.6727157274911186,62.5,1.0,0.4000000059604645,1.0,0.25,0.12912864982591177,2.7095431577414124,44.44444444444444,0.48333333333333334,0.25,0.3333333432674408,0.20000000298023224,0.027037748205056885,1.6166579196497908,63.1578947368421,0.7291666666666666,0.4444444576899211,0.5333333412806193,0.4166666666666667,0.003010724144029596,1.2730071541043788,80.0,0.75,0.9285714328289032,0.875,1.0,0.5760930016346996,1.1291708414101158,60.0,0.6875,0.4000000059604645,0.3333333432674408,0.5,0.027853186358152114,0.9455939267934458,60.0,0.6833333333333333,0.6969697177410126,0.8333333432674408,0.6500000059604645,0.0036138757554980317
33,0.047504096977880404,1.2033179725904242,71.42857142857143,0.6,0.6666666865348816,0.5,1.0,2.307932260079485,45.45454545454545,0.9583333333333333,0.1428571492433548,0.5,0.0833333358168602,0.3274036564377829,2.0528721354309174,50.0,0.5,0.5,0.5,0.5,0.10627249038906138,1.3596578775439288,62.5,0.6666666666666666,0.625,0.7000000029802322,0.6333333551883698,0.013689776136399523,0.8444579485876598,37.5,0.9333333333333333,0.5454545617103577,0.375,1.0,0.47756470061768497,1.3171147302468817,50.0,0.6,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.21954076456746746,1.102472262460744,57.14285714285714,0.5,0.4000000059604645,0.5,0.3333333432674408,0.00821471194616962,0.6404766434443925,62.5,1.0,0.4000000059604645,1.0,0.25,0.5706730105587712,2.998337577614617,33.33333333333333,0.53125,0.27272725105285645,0.2142857164144516,0.375,0.00044173836922923844,3.0355055854474466,57.89473684210527,0.8222222222222223,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.011510089108276647,0.727098881392148,60.0,0.5833333333333333,0.6666666865348816,0.875,0.550000011920929,0.02823596636805174,2.0108467999206097,70.0,0.5833333333333333,0.3333333432674408,0.5,0.25,0.1114796723631028,1.0566950287401238,60.0,0.8333333333333333,0.3636363744735718,0.4000000059604645,0.3333333432674408,0.032174443129486884
34,0.00430610385360968,1.2246978849145722,71.42857142857143,0.6,0.0,0.0,0.0,2.0431981933087426,63.63636363636363,0.9,0.7846153974533081,0.6458333432674408,1.0,0.10421479777796427,2.480523836614768,58.333333333333336,0.625,0.45000000298023224,0.75,0.375,0.048715924415795274,1.5467464232422226,56.25,0.6333333333333333,0.5357142686843872,0.5833333432674408,0.533333346247673,0.002390653113781994,0.8323066773503434,37.5,0.9333333333333333,0.5454545617103577,0.375,1.0,0.43180488498328573,1.5286121403050563,50.0,0.5333333333333333,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.0021432510821051865,0.9884017777542385,42.857142857142854,0.6666666666666666,0.5,0.4000000059604645,0.6666666865348816,0.0053524934612694045,0.47359399115804346,75.0,1.0,0.800000011920929,0.6666666865348816,1.0,0.1298374569146155,2.692168298578376,44.44444444444444,0.5,0.25,0.25,0.25,0.0013024047671625824,3.0281626680283007,57.89473684210527,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.998493428889762e-07,1.387763617473831,50.0,0.6166666666666667,0.2857142984867096,0.5,0.20000000298023224,0.006230362742150871,1.3903876940019846,60.0,0.4,0.3333333432674408,0.375,0.30000001192092896,0.014711312968861252,1.3757534652809957,80.0,0.9166666666666667,0.7948718070983887,0.6785714328289032,1.0,0.11975478401990795
35,0.035595829953941976,0.902955000747568,42.857142857142854,0.6,0.0,0.0,0.0,0.3605810023559664,72.72727272727273,0.75,0.800000011920929,0.8333333432674408,0.8333333432674408,0.06014002996293949,2.2212289502822227,58.333333333333336,0.65625,0.5666666775941849,0.5833333432674408,0.625,0.002467720903360669,1.5362242759561164,75.0,0.6333333333333333,0.7500000298023224,0.6904762089252472,0.8333333432674408,0.10194925659365092,0.8613741190502942,50.0,0.9333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.15778950533336822,1.4491052954952395,50.0,0.5333333333333333,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.04559469535040537,1.076701128374028,57.14285714285714,0.5,0.4000000059604645,0.5,0.3333333432674408,0.013181607522022543,0.2848933931893776,87.5,1.0,0.888888955116272,0.800000011920929,1.0,0.09969275077647011,2.9583866739586715,55.55555555555556,0.40625,0.6666666716337204,0.75,0.625,0.002171271466302296,2.057539397795223,68.42105263157895,0.7222222222222222,0.6111111144224802,0.8333333333333334,0.527777781089147,0.0018647678977936682,1.351017617797832,60.0,0.5166666666666666,0.6969697177410126,0.8333333432674408,0.6500000059604645,0.928521781529649,2.4299205547220124,70.0,0.5625,0.6666666865348816,1.0,0.5,0.040362191398277,1.0266792273876835,70.0,0.65,0.7333333790302277,0.9000000059604645,0.6500000059604645,0.0002961315038927101
36,0.037172242940619875,0.8775318342203346,42.857142857142854,0.6,0.0,0.0,0.0,0.8079014110355337,72.72727272727273,0.75,0.8166666924953461,0.6904762089252472,1.0,0.32746198357702283,2.5394414867953814,58.333333333333336,0.43333333333333335,0.25,0.3333333432674408,0.20000000298023224,0.03368137986631326,2.070606778343815,43.75,0.53125,0.20000000298023224,0.5,0.125,0.014801368535171455,1.206498030143701,37.5,0.9333333333333333,0.5454545617103577,0.375,1.0,0.3879783292034927,1.7810744881602625,37.5,0.5333333333333333,0.444444477558136,0.5,0.4000000059604645,0.08713619145597336,1.0969311850928156,42.857142857142854,0.5,0.5,0.4000000059604645,0.6666666865348816,0.005889413764010804,0.5966313780252022,62.5,0.875,0.4000000059604645,1.0,0.25,0.1427675312981633,3.3201938493608036,33.33333333333333,0.48333333333333334,0.27272728085517883,0.25,0.30000001192092896,0.0004923003105664617,1.989352201363391,73.68421052631578,0.8250000000000001,0.6190476218859354,0.6666666666666666,0.5833333333333334,0.00027491395851119387,0.9055595410680611,60.0,0.6666666666666666,0.800000011920929,0.875,0.75,0.7471616756771489,1.4467219933621567,60.0,0.65625,0.619047611951828,0.8333333432674408,0.5,0.007198077327177704,1.006776362896373,60.0,0.6833333333333333,0.6969697177410126,0.8333333432674408,0.6500000059604645,0.007009863335939745
37,0.03228830389198739,1.2459369574573762,71.42857142857143,0.6,0.0,0.0,0.0,1.4943296674964015,63.63636363636363,0.9333333333333333,0.7846153974533081,0.6458333432674408,1.0,0.0005833109269273797,2.760994650887056,58.333333333333336,0.5,0.2857142984867096,0.5,0.20000000298023224,0.003316063648080256,1.8665700724198848,75.0,0.7,0.7402597367763519,0.6666666567325592,0.8333333432674408,0.003113958149456689,0.8412487730019397,50.0,0.8666666666666667,0.5999999642372131,0.4285714328289032,1.0,0.24785181506384582,1.6664631628516702,50.0,0.4666666666666667,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.04562982363188306,1.1934993130168388,57.14285714285714,0.5,0.4000000059604645,0.5,0.3333333432674408,0.007966548094811609,1.6251849539503738,50.0,0.875,0.6666666865348816,0.5,1.0,0.37077351771838957,2.721958933570877,44.44444444444444,0.5,0.25,0.25,0.25,0.007438774592562233,1.9506967995591165,68.42105263157895,0.6555555555555556,0.6349206566810608,0.7222222288449606,0.6888888974984487,0.000110782336515536,3.4697056080378657,50.0,0.6166666666666667,0.5,0.5,0.5,0.0620577542818769,1.8527527285126109,60.0,0.625,0.3333333432674408,0.5,0.25,0.42931784915965165,1.4407510266777597,70.0,0.6166666666666667,0.8636363744735718,0.8333333432674408,0.9000000059604645,0.005419866742022494
38,0.3857807504376188,1.1827658288266218,71.42857142857143,0.6,0.0,0.0,0.0,0.5066937225384842,72.72727272727273,0.9666666666666667,0.7083333432674408,1.0,0.550000011920929,0.09969840847329224,2.3138360763989616,58.333333333333336,0.6666666666666666,0.6428571343421936,0.625,0.6666666716337204,0.246394277022297,1.8265144023376396,62.5,0.8125,0.7333333492279053,0.5833333432674408,1.0,0.002150589386173099,0.7681472398433569,50.0,0.9333333333333333,0.5999999642372131,0.4285714328289032,1.0,0.11155335499429948,1.7756092584214445,62.5,0.4666666666666667,0.7692307829856873,0.625,1.0,0.8320204927760256,1.2185295702287924,57.14285714285714,0.5,0.4000000059604645,0.5,0.3333333432674408,0.005306453727020963,0.6164333195290067,75.0,0.875,0.800000011920929,0.6666666865348816,1.0,0.3135511419457349,2.5734606546987466,44.44444444444444,0.45,0.222222238779068,0.25,0.20000000298023224,0.000658353834545003,1.7721243013140482,73.68421052631578,0.7222222222222222,0.6333333353201548,0.8333333333333334,0.5555555621782938,0.004340204475166032,2.4976055999831472,50.0,0.4583333333333333,0.25,0.5,0.1666666716337204,2.07769519822362,1.8547184747195247,70.0,0.8666666666666667,0.7857142984867096,1.0,0.7000000029802322,0.0018508534147020873,0.9286301502785805,60.0,0.9166666666666667,0.6969697177410126,0.6500000059604645,0.8333333432674408,0.004414273089928845
