,DEL16p11_2,DEL16p11_2,DEL16p11_2,SZ,SZ,SZ,ASD,ASD,ASD,BIP,BIP,BIP,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1
21,0.11208264878983598,0.2763178271129649,53.84615384615385,0.1486028736188118,60.9375,0.9086983115782307,0.225391026463096,50.79365079365079,0.055091339613147314,0.16796125834986014,56.25,0.36607209744611663,0.12973902061283188,57.758620689655174,0.4858937035154755,0.21777012050758845,57.14285714285714,0.863800080802558,0.07556167727396407,83.33333333333334,0.08275590698551398,17.269743845716476,66.66666666666666,0.7069355316977287,0.12769215108159487,42.857142857142854,0.28484647823129006,4.11549561410904,70.0,0.1918493412654132,0.05692795547269338,75.0,4.803394516072676
22,0.10450918580534276,0.1722939362301773,69.23076923076923,0.12579041857780382,67.96875,0.041151994360527244,0.1565565017829043,59.78835978835979,0.6380391987426925,0.10078622056260991,75.0,0.17602812265859052,0.10994242132064831,67.24137931034483,0.8640704609234988,0.14664076028091652,61.904761904761905,0.19810901495744881,0.09377825701288893,66.66666666666666,0.18957003539880662,1.0081982303177073,55.55555555555556,0.5612418850677519,0.1504820872259684,71.42857142857143,0.6579795451616348,1.025956213831009,50.0,0.20537948970503006,0.49037962417084996,62.5,1.9714144863152938
23,0.30004659087882196,0.1618341524880484,61.53846153846154,0.1227298590442152,70.3125,0.360948423355196,0.1511909561399499,59.25925925925925,0.002651505684035453,0.09070117739618178,78.125,0.023754913300454757,0.12503306692232138,65.51724137931035,1.972747893209909,0.23266583909001282,61.904761904761905,0.14012416818179912,0.09843830776860067,72.22222222222221,0.5247803803637718,12.442452872576505,66.66666666666666,0.5966488469835035,0.1415972605667887,71.42857142857143,0.2512351965392978,2.1598030523542326,60.0,0.2809078004665853,0.06293241526765071,75.0,0.029767989468478664
24,0.035267590732687794,0.2066516351503849,69.23076923076923,0.15255459646971217,61.71875,0.02399824266496352,0.2224513262079461,53.96825396825397,6.333668419614968e-05,0.15914460985283652,59.375,1.6021077297896107,0.11776263966673035,59.48275862068966,1.47062567579636,0.31908438736597783,40.476190476190474,0.047352660204184605,0.10309539714761624,66.66666666666666,5.9269287974196685e-05,5.8348613260616,22.22222222222222,0.508637587017961,0.1810034332071939,50.0,1.193761288564155,4.54649738858972,70.0,0.45089628713916413,0.9681614792137168,62.5,0.07897920186936307
25,0.003875624554540031,0.21136562433945583,53.84615384615385,0.12277336605113118,66.40625,0.04397702209264057,0.19635620065278225,56.08465608465608,0.06604068016073238,0.1135056099320957,56.25,0.1134080132058343,0.12663609485146127,57.758620689655174,0.4942489594124879,0.2170967839726615,59.523809523809526,0.6793469664940931,0.09263841629690683,72.22222222222221,0.13885216948141132,0.43053219169835055,66.66666666666666,3.5737641318437716,0.13865538914278858,50.0,1.0469868529117914,2.0783825474202633,50.0,3.0715000146783424,0.07995750199941525,75.0,0.11188609986551183
26,0.11734949432078051,0.191578419366656,53.84615384615385,0.15892909277129827,68.75,0.0031137949209174547,0.18583728986284215,56.08465608465608,0.00017361814471888998,0.10756795957675411,78.125,0.001976054012023208,0.1298911049532137,63.793103448275865,0.8354855136381093,0.21448195225517258,45.23809523809524,1.3701789092627898,0.09328561132835712,66.66666666666666,0.18272965534317606,0.12893996235797162,77.77777777777779,1.161149632284448,0.17295884889992147,71.42857142857143,1.8352516197075712,4.832566781520339,50.0,0.15161654643162809,0.20630668324302098,37.5,0.5515196963264892
27,0.04231122574724769,0.28683952560785486,61.53846153846154,0.17942521614049206,64.84375,0.25477490434948136,0.2444012679014865,52.910052910052904,0.00012798714496233102,0.16341176506424293,62.5,0.1042913249031181,0.14364125817734003,65.51724137931035,2.6022586522975155,0.24365088520448394,45.23809523809524,0.269595378369377,0.11445415019210656,66.66666666666666,0.07276676192096633,2.5005059210742737,22.22222222222222,5.095965012301677,0.2009559859316569,71.42857142857143,0.12796073282342846,6.929109326436053,50.0,0.07063987759475336,0.3799207410920643,62.5,0.11743247817957182
28,0.00040275859364608983,0.19042475905349354,69.23076923076923,0.15438864809120753,66.40625,1.4679318293575951,0.20304988428810686,56.08465608465608,0.00013178303617013433,0.12376574208554728,68.75,0.8202476269138866,0.20828224342112242,62.93103448275862,0.18996196675803306,0.2171858165433052,59.523809523809526,1.6313346494588596,0.14460006631580988,50.0,2.6162150524996144,0.17718515514229416,44.44444444444444,2.0338154542456217,0.24674751201070264,64.28571428571429,0.4988700650961502,6.384038184231393,50.0,0.09469987231925352,0.06915687039414578,50.0,0.027314251956338215
29,1.7630163058685235,0.24249088176256706,53.84615384615385,0.1784927683451356,71.875,0.005481386434748928,0.1924133464216181,60.84656084656085,0.059263624701234016,0.1050476119501769,75.0,0.24512094907691107,0.15142335137025717,61.206896551724135,0.08352415642033614,0.26041424427239246,57.14285714285714,0.7866808105801524,0.12246780478566703,61.111111111111114,0.33821715786874484,1.4900858958114782,22.22222222222222,0.14845621599953987,0.20352494114144168,64.28571428571429,0.10058430436776082,6.630814625594039,60.0,0.157070942800631,0.16570713253577996,62.5,0.7599457155983611
30,0.013911327088594145,0.2932282362275686,46.15384615384615,0.23720287296379877,71.09375,0.05217907244098563,0.20311283645501393,62.43386243386243,0.2878406148123971,0.1157082273628598,81.25,0.731492495802197,0.16814389830442902,63.793103448275865,0.5799250749691311,0.17754248709036935,57.14285714285714,1.0920669122216806,0.3650898932021446,72.22222222222221,2.1053095085931295,0.869931545728134,77.77777777777779,2.5535032970883154,0.3137117822690074,57.14285714285714,1.0049640536404727,12.336804485811097,50.0,0.39967212177703176,0.10338630792118073,50.0,0.3619514844251408
31,0.06593379282099651,0.20664873536866385,46.15384615384615,0.20506666462183437,71.09375,0.06485359349222673,0.20142543821338824,62.43386243386243,1.14779367401152,0.10135156477166572,78.125,0.408909742508807,0.14444182066644756,59.48275862068966,2.101411064436232,0.47623781856729186,47.61904761904761,0.1802961065336673,0.1483643358410197,66.66666666666666,1.306362589815396,0.2221058464336266,77.77777777777779,0.2289337749312779,0.15780308411665667,57.14285714285714,0.15165577013334447,7.909863598756035,50.0,0.0,0.11044309684684936,37.5,2.545273364262687
32,0.9207288288435072,0.3225930904007164,61.53846153846154,0.23107474879370613,64.0625,1.1946803198785705,0.25210483897080177,56.613756613756614,0.0004595695721578977,0.13361904258503202,84.375,0.9165293527887464,0.15681944832747788,59.48275862068966,0.09208040247820642,0.23183888567599148,57.14285714285714,1.677576712052877,0.5382938874976123,61.111111111111114,0.2405675889230087,0.22677744224075294,77.77777777777779,0.21593779372725228,0.20839652641177592,42.857142857142854,0.7338478499521239,6.512859412557537,50.0,1.5909495941866044e-11,0.1943555512559741,50.0,0.1648556830646075
33,0.38621522890347143,0.31768044290730846,46.15384615384615,0.23525729991751654,70.3125,0.0005513356028219891,0.2421408505140181,60.84656084656085,0.022960331879384465,0.12743379173389807,78.125,0.2152966594808592,0.19816229081536876,63.793103448275865,0.4262670306436061,0.20799255283310436,64.28571428571429,0.07922289968287335,0.1699354566299023,66.66666666666666,0.34947814803111554,0.236266780831007,77.77777777777779,1.2563720546909765,0.22211300391793395,57.14285714285714,0.3542095873589457,9.524143160589492,50.0,0.0,0.23538792517792437,50.0,0.08178511769957246
34,0.012589973521159462,0.26588224883789646,61.53846153846154,0.1449795359995388,71.875,0.220577071305219,0.23897020102498395,57.67195767195767,0.06019545813428768,0.1550136271487833,68.75,0.008176567685565432,0.16158153498069525,68.10344827586206,0.0706228807025461,0.19755772375683395,59.523809523809526,0.2811050713328483,0.19438812385886395,55.55555555555556,0.35574796083868104,0.6848499572833503,33.33333333333333,1.4656553929394944,0.25389019703221544,64.28571428571429,0.0840997066681104,5.653441498671913,50.0,0.0,0.12750158118606641,62.5,0.06715108038811693
35,0.012780891724529557,0.24001306773433423,53.84615384615385,0.194069032358524,72.65625,0.6254453667716795,0.23758600474991423,60.317460317460316,0.2127804508818597,0.140314443594973,78.125,0.13237752321739982,0.15272437438303682,59.48275862068966,0.39586046768173516,0.3362771848066008,45.23809523809524,0.032542947153385536,0.28458490956473853,72.22222222222221,0.755450143585672,0.5181534385461042,44.44444444444444,0.44422119996527476,0.2534511310372026,64.28571428571429,0.4241978649490802,4.758538254610182,50.0,1.1564083023960718e-11,0.11315709909345993,62.5,0.9726166117002596
36,0.07950288550159391,0.37979933359693135,61.53846153846154,0.16861002430858374,70.3125,0.22617170116709687,0.2743614764731414,51.85185185185185,0.029141448753304048,0.16436752502321914,65.625,1.1603508928894768,0.2717334525547244,62.93103448275862,2.858036470228124,0.23649831150934786,57.14285714285714,1.1014521880699384,0.23974752245363348,66.66666666666666,0.04017303149880294,0.29199488517858063,77.77777777777779,0.01384508246027488,0.3257848340057831,57.14285714285714,0.028277090995737466,5.727519489693263,50.0,1.0738326893893808e-11,0.26316884495340503,50.0,1.555391375405731
37,0.0013483105667261178,0.2524029931403539,61.53846153846154,0.19060662375807708,68.75,0.1829407943873339,0.2353518327299299,59.78835978835979,0.009547273312791694,0.11707303857175844,78.125,0.029012307448451152,0.5184426867859486,35.3448275862069,0.08163225562011846,0.3392860384530496,64.28571428571429,0.7135830261953958,0.19348699637701539,66.66666666666666,0.30863204810682704,0.2645283885073788,77.77777777777779,1.3135475382303514,0.4375424015580767,42.857142857142854,0.09947461068673563,9.169072598440659,50.0,7.805317810566708e-07,0.1561545996994743,50.0,0.13529899501658818
38,0.009951875873163188,0.2624228926151885,69.23076923076923,0.1888288440467328,70.3125,0.00024665720646384516,0.2437335077833604,58.201058201058196,0.00019340512940649806,0.13714943712961633,75.0,0.018859435997796537,0.3554438584923086,63.793103448275865,0.0144409777330209,0.33411963597322963,45.23809523809524,1.0740851534532325,0.22964863290956566,61.111111111111114,0.0002628783713368427,0.2950876986288912,66.66666666666666,0.25789800542449454,0.43280269949548406,64.28571428571429,0.026955484639174618,5.758684484454466,50.0,9.348410933901746e-12,0.32463775107809856,50.0,0.037211233014233416
39,0.005716346721092613,0.494449856203611,61.53846153846154,0.2085301287429902,66.40625,0.12238453659637348,0.355657924932176,52.910052910052904,1.113131355787766,0.2163424860906819,62.5,0.0016578334474865578,0.1727491573524515,58.620689655172406,0.013139877911099052,0.3646777507818562,52.38095238095239,0.016935965519583415,0.2833019751072315,66.66666666666666,0.08423921001064888,1.8184881590268556,22.22222222222222,1.6767720705501568,0.28684183050857365,50.0,1.553502703488803,4.785612734963356,50.0,8.966077879824356e-12,0.361272990198249,62.5,4.485804668567584
40,0.013220206277912636,0.2175158996787943,76.92307692307693,0.21397549948007621,70.3125,0.00015274380042464708,0.27226496509631243,59.25925925925925,0.020649633322716313,0.17470755998183962,75.0,0.013067027047069694,0.7139196365909034,34.48275862068966,0.5961450479992394,0.2557500240392101,54.761904761904766,0.0033055642713274366,0.19542402978918527,61.111111111111114,0.7274804533234817,2.0080647974016337,22.22222222222222,0.7981862124785218,0.6672574142420932,35.714285714285715,0.025710030128553375,5.738730402958729,50.0,4.17432529401311e-07,0.434379475960665,62.5,0.055808925674146144
41,2.1989928910287584,0.17163702108052953,69.23076923076923,0.18139304847000443,69.53125,0.36300136900052116,0.2471568634654984,55.026455026455025,0.00178331691688604,0.1440466480646972,75.0,0.05089593537617685,0.1870121363071442,65.51724137931035,0.03442972447759933,0.3185711760663423,61.904761904761905,0.08484746414257775,0.17584348081392362,72.22222222222221,0.0076173703243828505,0.24354219548548064,77.77777777777779,0.17548014772741863,0.24161387663667347,64.28571428571429,0.04677908179796754,5.750083298125395,50.0,0.0,0.19647574056065736,50.0,0.5753946355915797
42,0.026507049085585325,0.45641608141865275,61.53846153846154,0.3207951104264049,66.40625,0.004164745620668843,0.3657124284243487,60.84656084656085,1.621326652044083,0.19506925423968383,78.125,0.21720613935250074,0.23773731325279082,50.0,0.11586823523684385,0.33235103318956244,52.38095238095239,0.0005944932659484744,0.28637037191509856,55.55555555555556,0.06147350718696382,2.3675096950021075,22.22222222222222,0.21780724489382866,0.31527125992481675,35.714285714285715,0.03779615305873771,9.656001587673618,50.0,0.0,0.45918237473707935,62.5,1.6785728246335847
43,0.003919948588658237,0.26222904136400477,69.23076923076923,0.19562732273340522,73.4375,0.29267468681969083,0.2598773815807157,56.08465608465608,0.0011410639976098544,0.148306270184819,78.125,0.09692082998348932,0.18772849148157889,63.793103448275865,0.6978656875547531,0.2902585259440069,54.761904761904766,0.007140188554802127,0.13926997411754016,72.22222222222221,0.5400269482726809,0.6884341757506751,22.22222222222222,2.365581565045468,0.28423782874515896,64.28571428571429,0.20599153641721404,5.768570170164303,50.0,2.448299603742197e-07,0.20017029108176193,62.5,0.016527119719258472
44,0.08347503788714744,0.23947288714022227,69.23076923076923,0.19216007027098253,71.09375,0.00261079210694961,0.27040294351326477,57.67195767195767,1.5814565624674581,0.1418739378794639,78.125,0.2681266686754941,0.2055049000989121,59.48275862068966,0.006711033599337428,0.46804569634175053,59.523809523809526,1.0606062922834063,0.2877411306324468,77.77777777777779,0.016551691756755797,0.41769723305916706,77.77777777777779,0.020105507602448527,0.3270190396714655,50.0,0.038185243318988496,9.201745259239377,50.0,0.0,0.2960062169844865,37.5,0.01626352328647181
45,0.20067407498343648,0.1728957153515904,69.23076923076923,0.2037301848959499,71.09375,0.03478876306418963,0.2602146654122196,58.730158730158735,1.022861495607717,0.11456666157127302,81.25,0.0005372334501448876,0.20989520519890228,53.44827586206896,0.8053047223223788,0.9977627232339069,45.23809523809524,0.0006223298300198051,0.3275775163703739,61.111111111111114,0.2305736707148029,1.3513955289151418,77.77777777777779,2.9780740998728508,0.2736469301839421,35.714285714285715,0.00484973571551016,5.838923347341608,50.0,1.7429149727541857e-07,0.2591086379223621,50.0,3.8671371137376593
46,0.0013318905223539323,0.26732519745541267,69.23076923076923,0.27181175794249085,71.09375,0.000246355301273324,0.3349128117956371,60.84656084656085,0.007165561729619878,0.16957512100831706,81.25,0.00010729323807857961,0.35811554108540805,63.793103448275865,4.477049474332104e-05,0.9436875483125531,45.23809523809524,0.18986970014325166,0.1770805108136361,66.66666666666666,0.0004500973946436269,0.6960996689524179,33.33333333333333,0.01456959156250826,0.5416446825445032,57.14285714285714,0.029711316719710355,4.824228747369874,50.0,2.27595720048155e-15,0.25267468806557014,62.5,0.6136392329614125
47,0.0006661621703281749,0.1904051442027601,84.61538461538461,0.21049690155365078,68.75,0.016674498882162946,0.29555210385553204,57.67195767195767,0.0002407871339081728,0.13529259000888527,75.0,0.00042954964199825956,0.32848713702782356,40.51724137931034,0.17104609322693412,0.58495947223515,45.23809523809524,4.352064874599542e-08,0.2851703243597363,72.22222222222221,0.0336506414982994,1.2621189671008577,22.22222222222222,0.5418289476258709,0.3129061123658542,35.714285714285715,1.606853014094084,9.214406173491719,50.0,0.0,0.2940522766651267,62.5,0.0063612921675382786
48,0.0005137708760304744,0.3006931414033528,61.53846153846154,0.27061673742305653,71.875,0.23187382937726267,0.3464284886629573,58.201058201058196,0.00033952998178904474,0.1797715064983818,81.25,0.0005114917171886985,0.19649211314006812,57.758620689655174,0.6269206301481722,0.4852329308507531,52.38095238095239,1.1112701447253368,0.2601691797347619,66.66666666666666,0.01662963320220749,0.5232442827239495,44.44444444444444,0.4138735517831977,0.290899697456568,35.714285714285715,0.1442974695163946,4.834117317947247,50.0,2.470246229790949e-15,0.1916950555982283,50.0,0.010596238905651444
