,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
9,0.6922706457556927,0.6931575489012404,46.666666666666664,0.775,0.550000011920929,0.45000000298023224,0.7083333432674408,0.6572470330050935,70.0,0.4166666666666667,0.761904776096344,0.625,1.0,0.15616973416290894,0.8014548155798011,54.54545454545454,0.375,0.0,0.0,0.0,0.628355208804701,0.6659157076853967,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.6347008213558856,0.7182268039685843,57.14285714285714,0.3,0.7272727489471436,0.6666666865348816,0.800000011920929,0.526240735534304,0.5469349457963798,50.0,0.7777777777777778,0.5714285373687744,0.5,0.6666666865348816,0.23369622905932305,0.690277110093452,57.14285714285714,0.6666666666666666,0.6666666865348816,0.5,1.0,0.6953193461457428,0.662130620273023,66.66666666666666,0.625,0.0,0.0,0.0,0.6720021802405853,0.7261471462447744,42.857142857142854,0.4166666666666667,0.5,0.5,0.5,0.4830215753858441,0.6930987964248377,55.55555555555556,0.38472222222222224,0.6646464665730795,0.5000000099341074,1.0,0.6940860369919419,1.0637432114647818,60.0,0.6833333333333333,0.7999999821186066,0.7142857164144516,1.0,0.4633342400689815,0.7243152698674307,70.0,0.5833333333333333,0.8846153914928436,0.8125,1.0,0.333663034112104,0.5533962932901441,70.0,0.65,0.8846153914928436,0.8125,1.0,0.2012036682446432
10,0.5868166566061789,0.9035719509858434,53.333333333333336,0.625,0.0,0.0,0.0,0.6370445289986234,70.0,0.6785714285714286,0.46666666865348816,0.4375,0.5,0.6518005157405616,0.6924866039867763,54.54545454545454,0.41666666666666663,0.0,0.0,0.0,0.7004415844516766,0.7548451595768676,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.5908665573241236,0.8117116882448959,42.857142857142854,0.6,0.5,0.6666666865348816,0.4000000059604645,0.8010392783095523,0.5000277588298035,83.33333333333334,0.8888888888888888,0.800000011920929,1.0,0.6666666865348816,0.7768817350731341,0.6934395828050545,57.14285714285714,0.25,0.0,0.0,0.0,0.6929328757907027,0.6873437841378223,66.66666666666666,0.5833333333333333,0.0,0.0,0.0,0.681546742418736,1.0142489750924741,42.857142857142854,0.4166666666666667,0.6000000238418579,0.5,0.75,0.28202653561902924,0.8536295324686444,55.55555555555556,0.5625,0.0,0.0,0.0,0.6911442934383767,0.853007355266756,60.0,0.46875,0.4000000059604645,0.3333333432674408,0.5,0.7167973300122528,0.9769077163476867,60.0,0.6833333333333333,0.6190476417541504,1.0,0.45000000298023224,0.17413110640064655,0.7301634560754278,60.0,0.6785714285714286,0.29999998211860657,0.5,0.2142857164144516,0.26506961567651566
11,0.5515910983727873,0.7184318054956041,53.333333333333336,0.6333333333333333,0.1666666567325592,0.5,0.10000000149011612,0.6692046490619121,70.0,0.6166666666666667,0.8846153914928436,0.8125,1.0,0.5795591908822624,0.7241941896900425,45.45454545454545,0.5625,0.4761904776096344,0.4166666716337204,0.625,1.1455309311596193,0.7118157417681905,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.5628913030946395,0.6920234704556666,57.14285714285714,0.5,0.7272727489471436,0.6666666865348816,0.800000011920929,0.5966734069339023,0.48119946158335214,83.33333333333334,0.8888888888888888,0.800000011920929,1.0,0.6666666865348816,0.5040830217011109,0.7154054455809321,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.6938590594928371,0.6925257091836787,66.66666666666666,0.7083333333333333,0.3333333432674408,0.25,0.5,0.7117261979467511,0.7955900303957756,42.857142857142854,0.4166666666666667,0.5,0.5,0.5,1.3000793566056565,0.6299685257131095,66.66666666666666,0.85,0.35555556416511536,0.5555555621782938,0.3055555621782939,0.4908793445878432,0.4836579723068444,80.0,0.9375,0.761904776096344,0.75,0.875,0.6585129031967594,0.651987732497485,70.0,0.5,0.4000000059604645,0.5,0.3333333432674408,0.3271667472497204,0.7149428455257926,50.0,0.7166666666666667,0.5,1.0,0.3500000014901161,0.5399473547027321
12,0.5169800611433529,0.7374735387279806,53.333333333333336,0.5520833333333333,0.1666666716337204,0.25,0.125,0.5453819478878852,70.0,0.875,0.761904776096344,0.625,1.0,0.6428293934291637,0.6971321949123535,63.63636363636363,0.55,0.7333333492279053,0.5833333432674408,1.0,0.6414533815910511,0.9200285905799254,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.7794655948002368,0.8655722721222313,42.857142857142854,0.6,0.5,0.6666666865348816,0.4000000059604645,0.3410899578927898,0.7404823938861319,66.66666666666666,0.8888888888888888,0.5,1.0,0.3333333432674408,0.6479969803655846,0.6933028367841269,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.6932209737004879,0.5741275359611989,66.66666666666666,0.6166666666666667,0.0,0.0,0.0,0.5096728671564205,1.4377651821879678,28.57142857142857,0.16666666666666666,0.0,0.0,0.0,0.4210254387701635,0.589927702275254,61.111111111111114,0.8055555555555555,0.6904761791229248,0.6888888974984487,0.7222222288449606,0.7976915447653747,0.5601917466174348,70.0,0.90625,0.3333333432674408,0.5,0.25,0.7050880769398005,0.6734428153811115,70.0,0.75,0.444444477558136,0.5,0.4000000059604645,0.21447042385757692,0.4329052654046405,80.0,0.8333333333333333,0.9285714328289032,0.875,1.0,0.32127812970460023
13,0.6738856714697272,0.8191330796189316,53.333333333333336,0.5520833333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.5913552201112535,70.0,0.6785714285714286,0.46666666865348816,0.4375,0.5,0.4824521946321315,0.7273052381261955,36.36363636363637,0.53125,0.1428571343421936,0.1666666716337204,0.125,0.43466765256012413,0.7398551654440831,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.5250504804967572,1.3164016332059287,42.857142857142854,0.6,0.3333333134651184,1.0,0.20000000298023224,0.8254564754246445,0.4127271281322667,83.33333333333334,0.8888888888888888,0.800000011920929,1.0,0.6666666865348816,0.21928975886329602,0.6933232114496478,42.857142857142854,0.3333333333333333,0.0,0.0,0.0,0.695126086050471,0.5625495598605785,66.66666666666666,0.7166666666666667,0.0,0.0,0.0,0.9708483737971626,0.9561924844114552,42.857142857142854,0.4166666666666667,0.6000000238418579,0.5,0.75,0.09422238634659692,0.5302259709883657,55.55555555555556,0.7222222222222223,0.629629651705424,0.6666666666666666,0.600000003973643,0.7752485810299474,0.567997985767933,70.0,0.84375,0.8333333432674408,0.800000011920929,0.875,0.5279521419162467,0.87172697330165,50.0,0.6785714285714286,0.222222238779068,0.5,0.1428571492433548,0.5463230786043701,0.5473954474800389,70.0,0.6785714285714286,0.3636363744735718,0.5,0.2857142984867096,0.34017793597210627
14,0.617728375629205,0.7883511893446993,53.333333333333336,0.5833333333333333,0.3928571343421936,0.6666666716337204,0.2916666716337204,0.49276657777148286,70.0,0.65,0.8846153914928436,0.8125,1.0,0.4072027505805696,0.8851178510136645,54.54545454545454,0.45,0.0,0.0,0.0,0.6177769214336843,0.6585590369785217,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.5950119448170493,0.7389275936229762,71.42857142857143,0.6,0.8000000715255737,0.800000011920929,0.800000011920929,0.729142572762604,0.4794346529380695,83.33333333333334,0.8888888888888888,0.800000011920929,1.0,0.6666666865348816,0.06827526523496855,0.6917610756283497,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.8226803519661067,0.6298297485937695,66.66666666666666,0.625,0.0,0.0,0.0,0.5256833762320403,1.1511627312321555,42.857142857142854,0.4166666666666667,0.6000000238418579,0.5,0.75,0.08464375452114119,0.5660417045036016,61.111111111111114,0.7000000000000001,0.4126984079678853,0.4166666666666667,0.4222222367922465,0.45897018341245016,1.2363725598942774,60.0,0.65,0.4166666865348816,0.3571428656578064,0.5,0.34212309795348006,0.4673415325165252,70.0,0.8333333333333333,0.8636363744735718,0.9000000059604645,0.8333333432674408,0.14667769006133324,0.33688638268262766,90.0,0.7166666666666667,0.9545454680919647,0.9166666567325592,1.0,0.11460203094875981
15,0.6611229353525371,0.8928505661032263,40.0,0.5,0.4583333432674408,0.4000000134110451,0.5416666716337204,0.6089351536024517,70.0,0.5,0.761904776096344,0.625,1.0,0.3630890781517348,1.1386553135459392,45.45454545454545,0.7,0.6727272868156433,0.5208333432674408,1.0,0.29566388746540156,0.7364433669744105,57.14285714285714,0.5,0.0,0.0,0.0,0.5141236021910018,0.882757907465218,57.14285714285714,0.6,0.6666666865348816,0.75,0.6000000238418579,0.26095203526099653,0.43695019705901217,83.33333333333334,0.8888888888888888,0.800000011920929,1.0,0.6666666865348816,0.047715877242351164,0.691882905657315,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.6936752562922146,0.6271797836080003,66.66666666666666,0.5,0.0,0.0,0.0,0.47978848682550385,1.0827723111725067,42.857142857142854,0.5,0.6000000238418579,0.5,0.75,0.07478519894884181,0.5644324376914106,72.22222222222221,0.8333333333333334,0.7166666686534882,0.777777781089147,0.700000007947286,0.6454720985885143,0.9729846414339557,50.0,0.875,0.6333333551883698,0.5,0.875,0.42131180638481736,0.5764073824299036,60.0,0.65,0.75,0.8333333432674408,0.7000000029802322,1.2757716917133044,0.3417307607083908,70.0,0.9583333333333333,0.75,0.6666666567325592,0.9166666567325592,1.2063406995392567
16,0.5123327843389598,1.0113776185145569,46.666666666666664,0.6083333333333334,0.558441549539566,0.5208333432674408,0.75,0.48473533862242507,70.0,0.75,0.8846153914928436,0.8125,1.0,0.6880621165548343,0.9506267749423268,54.54545454545454,0.23333333333333334,0.0,0.0,0.0,0.37677498854800284,0.6866880450083982,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.6487589213615435,1.2857668685749368,42.857142857142854,0.5,0.3333333134651184,1.0,0.20000000298023224,0.38782194005028986,0.595640558304022,83.33333333333334,0.8888888888888888,0.800000011920929,1.0,0.6666666865348816,0.0005021659515584426,0.6870443951472719,57.14285714285714,0.5,0.0,0.0,0.0,0.6989467626363773,0.5949998876432311,66.66666666666666,0.6166666666666667,0.0,0.0,0.0,0.5213666698222876,1.207439863412502,42.857142857142854,0.5,0.3333333432674408,0.5,0.25,0.03197643457208359,0.5301242743999434,77.77777777777779,0.7888888888888889,0.75,0.777777781089147,0.8666666746139526,0.15781432362120795,0.7030025977065593,70.0,0.75,0.7083333432674408,0.800000011920929,0.75,0.6261734623595334,0.590863438519051,70.0,0.6166666666666667,0.8333333432674408,0.875,0.800000011920929,0.04907012003567707,0.44774921842587617,70.0,1.0,0.4000000059604645,0.5,0.3333333432674408,0.5877553997913992
17,0.6197318764521553,0.9127698400251099,40.0,0.7166666666666667,0.472222238779068,0.4761904925107956,0.7000000029802322,0.4529541808927789,70.0,0.75,0.8846153914928436,0.8125,1.0,0.9103101320895397,1.224475453250331,54.54545454545454,0.375,0.0,0.0,0.0,1.4653197884466047,1.0355261752154654,57.14285714285714,0.5,0.0,0.0,0.0,0.44255995335382026,0.8592929493454525,57.14285714285714,0.7,0.5714285969734192,1.0,0.4000000059604645,0.417111577182245,0.7294365851285883,83.33333333333334,0.8888888888888888,0.800000011920929,1.0,0.6666666865348816,0.012792716932402892,0.7560870698742203,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.27448277694950896,0.6368551116417474,66.66666666666666,0.5166666666666666,0.0,0.0,0.0,0.4492791696879947,1.418504185305131,42.857142857142854,0.3333333333333333,0.6000000238418579,0.5,0.75,0.22138077435775133,0.5293868742510546,72.22222222222221,1.0,0.7166666686534882,0.8666666746139526,0.75,0.3686165347144147,0.7304213083325927,70.0,1.0,0.4000000059604645,0.3333333432674408,0.5,0.20623079180586068,0.7709620766378463,60.0,0.6833333333333333,0.375,0.5,0.30000001192092896,0.03513265194965639,0.9474746060101807,60.0,1.0,0.3333333432674408,0.5,0.25,0.15737718981676257
18,0.3988036230348266,1.3773382242094803,60.0,0.6,0.20000000298023224,0.5,0.125,0.45916384552020445,70.0,0.75,0.8846153914928436,0.8125,1.0,0.09990252334920201,0.7790899867476587,45.45454545454545,0.53125,0.1666666716337204,0.25,0.125,0.3609019863702023,0.9291392378883677,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.5646948658070455,0.797825570187933,57.14285714285714,0.8,0.5714285969734192,1.0,0.4000000059604645,0.4341810361342024,0.8864037410406841,66.66666666666666,0.8888888888888888,0.5,1.0,0.3333333432674408,1.388250932064782,0.6323768579122477,57.14285714285714,0.75,0.0,0.0,0.0,0.4335465823222779,0.5967948769143374,66.66666666666666,0.55,0.0,0.0,0.0,0.5648606543670842,1.4353525603808588,42.857142857142854,0.3333333333333333,0.5,0.5,0.5,0.03305140963188613,0.8832400041123817,72.22222222222221,0.8833333333333333,0.4126984278361003,0.6666666666666666,0.3000000019868215,0.18326611719157615,0.9631088499899351,60.0,0.65,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.34302004388528534,1.1080440901884228,60.0,0.9583333333333333,0.75,1.0,0.6666666716337204,0.1666310003448242,0.4729987307838134,80.0,0.5,0.4545454680919647,0.5,0.4166666567325592,0.0557591919050599
