,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
9,0.773065834467985,0.6932913873933422,44.44444444444444,0.5166666666666666,0.7727272808551788,0.6875,1.0,0.7661378086940726,63.63636363636363,0.3333333333333333,0.7846153974533081,0.6458333432674408,1.0,0.7336982616347588,0.6939721241793483,54.54545454545454,0.5833333333333333,0.0,0.0,0.0,0.6492980184101219,0.7691105621808199,46.666666666666664,0.33333333333333337,0.0,0.0,0.0,0.6945326159611965,0.7501849654608322,50.0,0.6875,0.6666666865348816,0.5,1.0,0.4688213939053237,0.7277891777885928,50.0,0.5333333333333333,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.47913864503511877,0.6963907552317784,33.33333333333333,0.0,0.5,0.4000000059604645,0.6666666865348816,0.6902645815015089,0.5819985036194651,71.42857142857143,0.6,0.0,0.0,0.0,0.6582644310487517,0.6319937269499541,60.0,0.7666666666666666,0.0,0.0,0.0,0.6283975466658226,0.6216684752742369,63.1578947368421,0.8333333333333334,0.7070707281430563,0.5476190646489462,1.0,0.620011179485953,0.6961354227104444,10.0,0.75,0.0,0.0,0.0,0.6927351975043545,0.5082872681686745,80.0,0.9333333333333333,0.875,1.0,0.800000011920929,0.30849967241824705,0.5883455245807881,50.0,0.65,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.5626968503479786
10,0.8722269047715141,0.7039786555584449,44.44444444444444,0.55,0.7727272808551788,0.6875,1.0,0.6545496481118771,63.63636363636363,0.5833333333333333,0.7636363804340363,0.6666666865348816,0.9000000059604645,0.08659775091563822,0.6927270924001132,54.54545454545454,0.3333333333333333,0.0,0.0,0.0,0.6949124736521242,0.7140384950913752,40.0,0.2,0.0,0.0,0.0,0.6890224726816668,0.7005079948792157,50.0,0.75,0.3333333432674408,0.5,0.25,1.3748537264471332,1.0533078139474539,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,1.4843020560893774,0.730413138005177,50.0,0.1111111111111111,0.0,0.0,0.0,0.6923182421215915,0.6381809815788532,71.42857142857143,0.6,0.0,0.0,0.0,0.5641870402116966,0.630772841551323,60.0,0.7333333333333334,0.0,0.0,0.0,0.37749853962887797,0.682718205165888,52.63157894736842,0.9583333333333334,0.6888888875643412,0.5317460397879282,1.0,0.5446515125457568,0.5881164920770809,90.0,0.75,0.9666666686534882,0.9375,1.0,0.7318312914207233,1.437934742607506,60.0,0.8,0.7179487347602844,0.5625,1.0,0.17001792924975706,1.067963444923698,50.0,0.6833333333333333,0.38461539149284363,0.3125,0.5,0.7003351233945806
11,0.6914802901224011,0.6933957973283413,33.33333333333333,0.4375,0.27272725105285645,0.2142857164144516,0.375,0.863424329401936,45.45454545454545,0.8,0.1666666567325592,0.5,0.10000000149011612,0.566049816527919,0.7064435825747569,54.54545454545454,0.6166666666666667,0.0,0.0,0.0,0.6730414906478893,0.6932293517690096,40.0,0.4583333333333333,0.5555555820465088,0.45238097012043,0.7333333492279053,0.6923338014256396,0.6545632054591375,75.0,0.75,0.800000011920929,0.6666666865348816,1.0,0.5053714578004206,0.9351675138874818,37.5,0.2,0.5454545617103577,0.5,0.6000000238418579,0.3986153320932836,0.7004397525602114,33.33333333333333,0.0,0.5,0.4000000059604645,0.6666666865348816,0.6984100808590098,0.8662964326747948,71.42857142857143,0.7,0.0,0.0,0.0,0.21511614543986596,0.615211330512879,60.0,0.59375,0.0,0.0,0.0,0.486009344562181,0.6084551773344732,68.42105263157895,0.6777777777777777,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7130074771017406,0.6839998729801788,90.0,0.75,0.9666666686534882,0.9375,1.0,0.6904839527169413,0.4452759215398192,80.0,0.9,0.7878788113594055,0.6666666567325592,1.0,0.18357319835391633,0.5554197892822483,60.0,0.7166666666666667,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.38333956178065764
12,0.6755205373960109,0.6715105344876307,66.66666666666666,0.65625,0.375,0.375,0.375,0.7104133852899969,63.63636363636363,0.55,0.7846153974533081,0.6458333432674408,1.0,0.4305440426040456,0.8369132635154835,54.54545454545454,0.8333333333333333,0.0,0.0,0.0,0.40610721946562833,0.6921804781887311,53.333333333333336,0.625,0.6507936716079712,0.5178571492433548,1.0,0.692469443922528,0.7881693626619968,62.5,0.6875,0.7272727489471436,0.5714285969734192,1.0,0.8565494182588683,0.7035607393693716,62.5,0.26666666666666666,0.7692307829856873,0.625,1.0,0.417588529319031,0.6971324424849333,0.0,0.0,0.0,0.0,0.0,0.6898258156457722,1.4182658777955564,71.42857142857143,0.4,0.0,0.0,0.0,0.00298391407261711,0.6672330326027694,60.0,0.8,0.0,0.0,0.0,1.1788504668486095,0.6894543722561854,68.42105263157895,0.8111111111111112,0.6388888955116272,0.6666666666666666,0.700000007947286,0.6942877818252621,0.44782892461256474,90.0,0.75,0.9666666686534882,0.9375,1.0,0.6945994335616656,0.4454963646489575,80.0,0.71875,0.9000000059604645,0.8333333432674408,1.0,0.16944666753750426,0.5429783718304267,60.0,0.84375,0.6666666716337204,0.75,0.625,0.6758463183025905
13,0.6959992599361655,0.6935286410094449,44.44444444444444,0.53125,0.3333333432674408,0.25,0.5,0.555795392490166,54.54545454545454,0.55,0.6136363744735718,0.5833333432674408,0.6500000059604645,0.31973917320866546,0.7789336251813179,54.54545454545454,0.48333333333333334,0.0,0.0,0.0,0.8309242210232499,0.694619039470276,40.0,0.26666666666666666,0.3095238208770752,0.4166666716337204,0.2666666731238365,0.6930659529503976,0.8913202808681211,75.0,0.625,0.800000011920929,0.6666666865348816,1.0,0.31636997395105865,1.1649944852166896,12.5,0.2,0.222222238779068,0.25,0.20000000298023224,0.7135916635058598,0.6943952254619291,50.0,0.1111111111111111,0.6666666865348816,0.5,1.0,0.6881065519032747,0.6132042824021243,71.42857142857143,0.6,0.0,0.0,0.0,0.39215335022263914,0.6074011452630459,70.0,0.6875,0.3333333432674408,0.5,0.25,0.5375410132572236,0.6240765458268203,73.68421052631578,0.6833333333333332,0.4722222288449605,0.6666666666666666,0.36666667461395264,0.22184891512761198,0.6766466054669197,90.0,0.75,0.9666666686534882,0.9375,1.0,0.6944075409302939,0.4046946979810887,90.0,0.9666666666666667,0.9545454680919647,0.9166666567325592,1.0,0.10795016439229473,0.45977706757368697,80.0,0.6833333333333333,0.444444477558136,0.5,0.4000000059604645,0.3798869060596412
14,0.5903983504618624,0.8383733278639557,44.44444444444444,0.53125,0.3333333432674408,0.25,0.5,0.7317069859131952,72.72727272727273,0.9,0.8846153914928436,0.8125,1.0,0.46024796830583786,0.7725519216901824,63.63636363636363,0.625,0.5,0.5,0.5,0.532164492391751,0.694933764049262,33.33333333333333,0.21875,0.2857142686843872,0.3333333432674408,0.25,0.6910292038590146,0.7106753385898013,62.5,0.625,0.5714285373687744,0.6666666865348816,0.5,0.3269269943604042,1.796911649741659,62.5,0.26666666666666666,0.7692307829856873,0.625,1.0,0.5316386911229498,0.6965240907625189,50.0,0.0,0.0,0.0,0.0,0.6873690032272514,0.7830842922602278,71.42857142857143,0.6,0.0,0.0,0.0,0.24080796988800945,0.6437762568041108,70.0,0.71875,0.20000000298023224,0.5,0.125,0.4245367580632952,0.6417355297152862,63.1578947368421,0.9361111111111112,0.7757575710614523,0.6666666766007742,1.0,1.1011577956420397,0.38141571653988793,90.0,0.75,0.9666666686534882,0.9375,1.0,0.7854236972753428,2.2464380877279444,60.0,0.71875,0.8333333432674408,0.75,1.0,0.034766618906839866,0.818019619784978,60.0,0.90625,0.6969697177410126,0.5357142984867096,1.0,0.9292266728436349
15,0.5631314527185958,0.7135139375220316,44.44444444444444,0.46875,0.3333333432674408,0.25,0.5,0.5150354412949393,54.54545454545454,0.6666666666666666,0.7727272808551788,0.75,0.800000011920929,0.07915799310694276,0.8607546052739369,54.54545454545454,0.21875,0.0,0.0,0.0,0.4539971693522974,0.6938516683264917,40.0,0.4,0.472222238779068,0.5000000149011612,0.533333346247673,0.6898994684876381,1.2285524323956274,62.5,0.625,0.7272727489471436,0.5714285969734192,1.0,0.34120115494066877,1.2442586558518616,50.0,0.4,0.6666666865348816,0.5714285969734192,0.800000011920929,0.37016942853951457,0.7553684158942412,50.0,0.0,0.6666666865348816,0.5,1.0,0.6915333788126645,0.5270034896117256,71.42857142857143,0.8,0.0,0.0,0.0,0.5256595150806053,1.1450765208045568,60.0,0.6875,0.0,0.0,0.0,0.3610924967279238,0.47657193507908957,73.68421052631578,0.7444444444444445,0.6833333373069763,0.8666666746139526,0.6666666766007742,0.1440563438681069,0.6701380586557695,90.0,0.75,0.9666666686534882,0.9375,1.0,0.690995219833695,0.33017098868484623,80.0,0.75,0.761904776096344,1.0,0.625,0.025663487571006626,0.43860460364595005,80.0,0.9375,0.875,0.875,0.875,0.33256009172939405
16,0.6564247089524109,0.7019223301451356,44.44444444444444,0.5,0.3333333432674408,0.25,0.5,0.7348965402874709,72.72727272727273,0.9,0.7857142984867096,1.0,0.7000000029802322,0.6715212111247834,0.7668794876285348,54.54545454545454,0.7,0.0,0.0,0.0,0.6936711153439776,0.6949985901758969,40.0,0.25,0.309523805975914,0.4166666716337204,0.25,0.6898132235135357,0.9337707827998449,50.0,0.6875,0.0,0.0,0.0,0.20991465899221504,1.433593183823388,12.5,0.2,0.222222238779068,0.25,0.20000000298023224,0.563774705263981,0.6947078782877208,50.0,0.0,0.6666666865348816,0.5,1.0,0.7041410764351519,0.5579756071868817,71.42857142857143,0.7,0.0,0.0,0.0,0.40504149263031247,0.6789388002130895,60.0,0.7666666666666666,0.75,0.7000000029802322,0.8333333432674408,0.40573105783409175,0.6319441593145926,68.42105263157895,0.7777777777777778,0.4888888994852702,0.5,0.5555555621782938,0.6395487922995247,0.4606332525479613,90.0,0.75,0.9666666686534882,0.9375,1.0,0.6571854021487024,0.3578718265476019,80.0,0.9333333333333333,0.875,1.0,0.800000011920929,0.4446782873349646,0.6451857364541084,70.0,0.5,0.3333333432674408,0.5,0.25,0.30706047614227333
17,0.6189680627821439,0.7049681708475742,44.44444444444444,0.59375,0.3333333432674408,0.25,0.5,0.9834627641001181,63.63636363636363,0.9333333333333333,0.6190476417541504,1.0,0.45000000298023224,1.1862500072187359,1.3761982580108516,54.54545454545454,0.5625,0.0,0.0,0.0,0.17892134926273837,0.6927016805274562,53.333333333333336,0.4895833333333333,0.6969697177410126,0.5357142984867096,1.0,0.5656992516957201,0.8133228253770955,50.0,0.5625,0.3333333432674408,0.5,0.25,0.6331424564414905,1.3065128820594076,37.5,0.2,0.5454545617103577,0.5,0.6000000238418579,0.09776612264496032,0.8311291945877505,50.0,0.2222222222222222,0.6666666865348816,0.5,1.0,0.6851338084204773,0.4900844611041833,71.42857142857143,0.8,0.0,0.0,0.0,0.016026463621541417,1.061767807554712,60.0,0.59375,0.0,0.0,0.0,0.4746627566081225,0.7520853305488933,68.42105263157895,0.5555555555555556,0.4888888994852702,0.5833333333333334,0.4222222367922465,0.33773872995171533,0.6694687786442135,90.0,0.6785714285714286,0.9666666686534882,0.9375,1.0,0.6952287602136684,0.3634335429354491,80.0,1.0,0.875,1.0,0.800000011920929,0.5490789227372407,0.4902724234830286,80.0,1.0,0.444444477558136,0.4000000059604645,0.5,0.5732393079702853
18,0.07789047355512649,0.8855065756953224,44.44444444444444,0.5,0.3333333432674408,0.25,0.5,0.5044639603837955,72.72727272727273,0.9333333333333333,0.7857142984867096,1.0,0.7000000029802322,0.11688441231065616,0.8791329137855008,45.45454545454545,0.59375,0.5,0.5,0.5,0.6945189685041635,0.727289632180396,40.0,0.425,0.3095238208770752,0.4166666716337204,0.2666666731238365,0.5060455478680495,0.7797403522945526,50.0,0.5625,0.5,0.5,0.5,0.11879217313703046,2.1081846783585485,37.5,0.13333333333333333,0.5454545617103577,0.5,0.6000000238418579,0.41161284271349674,0.695156596679391,33.33333333333333,0.2222222222222222,0.0,0.0,0.0,0.6885628014301064,0.4588530416214494,71.42857142857143,0.8,0.0,0.0,0.0,0.36396129932695687,0.6578047404524786,70.0,0.625,0.5833333432674408,0.75,0.5,0.22591161793252035,0.6205023807897776,68.42105263157895,0.8444444444444444,0.4000000258286794,0.4333333373069763,0.3777777850627899,0.07181920502329385,0.5614872284143904,90.0,0.6785714285714286,0.9666666686534882,0.9375,1.0,0.6504200679382554,0.24422734548642816,80.0,0.75,0.4615384638309479,0.4285714328289032,0.5,0.10361853544537619,0.4538574776902057,80.0,0.90625,0.875,0.875,0.875,0.22812183193126132
