,Svip1,Svip1,Svip1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027
39,0.0010077013634524656,0.23284099465708005,60.0,0.10997517737022985,72.72727272727273,0.010369087198208556,0.10448389675827613,41.66666666666667,0.07126129537364712,0.08256399122963305,62.5,0.4335870948058123,0.11044138976420813,62.5,0.10879695879698434,0.1030369531841306,75.0,0.3268535566875547,0.2961565365126376,57.14285714285714,0.0011282382216941409,0.0717696099712051,71.42857142857143,0.02227935575511059,0.1868826796092917,75.0,0.004397228527252771,0.20749601382986282,33.33333333333333,0.008239512791468633,0.08418185292509343,73.68421052631578,0.06560468332976752,0.08908681576185273,60.0,0.4870081318806255,0.14551245006314353,80.0,0.0036608142406058435,0.09699959025417512,70.0,0.006249183646503497
40,0.0051782524630754195,0.2459466233896494,60.0,0.15257571937901696,72.72727272727273,0.034872590473362365,0.17246907778048212,41.66666666666667,0.8441397636098494,0.07515615340375387,68.75,0.1128938535798558,0.2434334344290236,50.0,0.086040512825566,0.0980956625292991,75.0,0.08835601802566578,0.30718425753867384,42.857142857142854,0.0020462721523442453,0.07898305697292896,71.42857142857143,0.04146602830643114,0.15280543892027348,75.0,0.0032408708989113797,0.26540800222294236,44.44444444444444,0.44319532069142237,0.17512069025061522,73.68421052631578,0.016453386010656035,0.08074925587197004,80.0,1.6010399574773022,0.11936100501078943,60.0,0.002069021052339512,0.13612076746885768,70.0,0.05597334617870701
41,0.0005954196939934891,0.2927240208324092,70.0,0.07278034329076459,72.72727272727273,0.009397784430963412,0.24120032271682998,50.0,1.5305461246453493,0.12346136528160312,56.25,0.7686942292126078,0.07860360386088543,62.5,0.039400005905027013,0.11165546703505949,75.0,0.11987587973560046,0.38596742909379383,71.42857142857143,0.0004625213663974147,0.15316828533405719,85.71428571428571,0.013410089525462856,0.1443811416842802,75.0,0.006092602593070422,0.25085181939638385,33.33333333333333,0.7649064161609278,0.3938234543478315,63.1578947368421,0.20650181625250472,0.03704679270060491,80.0,0.42197890381472836,0.14300159329279521,70.0,0.0002008917461639233,0.07590566081396984,80.0,0.002375532131134586
42,0.0005175185122044235,0.2575122109799216,60.0,0.1498667233740606,72.72727272727273,0.0010050367436920163,0.15355534450541983,41.66666666666667,0.3398273891777663,0.07065044355211725,75.0,0.13433344599296984,0.23413725528020385,50.0,0.479233013643876,0.11384778386950387,75.0,0.13016101591291623,0.32509438374597016,57.14285714285714,0.0006286599159678202,0.0962361816903563,71.42857142857143,0.0025027693197970506,0.1601626675505007,37.5,0.04581106016912043,0.2583053563929211,33.33333333333333,0.31446685662407886,0.08038172219030502,73.68421052631578,0.011664352435906295,0.05170634932294656,80.0,1.053057783032739,0.10996205752261683,60.0,0.002111583936321194,0.10057591550575751,70.0,0.0048738682271149275
43,1.0041537880076525,0.21371130591137288,60.0,0.08148037753434549,81.81818181818183,0.029143192123749665,0.1811621378166133,58.333333333333336,1.1546868495723028,0.0946967130117306,75.0,1.2576924303683914,0.0927024984504517,75.0,0.13155839064560765,0.1463124603926898,62.5,0.07837927323736466,0.3656976831574153,57.14285714285714,0.48590292530589163,0.11116665775951241,71.42857142857143,0.016331190177461367,0.20504927250023133,62.5,0.00254094628982661,0.2909834294522389,33.33333333333333,0.0210504796016601,0.26607325345133487,68.42105263157895,0.025948400053126496,0.04083828383582715,80.0,0.42150842620578255,0.1365691545465025,70.0,0.03464148418961115,0.07940539489588101,80.0,0.02386197550223409
44,0.0005876127396081428,0.1430635130973314,60.0,0.18364064321402881,72.72727272727273,0.45022630013997506,0.22610059734471688,50.0,0.11815292315516718,0.0745252047652353,62.5,0.6735717330990787,0.07474347831124775,62.5,0.1707406244792174,0.12822793286840906,75.0,0.06445112609283461,0.2551208604474223,42.857142857142854,0.0003811234387850563,0.09261389696851306,85.71428571428571,0.0063439680215656305,0.27769890250257623,37.5,0.0004638855852057197,0.22960766971048235,44.44444444444444,0.08585395127587352,0.18917311780227894,57.89473684210527,0.5148085932216503,0.05138226643791881,80.0,0.04285599297462164,0.11723421612036322,70.0,0.11779482743203094,0.12878298621107906,70.0,0.053447933240353684
45,0.004892579187517308,0.2434569365696982,60.0,0.1273834243693344,72.72727272727273,0.01910254686333033,0.1145220638549611,41.66666666666667,0.07745960598121035,0.07668508413802629,62.5,0.14552217718199167,0.23709788663222892,50.0,0.01770850319905165,0.14286442234892285,75.0,0.014283782084166622,0.3162438344852729,57.14285714285714,0.0002606448605587346,0.09560608956994003,85.71428571428571,0.012273699685695215,0.20279771541433125,75.0,0.019666428645338182,0.2351082523501296,44.44444444444444,0.9458845676144149,0.1161371999355763,52.63157894736842,0.015793725190191166,0.07006998139126144,80.0,0.17035045727782133,0.12044557084509713,60.0,0.010767084213388577,0.1284745262657089,70.0,0.31988760790223514
46,0.004022987187981681,0.19780889757842007,60.0,0.06737202520735686,72.72727272727273,0.1665073854008492,0.17888718734680012,58.333333333333336,0.02590860455349987,0.08857623285141623,75.0,0.5328362072455498,0.04938173551442449,62.5,0.016989690592450712,0.14099553204865645,62.5,0.0264174832680691,0.3565110772855186,42.857142857142854,0.007554186789025336,0.20941906385145573,71.42857142857143,0.0064048892003557775,0.1503903954824572,62.5,0.0007499738205577622,0.3158316886655188,55.55555555555556,0.00033176985489649294,0.11015462627911109,68.42105263157895,0.06691700948031455,0.038686672415051554,80.0,0.6652484391334771,0.14023303469947207,80.0,0.0023929266132029607,0.07150834825798837,70.0,0.0031184023079926905
47,0.0004759521173982599,0.28197485568223657,60.0,0.07057641493612163,81.81818181818183,0.03248890311548056,0.14033668605425095,41.66666666666667,0.02955606555282227,0.10188178066174455,75.0,0.46037134647378797,0.23236201947244262,62.5,0.016344470096727143,0.15954111070984503,62.5,0.1578889766936622,0.37945363050479414,57.14285714285714,0.0011405616012642016,0.2305262221931692,71.42857142857143,0.005242055878502026,0.17083841426257834,62.5,0.0004630680278860139,0.3194559182694212,44.44444444444444,0.4089363962341016,0.15147221694057678,68.42105263157895,0.007305781586132542,0.04408627512168771,80.0,0.18549490363521642,0.1549577017000557,80.0,0.00037642805309037655,0.07454970079119264,70.0,0.0003035180547729566
48,0.15471885961691176,0.3556976226198524,60.0,0.08949676987505956,72.72727272727273,0.0007287499003318632,0.22954081152346908,41.66666666666667,0.6914179138365829,0.12733768779040724,50.0,0.06182482396239857,0.10490845112006399,75.0,0.003361155584064811,0.13136478754740724,75.0,0.501506577369102,0.4011718216535719,71.42857142857143,0.0006872183977497677,0.11977379860073423,85.71428571428571,0.014150287040925925,0.16799866114044576,75.0,0.0001913759795667861,0.3081035032578458,44.44444444444444,0.056186454295641564,0.20391640408040382,68.42105263157895,0.029586713978569653,0.03963457326336646,80.0,0.04460042017295788,0.15555380996353718,80.0,0.0009894294825182894,0.07814645829262966,70.0,0.009141075035170707
49,0.005707312035330329,0.28778614074932496,60.0,0.07310025851157159,81.81818181818183,0.11081699968332342,0.16174085234264865,41.66666666666667,0.3965065817787892,0.11706327881469307,37.5,0.09537443196093937,0.10779426149270374,62.5,0.01902490435284763,0.1139116895108433,75.0,0.06462280964472723,0.3609936738242158,42.857142857142854,5.931173171682938e-05,0.09726936875623758,71.42857142857143,0.0037738446984087533,0.2883491464807728,62.5,0.0016024130036528285,0.36875593503393983,33.33333333333333,0.0012708768853788655,0.10366423419049312,73.68421052631578,0.004941409134495676,0.0743841105367485,60.0,0.2593916779742477,0.1408505601483341,80.0,0.014135584550196485,0.08304438167293829,70.0,0.001462870796602241
50,0.000977049143609675,0.3104068225207571,60.0,0.07479240897634211,81.81818181818183,0.0032455630115078237,0.180508745042025,41.66666666666667,0.016005362424355653,0.11887835900990157,75.0,0.10787546493323392,0.15819329091255468,62.5,0.016751141116392382,0.1749102099629292,75.0,0.10099999622121007,0.4457043363021692,71.42857142857143,0.00038751357240423656,0.08853563671109235,85.71428571428571,0.0007022024265664769,0.1880659055379995,75.0,0.0012777449209761566,0.41694889488619125,33.33333333333333,0.007830709630771007,0.34818176055568384,68.42105263157895,0.002991635292573393,0.05334923942231604,80.0,0.03591389275508119,0.2705117170175955,60.0,0.0015388274857782104,0.143965443571801,70.0,0.00038626997298260476
51,0.001002599046480225,0.24934034332614874,70.0,0.08190605083439684,81.81818181818183,0.0008858181142931561,0.14184152148127,41.66666666666667,0.018234372332152318,0.2341186126082043,56.25,0.1347453428512319,0.025960902817753706,87.5,0.09124836042932655,0.18389546439793597,75.0,0.07559635593094025,0.39158391740093496,71.42857142857143,0.003852076563726367,0.714700164354637,42.857142857142854,0.0714408277762384,0.3316143354744824,50.0,0.031797213070139684,0.34629948965494306,44.44444444444444,2.351149649012322,0.24854026229548878,63.1578947368421,0.007081763759389964,0.05856245242199511,60.0,0.008420389596328636,0.11533715367727074,60.0,0.00032050431652481113,0.08058127945331836,70.0,0.00017302608857023893
52,0.00044120529382720916,0.2505110816377726,60.0,0.08004206954653628,72.72727272727273,0.004142196488177568,0.14824225936808713,50.0,0.003821361126634792,0.1162143893555685,75.0,0.6490642249968048,0.19194173952667232,62.5,0.002348372669351865,0.161118277825555,62.5,0.07144852217369561,0.4210668642887233,42.857142857142854,0.0003816142702151554,0.08823243854446558,71.42857142857143,0.008252004031633332,0.2158040092158178,62.5,0.0007264604914496065,0.372538994640929,33.33333333333333,0.0023272703811116,0.26057283509939344,68.42105263157895,0.04336933395442173,0.07243072800087466,60.0,0.004377408921825418,0.14273638829708024,70.0,0.001612618616241408,0.08834391679319886,70.0,0.001959710731362501
53,6.748675997100407e-05,0.17991394279096712,60.0,0.09283691237748228,72.72727272727273,0.0029768359606762006,0.1640528601049703,50.0,0.00487592468492331,0.1081291653923408,75.0,0.11456183888999084,0.03920833888536413,87.5,0.0257409498232936,0.1515456765813256,62.5,0.008288185703897041,0.39663698048423524,42.857142857142854,0.0040910145059838785,0.10085775005424427,71.42857142857143,0.0004722761125876453,0.14869939043711308,75.0,0.0008986107369090567,0.32321703840061544,44.44444444444444,3.575226159433574e-05,0.2558710413324886,73.68421052631578,0.00946178385730647,0.06725199964924308,80.0,0.5858004113748578,0.14431907791712423,80.0,0.0006883479586309951,0.08823619970265323,70.0,0.0331312568870332
54,6.974658028061403e-05,0.3075284579892755,60.0,0.15194850631327025,72.72727272727273,0.003862985176813478,0.1430297538700887,58.333333333333336,0.005637808896415635,0.08829221270053667,75.0,0.1164114488592438,0.16991244771530867,62.5,0.004088149323550615,0.14289519106417325,62.5,0.05475323703446833,0.40925373484513433,42.857142857142854,0.0006450366465156158,0.10250536727734262,85.71428571428571,0.005386731077744331,0.19932112611094532,62.5,0.20594487226831548,0.29522842971340924,44.44444444444444,0.000204592192584315,0.1280846957414192,73.68421052631578,0.0002622640544350191,0.028944093067201214,90.0,0.004633850807366239,0.14091429474606698,60.0,0.0007120813719567532,0.10031838229867182,70.0,0.003318528782161573
55,0.0002482146645963297,0.33257235378837735,60.0,0.1386145967037151,72.72727272727273,0.000423064558257389,0.1636451495286483,41.66666666666667,0.006731134422855224,0.12837239113967197,75.0,0.07046271340998705,0.2501203972027881,62.5,0.1672549621962382,0.13287748639281044,75.0,0.030802922843143614,0.45105496810932694,57.14285714285714,0.00016170805673169266,0.0756299266119119,71.42857142857143,0.03210879500283692,0.2527176744607614,62.5,0.0013425330972600801,0.42238815334500934,33.33333333333333,0.001781407836593973,0.35448585989107273,68.42105263157895,0.001880220619534982,0.13526243710038827,50.0,0.02989385495925002,0.1539945408304724,80.0,7.29705869100552e-05,0.09179338744446605,70.0,0.00013377927988386215
56,4.066760584895981e-05,0.26640756463365806,60.0,0.13632260315696243,72.72727272727273,0.018131996614138172,0.15532338465521026,58.333333333333336,0.012220817984498566,0.11093803986038125,56.25,0.0858053189664588,0.03656162276498579,75.0,0.0028608516864522047,0.17275717083724676,62.5,0.006934384602718352,0.4335720598480668,57.14285714285714,0.00047590196029205034,0.06703489211628195,71.42857142857143,0.06972825476732195,0.23513306833880654,75.0,0.00025879948499591554,0.33233174714980507,33.33333333333333,0.010258279667591276,0.18654285786792071,73.68421052631578,0.0003938074717221148,0.0333573080014027,80.0,0.0020668055987589935,0.15481794280738176,80.0,0.008415262819819585,0.1064990958583015,70.0,6.528933017470135e-05
57,0.023307060323133927,0.27517309197045786,60.0,0.17445690727346533,72.72727272727273,0.0015562584090790615,0.16369823531823496,58.333333333333336,0.005553005270498547,0.11637923046859752,50.0,0.10423350648298536,0.12081304776167937,62.5,0.0018849846194298092,0.15098541758793196,75.0,0.07340748455106179,0.421000461353569,42.857142857142854,8.952886577451248e-05,0.12428230855205982,57.14285714285714,0.028177549633243416,0.215918815906823,50.0,0.0007981422959150112,0.3732508943846893,33.33333333333333,0.31940278880385325,0.1209968565884224,68.42105263157895,0.00039252362726974974,0.10700262470750406,80.0,0.017759282735197928,0.13178774455829967,60.0,6.354325461678694e-05,0.15442956974915978,70.0,5.098017516206694e-05
58,0.00013298153905510034,0.3499725316433935,60.0,0.09231669778938857,81.81818181818183,0.0055123094486495845,0.148118984196944,58.333333333333336,0.0071857284502579305,0.14021555273305847,68.75,0.1302424128019675,0.13673002277234642,62.5,0.012584953202874808,0.17650200608675481,62.5,0.010346996110185913,0.4844193288549718,71.42857142857143,0.0023862624604732096,0.09944567981479825,85.71428571428571,0.0005204801327944731,0.27181805186043456,62.5,0.0002472249065876716,0.4369085497907181,33.33333333333333,0.003477850649154672,0.20181046988315446,68.42105263157895,0.001568504279408882,0.2994946896039342,40.0,0.001525403014645392,0.22861942820423656,80.0,2.63108160249763e-05,0.0905102089766283,90.0,0.02726913853265568
59,0.00039461147830168424,0.24442444069257802,60.0,0.1510083767406456,72.72727272727273,0.001032938195393479,0.1709160948977748,33.33333333333333,0.004073238024554096,0.16378475316674698,50.0,0.2408576458345809,0.2045035722882934,62.5,0.0005260533800731544,0.13739682297002526,75.0,0.035712763619004766,0.3721380936533037,42.857142857142854,0.00016749298358790745,0.12780190902343677,85.71428571428571,0.0033989845326732365,0.24350002522190164,75.0,0.00014200829006844198,0.41606071421090113,33.33333333333333,0.061026495304864835,0.11536560030082302,68.42105263157895,0.0025195424184055078,0.035617989689088185,80.0,0.0794512249870811,0.1405484672054788,70.0,0.0006074241708871079,0.14990988411664524,70.0,0.004978069521217397
60,1.592537036554148e-05,0.1987635125220394,60.0,0.1849827411496029,72.72727272727273,0.002036512600130952,0.20165470773416072,33.33333333333333,0.013668330990827595,0.11216727327986126,75.0,0.04307531686842596,0.14057144358049903,62.5,0.007621393401699512,0.1571493988580664,62.5,0.0032986238943709056,0.3703469703880491,42.857142857142854,0.0004704545382886643,0.21268324356473373,71.42857142857143,0.013138334048447928,0.17854940504143765,62.5,0.0010732919122861738,0.36338680640996834,44.44444444444444,0.007096997071010723,0.11317111138450608,68.42105263157895,0.0003993093340809951,0.051576700564922064,80.0,0.08975527679357657,0.1498095108795447,60.0,0.021415147082383235,0.14611964787611303,70.0,0.043987501665573345
61,0.000996581157827485,0.3424458491829051,60.0,0.07918250179011042,81.81818181818183,0.05406055572798849,0.1942953677233998,41.66666666666667,0.00031634150942870694,0.1403639675564101,56.25,0.05481419314406423,0.0408692840590532,87.5,0.0023169793940404876,0.21539381010835681,75.0,0.002153007939605132,0.46214413688042394,57.14285714285714,5.6787823631454736e-05,0.12186974515315041,71.42857142857143,0.0006593928153233963,0.28807285267168586,62.5,0.0005108944701049711,0.416367415676608,33.33333333333333,0.00023996199876642413,0.3069589032683091,63.1578947368421,0.000435968962011562,0.10158683233570968,60.0,0.013748157870878585,0.25113073993113366,70.0,0.0002749366518771013,0.08656563320374339,90.0,2.4506079903138155e-05
62,8.988978781035362e-05,0.3395107954083078,60.0,0.08683943781271107,72.72727272727273,0.0006128771903217786,0.19371440080388191,50.0,0.0016654926567283698,0.2199226345305561,50.0,0.047666253833056255,0.06857017378327439,87.5,0.0008070506435205887,0.23339643968297025,75.0,0.008968965837080848,0.49976637022327386,71.42857142857143,6.032482089970307e-05,0.1458881650410977,85.71428571428571,0.0004894909430510906,0.2552317263498926,75.0,0.00020536339001631185,0.4101462087036604,44.44444444444444,0.00020410601720715162,0.45351876900932864,57.89473684210527,0.003584134769926139,0.16495971515027438,50.0,0.0011856626574525036,0.3690840745492479,60.0,1.5837621775956617e-05,0.1271244567662305,70.0,5.2478857055589294e-05
63,2.8899264837623937e-05,0.3514596842783606,60.0,0.07719428659512172,72.72727272727273,0.010368363146152757,0.21593814854872564,41.66666666666667,0.0006986009438201417,0.15715907842242538,75.0,0.44297213617165043,0.03216753672482765,87.5,0.005298213899063726,0.2782333502455241,75.0,0.02425934078682461,0.46413351526395596,57.14285714285714,0.00026091634478598235,0.14221712617423002,85.71428571428571,0.0009335186429845925,0.22278676699978486,62.5,0.008448780394918242,0.5209958860661136,33.33333333333333,1.598521225886809e-05,0.41432947807100035,68.42105263157895,0.012329381904160207,0.045022748313274616,80.0,0.002519758140934037,0.2725247242977081,70.0,9.020506936850152e-06,0.1205169078182651,70.0,0.004839803002468961
64,1.7015551160536572e-05,0.36916590781588887,60.0,0.1037116204152618,72.72727272727273,0.0006045860577284304,0.17631771237948157,50.0,0.0009549733836087222,0.23959043933401736,50.0,0.0610938589796904,0.0690296525918927,75.0,0.002517508123106633,0.16718610546963633,75.0,0.12111594166693367,0.44495232142487356,42.857142857142854,0.0005960643477519887,0.1302223381067882,85.71428571428571,0.0006578543831620263,0.3579733995323247,62.5,0.0003104154380972149,0.42490934199544067,33.33333333333333,0.00030912816169795135,0.2555497248274841,68.42105263157895,0.2975359063217789,0.02835986106242556,90.0,0.0002680540382085598,0.1592828830013749,60.0,4.17560809726229e-05,0.1478470234422931,70.0,4.81416786101685e-05
65,0.00017505411735893342,0.251613141618444,60.0,0.1325984235737391,63.63636363636363,0.007556229217552065,0.2986445180268424,41.66666666666667,0.011082422281373662,0.2180904227092504,50.0,0.002013577700631249,0.042915748219186235,87.5,0.0006524726727980869,0.19618848719951074,62.5,0.0011858559657623319,0.46909470067636877,28.57142857142857,0.00011804240992826227,0.13067230244512845,85.71428571428571,0.00022911330637927796,0.16325608189681529,62.5,0.03673524914402918,0.4322432059111548,33.33333333333333,0.0009992866912533717,0.38255226350325827,68.42105263157895,0.07737802737028036,0.04996994600068706,60.0,0.0025504289234257725,0.2126100948797398,60.0,0.0001814569698994663,0.13770422296482884,70.0,0.00587507872979658
66,2.0686016959044695e-05,0.3454462739439017,60.0,0.09389601175133216,72.72727272727273,0.0006855154432497198,0.2085381942374964,50.0,0.008369852591187566,0.14646878920660647,62.5,0.025695021234660262,0.1254379097858875,62.5,0.013926079789126885,0.17404490633105252,75.0,0.002598110454187618,0.440486777868816,42.857142857142854,0.38179698487231944,0.1405912702730349,71.42857142857143,0.0001759530160659115,0.3281567459916328,62.5,0.0013432049686615511,0.40523883673792316,33.33333333333333,0.0010328315554994857,0.5024304738956563,63.1578947368421,0.00038048687703458854,0.03179820961373027,80.0,0.002005141335826974,0.19498771121655536,60.0,6.630675193840543e-05,0.13945845465518655,70.0,0.00010327253190788147
67,0.00029652688911988376,0.36461047298418087,60.0,0.15555732370777603,72.72727272727273,0.0019466977078448375,0.22627816418101962,41.66666666666667,0.00032890437688700433,0.15940219681776283,75.0,0.009719195110740457,0.3853471199637828,50.0,0.04453880174265043,0.1780771990750356,75.0,0.0024357382413183757,0.472401000659786,57.14285714285714,0.005452411989198515,0.23575211247062663,71.42857142857143,0.18051655414825551,0.21861621591429264,62.5,8.630320814485421e-05,0.44074157093650135,33.33333333333333,0.00011328687327997111,0.13323057643786468,68.42105263157895,0.0012068306505435176,0.06324162378981454,80.0,0.003375729681537609,0.19886114258235074,60.0,1.8073214190503226e-05,0.16345775558185593,70.0,0.0002078591585119985
68,0.000160122290028798,0.3088227805057266,60.0,0.12018520084245533,72.72727272727273,0.0006118245193453029,0.1913772155748793,50.0,0.0002108822600697047,0.13964114546507933,56.25,0.007347573787127335,0.10485970274436096,62.5,0.003056449764151676,0.17520219450668406,75.0,0.00032461670755264376,0.45248900096948574,28.57142857142857,7.307628062622193e-05,0.16709617766546367,57.14285714285714,0.0005575971899593638,0.23304937360204722,62.5,0.00011228340805883765,0.4006091908612277,44.44444444444444,1.4009606228612844e-05,0.2440580050409521,68.42105263157895,0.0021710504075545516,0.029675838452343305,80.0,0.08857806841742404,0.18564915944719143,60.0,8.443988799229321e-06,0.16910207462263366,70.0,6.286562175118313e-05
69,9.374664995342796e-05,0.3336361736811419,60.0,0.16616692214437837,72.72727272727273,6.401603292526744e-05,0.21249316563448573,58.333333333333336,0.00023464013031532897,0.15400377963556708,75.0,0.08629698442983037,0.12546652978619977,62.5,0.0006034554551915335,0.18430445336005374,75.0,0.0010746817319812695,0.46277077340327466,42.857142857142854,0.0017867431275635985,0.16324536974017095,85.71428571428571,0.00024390329541506176,0.21661783259783024,62.5,0.0002542630109024165,0.41595464279805056,55.55555555555556,7.882961001330253e-05,0.40633706070686126,68.42105263157895,0.0004438235580676901,0.03934403194616893,80.0,0.002204812805156827,0.1957925266558025,60.0,1.7117647099852955e-05,0.1721302216871917,70.0,0.00022903620953364104
70,0.00010553169916921001,0.2892045473566029,60.0,0.13273769915414982,72.72727272727273,0.02589451591483123,0.2057799091417325,50.0,0.0005565441000050874,0.13198946616862184,75.0,0.26354821079665514,0.3215836245539982,50.0,0.00511524824223348,0.17405374544389007,75.0,0.0006536815713704805,0.5172482407887856,28.57142857142857,0.09609754748675005,0.21223804767858964,71.42857142857143,0.0002648802725926964,0.22406721017079692,62.5,2.244010955965373e-05,0.4149865875032038,33.33333333333333,1.890002867196283e-05,0.1315276801174132,52.63157894736842,4.338525583939812e-05,0.06394572844016047,80.0,0.0014267201235091671,0.20133126901004586,60.0,6.223866922270232e-05,0.18380631708044776,70.0,4.314243751505931e-06
71,5.379378327430423e-05,0.3077429425261143,60.0,0.14383493493072513,72.72727272727273,0.0020230851976733,0.22134852261193141,50.0,0.00034267027283425123,0.1486625914018206,75.0,0.002345429839247781,0.0752760906096234,62.5,0.0009641733337517972,0.197543278267995,62.5,0.0019371894651127976,0.561589226970564,28.57142857142857,0.00044400994782475454,0.12504866445688126,85.71428571428571,0.00019286282349348428,0.22128428635298444,62.5,0.00013150906790610305,0.44593714441524235,33.33333333333333,0.007006648059411075,0.31810732789715984,57.89473684210527,0.000726057439603819,0.052049276232642626,80.0,0.014941530190229304,0.21332675286965638,70.0,3.5052031608828645e-06,0.1283503293103457,70.0,6.881201456335077e-05
72,0.00011756033863225046,0.35822150409181347,60.0,0.1368727299593874,63.63636363636363,0.1629897316764728,0.1836024436626058,58.333333333333336,0.0007598207150295652,0.25918052912791434,50.0,0.005803725222287826,0.07605784253210365,87.5,9.37561000348907e-05,0.17866687326625866,62.5,0.0003003955797117278,0.5343329005296372,28.57142857142857,2.1752451598994295e-05,0.37221115166116586,57.14285714285714,0.00010761212690166051,0.5578978708865042,50.0,0.005826786869105396,0.49151654365646436,33.33333333333333,0.010703475206186456,0.410657231131577,57.89473684210527,0.00020779479955509983,0.20636637982923522,50.0,0.09502779405160433,0.2067524436988962,80.0,7.506159014702899e-06,0.16300640082754164,70.0,0.00013908302656038982
73,0.5075338847981328,0.4831969081959503,60.0,0.11476643526972197,81.81818181818183,0.009835720837046797,0.20810666919712517,41.66666666666667,0.0006520179097701541,0.1654836884411268,75.0,0.007328905161812836,0.08753766600201983,75.0,0.0006379194204609711,0.24011634871109108,62.5,0.015235761185950086,0.5280471517733605,57.14285714285714,0.00010789783891397868,0.12607152823009113,85.71428571428571,0.06728497660207812,0.3084504839249042,62.5,3.7023738456915714e-05,0.5427844770614348,33.33333333333333,4.3927380503007864e-07,0.4048274865711535,63.1578947368421,0.000700662367448325,0.08056106187295528,80.0,0.08593403686201544,0.36215928037109124,60.0,7.993007699037797e-05,0.11491563794957868,80.0,1.001938653490196
74,0.0006598559536679944,0.33421258171826906,60.0,0.14553934289871312,72.72727272727273,0.0004175156935821603,0.21669955143490893,41.66666666666667,0.002803025292668602,0.15660188147393347,75.0,0.026155262270362932,0.07122515480194863,62.5,0.00954503448265123,0.17474344673052797,75.0,0.001501890693443319,0.48307945825784376,57.14285714285714,6.304921083775707e-05,0.04512733885117224,85.71428571428571,0.8681369413210711,0.48439261977603915,50.0,0.0003448516834712645,0.5492643872566445,33.33333333333333,0.000117083882191331,0.26185380004457504,63.1578947368421,0.0014580665524852258,0.07015679761111114,80.0,0.09164578642291416,0.22107403185168134,80.0,3.245779720849528e-05,0.09822842931566773,80.0,0.0007193359765894711
75,0.00015364763371131232,0.29922481964153624,60.0,0.17762545297274024,72.72727272727273,0.0024663847657768207,0.2281072090007599,41.66666666666667,0.00030606382993113665,0.1348411895420032,75.0,0.0015505298810545342,0.11148928167040158,62.5,0.06041593024193129,0.18958340932377502,75.0,0.5279054948018942,0.4513792175101,42.857142857142854,0.00019813219720262454,0.15434482540293312,85.71428571428571,0.007891712725106729,0.18726345728589494,62.5,8.425202279388223e-05,0.384173866362971,55.55555555555556,4.513923757579254e-05,0.4256743568608478,68.42105263157895,0.00012644928536329104,0.034862537787166026,90.0,0.0891676956483628,0.18887298885955076,80.0,0.00010729993548456534,0.1761348896598769,70.0,0.014876677941185574
76,4.511919072385756e-05,0.288980324299637,60.0,0.14812586894728094,72.72727272727273,0.00023169844206333238,0.2299910709487124,41.66666666666667,0.00113741225826543,0.12625792174223618,68.75,0.08293379669385398,0.25267161745753036,50.0,0.0008715157554775506,0.1753565444730383,75.0,0.05050609293838131,0.5009655369369376,28.57142857142857,0.0008685625983739698,0.20678083367717975,71.42857142857143,0.05299172202927191,0.15560786383115116,62.5,3.926329754253781e-05,0.448127720369074,33.33333333333333,0.0010953897422162704,0.1359451497449488,68.42105263157895,0.0001703031445957673,0.10392568964592042,80.0,0.08870889150214173,0.20531472100202666,70.0,0.0005641880702994698,0.19791252277615362,70.0,3.6655389244417935e-05
77,1.761588025746611e-05,0.3087136418113314,60.0,0.1735350741992985,72.72727272727273,0.00040810365600144234,0.20629262730513587,50.0,0.0003561425870497313,0.135137869206161,68.75,0.0016074758316337655,0.24530224679668267,62.5,0.00028866863898954087,0.18451767027029536,75.0,0.25529020805525926,0.5601025241467952,28.57142857142857,0.0005288391461010745,0.06899146289409723,71.42857142857143,0.00025299885324099646,0.1828300276700509,75.0,0.0007405703310501732,0.48533032256940584,33.33333333333333,0.0005821499775460585,0.24161406595896776,63.1578947368421,7.444294771567287e-05,0.05824370643039691,80.0,0.0008606840818504371,0.2032629247936515,60.0,0.00039237292783546253,0.16171981790266296,70.0,0.00038595823010466687
78,0.0004340665503104141,0.300568600134667,60.0,0.0777129723100776,81.81818181818183,0.0002758002678865182,0.22620049053196598,41.66666666666667,0.0010391409599096488,0.14488843304501675,62.5,0.0010686942441507543,0.058623199999591334,62.5,0.00012937376313905464,0.2324540673479288,75.0,0.007513057508296004,0.5182331283587758,42.857142857142854,7.186440261694153e-06,0.11678695871960838,71.42857142857143,0.0003365586310291016,0.19783904709293434,75.0,9.96494821289372e-05,0.46014719034087265,33.33333333333333,0.0010868168884489648,0.33709414426652434,63.1578947368421,0.0013215883568574772,0.055978231229302,80.0,0.03248725503429545,0.24545398696219806,70.0,7.840519196469272e-05,0.08262230771921605,90.0,0.000313882356235934
