,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
39,0.01233023469963319,2.553286299417727,55.55555555555556,0.71875,0.8333333432674408,0.75,1.0,1.9780802844859218,63.63636363636363,0.8333333333333333,0.7846153974533081,0.6458333432674408,1.0,0.4353291417423845,6.333801086809593,45.45454545454545,0.41666666666666663,0.38461539149284363,0.3125,0.5,0.012687992605092355,1.042423159339779,56.25,0.6,0.619047611951828,0.5357142984867096,0.7333333492279053,0.10781374306802763,0.6979586782823213,62.5,0.875,0.4000000059604645,1.0,0.25,0.12521439979379265,0.6984219383194672,62.5,0.9333333333333333,0.7692307829856873,0.625,1.0,0.35487780805883057,2.6781044279541306,66.66666666666666,0.7777777777777778,0.75,0.6000000238418579,1.0,6.459885737667848e-05,0.2979666568250754,71.42857142857143,0.9,0.5,0.5,0.5,0.05335760724760969,2.9154242614733206,50.0,0.34375,0.1428571343421936,0.1666666716337204,0.125,0.001134361951306535,3.676338042361087,42.10526315789473,0.8541666666666666,0.5707070628801981,0.420634925365448,0.9166666666666666,0.22575309040928873,3.5980730315506917,40.0,0.28125,0.6060605943202972,0.4642857164144516,0.875,1.4151741359537224,0.2882322726126009,80.0,0.75,0.4615384638309479,0.4285714328289032,0.5,0.1279428480876015,1.3012337479195106,80.0,0.71875,0.9000000059604645,0.8333333432674408,1.0,0.000991317486667529
40,0.012945173508036525,1.0695199746935726,55.55555555555556,0.65,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.8157548688255761,72.72727272727273,0.6833333333333333,0.7333333790302277,0.9000000059604645,0.6500000059604645,0.01848953538253947,1.8688647768984514,54.54545454545454,0.5166666666666666,0.5000000149011612,0.6666666716337204,0.4166666716337204,0.0014992736633245099,1.1698708887393572,50.0,0.65625,0.5064935088157654,0.45238097012043,0.625,0.1596927242853781,0.7930809143661719,62.5,0.6875,0.5714285373687744,0.6666666865348816,0.5,0.021629635346178823,0.3998360067460864,75.0,0.9333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.4864296834433132,0.891271892425061,83.33333333333334,0.8888888888888888,0.8571428656578064,0.75,1.0,5.037371117028382e-05,0.761941095632993,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.14036183942055694,3.1968373044793705,40.0,0.1,0.3333333432674408,0.25,0.5,0.0015186307837052524,1.4802733157446692,84.21052631578947,0.8888888888888888,0.7851852178573608,0.8333333333333334,0.8222222328186035,0.0004629962835709337,3.281196849001012,50.0,0.65625,0.1666666716337204,0.25,0.125,0.006121448174917544,0.009805694142796808,100.0,1.0,1.0,1.0,1.0,0.0005039845962329688,0.9568957957487143,80.0,0.7083333333333333,0.4615384638309479,0.4285714328289032,0.5,0.0010490246289824932
41,0.0009597237293689971,1.8991841515974939,55.55555555555556,0.625,0.8333333432674408,0.75,1.0,1.5546029236267978,72.72727272727273,0.8,0.7857142984867096,1.0,0.7000000029802322,0.0015324653966966942,2.2016766416970848,54.54545454545454,0.78125,0.1666666716337204,0.25,0.125,0.001291463123741106,1.5498340646374702,56.25,0.65625,0.36666667461395264,0.75,0.25,0.07772508379603109,1.2211263735938096,62.5,0.6875,0.4000000059604645,1.0,0.25,0.004544458013701682,0.4415379034338181,75.0,0.9333333333333333,0.8000000715255737,0.800000011920929,0.800000011920929,0.6365472132052096,0.518552476553916,66.66666666666666,1.0,0.5,1.0,0.3333333432674408,9.52370415038179e-05,1.4662013723415421,71.42857142857143,0.9,0.0,0.0,0.0,0.1449661978355848,3.6922170167249746,50.0,0.7,0.0,0.0,0.0,0.0004143076332962113,6.171764254968687,52.63157894736842,0.85,0.0,0.0,0.0,1.3424200984873634e-09,3.0576137902366844,50.0,0.5625,0.5,0.5,0.5,0.005415336209737177,4.466716960981815,50.0,0.75,0.1428571492433548,0.5,0.0833333358168602,0.0011249280656869722,1.821917924937678,70.0,1.0,0.7500000298023224,0.6071428656578064,1.0,0.18991822941170017
42,0.0015146103651520022,1.2691928149860345,66.66666666666666,0.55,0.3333333432674408,0.375,0.30000001192092896,0.9568839750076051,54.54545454545454,0.7666666666666666,0.7727272808551788,0.75,0.800000011920929,0.006995843540944032,1.8414875154093033,63.63636363636363,0.45,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.000400710256025137,0.9317015278677223,68.75,0.6666666666666666,0.7023809552192688,0.6071428656578064,0.8333333432674408,0.17229511366639655,0.821667022625064,62.5,0.875,0.4000000059604645,1.0,0.25,0.010648205867965206,0.4734752716014612,75.0,0.9333333333333333,0.8000000715255737,0.800000011920929,0.800000011920929,0.39269982350664023,0.7917797759105022,83.33333333333334,0.8888888888888888,0.8571428656578064,0.75,1.0,2.6693925153541852e-05,1.5039988347987185,42.857142857142854,0.8,0.5,0.3333333432674408,1.0,0.07127198539083038,3.058058937970242,60.0,0.5,0.1666666716337204,0.25,0.125,0.0003556046126456496,2.001191043479703,73.68421052631578,0.7999999999999999,0.8030303120613098,0.7444444398085276,0.8888888955116272,0.015277658029609278,2.3782891749069894,40.0,0.625,0.4761904776096344,0.4166666716337204,0.625,0.2431424161866546,0.09932386242290442,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,0.0005803630897711022,0.8255616259606043,80.0,0.9666666666666667,0.7777778208255768,0.75,0.9000000059604645,0.39288113144947845
43,0.004140291575768882,1.3844645679816152,55.55555555555556,0.65,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.9711837033217321,63.63636363636363,0.53125,0.75,0.75,0.75,1.0193531887261188e-05,1.7785413862810977,63.63636363636363,0.6875,0.75,0.75,0.75,0.0037440612184300435,1.3570010755620063,56.25,0.7666666666666666,0.6222222745418549,0.5666666775941849,0.7333333492279053,0.09069108844472086,0.7781228696873852,62.5,0.75,0.4000000059604645,1.0,0.25,0.10218136557744838,0.36708984275829554,87.5,0.9333333333333333,0.9090909361839294,0.8333333134651184,1.0,0.2594086313739257,1.123557235050241,83.33333333333334,0.8888888888888888,0.8571428656578064,0.75,1.0,0.0010912858567110886,0.5230089859469579,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.002451635025580655,3.0162879716933886,50.0,0.46875,0.1666666716337204,0.25,0.125,0.0005338366440315698,1.5565921257788558,89.47368421052632,0.6458333333333334,0.6190476218859354,0.6666666666666666,0.5833333333333334,0.0006743382210153565,2.880184963207926,40.0,0.41666666666666663,0.4761904776096344,0.625,0.4166666716337204,0.03038148662544414,0.02307160748957634,100.0,1.0,1.0,1.0,1.0,0.018254104665510956,1.0223862143056475,80.0,0.75,0.9000000059604645,0.8333333432674408,1.0,0.0003619225209529577
44,0.00019874293718545317,1.346485361996471,66.66666666666666,0.53125,0.7857142686843872,0.8333333432674408,0.75,1.4871951406609634,54.54545454545454,0.75,0.6346153914928436,0.5625,0.75,1.1236588440796109e-05,3.565518644684241,54.54545454545454,0.41666666666666663,0.699999988079071,0.5476190596818924,1.0,0.0015190985372894221,1.2343121461912223,62.5,0.625,0.6043956130743027,0.5285714343190193,0.75,0.908580195916651,1.584881789954695,50.0,0.75,0.0,0.0,0.0,0.00043227193874337315,0.36942142356605717,75.0,0.9333333333333333,0.8000000715255737,0.800000011920929,0.800000011920929,0.6605264039999194,0.7649176828003782,83.33333333333334,0.8888888888888888,0.8571428656578064,0.75,1.0,0.0008841757711272113,0.5364101715083848,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.0505525721125654,2.8966104629380016,60.0,0.2,0.20000000298023224,0.25,0.1666666716337204,0.000575188894069596,1.9364584379950731,73.68421052631578,0.9333333333333332,0.7979798118273417,0.7222222288449606,0.9333333373069763,3.69597933229192,3.022396512860234,50.0,0.21875,0.1666666716337204,0.25,0.125,0.008358139738460942,0.013188438582360656,100.0,1.0,1.0,1.0,1.0,0.0004457337192237945,0.8660088472017076,80.0,0.75,0.7777778208255768,0.9000000059604645,0.75,0.19810121197618538
45,6.420466161734974e-05,1.2916775491006587,66.66666666666666,0.55,0.3636363744735718,0.3333333432674408,0.4000000059604645,1.6952993146975992,54.54545454545454,0.8666666666666667,0.7333333492279053,0.6190476417541504,0.9000000059604645,5.443447708418952e-05,1.7692745745929832,54.54545454545454,0.6875,0.722222238779068,0.7000000029802322,0.75,0.006592636447557703,1.6438388824978547,62.5,0.75,0.7171717286109924,0.6142857223749161,0.875,0.4497249541183872,1.02392618532547,62.5,0.5625,0.6666666865348816,0.6000000238418579,0.75,0.003861712293483945,0.35746564704218164,75.0,0.9333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.5164490839614303,1.9852500108944577,66.66666666666666,0.7777777777777778,0.75,0.6000000238418579,1.0,6.66568813958959e-05,0.5168646975040143,71.42857142857143,0.9,0.5,0.5,0.5,0.14160187715994355,3.0900548063062603,40.0,0.23333333333333334,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.0005374636054567957,1.8032926855946456,89.47368421052632,0.9166666666666666,0.9333333373069763,1.0,0.8888888955116272,1.3559558777613893e-05,2.986546553325952,30.0,0.45,0.125,0.1666666716337204,0.10000000149011612,0.0015438862672303726,0.013996029959865607,100.0,1.0,1.0,1.0,1.0,0.0002736295427753751,0.9182673953565326,80.0,0.9333333333333333,0.9166666865348816,0.8571428656578064,1.0,0.00034609610002762545
46,0.00022793011817367426,1.2163821843009879,77.77777777777779,0.5625,0.875,0.875,0.875,1.6071460598871967,54.54545454545454,0.7166666666666667,0.6346153914928436,0.5625,0.75,0.19266734669418062,2.3245180475050367,45.45454545454545,0.5625,0.5,0.4166666716337204,0.75,0.0006681378405426055,1.1987989453327876,62.5,0.6666666666666667,0.6703296601772308,0.5625,0.8333333432674408,0.5645387951635921,0.8621023760593953,50.0,0.625,0.5,0.5,0.5,0.0033871286457985077,0.38747848047488465,87.5,0.9333333333333333,0.9090909361839294,0.8333333134651184,1.0,0.31608862730962384,1.3096983797934507,83.33333333333334,0.8888888888888888,0.8571428656578064,0.75,1.0,7.415988829186148e-06,0.7706047615037018,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.01853567811211603,3.3323345752695714,50.0,0.2,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.00028579025176033346,1.6296762353485754,89.47368421052632,0.9166666666666666,0.841269850730896,1.0,0.75,0.0002735085815654265,2.964563557024039,50.0,0.5166666666666666,0.3333333432674408,0.375,0.30000001192092896,0.007134817204777105,0.011971590908659372,100.0,0.75,1.0,1.0,1.0,0.00022448854024190322,1.0770132193345787,80.0,0.9666666666666667,0.9166666865348816,0.8571428656578064,1.0,0.00048092457941560206
47,0.0003559865702324862,1.8863917820585625,55.55555555555556,0.5625,0.20000000298023224,0.5,0.125,1.0564172865237447,72.72727272727273,0.9,0.7333333790302277,0.9000000059604645,0.6500000059604645,0.00032419428471496594,2.12874765809146,54.54545454545454,0.7333333333333334,0.5000000149011612,0.6666666716337204,0.4166666716337204,0.0007296725399264612,1.291225227531703,56.25,0.65625,0.6222222447395325,0.533333346247673,0.75,0.09078829191896393,1.4275388148716606,62.5,0.6875,0.4000000059604645,1.0,0.25,0.03893172717702277,0.354061225508166,75.0,0.9333333333333333,0.8000000715255737,0.800000011920929,0.800000011920929,0.5667078706207824,1.1748637383996803,83.33333333333334,0.8888888888888888,0.8571428656578064,0.75,1.0,0.00026941576336002765,1.677565437003398,57.14285714285714,0.8,0.5714285969734192,0.4000000059604645,1.0,0.0019041465466079618,3.3982337861802066,50.0,0.34375,0.1428571343421936,0.1666666716337204,0.125,0.0020378468080780913,1.7265224276388405,89.47368421052632,0.9166666666666666,0.8888888955116272,1.0,0.8333333333333334,0.0007602541272923317,2.7696325501616075,50.0,0.45,0.6428571343421936,0.625,0.6666666716337204,0.0045626692807660225,0.013680523451244642,100.0,1.0,1.0,1.0,1.0,0.0007967941976011627,0.9797207029138033,80.0,0.6875,0.9000000059604645,0.8333333432674408,1.0,0.003007147870289943
48,5.237742842621741e-06,1.3321167149248965,77.77777777777779,0.5833333333333333,0.40000003576278687,0.4000000059604645,0.4000000059604645,1.2283739341116662,72.72727272727273,0.75,0.4545454680919647,0.4166666567325592,0.5,0.038600608806359224,3.603519017635986,63.63636363636363,0.6166666666666667,0.25,0.5,0.1666666716337204,0.00516723427475986,1.758008201765259,62.5,0.625,0.6703296601772308,0.5571428686380386,0.9166666567325592,0.01999497506514862,1.1094724619535046,50.0,0.5625,0.3333333432674408,0.5,0.25,0.0020493336913206426,0.5797729438771161,75.0,0.9333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.2979529084602455,3.4744670192349285,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,0.0002408754792613216,0.5430914807970836,85.71428571428571,0.9,0.800000011920929,0.6666666865348816,1.0,0.0020800087114868403,3.328981120234561,60.0,0.46875,0.20000000298023224,0.5,0.125,0.000289130715968736,1.5660537502721923,89.47368421052632,0.875,0.8888888955116272,1.0,0.8333333333333334,0.0024289835089712254,2.697225358577316,50.0,0.55,0.3333333432674408,0.25,0.5,0.11053152419721309,0.015443003232769245,100.0,0.75,1.0,1.0,1.0,0.00044885701078304816,0.9591149573900413,80.0,0.6875,0.9000000059604645,0.8333333432674408,1.0,0.00017000381512561426
49,0.28241435257857395,2.7665568938627865,44.44444444444444,0.65,0.0,0.0,0.0,2.45733375212119,54.54545454545454,0.5625,0.7727272510528564,0.7142857164144516,0.875,0.00028139321496227027,2.740007323842173,45.45454545454545,0.48333333333333334,0.1428571492433548,0.25,0.10000000149011612,0.000404616968691512,2.529022828379253,62.5,0.75,0.6837607026100159,0.571428582072258,1.0,0.09536162681929547,1.444590384784601,50.0,0.5625,0.3333333432674408,0.5,0.25,0.0009353448194201608,1.2149507659071739,62.5,0.8666666666666667,0.7692307829856873,0.625,1.0,0.06635319073164049,5.030529259685565,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,3.0810406341775716e-05,0.3833598979396552,71.42857142857143,0.9,0.5,0.5,0.5,0.00010993225413496911,3.6298401307131685,30.0,0.4375,0.125,0.125,0.125,0.00039713189834520807,3.451988482925826,63.1578947368421,0.9166666666666666,0.6666666666666666,0.5555555522441864,0.9444444378217062,6.778849411980801e-05,4.006997111173372,40.0,0.40625,0.3333333432674408,0.25,0.5,0.021506144389648624,1.5123996723568194,70.0,0.75,0.4615384638309479,0.4285714328289032,0.5,0.0006328214709016673,1.8133802900986808,80.0,1.0,0.9166666865348816,0.8571428656578064,1.0,0.05382148944801365
50,0.00014199535174307205,1.5709540234671833,66.66666666666666,0.5625,0.8333333432674408,0.800000011920929,0.875,1.0924202680953448,81.81818181818183,0.8666666666666667,0.9000000357627869,0.9000000059604645,0.9000000059604645,0.052594355471805805,1.914938120409994,54.54545454545454,0.3125,0.25,0.25,0.25,0.0044262542990043405,1.0473112542359386,62.5,0.7083333333333333,0.550000011920929,0.625,0.5,0.5917980704024652,1.1013749319694048,50.0,0.625,0.5,0.5,0.5,0.0034508557592395376,0.3578214659256189,75.0,0.9333333333333333,0.8333333730697632,0.7142857313156128,1.0,0.36180123977838397,2.3515813958283442,66.66666666666666,0.8888888888888888,0.75,0.6000000238418579,1.0,6.336066094010952e-07,2.7870678748590145,28.57142857142857,0.8,0.444444477558136,0.2857142984867096,1.0,0.0039054820842815774,3.9587779813945843,30.0,0.16666666666666666,0.125,0.10000000149011612,0.1666666716337204,0.0006442064901427172,2.4939050818490265,68.42105263157895,0.9166666666666666,0.7777777910232544,0.700000007947286,0.9166666666666666,8.411137746286012e-05,2.999292039346231,40.0,0.5625,0.625,0.625,0.625,0.00032041926111034093,1.4847054166996958,80.0,1.0,0.7878788113594055,0.6666666567325592,1.0,0.003054349218522265,0.9046611156467396,80.0,0.9333333333333333,0.9166666865348816,0.8571428656578064,1.0,0.0002260139534375572
51,0.7157974626435318,1.5777947243812243,66.66666666666666,0.65625,0.3333333432674408,0.5,0.25,1.1585264418730503,81.81818181818183,0.71875,0.8444444835186005,0.9000000059604645,0.8333333432674408,1.8809310711576976,2.734555725814895,63.63636363636363,0.40625,0.4285714328289032,0.5,0.375,0.014617670240280678,1.3025919433433408,56.25,0.6333333333333333,0.5833333432674408,0.5750000029802322,0.6333333551883698,0.030342546883960254,1.5609594590706535,62.5,0.625,0.4000000059604645,1.0,0.25,0.0003008747593578476,0.5558544538321373,87.5,0.8,0.888888955116272,1.0,0.800000011920929,0.5504087436902049,1.2555950319687967,83.33333333333334,0.8888888888888888,0.8571428656578064,0.75,1.0,2.2326101580343593e-06,1.4189503686748606,71.42857142857143,0.8,0.6666666865348816,0.5,1.0,2.2672913451151557,3.5322595694371612,50.0,0.53125,0.1666666716337204,0.25,0.125,0.00033144747962866,1.8529698790129694,78.94736842105263,0.9111111111111111,0.8222222328186035,0.8055555621782938,0.8666666746139526,0.0003623215217014258,2.666143900170938,50.0,0.45,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0019126011990185882,0.6989939687805266,80.0,0.75,0.9000000059604645,0.8333333432674408,1.0,0.011780036661881233,1.7017309134008847,80.0,0.9666666666666667,0.9166666865348816,0.8571428656578064,1.0,0.001484232017037777
52,0.0007765669659740748,1.328591098776525,66.66666666666666,0.5625,0.7857142686843872,0.8333333432674408,0.75,1.2527972679694124,63.63636363636363,0.9166666666666667,0.6666666567325592,0.5833333283662796,0.9166666567325592,0.0013632745027214244,2.027793187032133,63.63636363636363,0.40625,0.4285714328289032,0.5,0.375,0.0021778441729040183,2.0978917581317935,56.25,0.71875,0.6636363863945007,0.5357142984867096,0.875,0.015822479621816758,1.5364950004864077,62.5,0.5625,0.4000000059604645,1.0,0.25,0.0028628600090504297,0.5800824855992388,87.5,0.8,0.888888955116272,1.0,0.800000011920929,0.40977169850726186,2.532555864988099,66.66666666666666,0.7777777777777778,0.75,0.6000000238418579,1.0,0.014765053937407869,0.5127681736754008,71.42857142857143,0.9,0.5,0.5,0.5,0.00028464525459085397,3.8871883534479275,50.0,0.2,0.0,0.0,0.0,0.0005059947891653227,2.4645985384027993,73.68421052631578,0.7277777777777779,0.5252525409062704,0.47777777910232544,0.5833333333333334,6.351098184909513e-06,2.941898064306989,60.0,0.48333333333333334,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.0005730143242952965,0.010621564295034552,100.0,0.75,1.0,1.0,1.0,9.796777552136949e-05,1.0348116841403292,80.0,0.75,0.9000000059604645,0.8333333432674408,1.0,0.0965888941440809
53,0.007613074945009833,1.2806655258150759,66.66666666666666,0.53125,0.8333333432674408,0.800000011920929,0.875,2.3280283921471354,54.54545454545454,0.8333333333333333,0.7333333492279053,0.6190476417541504,0.9000000059604645,1.340716005068378e-05,2.4304162141928756,54.54545454545454,0.34375,0.3333333432674408,0.30000001192092896,0.375,0.00036422128479431874,1.9876143948383902,56.25,0.71875,0.6636363863945007,0.5357142984867096,0.875,0.006948488820326029,0.761718087127044,50.0,0.625,0.5,0.5,0.5,0.0013125915927037922,0.33451252365135803,75.0,0.8666666666666667,0.8000000715255737,0.800000011920929,0.800000011920929,1.3138157984600574,2.457933611528253,66.66666666666666,0.7777777777777778,0.75,0.6000000238418579,1.0,1.777606683087942e-06,1.3076080536772265,71.42857142857143,0.8,0.6666666865348816,0.5,1.0,0.0012491526302378755,3.7789206281947294,40.0,0.4375,0.1428571343421936,0.1666666716337204,0.125,0.00020517633395513574,3.5137247653959283,63.1578947368421,0.6777777777777777,0.4523809552192688,0.38333333532015484,0.5555555621782938,2.9225769016376873e-05,2.7060667803424194,50.0,0.75,0.5833333432674408,0.5,0.75,0.002105608412373066,0.9300439039047852,80.0,1.0,0.9166666865348816,0.8571428656578064,1.0,0.0001951060503573055,0.8819749798727168,80.0,0.9333333333333333,0.9166666865348816,0.8571428656578064,1.0,0.0010108442166462846
54,9.894668492053883e-05,1.4793426610742326,66.66666666666666,0.5625,0.7857142686843872,0.8333333432674408,0.75,1.399626228097573,63.63636363636363,0.59375,0.800000011920929,0.75,0.875,0.0011648836257809618,2.153065684754726,63.63636363636363,0.36666666666666664,0.375,0.30000001192092896,0.5,8.311167755785444e-05,1.634138139930141,62.5,0.75,0.6969697177410126,0.5857143104076385,0.875,0.10770877174445932,1.0596821076966865,62.5,0.5625,0.4000000059604645,1.0,0.25,0.0007161790593666108,0.42297919166763903,87.5,0.8,0.888888955116272,1.0,0.800000011920929,0.3387546420430755,1.4336336581215308,83.33333333333334,0.8888888888888888,0.8571428656578064,0.75,1.0,8.166240023476085e-06,1.4868626583526172,71.42857142857143,0.8,0.6666666865348816,0.5,1.0,0.006236222529309835,3.5694216234345895,30.0,0.40625,0.125,0.125,0.125,0.007014036584755541,2.2812098821435582,73.68421052631578,0.8333333333333334,0.7666666706403097,0.777777781089147,0.8888888955116272,0.011564950772762247,2.6971287035383944,50.0,0.41666666666666663,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.0011226643072692504,0.14220976390104817,90.0,1.0,0.8333333432674408,0.75,1.0,7.991047009197588e-05,0.8299935722806465,80.0,0.6666666666666667,0.4285714328289032,0.375,0.5,0.004709941114374418
55,1.1499244900325769e-05,1.4511199815487583,66.66666666666666,0.65625,0.375,0.375,0.375,2.4729540427709917,54.54545454545454,0.6833333333333333,0.6346153914928436,0.5625,0.75,0.009254555997335311,2.559621264081492,54.54545454545454,0.78125,0.5357142686843872,0.5000000149011612,0.75,0.00014220270822691027,2.14966103110469,56.25,0.6875,0.6666666865348816,0.550000011920929,0.875,0.05005893142165983,1.1084542372109576,50.0,0.5625,0.3333333432674408,0.5,0.25,0.0013840250579140903,0.4304874659251052,75.0,0.8666666666666667,0.8333333730697632,0.7142857313156128,1.0,0.6184890137612726,2.440487951913062,66.66666666666666,0.8888888888888888,0.75,0.6000000238418579,1.0,6.148646520126977e-07,0.8034305489753573,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.004057569970303498,3.8008717606827447,30.0,0.5666666666666667,0.5,0.5,0.5,0.00019552588932776204,3.2189898355950093,68.42105263157895,0.7444444444444445,0.723809560139974,0.622222234805425,0.9333333373069763,0.00015299382857496746,3.4347018862033574,50.0,0.75,0.6333333551883698,0.5,0.875,0.02262692643354412,0.8643731785597385,80.0,1.0,0.7878788113594055,0.6666666567325592,1.0,0.0005194800810659499,1.6956458623239883,80.0,0.75,0.4615384638309479,0.4285714328289032,0.5,7.017170898514872e-05
56,0.0004974566551537304,1.387811050540472,77.77777777777779,0.55,0.40000003576278687,0.4000000059604645,0.4000000059604645,1.330797313628809,72.72727272727273,0.7166666666666667,0.7333333790302277,0.9000000059604645,0.6500000059604645,0.012448671746227475,2.635594218378553,63.63636363636363,0.5833333333333333,0.5833333432674408,0.5833333432674408,0.5833333432674408,0.00022524696264339075,2.4739623533517676,56.25,0.6875,0.6636363863945007,0.5357142984867096,0.875,0.4265682524550936,1.6094709911597325,62.5,0.75,0.4000000059604645,1.0,0.25,0.0006268507152005046,0.8042271681439914,75.0,0.9333333333333333,0.75,1.0,0.6000000238418579,0.31853891560581904,1.0314920496911972,83.33333333333334,0.8888888888888888,0.8571428656578064,0.75,1.0,1.3238450719146254e-06,0.5884614666231968,71.42857142857143,0.9,0.5,0.5,0.5,0.0044260307483570275,3.625747994660312,50.0,0.40625,0.0,0.0,0.0,0.008898366003272136,2.0611939050493806,89.47368421052632,0.888888888888889,0.8962963223457336,1.0,0.8222222328186035,0.0005354519886408855,2.8637890237952983,40.0,0.6875,0.222222238779068,0.20000000298023224,0.25,0.0018379377242704626,0.8053027765218967,70.0,0.75,0.3333333432674408,0.5,0.25,0.00022454218216334479,0.7660967606249083,80.0,0.9333333333333333,0.9000000357627869,0.9000000059604645,0.9000000059604645,0.0005502289412969945
57,4.35641749493486e-05,1.7868487814458445,55.55555555555556,0.53125,0.6666666716337204,0.75,0.625,2.144307819073151,72.72727272727273,0.4583333333333333,0.4000000059604645,0.5,0.3333333432674408,3.526920575903755e-07,2.325514126119449,63.63636363636363,0.46875,0.3333333432674408,0.30000001192092896,0.375,0.0009292191740529858,1.5253462588079092,50.0,0.65625,0.4285714030265808,0.5000000149011612,0.375,1.508359369822443,2.7272334901243007,50.0,0.75,0.0,0.0,0.0,0.0003887834947533578,0.6644078609887231,75.0,0.8,0.75,1.0,0.6000000238418579,0.3876066345419802,2.038107851624677,66.66666666666666,1.0,0.5,1.0,0.3333333432674408,2.2075991004274273e-05,1.3446141473134936,71.42857142857143,0.8,0.6666666865348816,0.5,1.0,0.010178582437429213,4.307970959543915,50.0,0.40625,0.0,0.0,0.0,4.3893448139706814e-06,2.8945533325636257,73.68421052631578,0.7277777777777779,0.38333333532015484,0.6666666666666666,0.2833333412806193,1.1768837240867444e-06,2.9186947637444023,40.0,0.35,0.3333333432674408,0.5,0.25,1.0741797071215633,0.13269233967296395,100.0,1.0,1.0,1.0,1.0,0.00020855202484229373,1.0703792192932833,80.0,0.9666666666666667,0.7878788113594055,0.6666666567325592,1.0,1.1790564652347915e-05
58,0.014196298919477242,1.8297869228004617,55.55555555555556,0.5833333333333333,0.3333333432674408,0.2857142984867096,0.4000000059604645,1.1055435726493297,72.72727272727273,0.8333333333333333,0.8000000417232513,0.7333333492279053,0.9000000059604645,0.003483639218181416,2.433217245009098,54.54545454545454,0.46875,0.5833333432674408,0.5,0.75,0.0010090133361851435,1.43219790778224,56.25,0.65625,0.45000000298023224,0.75,0.375,2.940082048687073,0.806420207324702,62.5,0.8125,0.4000000059604645,1.0,0.25,0.0006499256116602995,0.9171438598325211,62.5,0.8,0.5714285969734192,1.0,0.4000000059604645,0.4594633255171107,0.3872929256070505,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,1.5743271595031662e-06,0.7412903645904955,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.06990213275100689,3.8058692420810445,50.0,0.2,0.20000000298023224,0.25,0.1666666716337204,0.001312171601536986,2.1791370127071223,89.47368421052632,0.8125,0.841269850730896,1.0,0.75,0.0010110655415552763,3.190721685697322,50.0,0.25,0.1666666716337204,0.25,0.125,0.001266473221269714,0.10620941316151722,100.0,1.0,1.0,1.0,1.0,0.003100306358571385,0.9638730729776401,80.0,0.6875,0.9000000059604645,0.8333333432674408,1.0,9.392480927680925e-05
