,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,NYU,NYU,NYU,NYU,NYU,NYU,NYU,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
19,43.88082492509273,14.422183866149952,0.0,0.0,0.0,0.0,0.0,0.7285328782031587,0.0,0.0,0.0,0.0,0.0,6.83054512114052,1.8403134646893706,0.0,0.0,0.0,0.0,0.0,7.447937375794098,1.3337783168377046,0.0,0.0,0.0,0.0,0.0,2.415050713073028,0.7618725612096032,0.0,0.0,0.0,0.0,0.0,1.9268710893091796,4.924347226260017,0.0,0.0,0.0,0.0,0.0,4.960266562389927,7.439875309031722,0.0,0.0,0.0,0.0,0.0,121.98886184484932,10.18009859154983,0.0,0.0,0.0,0.0,0.0,5.408978356561019,11.460112598252937,0.0,0.0,0.0,0.0,0.0,30.18985441678889,16.86232468010454,0.0,0.0,0.0,0.0,0.0,18.931557669498194,14.253856173259539,0.0,0.0,0.0,0.0,0.0,23.325424868180875,7.143103628109758,0.0,0.0,0.0,0.0,0.0,23.360766516696785,15.484688107588715,0.0,0.0,0.0,0.0,0.0,52.37322773766775,13.396317390754191,0.0,0.0,0.0,0.0,0.0,68.10372571971456,8.433734459637279,0.0,0.0,0.0,0.0,0.0,21.42271402700236,9.925693609976651,0.0,0.0,0.0,0.0,0.0,73.3857728047107,14.937631545678245,0.0,0.0,0.0,0.0,0.0,99.36270361800602
20,34.48231862126098,5.797549505432845,0.0,0.0,0.0,0.0,0.0,0.40738196150038686,0.0,0.0,0.0,0.0,0.0,0.44359113106891895,1.310593563308565,0.0,0.0,0.0,0.0,0.0,3.8362916252436596,0.9648362040087913,0.0,0.0,0.0,0.0,0.0,4.698280953325253,0.5238513446772736,0.0,0.0,0.0,0.0,0.0,0.9694081482569252,5.654137462382298,0.0,0.0,0.0,0.0,0.0,5.556613855207613,9.292790839939386,0.0,0.0,0.0,0.0,0.0,0.9500651793806264,12.163065938310963,0.0,0.0,0.0,0.0,0.0,6.9355536147270485,10.482800176382204,0.0,0.0,0.0,0.0,0.0,20.462215505600206,10.150233169381067,0.0,0.0,0.0,0.0,0.0,37.289213560340166,7.517675499179576,0.0,0.0,0.0,0.0,0.0,4.154517416209749,10.455269507402399,0.0,0.0,0.0,0.0,0.0,6.796136674020214,10.027235361944825,0.0,0.0,0.0,0.0,0.0,16.143666183423804,7.315054998245469,0.0,0.0,0.0,0.0,0.0,31.817443065886117,8.027143331294376,0.0,0.0,0.0,0.0,0.0,26.91074165137707,7.654463843946823,0.0,0.0,0.0,0.0,0.0,46.02062096022819,5.548187998125808,0.0,0.0,0.0,0.0,0.0,16.455008219147697
21,4.569837489965617,5.488758436356384,0.0,0.0,0.0,0.0,0.0,0.6391226742071315,0.0,0.0,0.0,0.0,0.0,0.7661046947427749,1.4721595034212314,0.0,0.0,0.0,0.0,0.0,0.7431958761247265,1.107517849205758,0.0,0.0,0.0,0.0,0.0,12.02987869479067,2.028538322508088,0.0,0.0,0.0,0.0,0.0,6.346638663033134,7.990765715281642,0.0,0.0,0.0,0.0,0.0,33.82946624116228,14.155019970971258,0.0,0.0,0.0,0.0,0.0,86.73316793222341,8.850532415395508,0.0,0.0,0.0,0.0,0.0,0.21630618628775128,10.808657949754883,0.0,0.0,0.0,0.0,0.0,12.793935482930625,12.397293898946122,0.0,0.0,0.0,0.0,0.0,22.491252375094223,10.909426455342162,0.0,0.0,0.0,0.0,0.0,18.448197340133554,2.98802393406425,0.0,0.0,0.0,0.0,0.0,25.18637399476375,12.387076089200646,0.0,0.0,0.0,0.0,0.0,27.187441913998644,7.030342319272586,0.0,0.0,0.0,0.0,0.0,74.61979387740976,17.634610405712795,0.0,0.0,0.0,0.0,0.0,58.68622818516447,12.381104078218067,0.0,0.0,0.0,0.0,0.0,27.152657902726958,3.490687419022322,0.0,0.0,0.0,0.0,0.0,31.537772075384694
22,12.579846913461523,8.698991110378483,0.0,0.0,0.0,0.0,0.0,0.44053436150704867,0.0,0.0,0.0,0.0,0.0,4.653716208708862,1.742437703053331,0.0,0.0,0.0,0.0,0.0,1.8075638841516493,1.5632916470889742,0.0,0.0,0.0,0.0,0.0,5.134193352000553,0.47672868244376926,0.0,0.0,0.0,0.0,0.0,5.564489501554546,6.587716329641631,0.0,0.0,0.0,0.0,0.0,2.5429722054704333,8.645112200525642,0.0,0.0,0.0,0.0,0.0,30.60366223508854,11.098119567937202,0.0,0.0,0.0,0.0,0.0,21.516527071842066,12.786196495868456,0.0,0.0,0.0,0.0,0.0,10.371273566522053,12.748319196479404,0.0,0.0,0.0,0.0,0.0,26.367776894945276,6.817693648156733,0.0,0.0,0.0,0.0,0.0,24.86100204478523,17.29699492097237,0.0,0.0,0.0,0.0,0.0,7.9435909333875365,17.11524872440656,0.0,0.0,0.0,0.0,0.0,17.02300957740281,13.53008472407314,0.0,0.0,0.0,0.0,0.0,21.35124988685864,8.375393211775487,0.0,0.0,0.0,0.0,0.0,105.73423707652003,9.076536328314116,0.0,0.0,0.0,0.0,0.0,88.5178178849269,16.98710719399449,0.0,0.0,0.0,0.0,0.0,14.663743236667345
23,58.522227398957014,8.856998867292463,0.0,0.0,0.0,0.0,0.0,0.6257404202576236,0.0,0.0,0.0,0.0,0.0,0.7955238843206534,0.20785141245400937,0.0,0.0,0.0,0.0,0.0,0.4455648740280676,1.2038222065281907,0.0,0.0,0.0,0.0,0.0,3.86400069617496,0.6822708791083106,0.0,0.0,0.0,0.0,0.0,2.1186211411528713,4.974892543032227,0.0,0.0,0.0,0.0,0.0,12.873351022773571,7.690287311146951,0.0,0.0,0.0,0.0,0.0,9.752341851809678,12.671474149347747,0.0,0.0,0.0,0.0,0.0,73.26006175359548,10.484810532783852,0.0,0.0,0.0,0.0,0.0,24.43183453790216,20.053888065588563,0.0,0.0,0.0,0.0,0.0,50.44016754613441,8.315189884561425,0.0,0.0,0.0,0.0,0.0,15.771571429069931,4.107555103307607,0.0,0.0,0.0,0.0,0.0,7.8508381034021895,9.94136059663573,0.0,0.0,0.0,0.0,0.0,12.543816989410706,10.090848247186843,0.0,0.0,0.0,0.0,0.0,54.765438540618874,5.428317550722094,0.0,0.0,0.0,0.0,0.0,57.5094090003883,18.153777489039083,0.0,0.0,0.0,0.0,0.0,11.33701108809664,6.324007012907309,0.0,0.0,0.0,0.0,0.0,3.005240090544438
24,9.503965854958118,5.091153677066637,0.0,0.0,0.0,0.0,0.0,0.5135996759495307,0.0,0.0,0.0,0.0,0.0,0.46097138771513607,0.27838463295851806,0.0,0.0,0.0,0.0,0.0,1.1744451752468974,2.0524738075972437,0.0,0.0,0.0,0.0,0.0,0.7022339238156301,0.8300788360308735,0.0,0.0,0.0,0.0,0.0,3.2382617346555524,5.654275534128668,0.0,0.0,0.0,0.0,0.0,8.439444628503225,8.922721698081151,0.0,0.0,0.0,0.0,0.0,4.160824126535731,10.500425486608632,0.0,0.0,0.0,0.0,0.0,2.6336729176706246,11.234729842859128,0.0,0.0,0.0,0.0,0.0,46.18312096249873,12.116508554468059,0.0,0.0,0.0,0.0,0.0,35.9336994980954,8.009800279984095,0.0,0.0,0.0,0.0,0.0,16.525814426594742,3.0335778450631334,0.0,0.0,0.0,0.0,0.0,12.085932990681208,11.203963993218325,0.0,0.0,0.0,0.0,0.0,23.15564269424968,15.594784625261454,0.0,0.0,0.0,0.0,0.0,41.823494677225526,7.194274815011293,0.0,0.0,0.0,0.0,0.0,18.557002970006444,9.38329003766972,0.0,0.0,0.0,0.0,0.0,65.78672191952099,4.927332262684803,0.0,0.0,0.0,0.0,0.0,8.134239488402471
25,25.102295259220934,3.979864677685155,0.0,0.0,0.0,0.0,0.0,3.465772495952552,0.0,0.0,0.0,0.0,0.0,5.627703617618625,0.46541908660101716,0.0,0.0,0.0,0.0,0.0,0.5661433445146238,1.2729236487946396,0.0,0.0,0.0,0.0,0.0,1.9184604494934292,0.9515583402837542,0.0,0.0,0.0,0.0,0.0,1.4283150990044695,5.607173660392515,0.0,0.0,0.0,0.0,0.0,9.714417174155239,6.940589043641116,0.0,0.0,0.0,0.0,0.0,59.99970195791257,8.08646381733512,0.0,0.0,0.0,0.0,0.0,63.26408866975315,13.850958922965068,0.0,0.0,0.0,0.0,0.0,126.0415836954713,20.9203902618396,0.0,0.0,0.0,0.0,0.0,33.11340330164734,8.42302977064151,0.0,0.0,0.0,0.0,0.0,8.70300468608953,2.067948127947492,0.0,0.0,0.0,0.0,0.0,0.5514729126466354,25.738271069236703,0.0,0.0,0.0,0.0,0.0,13.299774307134491,6.074437660129011,0.0,0.0,0.0,0.0,0.0,52.74848894164607,22.524077236024333,0.0,0.0,0.0,0.0,0.0,21.58608553829772,9.193050963567432,0.0,0.0,0.0,0.0,0.0,56.93385282060418,14.176707160070892,0.0,0.0,0.0,0.0,0.0,17.235911108611198
26,2.0133996492985444,12.318315284228227,0.0,0.0,0.0,0.0,0.0,0.9498662670193089,0.0,0.0,0.0,0.0,0.0,2.049410471785193,0.3242091950001825,0.0,0.0,0.0,0.0,0.0,1.3980487245143995,1.1988821509082852,0.0,0.0,0.0,0.0,0.0,14.922226416975741,0.7176783852146857,0.0,0.0,0.0,0.0,0.0,1.5528330610603618,6.200083926707766,0.0,0.0,0.0,0.0,0.0,13.485426385816407,9.340123492101707,0.0,0.0,0.0,0.0,0.0,13.349466773035465,7.776598943716078,0.0,0.0,0.0,0.0,0.0,0.554145606971553,11.000854969640788,0.0,0.0,0.0,0.0,0.0,1.7905279352170378,11.489994390959806,0.0,0.0,0.0,0.0,0.0,13.524338022175897,13.63950650035745,0.0,0.0,0.0,0.0,0.0,65.05891542019805,4.587213734085612,0.0,0.0,0.0,0.0,0.0,3.880913489001035,14.838342332889104,0.0,0.0,0.0,0.0,0.0,15.578911844065006,5.610349356912525,0.0,0.0,0.0,0.0,0.0,31.6025496103845,10.070693560407594,0.0,0.0,0.0,0.0,0.0,59.04671171040101,10.954981705827063,0.0,0.0,0.0,0.0,0.0,54.59137562914181,2.6989409371959727,0.0,0.0,0.0,0.0,0.0,9.293132811291347
27,0.3819803787297399,13.079874450031573,0.0,0.0,0.0,0.0,0.0,0.5579487423160923,0.0,0.0,0.0,0.0,0.0,0.6789236004830261,0.7146236961090678,0.0,0.0,0.0,0.0,0.0,3.4265611742438082,1.2684574514001155,0.0,0.0,0.0,0.0,0.0,3.744436896618955,0.6383012597956533,0.0,0.0,0.0,0.0,0.0,1.3252546562857408,6.034598789303284,0.0,0.0,0.0,0.0,0.0,18.986713657860452,8.49636040463514,0.0,0.0,0.0,0.0,0.0,1.4063634719209068,9.311072188803385,0.0,0.0,0.0,0.0,0.0,10.406871758372436,13.237403773400375,0.0,0.0,0.0,0.0,0.0,33.48173636910591,11.088674294706896,0.0,0.0,0.0,0.0,0.0,18.992093870113298,7.558320332803416,0.0,0.0,0.0,0.0,0.0,4.108781051435889,2.133309829940961,0.0,0.0,0.0,0.0,0.0,1.742349850396245,10.508285426839633,0.0,0.0,0.0,0.0,0.0,3.4898931392108294,8.257312638484033,0.0,0.0,0.0,0.0,0.0,24.73499246669359,30.35655365422711,0.0,0.0,0.0,0.0,0.0,11.994165953353587,12.98041079331777,0.0,0.0,0.0,0.0,0.0,25.601195793388825,5.272539439377726,0.0,0.0,0.0,0.0,0.0,11.398260832017565
28,577.9717417794981,70.67047105584675,0.0,0.0,0.0,0.0,0.0,2.8875580195286963,0.0,0.0,0.0,0.0,0.0,15.10255723315023,0.9519794117840235,0.0,0.0,0.0,0.0,0.0,8.752743298297833,12.133702400015732,0.0,0.0,0.0,0.0,0.0,154.60227461751566,0.8450767274968457,0.0,0.0,0.0,0.0,0.0,0.6313088604603145,15.594514089328811,0.0,0.0,0.0,0.0,0.0,129.88353672358699,10.385728206179667,0.0,0.0,0.0,0.0,0.0,0.7437136999081774,12.160676221693238,0.0,0.0,0.0,0.0,0.0,15.515101097426884,23.18259095842327,0.0,0.0,0.0,0.0,0.0,147.2086270611609,19.975899811016784,0.0,0.0,0.0,0.0,0.0,367.355244832296,10.411608244012106,0.0,0.0,0.0,0.0,0.0,48.887511008887856,10.326690279709368,0.0,0.0,0.0,0.0,0.0,1.662971927241142,84.47287261919081,0.0,0.0,0.0,0.0,0.0,648.4624208022782,22.388944898849786,0.0,0.0,0.0,0.0,0.0,14.21210155493728,41.660669141891695,0.0,0.0,0.0,0.0,0.0,74.92103239470723,5.8644041166658365,0.0,0.0,0.0,0.0,0.0,136.40592797528916,48.75152764356102,0.0,0.0,0.0,0.0,0.0,13.71793839913084
29,10.171343379057559,5.767537270763015,0.0,0.0,0.0,0.0,0.0,0.5460421359137743,0.0,0.0,0.0,0.0,0.0,5.568378364710163,3.3447568593399826,0.0,0.0,0.0,0.0,0.0,2.6742517534192585,1.8386276295123243,0.0,0.0,0.0,0.0,0.0,1.7125334377601622,1.2639971148951834,0.0,0.0,0.0,0.0,0.0,32.14017992342489,12.203715289212438,0.0,0.0,0.0,0.0,0.0,6.77162207227141,7.909417793804604,0.0,0.0,0.0,0.0,0.0,5.713071133406424,13.25149223506862,0.0,0.0,0.0,0.0,0.0,127.71689388630925,11.510290552855016,0.0,0.0,0.0,0.0,0.0,13.211337654324192,11.18524822527542,0.0,0.0,0.0,0.0,0.0,11.814513481582077,5.675022425227691,0.0,0.0,0.0,0.0,0.0,4.030008771422917,1.8536523230589463,0.0,0.0,0.0,0.0,0.0,1.929488209610113,9.618868175208297,0.0,0.0,0.0,0.0,0.0,7.868139881280091,15.761294772569665,0.0,0.0,0.0,0.0,0.0,26.57462646573825,13.615671533969836,0.0,0.0,0.0,0.0,0.0,4.613910857841109,5.607485896475964,0.0,0.0,0.0,0.0,0.0,97.82256978281401,4.266936373988744,0.0,0.0,0.0,0.0,0.0,33.836776707169136
30,21.97218413387696,8.505477289777769,0.0,0.0,0.0,0.0,0.0,0.8389703262099011,0.0,0.0,0.0,0.0,0.0,0.818326232595232,0.6930684330981345,0.0,0.0,0.0,0.0,0.0,2.165661034895729,1.3674571687901047,0.0,0.0,0.0,0.0,0.0,2.489548658705461,0.587897649457914,0.0,0.0,0.0,0.0,0.0,0.5574294373922198,3.999455334986138,0.0,0.0,0.0,0.0,0.0,10.54262136528495,7.6507548735622315,0.0,0.0,0.0,0.0,0.0,4.523461845888937,10.131990225629002,0.0,0.0,0.0,0.0,0.0,2.4461661238621653,12.191521445516125,0.0,0.0,0.0,0.0,0.0,6.246123423062843,10.622395489815501,0.0,0.0,0.0,0.0,0.0,17.740636016515435,7.418319243341204,0.0,0.0,0.0,0.0,0.0,24.904858765963784,1.807887312898912,0.0,0.0,0.0,0.0,0.0,0.24046218968800648,16.288498639301427,0.0,0.0,0.0,0.0,0.0,20.534674378956396,8.868609259591128,0.0,0.0,0.0,0.0,0.0,14.213665253280247,19.936023154677702,0.0,0.0,0.0,0.0,0.0,31.05509059960137,27.27415119773999,0.0,0.0,0.0,0.0,0.0,6.240084107638796,4.560887674606873,0.0,0.0,0.0,0.0,0.0,14.913703125825787
31,18.601734204009993,7.943714621521742,0.0,0.0,0.0,0.0,0.0,1.3576026319142818,0.0,0.0,0.0,0.0,0.0,1.8919334303237407,0.3458269437632203,0.0,0.0,0.0,0.0,0.0,2.9716981906326545,4.762331183484258,0.0,0.0,0.0,0.0,0.0,24.770137349126415,0.3238164288531808,0.0,0.0,0.0,0.0,0.0,7.674848671120415,8.67814257765916,0.0,0.0,0.0,0.0,0.0,5.262509521788887,10.065411018976713,0.0,0.0,0.0,0.0,0.0,2.074295745171547,9.996598985182803,0.0,0.0,0.0,0.0,0.0,37.5051526501858,11.824024293789622,0.0,0.0,0.0,0.0,0.0,118.43266724210515,7.913718450955,0.0,0.0,0.0,0.0,0.0,7.69204514574583,7.152252975379722,0.0,0.0,0.0,0.0,0.0,2.474146912384416,2.135521639187709,0.0,0.0,0.0,0.0,0.0,8.0339324714437,17.598065987897943,0.0,0.0,0.0,0.0,0.0,21.32783443376036,5.310074561729193,0.0,0.0,0.0,0.0,0.0,10.371447333983284,13.20569259297352,0.0,0.0,0.0,0.0,0.0,87.2817736512852,9.542680618190255,0.0,0.0,0.0,0.0,0.0,22.99289963219482,4.021238712542181,0.0,0.0,0.0,0.0,0.0,3.6802608245439736
32,12.158765073990473,4.589932655149786,0.0,0.0,0.0,0.0,0.0,0.5515451455467513,0.0,0.0,0.0,0.0,0.0,5.096962279859685,0.26865690589005525,0.0,0.0,0.0,0.0,0.0,1.2706972842614022,1.1897411275077325,0.0,0.0,0.0,0.0,0.0,2.868600925565442,0.2516225740843296,0.0,0.0,0.0,0.0,0.0,3.4181199714832498,4.491998435015054,0.0,0.0,0.0,0.0,0.0,9.835208082078523,9.567913472853,0.0,0.0,0.0,0.0,0.0,6.7934060575806114,12.203476568709801,0.0,0.0,0.0,0.0,0.0,0.028712786138181245,12.108201967542731,0.0,0.0,0.0,0.0,0.0,8.85137446855052,10.171952716071399,0.0,0.0,0.0,0.0,0.0,15.116776176963533,7.075285085518618,0.0,0.0,0.0,0.0,0.0,16.93381026027314,3.9102433768199316,0.0,0.0,0.0,0.0,0.0,1.7414620990937286,12.612575504734611,0.0,0.0,0.0,0.0,0.0,2.559659338233623,8.73729503439988,0.0,0.0,0.0,0.0,0.0,38.959683356525574,8.772543279302567,0.0,0.0,0.0,0.0,0.0,13.6050994003241,11.567124851893862,0.0,0.0,0.0,0.0,0.0,18.154280745827503,5.6770397320114645,0.0,0.0,0.0,0.0,0.0,4.870201337080054
33,23.542068784464156,9.615503915503844,0.0,0.0,0.0,0.0,0.0,0.7252396119981775,0.0,0.0,0.0,0.0,0.0,0.7187979785501605,0.8881196720337194,0.0,0.0,0.0,0.0,0.0,8.753874806072213,1.5978938671044478,0.0,0.0,0.0,0.0,0.0,1.3529268966399983,0.6956779143649862,0.0,0.0,0.0,0.0,0.0,0.6431535009300637,6.683340213584984,0.0,0.0,0.0,0.0,0.0,16.56194994868602,13.45742389835873,0.0,0.0,0.0,0.0,0.0,7.009067237484371,10.548230575622568,0.0,0.0,0.0,0.0,0.0,1.914617868903013,12.838596294537425,0.0,0.0,0.0,0.0,0.0,26.714335489298996,7.565082650498455,0.0,0.0,0.0,0.0,0.0,27.613185651161142,5.804420434124927,0.0,0.0,0.0,0.0,0.0,3.5126638667017636,2.4060720933747652,0.0,0.0,0.0,0.0,0.0,2.8721661806518455,12.164095881469654,0.0,0.0,0.0,0.0,0.0,85.48831265047347,6.450316056771203,0.0,0.0,0.0,0.0,0.0,8.622382048884027,19.920921699293945,0.0,0.0,0.0,0.0,0.0,9.343262245662562,7.351066534413644,0.0,0.0,0.0,0.0,0.0,122.89729840111647,4.249583010054414,0.0,0.0,0.0,0.0,0.0,4.913718990218667
34,82.98850114363823,11.380167448382553,0.0,0.0,0.0,0.0,0.0,0.7034371193820569,0.0,0.0,0.0,0.0,0.0,2.996879525104518,0.6162691561492395,0.0,0.0,0.0,0.0,0.0,8.510197022404338,1.1742543152805904,0.0,0.0,0.0,0.0,0.0,1.0402289119682921,0.9731942616104774,0.0,0.0,0.0,0.0,0.0,1.770840961775823,11.32085287673907,0.0,0.0,0.0,0.0,0.0,10.372321481571081,11.203848051196992,0.0,0.0,0.0,0.0,0.0,4.324630219895517,9.083981730310088,0.0,0.0,0.0,0.0,0.0,33.08059056746029,13.107084223277033,0.0,0.0,0.0,0.0,0.0,9.312024970461575,14.506839260243993,0.0,0.0,0.0,0.0,0.0,9.197143819863216,7.3112956628987,0.0,0.0,0.0,0.0,0.0,7.336679974421432,4.631402155646891,0.0,0.0,0.0,0.0,0.0,3.1978935087247766,10.296324463545266,0.0,0.0,0.0,0.0,0.0,21.07575461476061,12.303913387997767,0.0,0.0,0.0,0.0,0.0,44.97442282779225,15.588135764392712,0.0,0.0,0.0,0.0,0.0,14.666870672111797,11.482862678533582,0.0,0.0,0.0,0.0,0.0,14.832968397301498,5.780794742349485,0.0,0.0,0.0,0.0,0.0,7.194285396357747
35,18.169285259146157,2.948885619039765,0.0,0.0,0.0,0.0,0.0,0.60797399420747,0.0,0.0,0.0,0.0,0.0,3.4595031360466524,0.5124041043035162,0.0,0.0,0.0,0.0,0.0,1.355938983136674,1.2161773040691335,0.0,0.0,0.0,0.0,0.0,3.4226692482859074,0.4644267124112113,0.0,0.0,0.0,0.0,0.0,0.3784715564166926,4.067194625653244,0.0,0.0,0.0,0.0,0.0,26.886412373771996,10.932209305121198,0.0,0.0,0.0,0.0,0.0,49.77003000746865,10.30585300673732,0.0,0.0,0.0,0.0,0.0,31.00876264726634,17.105451977707784,0.0,0.0,0.0,0.0,0.0,11.373060147663159,12.03971071105904,0.0,0.0,0.0,0.0,0.0,8.85024872722465,7.238436085934917,0.0,0.0,0.0,0.0,0.0,17.12734630035552,8.402038164392371,0.0,0.0,0.0,0.0,0.0,29.338590183811,8.899931598235009,0.0,0.0,0.0,0.0,0.0,2.8429410957018786,16.956682766068973,0.0,0.0,0.0,0.0,0.0,61.16042636496345,29.403206689614866,0.0,0.0,0.0,0.0,0.0,60.198618219801006,12.24982812954217,0.0,0.0,0.0,0.0,0.0,35.58092817250227,7.755369365501546,0.0,0.0,0.0,0.0,0.0,32.47052367093377
36,12.575554252319753,25.80253530732396,0.0,0.0,0.0,0.0,0.0,2.4424042661590253,0.0,0.0,0.0,0.0,0.0,6.717147479009301,0.5845545277839208,0.0,0.0,0.0,0.0,0.0,10.503286440210768,1.1081025787681795,0.0,0.0,0.0,0.0,0.0,1.7155334569135037,1.9503792105450406,0.0,0.0,0.0,0.0,0.0,0.365418889756756,4.474036952816335,0.0,0.0,0.0,0.0,0.0,6.255518143508363,9.14939456264786,0.0,0.0,0.0,0.0,0.0,1.5621392611514267,13.932476718114486,0.0,0.0,0.0,0.0,0.0,86.88821466899503,13.960001535455364,0.0,0.0,0.0,0.0,0.0,9.34086248611169,15.972887715018885,0.0,0.0,0.0,0.0,0.0,62.742021052535584,5.887405840990955,0.0,0.0,0.0,0.0,0.0,0.8882777291333233,1.5482443442810416,0.0,0.0,0.0,0.0,0.0,8.969265777243661,9.138609778753652,0.0,0.0,0.0,0.0,0.0,7.922348347090995,5.2014339994012255,0.0,0.0,0.0,0.0,0.0,14.084276808161338,19.89303866998573,0.0,0.0,0.0,0.0,0.0,54.99329313074177,9.010069301024323,0.0,0.0,0.0,0.0,0.0,6.284776019185857,5.925428256534645,0.0,0.0,0.0,0.0,0.0,5.561425856569165
37,33.55210218369411,51.98465645355296,0.0,0.0,0.0,0.0,0.0,0.8404955764135312,0.0,0.0,0.0,0.0,0.0,10.43670431559889,1.4980131852875813,0.0,0.0,0.0,0.0,0.0,0.2585323790017332,2.7018718482794553,0.0,0.0,0.0,0.0,0.0,4.047366471060783,0.9819752508353662,0.0,0.0,0.0,0.0,0.0,1.3334665877095593,8.2982829922883,0.0,0.0,0.0,0.0,0.0,16.47168540982691,8.321791926646775,0.0,0.0,0.0,0.0,0.0,16.40501411091257,9.544962713692717,0.0,0.0,0.0,0.0,0.0,1.9859310583940843,15.806521827374112,0.0,0.0,0.0,0.0,0.0,7.489589782042102,10.94350084243485,0.0,0.0,0.0,0.0,0.0,14.029427591551377,6.659194650660649,0.0,0.0,0.0,0.0,0.0,7.8797903118090655,2.50446697475886,0.0,0.0,0.0,0.0,0.0,25.29517967300241,18.026294987354397,0.0,0.0,0.0,0.0,0.0,47.513039524990035,8.395639087191531,0.0,0.0,0.0,0.0,0.0,42.78383527133503,38.43188292871051,0.0,0.0,0.0,0.0,0.0,34.15328636852613,20.236211068099983,0.0,0.0,0.0,0.0,0.0,11.35433744011187,2.855619987510319,0.0,0.0,0.0,0.0,0.0,4.258628837546207
38,11.848514751816838,4.430466770380525,0.0,0.0,0.0,0.0,0.0,0.6455990223114682,0.0,0.0,0.0,0.0,0.0,1.0738923990648217,0.3427183725212925,0.0,0.0,0.0,0.0,0.0,2.0299521909052776,1.7029659971097444,0.0,0.0,0.0,0.0,0.0,5.138521909020426,0.27196736095154767,0.0,0.0,0.0,0.0,0.0,1.3823694344597932,10.009135505200025,0.0,0.0,0.0,0.0,0.0,12.172148951988643,11.956728433770579,0.0,0.0,0.0,0.0,0.0,1.320682478000417,9.268976374711164,0.0,0.0,0.0,0.0,0.0,31.030077362739114,13.692982712431142,0.0,0.0,0.0,0.0,0.0,35.00727514020897,15.517592490727514,0.0,0.0,0.0,0.0,0.0,32.44367424610481,8.14870243869632,0.0,0.0,0.0,0.0,0.0,7.677283952339866,11.233946810601202,0.0,0.0,0.0,0.0,0.0,11.038595339761368,9.262336767073002,0.0,0.0,0.0,0.0,0.0,13.604066952077616,5.256184520357975,0.0,0.0,0.0,0.0,0.0,22.525031236414794,6.564176178633227,0.0,0.0,0.0,0.0,0.0,22.706552275347445,11.448348881451473,0.0,0.0,0.0,0.0,0.0,26.792170471326273,3.5426872026623766,0.0,0.0,0.0,0.0,0.0,31.499609342263767
39,12.558046003629059,5.244895316165927,0.0,0.0,0.0,0.0,0.0,0.6433230324520987,0.0,0.0,0.0,0.0,0.0,0.0813188837095256,0.32068599507257317,0.0,0.0,0.0,0.0,0.0,0.45028331088868756,1.3620062963570314,0.0,0.0,0.0,0.0,0.0,6.545688685745392,0.24154945518349674,0.0,0.0,0.0,0.0,0.0,4.231706411770083,4.393921717043042,0.0,0.0,0.0,0.0,0.0,4.140235277784643,13.378133169368281,0.0,0.0,0.0,0.0,0.0,3.1200130336912073,11.534993327162042,0.0,0.0,0.0,0.0,0.0,2.1445781954804772,13.322456334744645,0.0,0.0,0.0,0.0,0.0,8.944273666765799,13.04686551155665,0.0,0.0,0.0,0.0,0.0,6.864062191477964,8.687461601747708,0.0,0.0,0.0,0.0,0.0,4.048254703922767,1.9894693108448047,0.0,0.0,0.0,0.0,0.0,8.652756451203537,9.5375942817315,0.0,0.0,0.0,0.0,0.0,37.73227515464591,8.42266860656229,0.0,0.0,0.0,0.0,0.0,119.7518708766491,7.210479516038497,0.0,0.0,0.0,0.0,0.0,20.968825754412883,21.94126352993545,0.0,0.0,0.0,0.0,0.0,16.454045899954963,4.8404294770599074,0.0,0.0,0.0,0.0,0.0,7.249915096213366
