,NYU,NYU,NYU,NYU,NYU,NYU,NYU,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
19,5.860627881932662,31.05764364898078,0.0,0.0,0.0,0.0,0.0,5.405893663236932,0.0,0.0,0.0,0.0,0.0,0.6759637608751873,1.6653273401037723,0.0,0.0,0.0,0.0,0.0,1.5295011529389517,7.2221605824892805,0.0,0.0,0.0,0.0,0.0,9.450049033008819,3.57252743291339,0.0,0.0,0.0,0.0,0.0,1.292088748904683,31.623483661484695,0.0,0.0,0.0,0.0,0.0,2.0487672961095793,95.97811848898803,0.0,0.0,0.0,0.0,0.0,17.348427375066816,56.207716733825215,0.0,0.0,0.0,0.0,0.0,1.9631141473124565,85.30807032483095,0.0,0.0,0.0,0.0,0.0,50.978759098472516,62.59701168313526,0.0,0.0,0.0,0.0,0.0,58.62882973541466,63.47321810540198,0.0,0.0,0.0,0.0,0.0,22.354321802777214,14.259885878672899,0.0,0.0,0.0,0.0,0.0,0.5963461956926518,90.08592156037389,0.0,0.0,0.0,0.0,0.0,40.952787609752136,57.892585140708015,0.0,0.0,0.0,0.0,0.0,20.11504357533081,89.29402076703516,0.0,0.0,0.0,0.0,0.0,39.94830650036585,132.72970815779692,0.0,0.0,0.0,0.0,0.0,119.73791029433147,12.609854728880856,0.0,0.0,0.0,0.0,0.0,13.500109791093845
20,19.38358437452006,24.538313522301564,0.0,0.0,0.0,0.0,0.0,6.4030202077645075,0.0,0.0,0.0,0.0,0.0,2.413956511960635,1.9774507217771542,0.0,0.0,0.0,0.0,0.0,1.94983986762264,6.350833248892156,0.0,0.0,0.0,0.0,0.0,8.28125041369496,3.9628203451195128,0.0,0.0,0.0,0.0,0.0,4.968816426626469,59.58108022090016,0.0,0.0,0.0,0.0,0.0,0.3985541409259588,138.61333864696553,0.0,0.0,0.0,0.0,0.0,237.48764460048753,57.0155149663156,0.0,0.0,0.0,0.0,0.0,8.11671166751373,89.0922964814744,0.0,0.0,0.0,0.0,0.0,68.84295705248323,70.06491705537724,0.0,0.0,0.0,0.0,0.0,6.341609232626433,57.902898164047166,0.0,0.0,0.0,0.0,0.0,8.582042270842308,109.21510086225764,0.0,0.0,0.0,0.0,0.0,1.5388147953865943,86.4321022714286,0.0,0.0,0.0,0.0,0.0,9.920640574601613,55.519037223183716,0.0,0.0,0.0,0.0,0.0,111.77767333140004,69.53539630691921,0.0,0.0,0.0,0.0,0.0,21.530631075453773,77.41676060904756,0.0,0.0,0.0,0.0,0.0,73.83200147006264,12.169262411225658,0.0,0.0,0.0,0.0,0.0,9.428172144009977
21,4.533929630087577,67.32354172017104,0.0,0.0,0.0,0.0,0.0,3.689197679808766,0.0,0.0,0.0,0.0,0.0,1.4938774786701092,10.95298019257312,0.0,0.0,0.0,0.0,0.0,8.631650537898569,7.454747166968068,0.0,0.0,0.0,0.0,0.0,1.9266911235974788,3.355443014910154,0.0,0.0,0.0,0.0,0.0,4.89081474021836,58.80799215226786,0.0,0.0,0.0,0.0,0.0,11.507239311418092,75.6271508912159,0.0,0.0,0.0,0.0,0.0,37.02460356911652,114.64100510266842,0.0,0.0,0.0,0.0,0.0,2.004605990406017,87.53133647529246,0.0,0.0,0.0,0.0,0.0,21.220467590877547,50.08807671892599,0.0,0.0,0.0,0.0,0.0,54.4472183575546,61.264111207967126,0.0,0.0,0.0,0.0,0.0,9.468097341368509,21.859409713552594,0.0,0.0,0.0,0.0,0.0,14.720962598257412,105.23654904338439,0.0,0.0,0.0,0.0,0.0,22.936302458830678,94.23439306262075,0.0,0.0,0.0,0.0,0.0,52.54519405300738,59.49031713308765,0.0,0.0,0.0,0.0,0.0,18.017561213794878,58.74005301886052,0.0,0.0,0.0,0.0,0.0,28.02245090292822,25.905787573461442,0.0,0.0,0.0,0.0,0.0,16.064368241768594
22,1.765472895485543,22.273915933548,0.0,0.0,0.0,0.0,0.0,4.210904330272906,0.0,0.0,0.0,0.0,0.0,5.684512195021331,18.194268388232196,0.0,0.0,0.0,0.0,0.0,0.27597825949637833,8.414134569292319,0.0,0.0,0.0,0.0,0.0,3.115546983279503,2.153558292599659,0.0,0.0,0.0,0.0,0.0,14.557220670444858,43.55956487523076,0.0,0.0,0.0,0.0,0.0,120.27091996868768,67.46760745563347,0.0,0.0,0.0,0.0,0.0,49.80875792316201,57.07753481711345,0.0,0.0,0.0,0.0,0.0,2.787258167331319,82.12140750475935,0.0,0.0,0.0,0.0,0.0,9.335900749499544,53.47742937425373,0.0,0.0,0.0,0.0,0.0,27.453115492943564,57.486303439442835,0.0,0.0,0.0,0.0,0.0,11.508463732715123,21.10717261740568,0.0,0.0,0.0,0.0,0.0,13.171570659416004,73.72681151407154,0.0,0.0,0.0,0.0,0.0,11.459017362479656,63.880235565797115,0.0,0.0,0.0,0.0,0.0,46.84958316443777,55.26327756431613,0.0,0.0,0.0,0.0,0.0,65.72326952952157,69.37226075953735,0.0,0.0,0.0,0.0,0.0,26.02580118149937,10.28554262008715,0.0,0.0,0.0,0.0,0.0,7.080732069206093
23,8.29917488768928,27.38703906154368,0.0,0.0,0.0,0.0,0.0,17.503534539531337,0.0,0.0,0.0,0.0,0.0,0.5501900909747869,4.0326872873969215,0.0,0.0,0.0,0.0,0.0,3.6062490027832297,26.086970914254188,0.0,0.0,0.0,0.0,0.0,2.1841976542786714,2.2653643455445716,0.0,0.0,0.0,0.0,0.0,1.0394289309701061,59.74994213433308,0.0,0.0,0.0,0.0,0.0,2.383888281395357,72.19615547501688,0.0,0.0,0.0,0.0,0.0,168.3866710557795,99.34804930101102,0.0,0.0,0.0,0.0,0.0,22.007272865550927,107.5807059073444,0.0,0.0,0.0,0.0,0.0,17.770710142841942,114.55454850268958,0.0,0.0,0.0,0.0,0.0,35.64474261836655,116.96638749510781,0.0,0.0,0.0,0.0,0.0,19.6935608295927,117.34529893983093,0.0,0.0,0.0,0.0,0.0,3.2494225572830278,137.08397541858255,0.0,0.0,0.0,0.0,0.0,14.334295428175563,86.6439375261929,0.0,0.0,0.0,0.0,0.0,18.700186017809767,55.796496540640895,0.0,0.0,0.0,0.0,0.0,22.728467465392754,46.14245789366191,0.0,0.0,0.0,0.0,0.0,27.48336164648496,149.12182458958085,0.0,0.0,0.0,0.0,0.0,23.186436158678113
24,55.95150432578672,41.76422665172056,0.0,0.0,0.0,0.0,0.0,3.372205389653212,0.0,0.0,0.0,0.0,0.0,14.3141882633345,10.082983040393202,0.0,0.0,0.0,0.0,0.0,3.896390412950255,20.392976511546273,0.0,0.0,0.0,0.0,0.0,2.2091139170869396,3.148740105267147,0.0,0.0,0.0,0.0,0.0,5.98119438595413,89.18812852841214,0.0,0.0,0.0,0.0,0.0,0.014157159390103322,136.50103718513068,0.0,0.0,0.0,0.0,0.0,54.09543405652343,207.80742191242857,0.0,0.0,0.0,0.0,0.0,46.66892408812108,157.6430620818706,0.0,0.0,0.0,0.0,0.0,256.1541629001341,87.20668768673153,0.0,0.0,0.0,0.0,0.0,120.74341273452033,72.5201385049722,0.0,0.0,0.0,0.0,0.0,30.1636159422575,44.088393521309314,0.0,0.0,0.0,0.0,0.0,14.446545372660966,327.04394907690005,0.0,0.0,0.0,0.0,0.0,8.446262256786886,115.95209278223042,0.0,0.0,0.0,0.0,0.0,93.23514074921223,72.92186501663674,0.0,0.0,0.0,0.0,0.0,8.835464409146303,65.15517361466141,0.0,0.0,0.0,0.0,0.0,219.8843884658245,121.84139700008684,0.0,0.0,0.0,0.0,0.0,101.17712213893697
25,8.377825576254546,25.55771602152527,0.0,0.0,0.0,0.0,0.0,3.19029610311627,0.0,0.0,0.0,0.0,0.0,0.278731985701535,6.706594118317616,0.0,0.0,0.0,0.0,0.0,2.221807607129832,12.678937276346208,0.0,0.0,0.0,0.0,0.0,8.746400699858492,4.47636510756464,0.0,0.0,0.0,0.0,0.0,9.023529877045451,146.5995498302124,0.0,0.0,0.0,0.0,0.0,2.8433095443468592,99.38758203648354,0.0,0.0,0.0,0.0,0.0,39.79615673622945,60.383613749766575,0.0,0.0,0.0,0.0,0.0,0.3044434905576619,79.29041343442303,0.0,0.0,0.0,0.0,0.0,30.708788920465395,57.565895976663896,0.0,0.0,0.0,0.0,0.0,17.80675424491143,67.653642071182,0.0,0.0,0.0,0.0,0.0,14.068214002407391,27.073596251729796,0.0,0.0,0.0,0.0,0.0,1.3009922129276863,84.88135581057261,0.0,0.0,0.0,0.0,0.0,41.45777163192162,59.36105700153139,0.0,0.0,0.0,0.0,0.0,117.09289612355514,49.877218973337435,0.0,0.0,0.0,0.0,0.0,25.72333097152236,67.69262280049983,0.0,0.0,0.0,0.0,0.0,44.66858317121035,13.184465474402048,0.0,0.0,0.0,0.0,0.0,28.474194464171404
26,1.4462062092573231,33.61318210934011,0.0,0.0,0.0,0.0,0.0,3.6624292961106946,0.0,0.0,0.0,0.0,0.0,1.191172872245844,1.404732228730886,0.0,0.0,0.0,0.0,0.0,1.3318437895248345,14.767288526769132,0.0,0.0,0.0,0.0,0.0,11.057005301261455,2.139600547763475,0.0,0.0,0.0,0.0,0.0,2.7979145950470934,42.04825202620262,0.0,0.0,0.0,0.0,0.0,8.295399046908157,71.14735935473767,0.0,0.0,0.0,0.0,0.0,8.90806512215633,60.809625444575914,0.0,0.0,0.0,0.0,0.0,44.319147106925165,85.80833064909332,0.0,0.0,0.0,0.0,0.0,30.504215783906204,82.48657892189121,0.0,0.0,0.0,0.0,0.0,19.362783452671582,62.81979524367994,0.0,0.0,0.0,0.0,0.0,3.867579406563368,32.12050865680581,0.0,0.0,0.0,0.0,0.0,5.006368095217429,78.13620523302366,0.0,0.0,0.0,0.0,0.0,0.5065964254956129,73.27896527435696,0.0,0.0,0.0,0.0,0.0,15.54801411380316,53.823803761449554,0.0,0.0,0.0,0.0,0.0,18.89312770201349,64.9588773212819,0.0,0.0,0.0,0.0,0.0,5.638010929961195,4.882566283488189,0.0,0.0,0.0,0.0,0.0,39.72914600711937
27,36.02997334032219,35.81655591377791,0.0,0.0,0.0,0.0,0.0,2.8879852504525094,0.0,0.0,0.0,0.0,0.0,0.6674602231610501,2.455083524740799,0.0,0.0,0.0,0.0,0.0,1.277530377369881,8.212493399690544,0.0,0.0,0.0,0.0,0.0,4.40887730547127,3.630957808207979,0.0,0.0,0.0,0.0,0.0,0.930800865134829,109.66582993098478,0.0,0.0,0.0,0.0,0.0,20.1919686553255,80.39677011943846,0.0,0.0,0.0,0.0,0.0,47.44888647811036,114.09011046891403,0.0,0.0,0.0,0.0,0.0,29.704371288442413,79.4960196775694,0.0,0.0,0.0,0.0,0.0,30.119446513713537,59.416366844916546,0.0,0.0,0.0,0.0,0.0,49.01456903329157,57.12235588711303,0.0,0.0,0.0,0.0,0.0,8.543217299112271,17.89476730699033,0.0,0.0,0.0,0.0,0.0,28.662100099390813,110.4942464225489,0.0,0.0,0.0,0.0,0.0,5.390347987234244,99.16367075264799,0.0,0.0,0.0,0.0,0.0,38.8505753657619,46.321515348255105,0.0,0.0,0.0,0.0,0.0,4.060090310748225,55.405140226111506,0.0,0.0,0.0,0.0,0.0,41.606780205091724,28.128189101001016,0.0,0.0,0.0,0.0,0.0,15.366877211697746
28,5.550650693360455,40.08211730494383,0.0,0.0,0.0,0.0,0.0,8.75000047007918,0.0,0.0,0.0,0.0,0.0,14.981890043585736,1.3509226200157765,0.0,0.0,0.0,0.0,0.0,2.0402034133862204,17.876787237120226,0.0,0.0,0.0,0.0,0.0,8.05934663174603,2.7732502263963092,0.0,0.0,0.0,0.0,0.0,9.366591062798625,49.37877906181128,0.0,0.0,0.0,0.0,0.0,44.735678317882105,81.92310767668177,0.0,0.0,0.0,0.0,0.0,3.5033909468660904,55.73929964824805,0.0,0.0,0.0,0.0,0.0,9.326994439618044,83.25688458514158,0.0,0.0,0.0,0.0,0.0,10.050972583423707,207.74150478561688,0.0,0.0,0.0,0.0,0.0,206.5116302434477,102.61644174676458,0.0,0.0,0.0,0.0,0.0,19.183930206679015,45.19782610325752,0.0,0.0,0.0,0.0,0.0,4.0044802423516135,85.00139574094143,0.0,0.0,0.0,0.0,0.0,6.985956891561114,113.52977429393054,0.0,0.0,0.0,0.0,0.0,68.18394060280532,58.221927835074155,0.0,0.0,0.0,0.0,0.0,47.489672499144426,52.263149749940546,0.0,0.0,0.0,0.0,0.0,46.000200409486624,32.83086957379913,0.0,0.0,0.0,0.0,0.0,25.871348314972828
29,23.719023001981686,52.73969131579975,0.0,0.0,0.0,0.0,0.0,10.035023757321873,0.0,0.0,0.0,0.0,0.0,6.243284358035832,2.6547922739081304,0.0,0.0,0.0,0.0,0.0,1.1136310448419393,20.858752824813777,0.0,0.0,0.0,0.0,0.0,4.492195807188463,8.011786210644019,0.0,0.0,0.0,0.0,0.0,3.878846054611865,98.72841442814,0.0,0.0,0.0,0.0,0.0,0.11306952918811819,141.97689219287227,0.0,0.0,0.0,0.0,0.0,2.892217758283668,57.7096746023768,0.0,0.0,0.0,0.0,0.0,0.2313419316054597,95.03065326865969,0.0,0.0,0.0,0.0,0.0,17.6620616795198,99.23731602296573,0.0,0.0,0.0,0.0,0.0,11.977481684300505,80.52304972930025,0.0,0.0,0.0,0.0,0.0,13.222546316459756,15.175932810616539,0.0,0.0,0.0,0.0,0.0,1.3739985987468197,71.59076831240846,0.0,0.0,0.0,0.0,0.0,4.637624147916441,107.69220666002602,0.0,0.0,0.0,0.0,0.0,5.869502334082307,81.86398162579698,0.0,0.0,0.0,0.0,0.0,4.993371970816476,79.07855245165403,0.0,0.0,0.0,0.0,0.0,33.63135020526532,5.82660971974564,0.0,0.0,0.0,0.0,0.0,10.300001536185317
30,32.16876428971604,35.04922008415591,0.0,0.0,0.0,0.0,0.0,3.74718019889872,0.0,0.0,0.0,0.0,0.0,2.418726255295991,1.6235802208583274,0.0,0.0,0.0,0.0,0.0,0.2780582048546811,11.790850577159194,0.0,0.0,0.0,0.0,0.0,1.5097696349290282,3.174078169116847,0.0,0.0,0.0,0.0,0.0,0.7440805219086223,59.57398415218751,0.0,0.0,0.0,0.0,0.0,32.949351801628865,81.4529786791711,0.0,0.0,0.0,0.0,0.0,33.182279765513655,55.359357072704775,0.0,0.0,0.0,0.0,0.0,5.460657872864046,81.17695332881189,0.0,0.0,0.0,0.0,0.0,5.5164617417183175,43.674446983895805,0.0,0.0,0.0,0.0,0.0,14.028806518978195,58.420625753099095,0.0,0.0,0.0,0.0,0.0,10.005112705009761,15.996134501595078,0.0,0.0,0.0,0.0,0.0,11.8923313179362,90.60680265459767,0.0,0.0,0.0,0.0,0.0,49.28984070060684,99.7353617421573,0.0,0.0,0.0,0.0,0.0,8.37790300300276,48.412696783465314,0.0,0.0,0.0,0.0,0.0,29.901623644897782,58.92986430746195,0.0,0.0,0.0,0.0,0.0,16.36477110221021,4.386906286912061,0.0,0.0,0.0,0.0,0.0,4.291468951604408
31,26.265641131838066,41.50718719223141,0.0,0.0,0.0,0.0,0.0,11.539037357388365,0.0,0.0,0.0,0.0,0.0,0.35207733594797747,3.0711971121546706,0.0,0.0,0.0,0.0,0.0,3.6106588762205036,12.109732147938033,0.0,0.0,0.0,0.0,0.0,7.846810933921008,16.749640209544225,0.0,0.0,0.0,0.0,0.0,0.34955028354643025,52.09663217736324,0.0,0.0,0.0,0.0,0.0,84.19635327289697,76.42125966492458,0.0,0.0,0.0,0.0,0.0,33.94971163826031,61.79827941884989,0.0,0.0,0.0,0.0,0.0,77.98744640848604,96.2627703644418,0.0,0.0,0.0,0.0,0.0,11.448639479230065,48.484041913933424,0.0,0.0,0.0,0.0,0.0,22.42206328347173,52.49696825077435,0.0,0.0,0.0,0.0,0.0,21.62727161692357,30.709968704570787,0.0,0.0,0.0,0.0,0.0,8.114274143091022,93.07121964802951,0.0,0.0,0.0,0.0,0.0,11.862362384330396,62.45343305259441,0.0,0.0,0.0,0.0,0.0,6.779873917741931,73.16831196577982,0.0,0.0,0.0,0.0,0.0,21.138046115291353,55.31503076210638,0.0,0.0,0.0,0.0,0.0,13.150134764516443,25.908232675051156,0.0,0.0,0.0,0.0,0.0,9.527262082980188
32,26.140537388160972,22.594819570938288,0.0,0.0,0.0,0.0,0.0,15.281651397005673,0.0,0.0,0.0,0.0,0.0,1.1413458999927977,5.311161227967802,0.0,0.0,0.0,0.0,0.0,1.558730077355436,9.106067627321421,0.0,0.0,0.0,0.0,0.0,2.1372749865878946,7.790784950465915,0.0,0.0,0.0,0.0,0.0,0.6306726237562452,114.79597162603129,0.0,0.0,0.0,0.0,0.0,8.956158716381116,101.39872262482439,0.0,0.0,0.0,0.0,0.0,36.82548875267919,124.15426459411874,0.0,0.0,0.0,0.0,0.0,10.72957979362913,102.39809808286991,0.0,0.0,0.0,0.0,0.0,8.829440625011056,55.59600103024682,0.0,0.0,0.0,0.0,0.0,93.8487966426912,67.73085522683087,0.0,0.0,0.0,0.0,0.0,19.109175499480802,14.643714429711585,0.0,0.0,0.0,0.0,0.0,2.997568220245057,78.40832140113916,0.0,0.0,0.0,0.0,0.0,2.970799929163059,142.12617421193818,0.0,0.0,0.0,0.0,0.0,14.741054562117245,87.17159142306868,0.0,0.0,0.0,0.0,0.0,18.80167024893223,148.6850890087742,0.0,0.0,0.0,0.0,0.0,61.001759933102036,4.367204379365783,0.0,0.0,0.0,0.0,0.0,9.882869644509421
33,6.306602084273515,33.575439350390994,0.0,0.0,0.0,0.0,0.0,3.225634148572627,0.0,0.0,0.0,0.0,0.0,0.9482591325214133,2.7871046372534467,0.0,0.0,0.0,0.0,0.0,5.647449330568146,13.681970068711292,0.0,0.0,0.0,0.0,0.0,22.59964990122788,2.626084282834255,0.0,0.0,0.0,0.0,0.0,3.3327229812540886,41.009759287092955,0.0,0.0,0.0,0.0,0.0,7.26670777424133e-05,127.53628151527053,0.0,0.0,0.0,0.0,0.0,4.233049012979207,73.75716332232838,0.0,0.0,0.0,0.0,0.0,1.9988626003647239,92.2941639859977,0.0,0.0,0.0,0.0,0.0,49.84829632760176,57.42029424094751,0.0,0.0,0.0,0.0,0.0,37.5218289017322,56.88736044750299,0.0,0.0,0.0,0.0,0.0,2.3844810552590907,23.942824714599524,0.0,0.0,0.0,0.0,0.0,5.594055437490081,75.97236250425514,0.0,0.0,0.0,0.0,0.0,22.454723496689834,64.17558218007119,0.0,0.0,0.0,0.0,0.0,10.580428696144992,54.14073902901229,0.0,0.0,0.0,0.0,0.0,58.09871732091973,56.61277262510826,0.0,0.0,0.0,0.0,0.0,31.488477771880067,3.26597525878463,0.0,0.0,0.0,0.0,0.0,9.319384840457854
34,55.27088047024422,35.17797807538154,0.0,0.0,0.0,0.0,0.0,3.698953896355001,0.0,0.0,0.0,0.0,0.0,3.0106594408008065,4.657480166819723,0.0,0.0,0.0,0.0,0.0,0.5975551519693322,12.450317856853006,0.0,0.0,0.0,0.0,0.0,26.156610381696048,4.927909837072805,0.0,0.0,0.0,0.0,0.0,13.84126881323109,63.51719891818521,0.0,0.0,0.0,0.0,0.0,43.46668700513122,114.5605000211759,0.0,0.0,0.0,0.0,0.0,9.848282411860284,53.34874115071176,0.0,0.0,0.0,0.0,0.0,0.703278819528131,93.77068224759299,0.0,0.0,0.0,0.0,0.0,54.837363752209,62.239883697334236,0.0,0.0,0.0,0.0,0.0,23.45386061786184,53.51462993936797,0.0,0.0,0.0,0.0,0.0,4.857727846867887,14.606803386641271,0.0,0.0,0.0,0.0,0.0,0.7103918339383551,94.42130641136218,0.0,0.0,0.0,0.0,0.0,9.108839622161314,79.97970860885025,0.0,0.0,0.0,0.0,0.0,10.663248087538573,49.25057443336355,0.0,0.0,0.0,0.0,0.0,65.70867698561186,51.35515378623508,0.0,0.0,0.0,0.0,0.0,23.394524080873108,75.60619231768878,0.0,0.0,0.0,0.0,0.0,9.141035678732502
35,16.134347376431386,36.85508080532266,0.0,0.0,0.0,0.0,0.0,3.78759437615376,0.0,0.0,0.0,0.0,0.0,1.0719472734128448,4.839248247975448,0.0,0.0,0.0,0.0,0.0,1.623343268995145,15.436769100900321,0.0,0.0,0.0,0.0,0.0,1.9921780658214359,3.0750355554417816,0.0,0.0,0.0,0.0,0.0,0.33835781088529754,75.86013525428397,0.0,0.0,0.0,0.0,0.0,4.9412379823188415,160.73921661984113,0.0,0.0,0.0,0.0,0.0,63.44355561245343,48.05667200385931,0.0,0.0,0.0,0.0,0.0,38.82282147693164,82.30605122130076,0.0,0.0,0.0,0.0,0.0,12.36733278236845,78.00412112228743,0.0,0.0,0.0,0.0,0.0,17.484438705902036,67.88049270843324,0.0,0.0,0.0,0.0,0.0,9.671832856948468,16.03993965310092,0.0,0.0,0.0,0.0,0.0,1.4300319393053271,98.75755143342246,0.0,0.0,0.0,0.0,0.0,14.582521040593397,54.02454152098581,0.0,0.0,0.0,0.0,0.0,7.192844596008037,49.45452972839534,0.0,0.0,0.0,0.0,0.0,283.14093534008947,53.196771383067855,0.0,0.0,0.0,0.0,0.0,99.49598543314039,15.010981793946982,0.0,0.0,0.0,0.0,0.0,23.128441687227188
36,4.30695356992584,68.86450414492596,0.0,0.0,0.0,0.0,0.0,10.786887340880027,0.0,0.0,0.0,0.0,0.0,0.388307846134843,3.642503106963599,0.0,0.0,0.0,0.0,0.0,2.4099965777222825,8.14942133608601,0.0,0.0,0.0,0.0,0.0,23.928465424883772,8.727353929810244,0.0,0.0,0.0,0.0,0.0,1.1588320007466975,187.55603406766585,0.0,0.0,0.0,0.0,0.0,33.68065854458462,188.01486515113578,0.0,0.0,0.0,0.0,0.0,0.3313155584353989,78.90789618029886,0.0,0.0,0.0,0.0,0.0,8.822672576214876,106.90240716891351,0.0,0.0,0.0,0.0,0.0,1.508457117626475,66.5589659912389,0.0,0.0,0.0,0.0,0.0,17.879918871580745,81.24148360546681,0.0,0.0,0.0,0.0,0.0,42.19174883981441,18.63508962333977,0.0,0.0,0.0,0.0,0.0,2.618517377508034,110.89597748213345,0.0,0.0,0.0,0.0,0.0,23.492642708398538,139.63290136834445,0.0,0.0,0.0,0.0,0.0,68.55470822731768,257.0381680758902,0.0,0.0,0.0,0.0,0.0,24.459638359528604,162.85952645399078,0.0,0.0,0.0,0.0,0.0,11.88803641053607,3.088638467860859,0.0,0.0,0.0,0.0,0.0,14.063773177672761
37,5.930651991749555,36.58164412529118,0.0,0.0,0.0,0.0,0.0,4.742605992099512,0.0,0.0,0.0,0.0,0.0,1.499510195938844,4.993829916418477,0.0,0.0,0.0,0.0,0.0,0.03536380190850219,6.121089390729085,0.0,0.0,0.0,0.0,0.0,1.8228698050147194,2.4393678330267847,0.0,0.0,0.0,0.0,0.0,0.6781419652959768,71.91821629385069,0.0,0.0,0.0,0.0,0.0,0.9253915413309698,104.98864619209004,0.0,0.0,0.0,0.0,0.0,0.7438478749760302,57.26885064220257,0.0,0.0,0.0,0.0,0.0,23.180877591815914,79.72765516235617,0.0,0.0,0.0,0.0,0.0,36.24625465215926,56.505538045561366,0.0,0.0,0.0,0.0,0.0,3.4214399756281755,58.13969036187259,0.0,0.0,0.0,0.0,0.0,4.025628313879474,32.981864436192275,0.0,0.0,0.0,0.0,0.0,10.775257593830917,87.99945882024181,0.0,0.0,0.0,0.0,0.0,19.352618959699665,64.78148727297064,0.0,0.0,0.0,0.0,0.0,188.45363519415417,62.8714637059844,0.0,0.0,0.0,0.0,0.0,24.24667279338613,55.19624000901105,0.0,0.0,0.0,0.0,0.0,86.5366368652719,11.821791853006152,0.0,0.0,0.0,0.0,0.0,7.954968246603526
38,10.420588149228614,54.75698265935044,0.0,0.0,0.0,0.0,0.0,5.973305275251974,0.0,0.0,0.0,0.0,0.0,9.228975347123999,10.656947092213843,0.0,0.0,0.0,0.0,0.0,12.033355819696235,6.009094406174693,0.0,0.0,0.0,0.0,0.0,1.4760402020830885,3.9675351174006592,0.0,0.0,0.0,0.0,0.0,3.2305004525465106,49.94155801048029,0.0,0.0,0.0,0.0,0.0,11.478824137467615,149.8594677843962,0.0,0.0,0.0,0.0,0.0,0.4431070443368989,52.7076776463727,0.0,0.0,0.0,0.0,0.0,0.14533750998595665,84.06752340227658,0.0,0.0,0.0,0.0,0.0,2.5889964851717067,55.96296114027648,0.0,0.0,0.0,0.0,0.0,6.032704572631697,55.61202496193556,0.0,0.0,0.0,0.0,0.0,2.163026985016204,21.566005213225683,0.0,0.0,0.0,0.0,0.0,9.51542383107762,87.21498626026079,0.0,0.0,0.0,0.0,0.0,22.03236054618014,50.04954621049877,0.0,0.0,0.0,0.0,0.0,32.91625750665869,49.087111747171676,0.0,0.0,0.0,0.0,0.0,8.520032676457687,38.418945306895466,0.0,0.0,0.0,0.0,0.0,57.91604089303635,20.198914133872265,0.0,0.0,0.0,0.0,0.0,20.00086118029852
39,2.26612831142232,30.375287635523826,0.0,0.0,0.0,0.0,0.0,8.912637681625542,0.0,0.0,0.0,0.0,0.0,7.599682996777545,4.075638679602627,0.0,0.0,0.0,0.0,0.0,1.4467231161298884,6.077236909902618,0.0,0.0,0.0,0.0,0.0,2.1771314426557806,4.823438209075986,0.0,0.0,0.0,0.0,0.0,2.0058916321520903,41.355882211811114,0.0,0.0,0.0,0.0,0.0,27.588854538123755,92.3003970439267,0.0,0.0,0.0,0.0,0.0,1.2260626888378974,65.96618482939108,0.0,0.0,0.0,0.0,0.0,2.591072665415139,84.62124570749437,0.0,0.0,0.0,0.0,0.0,2.5606260233996854,61.24594818018952,0.0,0.0,0.0,0.0,0.0,4.587556744002551,55.011374467828595,0.0,0.0,0.0,0.0,0.0,4.599958029674594,17.60875200855476,0.0,0.0,0.0,0.0,0.0,0.4629773587098235,172.23424652985196,0.0,0.0,0.0,0.0,0.0,9.123093423528347,57.66596117064919,0.0,0.0,0.0,0.0,0.0,4.585895116509603,95.34136487030852,0.0,0.0,0.0,0.0,0.0,1.9729874660519058,65.18565150169,0.0,0.0,0.0,0.0,0.0,24.240070548251104,45.962935756306734,0.0,0.0,0.0,0.0,0.0,41.353425188174995
