,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train,Loss/test,Accuracy/test,AUC/test,F1/test,Precision/test,Recall/test,Loss/train
28,0.35392087187769744,1.4069597944138796,60.0,0.5333333333333333,0.0,0.0,0.0,1.3481895925513614,54.54545454545454,0.4,0.6346153914928436,0.5625,0.75,0.0012958004028217798,1.5877495184721497,54.54545454545454,0.46875,0.6333333551883698,0.5,0.875,2.185801759135278,1.9257539240202592,50.0,0.8,0.6573426723480225,0.5,1.0,0.058130847196505006,0.8526155224329369,50.0,0.375,0.0,0.0,0.0,0.53480959948783,2.2357922797572733,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,0.00022277871668989683,0.32924530350739045,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.004034606819192507,2.653208030498925,42.857142857142854,0.75,0.5999999642372131,0.4285714328289032,1.0,0.01641146317724229,0.9255635250088781,55.55555555555556,0.65625,0.8333333432674408,0.75,1.0,0.5356785964105245,1.1343726879477576,73.68421052631578,0.7166666666666667,0.7111111481984457,0.7666666706403097,0.7666666706403097,0.07956201146148695,1.7813733084200376,50.0,0.3125,0.30000001192092896,0.25,0.375,0.08021620949451154,0.17459910965137007,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,0.5926750608079993,0.5670038293155237,90.0,0.9666666666666667,0.9545454680919647,0.9166666567325592,1.0,0.037260363287859415
29,0.48964651456837854,1.9467377807740065,60.0,0.46875,0.0,0.0,0.0,1.2809119788799415,45.45454545454545,0.5,0.6727272570133209,0.7142857164144516,0.7083333432674408,0.019299265816244558,1.774711550690072,36.36363636363637,0.46875,0.222222238779068,0.20000000298023224,0.25,0.05564442062067965,1.5603178681577945,43.75,0.8666666666666667,0.6060606241226196,0.4732142984867096,0.9000000059604645,0.6325381762565342,0.8870115613396665,50.0,0.5625,0.0,0.0,0.0,0.41276262460834096,2.6452380524328767,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,0.0019247962039081218,0.48331300556575,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.7489716118701822,1.4181656175796122,57.14285714285714,0.6666666666666666,0.6666666865348816,0.5,1.0,0.010270379578585022,0.6387679105370532,66.66666666666666,0.65625,0.8636363744735718,0.7857142984867096,1.0,0.012522083284922157,1.2613543628301414,63.1578947368421,0.7777777777777777,0.6551226774851481,0.5666666726271311,0.8888888955116272,0.035497961873918064,2.4009551617068743,40.0,0.71875,0.7000000029802322,0.6666666716337204,0.75,0.294711261307697,0.6448578185988867,90.0,1.0,0.8333333432674408,0.75,1.0,0.1410429049204973,0.6793019785133322,90.0,0.71875,0.944444477558136,0.9000000059604645,1.0,0.045760683135384915
30,0.25760466403308796,1.676825558102692,60.0,0.16666666666666666,0.0,0.0,0.0,1.1167659947419035,54.54545454545454,0.53125,0.7333333492279053,0.75,0.8333333432674408,0.027225634909685995,1.71160105517156,54.54545454545454,0.25,0.2857142686843872,0.3333333432674408,0.25,0.4679825255943032,1.1090784933009508,50.0,0.8333333333333333,0.6068376302719116,0.4791666716337204,0.8333333432674408,0.033742244462729144,0.7769247602105038,50.0,0.5625,0.0,0.0,0.0,0.32348981319770365,1.7200237699021719,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.00015208170988311993,0.21057606877936172,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.043946338404487785,1.1762454479817035,57.14285714285714,0.5,0.4000000059604645,0.5,0.3333333432674408,0.22412320325564467,0.6642329963111737,66.66666666666666,0.65625,0.8636363744735718,0.7857142984867096,1.0,0.6939638839564356,1.4117293621134215,63.1578947368421,0.8055555555555555,0.7222222288449606,0.6666666766007742,0.8055555621782938,0.0029180147952947936,1.9052317680376265,50.0,0.71875,0.722222238779068,0.7000000029802322,0.75,0.06442000920538406,0.6180984926306473,90.0,0.9666666666666667,0.9545454680919647,0.9166666567325592,1.0,0.013118773719615878,0.40239132049869764,90.0,0.9666666666666667,0.9545454680919647,0.9166666567325592,1.0,0.04366825146132652
31,0.3619981675810644,1.7797882890224723,60.0,0.13333333333333333,0.0,0.0,0.0,1.4336092961818336,63.63636363636363,0.7916666666666667,0.6666666865348816,0.75,0.75,0.6073585235235671,1.9839589164633766,54.54545454545454,0.31666666666666665,0.222222238779068,0.25,0.20000000298023224,0.02190447155159711,0.5026200609004952,75.0,0.8666666666666667,0.761904776096344,0.75,0.800000011920929,0.026552861505867047,1.3295935196478752,50.0,0.5,0.0,0.0,0.0,0.5435826658713978,1.128376352532014,83.33333333333334,0.6666666666666666,0.800000011920929,1.0,0.6666666865348816,0.0023408533069603755,0.5315053282290391,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.2244599486191501,1.5791316683573455,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.010114227753096902,1.060676668470818,55.55555555555556,0.6875,0.8333333432674408,0.75,1.0,0.02380795212695621,1.6986814487070554,63.1578947368421,0.5992063492063492,0.19999998807907104,0.3333333333333333,0.14285714427630106,0.0027711168712806224,1.8284748939655138,50.0,0.25,0.5833333432674408,0.5,0.75,1.0121293612074032,0.3322186939421522,80.0,0.75,0.4000000059604645,0.5,0.3333333432674408,0.004604754727571948,0.44947786529538264,80.0,0.5,0.5,0.5,0.5,0.1063935465112123
32,0.4936616020530982,1.2363720421496267,50.0,0.40625,0.1666666716337204,0.25,0.125,1.566731529703321,63.63636363636363,0.55,0.7846153974533081,0.6458333432674408,1.0,0.000368513580206933,2.1857983021043097,36.36363636363637,0.46875,0.222222238779068,0.20000000298023224,0.25,0.0020934343597354818,2.7125673984525682,50.0,0.7333333333333333,0.6573426723480225,0.5,1.0,0.04879497212798215,0.8609094238643684,50.0,0.625,0.0,0.0,0.0,0.2163121219414791,3.4236693844097417,50.0,0.6666666666666666,0.6666666865348816,0.5,1.0,8.596217226055572e-05,0.18091106148579575,100.0,1.0,1.0,1.0,1.0,0.02853712808212455,2.7322697109881124,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.003675008058705225,0.8190510303333418,55.55555555555556,0.65,0.38461539149284363,0.3125,0.5,0.36047457787291465,2.513633690821009,63.1578947368421,0.8486111111111111,0.6868687073389689,0.6904761989911398,0.8333333333333334,0.000977554818217639,2.6187284333587906,40.0,0.48333333333333334,0.7000000029802322,0.6428571492433548,0.8333333432674408,0.8832037428751239,0.579603436797976,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,0.5941810140440389,1.9916280876923618,70.0,0.9666666666666667,0.8846153914928436,0.8125,1.0,0.034860217784583196
33,0.23772345520566493,1.8518696878674863,60.0,0.5333333333333333,0.0,0.0,0.0,1.1690072752714569,54.54545454545454,0.4,0.38461539149284363,0.3125,0.5,0.38889879897474006,1.711487047790885,54.54545454545454,0.8,0.2857142686843872,0.25,0.3333333432674408,0.04081164759408481,0.6304006934587636,75.0,0.90625,0.792207807302475,0.7857142984867096,0.875,0.11586053709350022,0.8051078614724344,50.0,0.5625,0.3333333432674408,0.5,0.25,0.40805719347591213,1.6489879257472457,50.0,0.7777777777777778,0.5714285373687744,0.5,0.6666666865348816,0.0004507821332588918,0.3050338427393071,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.002339153636213908,2.1291875349837315,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0,0.02535342187436316,0.6249490404993657,77.77777777777779,0.65,0.4545454680919647,0.4166666567325592,0.5,0.693639452724327,1.30751581761018,68.42105263157895,0.8958333333333334,0.6534391641616821,0.6000000139077505,0.8333333333333334,0.000852432807141624,2.289605919466104,50.0,0.25,0.5833333432674408,0.5,0.75,0.01538597456636639,0.5142056710831469,90.0,0.75,0.5,0.5,0.5,0.003642105163085662,0.4460873060833377,80.0,0.75,0.4545454680919647,0.5,0.4166666567325592,0.009479178457823301
34,0.5382440682133632,2.09290367814944,60.0,0.13333333333333333,0.0,0.0,0.0,1.2179373647948468,63.63636363636363,0.53125,0.6857142746448517,0.8333333432674408,0.5833333432674408,0.010627448669096233,2.0155689640477785,54.54545454545454,0.28125,0.2857142686843872,0.3333333432674408,0.25,0.1617719302045355,0.6406269976271718,75.0,0.875,0.7750000059604645,0.7083333432674408,0.875,0.08766244172190954,1.114982317894949,50.0,0.625,0.0,0.0,0.0,0.5558595558796543,1.1917846886726566,66.66666666666666,0.7777777777777778,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.0002217318340109939,0.5436735121899867,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.3408402799431322,1.3513826274887273,57.14285714285714,0.4166666666666667,0.4000000059604645,0.5,0.3333333432674408,0.0023852755148659165,0.5113832348411113,77.77777777777779,0.65625,0.9000000059604645,0.8333333432674408,1.0,0.9565430050987085,1.285230102790747,73.68421052631578,0.7000000000000001,0.7388888994852701,0.7555555701255798,0.7777777910232544,0.0031019787562912246,2.270741788096145,50.0,0.28125,0.3333333432674408,0.30000001192092896,0.375,0.013875197467253644,0.6394676263280243,90.0,1.0,0.8333333432674408,0.75,1.0,0.060291215958903834,0.46349443008015473,80.0,0.71875,0.875,0.875,0.875,0.016506981758739
35,0.2635899680515856,1.7384768277845446,60.0,0.34375,0.1666666716337204,0.25,0.125,1.5675358692309076,54.54545454545454,0.375,0.7727272510528564,0.7142857164144516,0.875,0.0004333871847449365,1.9488338639185825,54.54545454545454,0.3833333333333333,0.25,0.3333333432674408,0.20000000298023224,0.0025038285952707134,0.5167622632279967,81.25,0.8333333333333334,0.7777778208255768,0.8333333432674408,0.7333333492279053,0.18937501429429426,0.955387705760561,50.0,0.625,0.5,0.5,0.5,0.15016793065041287,1.8154841615317154,50.0,0.7777777777777778,0.5714285373687744,0.5,0.6666666865348816,1.435339765552616e-05,0.884402626669141,57.14285714285714,0.9,0.5714285969734192,0.4000000059604645,1.0,0.2461785303472394,2.4081212759725985,42.857142857142854,0.5,0.5999999642372131,0.4285714328289032,1.0,0.0025671425414264303,0.5335253131011204,66.66666666666666,0.6875,0.8333333432674408,0.800000011920929,0.875,0.6136959036822878,1.2496662923209136,73.68421052631578,0.8333333333333334,0.8055555621782938,0.7833333412806193,0.8333333333333334,0.036844454788939274,2.3904101599358683,50.0,0.48333333333333334,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.20489644944430274,0.3545619508484679,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,0.01724227534797859,0.41683983623020093,80.0,0.75,0.4545454680919647,0.5,0.4166666567325592,0.000502241792965737
36,0.41020388979089195,1.6233039023629066,60.0,0.25,0.3333333432674408,0.5,0.25,1.8441032842544531,45.45454545454545,0.5833333333333333,0.5833333432674408,0.5357142984867096,0.6500000059604645,0.004645873358854287,2.3836758882162625,45.45454545454545,0.45,0.222222238779068,0.25,0.20000000298023224,0.011117069933014253,1.2053491606820892,56.25,0.7333333333333334,0.6346153914928436,0.5125000029802322,0.8333333432674408,0.046347725452425964,1.377936754535903,62.5,0.5625,0.4000000059604645,1.0,0.25,0.30280444186694855,2.122758980543189,50.0,0.7777777777777778,0.5714285373687744,0.5,0.6666666865348816,9.136956205689167e-06,0.6806134881884326,71.42857142857143,0.8,0.6666666865348816,0.5,1.0,0.037776025921475956,2.6459927868474087,42.857142857142854,0.5833333333333334,0.5999999642372131,0.4285714328289032,1.0,0.006244406679953941,0.604886813900609,66.66666666666666,0.65,0.3333333432674408,0.375,0.30000001192092896,0.8539379729123417,1.7125665327529918,57.89473684210527,0.8666666666666667,0.6000000238418579,0.5111111203829447,0.8222222328186035,0.00015604022001069332,3.2049677730515156,40.0,0.55,0.7000000029802322,0.6428571492433548,0.8333333432674408,0.03327995068267261,0.47177693635592066,90.0,1.0,0.8333333432674408,0.75,1.0,0.061571600418291725,0.7269323960822331,90.0,0.9666666666666667,0.9545454680919647,0.9166666567325592,1.0,0.0044794173906447955
37,0.42869998948016086,2.180860313540557,50.0,0.34375,0.0,0.0,0.0,1.3938495507209732,54.54545454545454,0.5357142857142857,0.3636363744735718,0.5,0.2857142984867096,0.0009415713252355573,2.0955272869623,54.54545454545454,0.34375,0.2857142686843872,0.3333333432674408,0.25,0.07393639432275859,0.6416221331407261,75.0,0.8666666666666667,0.7750000357627869,0.7000000178813934,0.9000000059604645,0.14181924427734352,0.8981301349796984,50.0,0.5625,0.5,0.5,0.5,0.0530074301920198,1.9326105202788961,50.0,0.7777777777777778,0.5714285373687744,0.5,0.6666666865348816,5.4461882335690994e-05,1.4677357962232023,57.14285714285714,0.9,0.5714285969734192,0.4000000059604645,1.0,0.0026168765085193774,2.552132366580445,57.14285714285714,0.5,0.6666666865348816,0.5,1.0,0.002783597366231938,0.691040132827355,66.66666666666666,0.71875,0.375,0.375,0.375,0.0018050168954457909,1.5273504999325984,68.42105263157895,0.8291666666666666,0.75,0.7166666686534882,0.8055555621782938,0.0025737965655413457,2.435272989078443,50.0,0.28125,0.3333333432674408,0.30000001192092896,0.375,0.0038364857597163408,0.3361823018789499,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,0.014631263320304826,0.3398740957934523,80.0,0.9666666666666667,0.9000000357627869,0.9000000059604645,0.9000000059604645,0.0063486464849387666
38,0.46879220983735365,1.9631979450703092,60.0,0.375,0.20000000298023224,0.5,0.125,2.679481765940474,63.63636363636363,0.3333333333333333,0.6785714328289032,0.5416666716337204,1.0,0.012635239254870116,2.509394128303744,45.45454545454545,0.5833333333333333,0.5,0.6666666716337204,0.6666666716337204,0.002304776863838831,0.9651058085781767,62.5,0.875,0.6703296601772308,0.5571428686380386,0.9166666567325592,0.07275578131432374,1.1099612060054402,50.0,0.625,0.3333333432674408,0.5,0.25,0.08167001368031343,2.542363722740373,50.0,0.7777777777777778,0.5714285373687744,0.5,0.6666666865348816,0.0001219485907063791,0.736353384380289,71.42857142857143,1.0,0.6666666865348816,0.5,1.0,0.0032955473034973707,2.314853069216862,57.14285714285714,0.4166666666666667,0.6666666865348816,0.5,1.0,0.0005721542719256241,0.49889592974026403,77.77777777777779,0.65625,0.875,0.875,0.875,0.8130150249710605,2.0922593882090283,57.89473684210527,0.888888888888889,0.5995670954386393,0.5000000099341074,0.8222222328186035,0.01975385596308466,3.281162790413717,50.0,0.45,0.722222238779068,0.6666666716337204,0.8333333432674408,0.0038792026829696184,0.5150211689621188,90.0,0.75,0.5,0.5,0.5,0.002501784992740326,0.5508956796751845,90.0,0.9666666666666667,0.9545454680919647,0.9166666567325592,1.0,0.0006636033566904678
39,0.006208602984867016,2.5739409254799375,50.0,0.40625,0.0,0.0,0.0,1.5800972854653346,63.63636363636363,0.46875,0.6000000089406967,1.0,0.4583333432674408,0.011335302640318125,2.228324471622612,45.45454545454545,0.6333333333333333,0.4761904776096344,0.625,0.4166666716337204,0.0006983282431199061,1.4340337739139253,56.25,0.8,0.6346153914928436,0.5125000029802322,0.8333333432674408,0.011368634281547699,1.0191881134059704,50.0,0.625,0.6000000238418579,0.5,0.75,0.04785310958299871,1.369214500241937,66.66666666666666,0.7777777777777778,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.0001582802935697668,3.394259001963691,28.57142857142857,0.8,0.444444477558136,0.2857142984867096,1.0,0.04450454330935357,2.4305661598435515,42.857142857142854,0.4166666666666667,0.5999999642372131,0.4285714328289032,1.0,0.00038909013168844474,1.8638696983421958,55.55555555555556,0.71875,0.8333333432674408,0.75,1.0,0.9051250367943725,2.786562462225074,63.1578947368421,0.5625,0.22222222884496054,0.3333333333333333,0.16666666666666666,0.0013314392425074837,2.1707442975340063,50.0,0.625,0.25,0.25,0.25,0.009463248271915524,0.09782284325540405,100.0,1.0,1.0,1.0,1.0,0.014046220727964229,0.6301277807139519,90.0,1.0,0.5,0.5,0.5,0.0411555965666164
40,0.02355583180815811,2.1487512062547824,30.0,0.16666666666666666,0.125,0.10000000149011612,0.1666666716337204,1.7797307999029923,45.45454545454545,0.7,0.6727272868156433,0.5833333432674408,0.800000011920929,0.0009912525341399662,2.4241864588966937,45.45454545454545,0.45,0.4166666716337204,0.4166666716337204,0.4166666716337204,0.05655528540109021,2.672361660501804,50.0,0.75,0.6363636255264282,0.5000000149011612,0.875,0.016195628319937434,1.0694480776279456,50.0,0.625,0.5,0.5,0.5,0.017466656385821806,2.535024694980511,50.0,0.7777777777777778,0.5714285373687744,0.5,0.6666666865348816,0.00021781858855487838,0.18635401775944366,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.08777289558217968,1.9274632368148314,57.14285714285714,0.4166666666666667,0.6666666865348816,0.5,1.0,0.0025806371203477944,0.701506619950791,77.77777777777779,0.7166666666666667,0.444444477558136,0.5,0.4000000059604645,0.015785065726990104,1.9163162207683935,63.1578947368421,0.3055555555555555,0.5444444417953491,0.5,0.6111111044883728,0.04645471430983591,2.910800056758053,50.0,0.75,0.5833333432674408,0.5,0.75,0.7468897425692874,0.136010844247753,100.0,0.75,1.0,1.0,1.0,0.005533064136668236,0.21893061351201806,90.0,0.71875,0.944444477558136,0.9000000059604645,1.0,1.3477992636183982
41,0.7533323132071184,2.121968894374137,30.0,0.45833333333333337,0.1428571492433548,0.10000000149011612,0.25,1.3720213376375328,54.54545454545454,0.3333333333333333,0.4000000059604645,0.5,0.3333333432674408,0.0008458974870140769,1.724725598543556,54.54545454545454,0.5166666666666666,0.45000000298023224,0.5,0.4166666716337204,0.006381120228532322,0.6390443508284436,81.25,0.8666666666666667,0.8035714328289032,0.875,0.800000011920929,0.033441824534252027,1.594948673075423,62.5,0.5,0.4000000059604645,1.0,0.25,0.2686290374141969,2.5048799986050096,50.0,0.7777777777777778,0.5714285373687744,0.5,0.6666666865348816,3.98552859123882e-06,0.4739961026591577,85.71428571428571,0.8,0.800000011920929,0.6666666865348816,1.0,0.8795344509522895,1.6671220289227204,42.857142857142854,0.5833333333333334,0.5,0.4000000059604645,0.6666666865348816,0.000506394476814318,1.138646510305737,66.66666666666666,0.5833333333333333,0.2857142984867096,0.5,0.20000000298023224,0.9561106510875648,2.3926128544830014,57.89473684210527,0.8222222222222223,0.6166666746139526,0.5111111303170522,0.8666666746139526,0.001130998806717886,3.0652225563449123,60.0,0.71875,0.6666666865348816,0.550000011920929,0.875,0.0009734838044156713,0.30043485568365125,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,0.0005886152090893298,0.23712147471288753,80.0,0.71875,0.875,0.875,0.875,0.10373621297779202
42,0.15976637943899782,2.4408797076727,40.0,0.16666666666666666,0.1666666716337204,0.1666666716337204,0.1666666716337204,1.449761828211605,54.54545454545454,0.55,0.6346153914928436,0.5625,0.75,7.331102419084203e-05,2.589596685484618,45.45454545454545,0.46875,0.30000001192092896,0.25,0.375,0.0027570320186750237,1.2625812760256534,62.5,0.8333333333333333,0.7083333432674408,0.5857143104076385,0.9000000059604645,0.0034732735668114413,1.0686076768486932,50.0,0.5625,0.3333333432674408,0.5,0.25,0.29919777643229845,2.934621910904554,66.66666666666666,0.6666666666666666,0.75,0.6000000238418579,1.0,7.746659553274002e-06,0.6235113299232135,71.42857142857143,1.0,0.6666666865348816,0.5,1.0,0.09019563004717454,2.2925109252624694,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0,0.00046017958882494097,0.6853110133576407,77.77777777777779,0.6833333333333333,0.375,0.5,0.30000001192092896,0.008026388915957545,2.6701283426980886,57.89473684210527,0.8958333333333334,0.6540403962135315,0.5595238109429678,0.8333333333333334,0.8966539723851671,2.8314664729540446,50.0,0.41666666666666663,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.07107434580518668,0.45798285930998095,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,0.0015030404814429996,0.21444797665858797,80.0,1.0,0.7777778208255768,0.75,0.9000000059604645,0.009471076022113126
43,0.22479152408526037,2.5453668492777837,60.0,0.375,0.1666666716337204,0.25,0.125,1.4457042463968468,54.54545454545454,0.55,0.7333333492279053,0.6190476417541504,0.9000000059604645,0.0008309071858153932,2.712930054823662,45.45454545454545,0.5416666666666667,0.4166666716337204,0.625,0.4166666716337204,0.0004884942113717149,1.2698590890746875,62.5,0.8666666666666667,0.7000000178813934,0.6142857223749161,0.9000000059604645,0.0077047832407772816,1.1290803104331806,50.0,0.4375,0.6000000238418579,0.5,0.75,0.09703147667018382,2.112113814687166,50.0,0.7777777777777778,0.5714285373687744,0.5,0.6666666865348816,0.0003089028167717287,1.8194305692271098,57.14285714285714,1.0,0.5714285969734192,0.4000000059604645,1.0,0.012668184629245625,1.4923185823260166,71.42857142857143,0.5833333333333334,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.008647719023060963,0.7091525719040195,77.77777777777779,0.6875,0.875,0.875,0.875,0.00166608579549386,1.6494285316213233,73.68421052631578,0.8444444444444444,0.5,0.5555555621782938,0.46666666865348816,0.0038990914871567355,2.8041181353395435,50.0,0.75,0.5833333432674408,0.5,0.75,0.07665265547607394,0.3812260911294916,90.0,0.75,0.944444477558136,0.9000000059604645,1.0,0.0002483648076722908,0.431734652406659,80.0,0.71875,0.875,0.875,0.875,0.00871209872482134
44,0.03264992323859066,2.9770591215041584,60.0,0.13333333333333333,0.20000000298023224,0.25,0.1666666716337204,1.4109070652161684,63.63636363636363,0.6166666666666667,0.6666666865348816,0.875,0.550000011920929,0.016799333206508556,2.4344605581126673,45.45454545454545,0.375,0.5,0.5,0.5,0.00015881605071168942,2.0397055805482074,62.5,0.8666666666666667,0.2857142984867096,0.5,0.20000000298023224,0.0215487700022253,1.0641456083575687,50.0,0.5,0.6000000238418579,0.5,0.75,0.0025019770742449716,1.9467033241792793,50.0,0.7777777777777778,0.5714285373687744,0.5,0.6666666865348816,0.00016448693273905294,3.562440734434039,28.57142857142857,0.8,0.444444477558136,0.2857142984867096,1.0,0.002343747784466741,1.2445958402470154,71.42857142857143,0.5833333333333334,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.0005332902491771863,1.2588505114701392,66.66666666666666,0.75,0.8636363744735718,0.7857142984867096,1.0,0.8069307196734237,1.8181168059322061,73.68421052631578,0.6777777777777777,0.3968253930409749,0.6666666666666666,0.3166666676600774,0.00044212420635180864,2.2136092237402822,50.0,0.75,0.25,0.25,0.25,0.12868051727123522,1.1747535442934134,80.0,0.9666666666666667,0.9166666865348816,0.8571428656578064,1.0,0.05080826155258697,0.6397692828517899,90.0,0.71875,0.9285714328289032,1.0,0.875,0.0015010493462401537
45,0.5204766646466069,2.7139048671718613,60.0,0.34375,0.1666666716337204,0.25,0.125,1.5248290879353674,54.54545454545454,0.7083333333333334,0.7727272808551788,0.800000011920929,0.75,0.01802871858615529,2.479556302228639,63.63636363636363,0.48333333333333334,0.25,0.3333333432674408,0.20000000298023224,0.0005036149593998942,1.6269558250461398,56.25,0.8333333333333333,0.6666666865348816,0.5357142984867096,0.9000000059604645,0.0019846879004052137,1.15032464380521,50.0,0.5,0.5,0.5,0.5,0.061630949243924656,3.352083540064941,66.66666666666666,0.7777777777777778,0.75,0.6000000238418579,1.0,2.170511338340347e-05,0.5949709730946926,85.71428571428571,1.0,0.800000011920929,0.6666666865348816,1.0,0.015348962006525598,1.6734353719230313,57.14285714285714,0.5833333333333334,0.5714285373687744,0.5,0.6666666865348816,0.004515611320140334,1.0021424002098467,66.66666666666666,0.6833333333333333,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.008027577104114095,1.6187999119871201,73.68421052631578,0.6458333333333334,0.7111111283302307,0.7222222288449606,0.8333333333333334,0.00014837659096163046,2.363031812235684,50.0,0.28125,0.25,0.25,0.25,0.47224372449273233,0.5276148369168423,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,0.009092083923064034,0.5542344592751614,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,0.00013611020909969513
46,0.3545894513547583,2.715024035347315,50.0,0.25,0.3333333432674408,0.5,0.25,1.785963748353683,54.54545454545454,0.55,0.6346153914928436,0.5625,0.75,0.018619929025191145,3.238991029849988,45.45454545454545,0.28125,0.5,0.4166666716337204,0.75,0.0013342211389761772,0.7604894836740776,81.25,0.8125,0.7857142686843872,0.8333333432674408,0.75,0.0009910074524881161,1.1736924693942747,50.0,0.5625,0.5,0.5,0.5,0.07934606114529179,2.3409472506282003,50.0,0.6666666666666666,0.5714285373687744,0.5,0.6666666865348816,0.001438377250491712,0.6833414791937594,71.42857142857143,1.0,0.6666666865348816,0.5,1.0,1.4240687456880972,2.216733719833241,57.14285714285714,0.5833333333333334,0.6666666865348816,0.5,1.0,8.757368240772417e-05,0.8975905810513704,66.66666666666666,0.6875,0.8333333432674408,0.800000011920929,0.875,0.6530140142283213,1.6959585511173665,73.68421052631578,0.8666666666666667,0.800000011920929,0.7555555701255798,0.8666666746139526,3.0179899109361978e-06,2.8143505789323155,50.0,0.34375,0.3333333432674408,0.30000001192092896,0.375,0.004028074930953455,0.6254168694229858,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,0.00022787846824767988,0.45332706216367596,80.0,0.9666666666666667,0.9000000357627869,0.9000000059604645,0.9000000059604645,0.0007138000979011129
