,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,SZ,SZ,SZ,SZ,SZ,SZ,SZ,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
23,1.1511952441131394,0.6639441125805363,37.5,0.4666666666666667,0.5454545617103577,0.5,0.6000000238418579,1.2527579275561016,74.21875,0.8028645833333334,0.6041170712560415,0.6666666697710752,0.5937500037252903,0.5194664794050864,1.1021251751299825,75.0,0.7619047619047619,0.36666667461395264,0.375,0.4166666716337204,0.09966863424115402,0.6617519926481287,82.35294117647058,0.7027777777777778,0.8857143123944601,0.9333333373069763,0.850000003973643,0.0127171784055779,1.0286642498552592,44.44444444444444,0.46875,0.1428571343421936,0.1666666716337204,0.125,0.5546728063675229,1.7310951291577479,46.15384615384615,0.65,0.4523809552192688,1.0,0.30000000447034836,0.23867171600652884,0.5685788981387958,78.57142857142857,0.9,0.819444477558136,1.0,0.7000000178813934,0.6883222980766404,0.9305770541180438,60.0,0.375,0.6666666865348816,0.550000011920929,0.875,0.3245187500156785,0.9651770032489673,55.65217391304348,0.6311111111111111,0.6223472932974498,0.5323809633652369,0.8755555589993794,0.7784760772120561,0.9186709724346107,48.78048780487805,0.47500000000000003,0.31111112236976624,0.33888889849185944,0.29722223182519275,0.6051610721986773
24,0.6339414661235817,0.7378455472447597,50.0,0.26666666666666666,0.6666666865348816,0.5714285969734192,0.800000011920929,1.5032604704025387,74.21875,0.7751860119047618,0.5416666809469461,0.7062500007450581,0.5031250026077032,1.257837565396814,1.6094777079372684,75.0,0.7395833333333333,0.10000000149011612,0.25,0.0625,8.757127258866654e-05,1.0031658549485751,82.35294117647058,0.7444444444444445,0.5833333333333334,0.6666666666666666,0.5333333412806193,0.03799336102212585,1.0727853901383644,55.55555555555556,0.5,0.1666666716337204,0.25,0.125,0.9805079220885821,1.3837319074426528,61.53846153846154,0.6166666666666667,0.694444477558136,0.8333333432674408,0.6000000089406967,0.008470855453687894,0.3623700762668424,85.71428571428571,0.6875,0.8989899456501007,0.9000000059604645,0.9166666567325592,0.023261766387374944,1.0778217042423346,40.0,0.5166666666666666,0.222222238779068,0.25,0.20000000298023224,0.2826401833401101,0.9223366965012785,60.86956521739131,0.6241666666666668,0.3555555582046509,0.4400000015894572,0.3311111162106196,0.5623429046533251,1.1324248571939697,51.21951219512195,0.4916666666666667,0.3055555621782939,0.3777777850627899,0.2944444517294566,0.504121527140189
25,0.7013455802878826,0.7459271957210087,50.0,0.4,0.6666666865348816,0.5714285969734192,0.800000011920929,1.5418999249162897,72.65625,0.7923735119047619,0.6594246178865433,0.6541666723787785,0.7666666693985462,0.22213775377247627,1.1486527251402352,78.125,0.7934523809523809,0.3333333432674408,0.5,0.25,0.0007923250910256707,0.7175866017765571,76.47058823529412,0.6833333333333332,0.8424242536226908,0.9333333373069763,0.7777777910232544,0.027396260888030616,1.519859346904147,44.44444444444444,0.35,0.722222238779068,0.6666666716337204,0.8333333432674408,0.6469825096007547,1.091567878400939,76.92307692307693,0.5833333333333333,0.7857142984867096,1.0,0.7000000029802322,0.1099749501554158,0.9099239309203515,64.28571428571429,0.7,0.694444477558136,0.8333333432674408,0.6000000089406967,0.050717589926203156,1.0901107115540836,60.0,0.8125,0.619047611951828,0.5833333432674408,0.75,0.3736709747990203,1.1786874548911017,59.130434782608695,0.6616666666666666,0.14571428696314495,0.3,0.10555555721124013,0.5322164809394326,0.9120035439159904,46.34146341463415,0.5090277777777777,0.31750842928886414,0.30079365770022076,0.375,0.5830700194714504
26,0.6950228912114892,0.6944114985345723,50.0,0.4,0.6000000238418579,0.6000000238418579,0.6000000238418579,1.374058803305735,75.78125,0.7834821428571428,0.5929789058864117,0.7395833320915699,0.5479166749864817,0.17822268890889578,1.6786150166827487,75.0,0.7232142857142857,0.125,0.25,0.0833333358168602,0.0018856863863978596,1.6428375155060995,70.58823529411765,0.7083333333333334,0.4722222288449605,0.6666666666666666,0.36666667461395264,0.07384771791825698,0.9637362221254099,55.55555555555556,0.65625,0.20000000298023224,0.5,0.125,0.6965003441726907,0.9595052987020557,69.23076923076923,0.7738095238095238,0.7500000298023224,0.8333333432674408,0.6904762089252472,0.011003462342463119,0.4546088094888275,85.71428571428571,0.875,0.9166666567325592,0.9166666567325592,0.9166666567325592,0.011600226600545346,0.9072856765869028,60.0,0.65,0.6666666865348816,0.75,0.75,0.3475721121854841,0.9742199261103553,55.65217391304348,0.5943650793650794,0.3333862483501434,0.4100000043710073,0.30555555820465086,0.1692820130930373,1.3689921003963346,48.78048780487805,0.43124999999999997,0.612962986032168,0.5611111174027125,0.6944444477558136,1.3644159461582528
27,0.5169635059420666,0.69602130405309,50.0,0.3333333333333333,0.6000000238418579,0.6000000238418579,0.6000000238418579,1.4735626108047009,75.78125,0.8044270833333333,0.5116567555814981,0.6729166693985462,0.4489583373069763,0.34820419415881326,1.3786161308684404,75.0,0.8041666666666667,0.25,0.25,0.25,0.8163930087676932,1.0545638934101884,82.35294117647058,0.7444444444444445,0.523809532324473,0.6666666666666666,0.46666666865348816,0.7484888842651937,1.054727099452381,55.55555555555556,0.5625,0.1666666716337204,0.25,0.125,0.4739831153026495,2.6665922099262285,30.76923076923077,0.55,0.1666666567325592,0.5,0.10000000149011612,0.004302560721479417,0.5934750971512545,71.42857142857143,0.9375,0.7750000059604645,0.875,0.7083333432674408,0.24199065227661318,1.3854498685774863,60.0,0.5166666666666666,0.1666666567325592,0.5,0.10000000149011612,0.1378062202941246,0.896608051294052,55.65217391304348,0.6536111111111111,0.5303703745206197,0.5288888901472092,0.6155555625756581,0.16128552969727072,1.0589685004207106,41.46341463414634,0.5,0.31018519401550293,0.3583333343267441,0.3027777820825577,0.4873215107985529
28,0.7000440843483645,0.730379483805044,50.0,0.26666666666666666,0.6000000238418579,0.6000000238418579,0.6000000238418579,1.5163321431820094,77.34375,0.8346726190476189,0.6800279691815376,0.6854166723787785,0.7072916720062494,0.2572729092665716,1.3101176101468976,78.125,0.7976190476190476,0.25,0.375,0.2083333358168602,0.0031707119003974967,1.4885934826903213,70.58823529411765,0.6777777777777777,0.4404761989911397,0.6666666666666666,0.3333333432674408,0.0007852042135492963,1.1862055682552737,55.55555555555556,0.5625,0.2857142686843872,0.3333333432674408,0.25,0.3248045414476602,0.9313221604875616,76.92307692307693,0.7916666666666667,0.8452380895614624,0.9166666567325592,0.7916666567325592,0.0038769933288114373,0.3498382242131677,78.57142857142857,0.8,0.819444477558136,1.0,0.7000000178813934,0.010323069331110199,1.3928261446261072,60.0,0.48333333333333334,0.75,0.7000000029802322,0.8333333432674408,0.27980425491862676,1.0815258652617907,59.130434782608695,0.6094444444444445,0.5363107303778331,0.5219047665596008,0.5844444513320923,1.4733488563842776,1.448326901022436,39.02439024390244,0.46666666666666673,0.34669313331445056,0.3555555616815885,0.40555556366841,0.9589560697808487
29,0.588809860076458,0.6701489751658224,50.0,0.4666666666666667,0.6000000238418579,0.6000000238418579,0.6000000238418579,1.4949810353332653,72.65625,0.7866443452380952,0.614339143037796,0.6000000070780516,0.7046130988746881,0.09536089209082112,0.9872867883628338,81.25,0.8028273809523809,0.666666679084301,0.75,0.6875,0.0055391061561085335,1.083329022883199,82.35294117647058,0.7000000000000001,0.8571428656578064,1.0,0.8000000019868215,0.0010440989906587148,1.4316585828420911,44.44444444444444,0.46875,0.25,0.25,0.25,0.9110029388054369,1.4754268614524997,53.84615384615385,0.6166666666666667,0.5416666567325592,1.0,0.4000000134110451,0.007456458549259245,0.30168198648449523,78.57142857142857,0.8571428571428572,0.8846153616905212,0.9166666567325592,0.8571428656578064,0.34337111943535825,1.1718560783081489,70.0,0.8125,0.7000000029802322,1.0,0.625,0.5680893748946749,1.1094319414566685,52.17391304347826,0.5791666666666667,0.5273400823275248,0.4684127102295558,0.6822222252686818,0.31476914279396956,1.3071967073637079,43.90243902439025,0.4375,0.45277778307596844,0.5000000049670538,0.45000000049670535,0.14033232541651558
30,0.5778451127195197,0.6374445335612777,50.0,0.4,0.6000000238418579,0.6000000238418579,0.6000000238418579,1.5837960269555842,75.0,0.78125,0.594047624617815,0.6927083395421505,0.5531250070780516,0.1822315221551084,1.8295193513083614,75.0,0.8285714285714285,0.125,0.25,0.0833333358168602,0.03898529214479236,2.3875283196079566,52.94117647058824,0.75,0.2619047661622365,0.6666666666666666,0.1666666716337204,0.0008486008386029001,1.7936102494678383,44.44444444444444,0.46875,0.1428571343421936,0.1666666716337204,0.125,0.357332463428961,1.987846638506306,46.15384615384615,0.625,0.45000000298023224,1.0,0.2916666716337204,0.6297823177475922,0.7162364018648866,78.57142857142857,0.9583333333333333,0.7878788113594055,1.0,0.6666666567325592,0.17024453126831604,1.0040800632297875,60.0,0.875,0.800000011920929,0.75,0.875,0.05644836974778392,1.4095546590080383,62.60869565217392,0.69,0.34253968596458434,0.47222222487131754,0.2900000035762787,0.03585855246170909,1.522404310028117,51.21951219512195,0.49583333333333335,0.2222222238779068,0.3611111144224803,0.18611111491918564,0.9557395725491975
31,0.6955654577595217,0.7961282389338706,50.0,0.2,0.6000000238418579,0.6000000238418579,0.6000000238418579,1.7146099506430295,72.65625,0.8098958333333334,0.6424107197672129,0.6718750074505806,0.6666666716337204,0.0022363076453427813,1.3381172278150455,78.125,0.8309523809523809,0.2916666716337204,0.375,0.3333333358168602,0.0011629469977747784,1.122975162035362,76.47058823529412,0.7444444444444445,0.8055555621782938,1.0,0.700000007947286,0.00018494618489126865,1.5259779513134442,44.44444444444444,0.48333333333333334,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.30398690769333997,1.0051348836865954,69.23076923076923,0.7916666666666667,0.792207807302475,0.9000000059604645,0.7083333432674408,0.06835427585739597,0.996652481812078,71.42857142857143,0.9,0.7301587760448456,1.0,0.6000000089406967,0.011088945406125983,1.1222903401993995,60.0,0.65,0.6666666865348816,0.75,0.75,0.07788556873371996,1.2332151876904731,61.73913043478261,0.6940476190476191,0.3106878379980723,0.400000003973643,0.2700000047683716,0.46531871141200637,1.383788228157051,46.34146341463415,0.44097222222222227,0.5150793592135111,0.5416666766007742,0.511111115415891,0.16769273724111095
32,0.6970564480281031,0.7145313671812755,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645,1.7131802866618782,74.21875,0.7529017857142857,0.6051091328263283,0.6437500044703484,0.5958333406597376,0.0006322577095239228,1.7816543985972015,75.0,0.7886904761904763,0.1666666716337204,0.25,0.125,0.006604350952460208,1.294447547406679,70.58823529411765,0.6888888888888888,0.4888888994852702,0.6666666666666666,0.3888888955116272,0.024547693847322367,1.5881304649343895,33.33333333333333,0.45,0.1428571343421936,0.125,0.1666666716337204,0.5261245367993476,0.9276129279265969,76.92307692307693,0.7916666666666667,0.8452380895614624,0.9166666567325592,0.7916666567325592,0.13912851251982827,0.6986825185086248,78.57142857142857,0.8541666666666667,0.8295454680919647,0.875,0.7916666567325592,0.021391186271076303,1.62456092623979,60.0,0.5833333333333333,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.08831768929250754,1.1883164331105565,60.86956521739131,0.5986507936507937,0.4593650897343953,0.5522222260634104,0.4728571444749832,0.043431067841505265,1.6628512814261798,48.78048780487805,0.5159722222222223,0.44722222288449603,0.39444444328546524,0.5694444427887598,1.7924643404052145
33,0.5798120946644753,0.6307930648123659,50.0,0.4666666666666667,0.6666666865348816,0.5714285969734192,0.800000011920929,1.5405625625746542,75.78125,0.8111979166666666,0.6326839998364449,0.6541666742414236,0.6833333373069763,0.002123409002442547,1.3310942049791379,81.25,0.8142857142857143,0.4750000014901161,0.625,0.4166666716337204,3.891069861174869e-05,0.9584529166679472,82.35294117647058,0.7380952380952381,0.5757575829823812,0.6666666666666666,0.523809532324473,0.005200507168245863,1.6289156366090916,44.44444444444444,0.5,0.1666666716337204,0.25,0.125,0.2644543022418931,3.8647969759859304,30.76923076923077,0.5833333333333333,0.20000000298023224,0.5,0.125,0.061138110359046684,0.2239822499983132,92.85714285714286,0.9,0.9545454680919647,0.9166666567325592,1.0,0.09202962081988114,2.211159836951329,50.0,0.5833333333333333,0.0,0.0,0.0,0.2526790362093204,1.8300497964975362,50.43478260869565,0.5124603174603174,0.5365634500980377,0.4613492111365,0.7200000027815501,0.02615739658050261,1.6054144596181064,46.34146341463415,0.4875,0.31428571542104083,0.3222222278515498,0.3083333373069763,0.3352417366474343
34,0.466475350325563,0.6881763162826526,62.5,0.5333333333333333,0.7272727489471436,0.6666666865348816,0.800000011920929,1.992174157321218,70.3125,0.7685267857142858,0.6209363657981157,0.5706845317035913,0.7619047649204731,0.0006815830957729606,1.12822633582866,81.25,0.85,0.7000000104308128,0.7083333358168602,0.7500000074505806,0.0009092968609935609,0.8207706590888992,82.35294117647058,0.6888888888888888,0.8666666746139526,1.0,0.7777777910232544,0.00025537225494603815,1.7056614463333932,44.44444444444444,0.41666666666666663,0.722222238779068,0.6666666716337204,0.8333333432674408,0.14883516912511077,1.391899000412217,61.53846153846154,0.7916666666666667,0.6969697177410126,0.9000000059604645,0.5833333432674408,0.0021762970439847223,0.5035818059744492,85.71428571428571,0.9583333333333333,0.8831169009208679,1.0,0.7916666567325592,0.07320268747636702,1.0910666172511072,70.0,0.46875,0.4285714328289032,0.5,0.375,0.3408810009347521,1.1625919682723176,60.86956521739131,0.56,0.4688888927300771,0.49444445172945656,0.4811111172040304,0.26739579427642224,1.8256209724078598,46.34146341463415,0.47361111111111115,0.4285714427630107,0.3972222258647283,0.4888888994852702,0.2945411811000386
35,0.809910102835512,0.6901905222699035,62.5,0.6666666666666666,0.7692307829856873,0.625,1.0,2.0998816160328997,70.3125,0.7422247023809525,0.6715413127094507,0.655208338983357,0.7822916712611914,0.006033342974945419,1.3866330015627049,78.125,0.6880952380952381,0.2666666731238365,0.2916666716337204,0.2500000074505806,0.02866068175239374,1.1590989877380016,82.35294117647058,0.7222222222222223,0.5462963183720907,0.6666666666666666,0.46666667858759564,0.01706254680248868,1.7368645603290436,55.55555555555556,0.48333333333333334,0.3333333432674408,0.25,0.5,1.2730057143179263,1.6937308761229046,61.53846153846154,0.75,0.6666666865348816,1.0,0.5,0.002848290822217624,0.6457932199238697,78.57142857142857,0.8958333333333333,0.8295454680919647,0.875,0.7916666567325592,0.029206833916120025,0.9554266584651814,60.0,0.65,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.013109744080579164,1.453193827148737,61.73913043478261,0.6100396825396825,0.2803174654642741,0.47777777910232544,0.21000000437100727,0.08473935279108732,1.460524531313315,51.21951219512195,0.5201388888888888,0.3531746119260788,0.4722222288449605,0.2944444492459297,0.8607178397214537
36,0.5831729232969991,0.6791404409607333,62.5,0.6,0.7272727489471436,0.6666666865348816,0.800000011920929,2.0259239408003,71.875,0.7511904761904762,0.605623209849,0.5989583414047956,0.6447916701436043,7.789475705963266e-05,1.5441125353540377,78.125,0.8184523809523809,0.5416666716337204,0.7083333358168602,0.5833333358168602,0.0002111631351970458,1.582255485351913,76.47058823529412,0.7291666666666666,0.4888888994852702,0.6666666666666666,0.3888888955116272,0.001423372620508527,1.9765044918927255,55.55555555555556,0.48333333333333334,0.3333333432674408,0.25,0.5,0.10336595389758536,1.5316940451597214,61.53846153846154,0.7023809523809523,0.7333333492279053,0.9000000059604645,0.6190476417541504,7.50070438291613e-05,0.6649529029208578,78.57142857142857,0.8,0.8333333432674408,0.875,0.800000011920929,0.007229967980345152,1.3939872040350416,60.0,0.4375,0.3636363744735718,0.2857142984867096,0.5,0.40489378250582175,1.6145891100723408,60.0,0.5741269841269842,0.32936508059501646,0.5400000015894572,0.28888889253139494,0.216073793704397,1.8168505933364767,48.78048780487805,0.5381944444444444,0.3869047562281291,0.4000000059604645,0.4000000059604645,1.2118669079166917
37,0.4641938285364342,0.6106246407267426,50.0,0.4666666666666667,0.6000000238418579,0.6000000238418579,0.6000000238418579,2.0542186263598206,74.21875,0.8012276785714286,0.6014700718224049,0.5989583358168602,0.6802083365619183,0.0003824248534871003,1.8199654592859316,75.0,0.8416666666666667,0.125,0.125,0.125,0.0002670670806390355,1.9990461128667454,64.70588235294117,0.6847222222222222,0.6666666666666666,1.0,0.5666666676600774,0.010353179694378893,2.0368082000611234,55.55555555555556,0.375,0.30000001192092896,0.25,0.375,0.0032764152757441684,1.3502542102517328,69.23076923076923,0.9285714285714286,0.792207807302475,0.875,0.7857142984867096,3.4042469923801024e-06,0.7220962844661346,78.57142857142857,0.9,0.8333333432674408,0.875,0.800000011920929,0.010149099529424362,0.8826366823018432,60.0,0.875,0.6666666865348816,0.550000011920929,0.875,0.06397575752698152,1.7274731075060632,57.391304347826086,0.5888095238095238,0.19492063522338868,0.35555555621782936,0.1466666688521703,0.022263567848364606,1.5464454969519437,48.78048780487805,0.5347222222222222,0.3670634975035985,0.4305555572112401,0.375,0.23164716767135535
38,0.6416586203132393,0.7520524213407417,62.5,0.6,0.7272727489471436,0.6666666865348816,0.800000011920929,2.0844694239576174,71.09375,0.7933407738095238,0.6801406983286142,0.6479166727513075,0.8062500022351742,0.07540497284106067,1.0949468984097073,78.125,0.8,0.4583333283662796,0.625,0.42500000074505806,0.00032218303254049534,1.1475864429640865,82.35294117647058,0.7222222222222223,0.5462963183720907,0.6666666666666666,0.46666667858759564,0.0027569044157083953,2.0828893089378684,44.44444444444444,0.375,0.30000001192092896,0.25,0.375,0.03903087650479963,1.900705004364648,46.15384615384615,0.7916666666666667,0.5555555820465088,0.8333333432674408,0.4166666716337204,0.0001603702933192867,1.0159427225796605,71.42857142857143,1.0,0.75,1.0,0.6000000238418579,0.0022563973038459842,1.540902125394202,70.0,0.55,0.5833333432674408,1.0,0.4166666716337204,0.030711348318053222,1.5036930972595952,62.60869565217392,0.6116666666666667,0.3952380975087484,0.5333333373069763,0.3311111152172089,0.06261164420859225,2.058893839016858,46.34146341463415,0.5743055555555555,0.49947091440359753,0.547619049747785,0.5750000004967054,0.08902838526587029
39,0.5678089171442268,0.6960761108611047,50.0,0.3333333333333333,0.6000000238418579,0.6000000238418579,0.6000000238418579,2.0694061805363586,71.875,0.767373511904762,0.4607142936438322,0.6979166679084301,0.3625000026077032,7.424625757354636e-05,2.0967387567885702,75.0,0.7708333333333333,0.1666666716337204,0.25,0.125,1.639771436907127e-05,1.2488794998575408,82.35294117647058,0.7222222222222223,0.5462963183720907,0.6666666666666666,0.46666667858759564,6.977910677964503e-05,1.8755037845041045,44.44444444444444,0.4375,0.1428571343421936,0.1666666716337204,0.125,0.28696216387879525,3.6436039454925413,38.46153846153847,0.55,0.3333333134651184,1.0,0.20000000298023224,0.0017367739194854837,0.9844024232475387,71.42857142857143,0.9333333333333333,0.75,1.0,0.6000000238418579,0.07119647700130119,1.1966185684623905,80.0,0.5166666666666666,0.75,1.0,0.6666666716337204,0.06344103751561801,1.314917128362999,58.26086956521739,0.5673015873015873,0.4918559193611145,0.5015873074531555,0.54888889392217,0.005143926269216463,2.3412014973594117,46.34146341463415,0.5111111111111111,0.5277777910232544,0.5250000009934107,0.5666666676600774,0.006775039754004936
40,0.8411415579622471,0.9244158911121353,37.5,0.4,0.0,0.0,0.0,2.02403035128512,72.65625,0.7811011904761904,0.5288690626621246,0.6447916720062494,0.4854166693985462,0.00021254381040300863,2.591430282402991,75.0,0.7875,0.125,0.125,0.125,0.011612223073419418,3.0041763540181576,52.94117647058824,0.6597222222222222,0.22222222884496054,0.3333333333333333,0.16666666666666666,0.010554042936021607,1.5765415129824505,55.55555555555556,0.375,0.30000001192092896,0.25,0.375,0.5147602306341413,2.6666777553624907,53.84615384615385,0.4583333333333333,0.4000000059604645,0.5,0.3333333432674408,7.049712160042196e-05,0.848493768459848,78.57142857142857,0.8,0.819444477558136,1.0,0.7000000178813934,0.0012405424487820231,0.9884838703884734,70.0,0.55,0.7857142686843872,0.75,0.8333333432674408,0.2547690151392988,2.014991106140689,62.60869565217392,0.5502777777777778,0.39777778784434,0.5777777791023254,0.31111111442248024,0.6750768681665594,2.775882563439149,51.21951219512195,0.48125,0.45670996109644574,0.411904772122701,0.5361111164093018,0.014919282720625551
41,0.6434493759145096,0.7383934279709284,25.0,0.26666666666666666,0.25,0.3333333432674408,0.20000000298023224,1.905025141386893,74.21875,0.815625,0.6892361249774694,0.6906250044703484,0.7656250037252903,0.0031603395638023345,1.9808541378225542,75.0,0.8166666666666667,0.125,0.125,0.125,0.011402804190803592,3.373326115434072,52.94117647058824,0.6333333333333333,0.19047619899113974,0.3333333333333333,0.13333333532015482,0.013287540239882208,1.734792291821211,33.33333333333333,0.45,0.1428571343421936,0.125,0.1666666716337204,0.04292208963153194,1.9079134395884145,61.53846153846154,0.5833333333333334,0.4615384638309479,0.5,0.4285714328289032,0.005498145964417503,0.3771555059128206,85.71428571428571,0.9666666666666667,0.8989899456501007,0.9166666567325592,0.9000000059604645,0.008497818079982926,1.1227833406655603,70.0,0.375,0.7083333432674408,0.625,0.875,0.019363508670308515,2.5832097865958974,58.26086956521739,0.5927777777777778,0.1644444465637207,0.3,0.11666666865348815,0.06069574124768795,2.4256120478537704,43.90243902439025,0.4770833333333333,0.3396825393040975,0.2944444517294566,0.4027777810891469,0.05196034484503957
42,0.31232856173585616,0.8715944305289538,25.0,0.26666666666666666,0.25,0.3333333432674408,0.20000000298023224,1.9318941465135424,72.65625,0.75546875,0.5928113628178835,0.640029763802886,0.6197916716337204,0.0016914387844714901,1.4995489287739647,78.125,0.6791666666666667,0.2916666716337204,0.5,0.2083333358168602,9.657177498817045e-06,1.4951432400520082,76.47058823529412,0.8111111111111112,0.523809532324473,0.6666666666666666,0.46666666865348816,7.382943613728647e-05,1.6057448586811225,44.44444444444444,0.5,0.1666666716337204,0.25,0.125,0.22682653979859602,1.7888537981106436,61.53846153846154,0.5,0.4285714328289032,0.5,0.375,0.059357911153581217,0.9590186076239249,78.57142857142857,1.0,0.7000000029802322,1.0,0.625,0.002450830166252936,1.1412647824959758,80.0,0.375,0.4285714328289032,0.5,0.375,0.012577514870469673,1.321927765865896,58.26086956521739,0.6373015873015874,0.4181722005208333,0.4944444497426351,0.4144444465637207,0.4547824879949517,2.4213303975696054,48.78048780487805,0.48194444444444445,0.3670634925365448,0.3777777850627899,0.3888888955116272,1.4293247122121724
43,0.5793511399564092,0.8575878608153291,62.5,0.4666666666666667,0.7272727489471436,0.6666666865348816,0.800000011920929,2.193730855616359,70.3125,0.7985863095238095,0.6103670746088028,0.5885416753590107,0.6656250059604645,0.00017948020650339604,1.1199681564024309,87.5,0.9017857142857143,0.7142857313156128,0.75,0.8125,5.357887522889234e-05,1.141277345187303,76.47058823529412,0.7041666666666666,0.8055555621782938,1.0,0.700000007947286,0.0011533181280064067,2.555713952429284,44.44444444444444,0.4375,0.30000001192092896,0.25,0.375,2.2893128365827007,3.1242442748970203,53.84615384615385,0.6166666666666667,0.5714285969734192,1.0,0.4000000059604645,0.03577160636880274,0.8060269673143062,92.85714285714286,0.8666666666666667,0.9545454680919647,0.9166666567325592,1.0,0.0012162568730808886,0.8809856653525285,70.0,0.5,0.444444477558136,0.4000000059604645,0.5,0.4964304327339537,2.3323915185538064,53.04347826086957,0.5441666666666668,0.6146464645862579,0.49746032257874806,0.8755555550257365,0.4948914872922366,2.9702714218426243,53.65853658536586,0.5173611111111112,0.1865079402923584,0.3333333333333333,0.15277777860562006,0.05368520773527835
44,0.5690273386128747,0.9564724123040595,37.5,0.3333333333333333,0.2857142984867096,0.5,0.20000000298023224,1.8426325946818944,75.78125,0.7648437499999999,0.6226686611771584,0.6052083391696215,0.6697916686534882,0.0017201678371092071,1.7401912922711027,78.125,0.8642857142857143,0.375,0.5,0.3333333358168602,0.2667463770865521,2.253372449342729,70.58823529411765,0.6555555555555556,0.4888888994852702,0.6666666666666666,0.3888888955116272,0.0013477639006902226,1.9922492077249112,33.33333333333333,0.5166666666666666,0.1428571343421936,0.125,0.1666666716337204,0.24129638412208668,0.9645334033737035,69.23076923076923,0.875,0.792207807302475,0.9000000059604645,0.7083333432674408,0.00035155947267289045,0.8198272281397242,78.57142857142857,0.7916666666666667,0.8636363744735718,0.9000000059604645,0.8333333432674408,0.003369985550762652,1.29370417562186,70.0,0.65,0.3636363744735718,0.3333333432674408,0.4000000059604645,0.15953348158424713,2.1477030761870286,60.86956521739131,0.6112698412698413,0.1771428604920705,0.4,0.11555555760860443,0.0014070773905402877,2.6958197836962348,46.34146341463415,0.5305555555555556,0.3604978372653325,0.3583333392937978,0.41111111889282864,0.018028420339884433
45,0.5541967926366719,1.0960750669612995,37.5,0.4,0.444444477558136,0.5,0.4000000059604645,1.9779453136186884,75.78125,0.7824404761904762,0.6623015962541103,0.6968750022351742,0.7000000067055225,1.793605784157976,1.763081494418874,78.125,0.7327380952380953,0.1428571492433548,0.25,0.10000000149011612,0.0008304354008803995,1.893560811328642,76.47058823529412,0.6555555555555556,0.8222222328186035,1.0,0.7222222288449606,0.005096612504738376,2.6095057831513486,33.33333333333333,0.5,0.1428571343421936,0.1666666716337204,0.125,0.03524339088934812,2.7186590623194857,46.15384615384615,0.7083333333333333,0.4761904925107956,1.0,0.3333333358168602,0.07861275826223897,0.8659663460079706,78.57142857142857,0.8333333333333333,0.8636363744735718,0.9000000059604645,0.8333333432674408,0.0028466811097788594,1.4581054353356602,70.0,0.5833333333333333,0.7857142686843872,0.75,0.8333333432674408,0.07629163139457541,1.7580466312911038,60.86956521739131,0.6315873015873017,0.4877441128094991,0.561111115415891,0.4836508015791575,0.011761466703497666,2.98233752054211,53.65853658536586,0.38888888888888884,0.34761905173460644,0.4583333383003871,0.3333333333333333,0.028782083800740155
46,0.15466393646035823,1.3256007544160948,50.0,0.2,0.6000000238418579,0.6000000238418579,0.6000000238418579,2.669278197995791,70.3125,0.7870535714285715,0.6477408073842525,0.6218750048428774,0.7302083373069763,0.017709732039964305,1.845954469218078,78.125,0.7125,0.25,0.375,0.2083333358168602,1.3050373067942994e-05,2.0573203956887727,76.47058823529412,0.7263888888888889,0.8055555621782938,1.0,0.700000007947286,0.0014175965057994018,2.999461625952693,44.44444444444444,0.34375,0.222222238779068,0.20000000298023224,0.25,0.03380467634307502,1.7502438972297714,61.53846153846154,0.7083333333333333,0.6857142746448517,0.8333333432674408,0.5833333432674408,0.0016942202973595905,0.8029730694908893,71.42857142857143,0.9666666666666667,0.7750000357627869,0.9000000059604645,0.7000000178813934,0.00316509678379881,1.1567491658860134,70.0,0.55,0.7857142686843872,0.75,0.8333333432674408,0.0013716324892435745,2.3707775333443406,57.391304347826086,0.6103174603174603,0.2631746053695679,0.38888888955116274,0.2200000047683716,0.3080994231173295,3.0907489526141387,43.90243902439025,0.44375000000000003,0.33219096064567566,0.3444444512327512,0.3333333383003871,0.10371490065846722
