,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
23,0.3011947966299015,0.8703227751681265,47.05882352941176,0.7666666666666666,0.43822844823201496,0.3333333333333333,0.6666666666666666,0.16878321232852816,70.07874015748031,0.840922619047619,0.6544868480414152,0.5656250063329935,0.8312500007450581,0.05817382945139469,0.12517715259652656,60.63829787234043,0.6978174603174603,0.6632578149437904,0.605456355959177,0.8016865079601606,0.8164078510662169,0.10661703909642249,77.41935483870968,0.9226190476190477,0.7013889104127884,0.5583333447575569,1.0,0.6567210397446085,0.0928366258544714,75.0,0.71875,0.3333333432674408,0.5,0.25,0.8942510812153575,0.20701661427267187,50.0,0.5833333333333333,0.5000000149011612,0.5416666716337204,0.5,0.06444099901788689,0.14223237042079964,80.0,0.5166666666666666,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.2927183411053227,0.17083701865279308,42.857142857142854,0.6,0.5,0.3333333432674408,1.0,0.25584493964493416,0.19178339373464598,62.60869565217392,0.6116666666666666,0.2168253978093465,0.32222222288449603,0.18777777949968974,0.43507424980113285,0.3058786693197213,48.78048780487805,0.4873015873015873,0.25,0.3055555572112401,0.2944444492459297,0.15122990596987568
24,0.6904599038889982,0.21035015302619162,47.05882352941176,0.6666666666666666,0.7230769296487173,0.625,1.0,0.1896719081242947,68.50393700787401,0.7752604166666667,0.617617467418313,0.507440485060215,0.8437500018626451,0.27574904897555197,0.12710277883770155,63.297872340425535,0.6596230158730159,0.6584040994445483,0.6289682568361362,0.7770833348234495,0.6763654930031509,0.08585148923030425,74.19354838709677,0.8666666666666667,0.7246753424406052,0.5761904940009117,1.0,0.5797787701915361,0.09289730317085669,66.66666666666666,0.8333333333333333,0.6000000089406967,0.5000000149011612,0.75,0.3788261368393644,0.32867688268025097,50.0,0.5111111111111111,0.5357142686843872,0.5833333432674408,0.533333346247673,0.11626540637600571,0.14743192918083975,60.0,0.48333333333333334,0.0,0.0,0.0,0.12396324028757516,0.18761980841855166,42.857142857142854,0.6,0.5,0.3333333432674408,1.0,0.5616013112878729,0.1874516332240063,66.95652173913044,0.5338095238095237,0.18666666746139526,0.3333333333333333,0.13333333730697633,0.12189767946030187,0.2551648144461614,48.78048780487805,0.51875,0.3087301601966222,0.3472222288449605,0.3027777820825577,0.5986267548400468
25,0.15432076356057206,0.15599122895502252,58.82352941176471,0.5986111111111111,0.7757575710614523,0.6666666766007742,1.0,0.10692503988368504,76.37795275590551,0.8370535714285714,0.6740613635629416,0.6625000070780516,0.751488097012043,0.010513284270454396,0.10594471946397502,64.36170212765957,0.6782986111111112,0.6603775980571905,0.671428577353557,0.6812500022351742,0.3664915206839681,0.06217145930063858,80.64516129032258,0.9434523809523809,0.6250000149011612,0.875,0.5833333358168602,0.8720284589650215,0.09250531043155212,66.66666666666666,0.7083333333333334,0.75,0.6666666716337204,1.0,0.6531546171766535,0.28612443995936315,50.0,0.5222222222222221,0.5000000149011612,0.550000011920929,0.46666668355464935,0.11354153471072721,0.4121645895372711,30.0,0.48333333333333334,0.27272728085517883,0.1875,0.5,0.14318705158983036,0.10016282233118749,57.14285714285714,0.7,0.4000000059604645,0.3333333432674408,0.5,0.2706505998848167,0.144841644665256,57.391304347826086,0.4917460317460317,0.45582011540730794,0.4333333392937978,0.5355555613835653,0.6315874658311585,0.17398406804503339,46.34146341463415,0.5111111111111112,0.4407407542069753,0.3892857184012731,0.5972222288449606,0.1551985673025819
26,0.22246978680579832,0.4338436663943929,58.82352941176471,0.6875,0.46464647849400836,0.3904762069384257,0.5833333333333334,0.18492701471650586,67.71653543307087,0.8557291666666668,0.6748241446912289,0.5834821490570903,0.9041666686534882,0.003287920880782568,0.12401447835796338,65.95744680851064,0.6593253968253968,0.6405784152448177,0.6847222310801347,0.6631944465140501,1.2985588774876256,0.09383507436626876,77.41935483870968,0.9226190476190477,0.7071428671479225,0.6000000014901161,1.0,0.053740815897166616,0.16229754914392402,50.0,0.5666666666666667,0.5499999821186066,0.380952388048172,1.0,0.4180981881313407,0.2647448570271575,57.14285714285714,0.40625,0.5416666716337204,0.625,0.5,0.06151934904289039,0.20751148383310727,20.0,0.5833333333333334,0.4444444626569748,0.3214285746216774,0.75,0.28099605757761503,0.13635470794233412,57.14285714285714,0.8,0.4000000059604645,0.3333333432674408,0.5,0.4203810289152363,0.14345197055520428,56.52173913043478,0.5604761904761906,0.4092785020669301,0.41222222745418546,0.5088888903458914,0.12316360624273007,0.15472834772459113,51.21951219512195,0.4923611111111111,0.4920634975035985,0.46666667113701504,0.5416666666666666,0.3042414055415446
27,0.7507528366731457,0.13509378539771136,58.82352941176471,0.6402777777777778,0.2777777810891469,0.5,0.1944444477558136,0.11907245936629778,80.31496062992126,0.8497395833333333,0.6661931965500116,0.7635416705161333,0.6489583365619183,0.05882663105841287,0.10455237823206766,63.297872340425535,0.6966269841269841,0.56953164935112,0.6625000027318796,0.547916671882073,0.19211207280190104,0.06491939501912716,83.87096774193549,0.9010416666666666,0.7309523895382881,0.8333333358168602,0.6875,0.0700706737262512,0.11505113633295981,58.333333333333336,0.8333333333333333,0.722222238779068,0.6428571492433548,1.0,0.48547167600390195,0.30436337369128313,50.0,0.4666666666666667,0.5357142984867096,0.7000000029802322,0.533333346247673,0.11990335040555011,0.5186246479902396,30.0,0.55,0.222222238779068,0.1666666716337204,0.3333333432674408,0.6634521555912096,0.06594807798064424,71.42857142857143,0.8,0.5,0.5,0.5,0.3726314472410751,0.1461017582269434,57.391304347826086,0.5565079365079365,0.3977777818838755,0.4176190545161565,0.535555558403333,0.2559760463267724,0.15354994945800937,51.21951219512195,0.5868055555555555,0.5343915472428004,0.563888892531395,0.5944444487492243,0.4116147873128736
28,0.07552819126083606,0.12408951357954005,52.94117647058824,0.611111111111111,0.2857142786184947,0.3333333333333333,0.28888889650503796,0.12525718664275076,76.37795275590551,0.8348958333333333,0.5892857238650322,0.7979166693985462,0.5104166716337204,0.2505456943746656,0.1320133381687456,63.829787234042556,0.6715029761904763,0.6196865725020567,0.613541675110658,0.673611115043362,0.6301459680471558,0.08459407515195987,77.41935483870968,0.9142857142857144,0.4166666716337204,0.625,0.3333333358168602,0.2206102523894364,0.05606781360711727,83.33333333333334,0.9333333333333333,0.8333333432674408,0.8333333432674408,0.8333333432674408,1.1735666912751777,0.32999150156838036,57.14285714285714,0.4583333333333333,0.4000000059604645,0.5,0.3333333432674408,0.13106329097129407,0.24385181670244488,30.0,0.3833333333333333,0.20000000298023224,0.1428571492433548,0.3333333432674408,0.28523416682618435,0.07005424730833143,71.42857142857143,0.8,0.5,0.5,0.5,0.1920726233182917,0.18004292095384314,64.34782608695652,0.544484126984127,0.24730159044265748,0.32666666706403097,0.24555555681387584,0.25254704672198686,0.2027985225263096,46.34146341463415,0.4798611111111111,0.25833333532015484,0.305555559694767,0.3055555572112401,0.2802825829095035
29,0.09260951873664268,0.12230542727044341,58.82352941176471,0.6777777777777777,0.2619047661622365,0.5,0.17777778208255768,0.1467957535377242,72.44094488188976,0.853125,0.5065476261079311,0.6979166716337204,0.4270833395421505,0.0039807934153832806,0.12698898625831107,62.23404255319149,0.7283730158730158,0.5713624358177185,0.7430555621782938,0.5191468348105749,0.04790198797170416,0.13945301911585087,77.41935483870968,0.8833333333333333,0.45000000298023224,0.625,0.3750000074505806,0.18155293844242024,0.09619772466336511,58.333333333333336,0.875,0.5666666775941849,0.4583333432674408,0.75,0.027325350097533226,0.27458732012598414,50.0,0.53125,0.5357142686843872,0.5833333432674408,0.5,0.04326374544569996,0.2992208241105434,30.0,0.55,0.222222238779068,0.1666666716337204,0.3333333432674408,0.33808398369170195,0.08418406753142546,71.42857142857143,0.7,0.5,0.5,0.5,0.40457907664016063,0.12997799610642802,59.130434782608695,0.608452380952381,0.3200000067551931,0.3844444473584493,0.31666666865348814,0.5686637436114269,0.18121576190223815,51.21951219512195,0.5048611111111111,0.569083700577418,0.5833333358168602,0.6416666706403097,0.5018376658713609
30,0.03841869458585249,0.31153123425513163,70.58823529411765,0.625,0.5166666706403097,0.4722222288449605,0.5833333333333334,0.14729682955831677,74.01574803149606,0.8753720238095238,0.7177083473652601,0.634226200170815,0.8937500007450581,0.00048585446560763565,0.1360557393321349,67.5531914893617,0.7321924603174604,0.6462116638819376,0.6763888895511627,0.6685515952606996,0.6506712077748581,0.19740241387051366,58.06451612903226,0.8017857142857143,0.5818181782960892,0.42500000819563866,1.0,0.17642650486786862,0.13974762396484294,58.333333333333336,0.7916666666666667,0.6500000059604645,0.5000000149011612,1.0,0.3670231646390362,0.32179258102146063,50.0,0.5,0.6000000238418579,0.7000000029802322,0.533333346247673,0.005035824343908004,0.3593184511885257,50.0,0.5833333333333333,0.3333333432674408,0.25,0.5,0.5008526010048883,0.09579544846384917,57.14285714285714,0.7,0.4000000059604645,0.3333333432674408,0.5,0.36906841131707513,0.15535574110613717,56.52173913043478,0.5942063492063492,0.4467724939187368,0.4522222250699997,0.5466666708389918,0.3227897314638074,0.2131736608357426,51.21951219512195,0.41269841269841273,0.41310542821884155,0.35952381292978924,0.5,1.1709598547360804
31,0.014418237317972394,0.14057038317231701,70.58823529411765,0.625,0.4722222288449605,0.45000000794728595,0.5,0.18667204430952655,71.65354330708661,0.8356770833333333,0.6788194626569748,0.5718750078231096,0.8885416686534882,0.14846924361718933,0.19062340573157627,60.1063829787234,0.6699156746031746,0.6529713459312916,0.6007440549631914,0.772519846757253,0.024073947867726476,0.12100635445254089,74.19354838709677,0.8833333333333333,0.7333333492279053,0.5833333432674408,1.0,0.3644270916130214,0.12012025145111567,66.66666666666666,0.9333333333333333,0.6666666865348816,0.5,1.0,0.06829813762864663,0.3596112669921322,57.14285714285714,0.5555555555555556,0.5,0.8333333432674408,0.36666667461395264,0.05198649947362678,0.26908992539441695,50.0,0.6833333333333333,0.29999998211860657,0.2142857164144516,0.5,0.2507731522173174,0.15558475919713494,57.14285714285714,0.8,0.4000000059604645,0.3333333432674408,0.5,0.34963878652985486,0.2746152506044859,44.34782608695652,0.6239285714285714,0.5190812985102335,0.4290476272503535,0.8088888923327128,0.0787504192219963,0.21719855096337287,56.09756097560976,0.425,0.4646825393040975,0.4472222278515498,0.5000000049670538,0.04586762228301468
32,0.8272821109817189,0.7784629896831772,64.70588235294117,0.6555555555555556,0.500000019868215,0.4047619104385376,0.6666666666666666,0.24560960354453631,65.35433070866141,0.8296502976190476,0.6505817137658596,0.5258184615522623,0.90625,0.2865563626627385,0.1398235741759278,62.76595744680851,0.6827380952380954,0.6149711521963278,0.6811507977545261,0.6064484162877003,0.040199144388669776,0.11809113061954234,74.19354838709677,0.9020833333333333,0.6943181902170181,0.5428571626543999,1.0,0.0011561562340631029,0.10848129225508012,75.0,0.7666666666666666,0.6785714328289032,0.5416666716337204,1.0,0.1510690989305273,0.43761977808070274,42.857142857142854,0.5571428571428572,0.125,0.5,0.0714285746216774,0.0667851759362002,0.08281859828776504,80.0,0.9166666666666667,0.75,0.75,0.75,0.29977349633829087,0.26486009386900067,42.857142857142854,0.6,0.5,0.3333333432674408,1.0,0.13047018658658516,0.2309916332153834,66.08695652173913,0.5774603174603175,0.11111110846201579,0.23333333333333334,0.08222222328186035,0.5849980939212754,0.2150915804179079,48.78048780487805,0.5180555555555556,0.5469576815764109,0.5250000009934107,0.6305555577079455,1.2495144694941864
33,0.012081343003824581,0.20662553999913208,58.82352941176471,0.6166666666666667,0.7424242496490479,0.6666666766007742,0.9333333373069763,0.11667026954199353,78.74015748031496,0.8390997023809524,0.6624008007347584,0.7447916697710752,0.6135416701436043,0.4795290852836328,0.17167922681245543,61.170212765957444,0.6639632936507935,0.653911384443442,0.5935019956280788,0.7881944514811039,0.24218761017340096,0.0680286215527161,83.87096774193549,0.9374999999999999,0.7291666716337204,0.7750000059604645,0.75,0.003050649566256553,0.042591007247749585,83.33333333333334,0.9166666666666667,0.75,0.75,0.75,0.6141123631485056,0.30408305187199997,57.14285714285714,0.6,0.625,0.7000000029802322,0.6333333551883698,0.18939911785325816,0.2305383395998092,60.0,0.5833333333333333,0.3333333432674408,0.25,0.5,0.22218561149098726,0.11760618277322885,57.14285714285714,0.8,0.4000000059604645,0.3333333432674408,0.5,0.20715509155097725,0.15772447262648642,58.26086956521739,0.583531746031746,0.44814815123875934,0.423333336909612,0.5377777854601542,0.015095716207276944,0.23518888230289445,43.90243902439025,0.49374999999999997,0.2869047572215398,0.3055555572112401,0.305555559694767,0.09442437692735758
34,0.26022098591754206,0.2037736115153216,58.82352941176471,0.75,0.7555555502573649,0.6761904855569204,0.9166666666666666,0.16205269186219104,71.65354330708661,0.8122395833333332,0.6915855053812265,0.596875011920929,0.8677083365619183,0.04141784854874737,0.14517226053900725,65.95744680851064,0.6958333333333333,0.6570041204492251,0.6804563601811727,0.6919642928987741,0.730734560079599,0.15582703710798426,67.74193548387096,0.775,0.5386904925107956,0.4285714402794838,0.75,0.9165621078921302,0.08358467417484898,75.0,0.71875,0.4000000059604645,0.3333333432674408,0.5,0.5291672696994126,0.36473441900980763,64.28571428571429,0.5625,0.619047611951828,0.8333333432674408,0.5,0.10469389646299251,0.21795400824928768,60.0,0.6166666666666667,0.375,0.30000001192092896,0.5,0.16221499909516365,0.15940764293507995,57.14285714285714,0.8,0.4000000059604645,0.3333333432674408,0.5,0.30159365219557893,0.1753847996799042,53.91304347826087,0.5152777777777778,0.3962962985038757,0.37777778108914695,0.5188888937234879,0.4357319494382811,0.23387552573304782,46.34146341463415,0.46527777777777773,0.3511904825766881,0.40000000099341076,0.37222222487131756,0.5429345544211794
35,0.004248234041653272,0.13932788524575723,64.70588235294117,0.5888888888888889,0.4722222288449605,0.3904762069384257,0.600000003973643,0.18016316781320318,71.65354330708661,0.8249627976190476,0.6951298769563437,0.5825892938300967,0.953125,0.030194388048921234,0.13964146271918904,64.8936170212766,0.6887152777777777,0.6920332126319408,0.6104662784685692,0.8340277808407942,0.7539688994903812,0.10379590102047596,77.41935483870968,0.8333333333333334,0.565079391002655,0.46666667610406876,0.75,0.0034584036391189406,0.07362133714441434,83.33333333333334,1.0,0.4000000059604645,0.5,0.3333333432674408,0.029130093592289765,0.5788061610946579,42.857142857142854,0.5208333333333333,0.1428571492433548,0.5,0.0833333358168602,0.002919929786900536,0.17506822414710413,70.0,0.6833333333333333,0.25,0.5,0.1666666716337204,0.37772013133694654,0.3095230835104394,57.14285714285714,0.7,0.5714285969734192,0.4000000059604645,1.0,0.165953180282257,0.18878206584887655,55.65217391304348,0.5329365079365079,0.4088888943195343,0.36349207162857056,0.5066666742165883,0.10359542667934259,0.41649941947761643,43.90243902439025,0.44166666666666665,0.2716931253671646,0.2916666716337204,0.2722222258647283,0.2136520469406417
36,0.05841910358141826,0.29138575450786774,64.70588235294117,0.6611111111111111,0.7777777910232544,0.6825396915276846,1.0,0.1392236916220692,78.74015748031496,0.8230282738095238,0.6047348584979773,0.593154770322144,0.6483630985021591,0.00029462150379561315,0.21007156198188878,61.170212765957444,0.7395337301587301,0.49841270099083584,0.7020833380520344,0.43194445098439854,0.0006307434457053299,0.10313278064826109,74.19354838709677,0.8260416666666667,0.49166667461395264,0.75,0.3750000074505806,0.0018962086594881049,0.1868054306929434,75.0,0.8333333333333333,0.3333333432674408,0.5,0.25,1.0495120413989794e-07,0.583293774926063,42.857142857142854,0.6111111111111112,0.1666666567325592,0.5,0.10000000149011612,0.0026444970262942697,0.12590115944043348,60.0,0.9166666666666667,0.0,0.0,0.0,0.15606368940290963,0.2530342282673198,57.14285714285714,0.7,0.4000000059604645,0.3333333432674408,0.5,0.0043355658419466665,0.3634516044691219,65.21739130434783,0.6248809523809524,0.06666666666666667,0.13333333333333333,0.046666666865348816,4.940956127858989,0.4421335551716593,53.65853658536586,0.5011904761904762,0.13888888557751974,0.2222222238779068,0.20000000049670538,0.024879593256170875
37,0.5392681788927881,0.14201134903889406,82.35294117647058,0.6847222222222222,0.8690476218859354,0.8333333333333334,0.9166666666666666,0.19408189603668774,73.22834645669292,0.8901041666666668,0.702132947742939,0.6434523891657591,0.8687500022351742,0.0016413006140309939,0.1940300365367075,63.297872340425535,0.6880208333333333,0.6405749519666036,0.5961309584478537,0.7270833378036817,0.15189233687789408,0.10021342654307235,77.41935483870968,0.875,0.700000025331974,0.6583333387970924,0.7833333387970924,0.0015247720601185308,0.22612893350734145,58.333333333333336,0.9,0.5833333432674408,0.4166666716337204,1.0,0.463827179400771,0.47655858288084874,64.28571428571429,0.4444444444444444,0.5750000029802322,0.75,0.46666668355464935,0.05247147030955904,0.2760364080325103,40.0,0.875,0.5555555820465088,0.3928571492433548,1.0,0.12136581608223826,0.18635946428654646,57.14285714285714,0.7,0.4000000059604645,0.3333333432674408,0.5,0.18006971454689755,0.18041349237100537,58.26086956521739,0.5730158730158731,0.3857142945130666,0.4300000001986822,0.3955555578072866,0.17290428563041205,0.4216879066789175,51.21951219512195,0.5,0.4326719691356023,0.3888888930281003,0.519444448252519,0.07080682271139523
38,0.12178618251721433,0.21656481004199035,64.70588235294117,0.6805555555555555,0.7666666706403097,0.6888888974984487,0.8888888955116272,0.21920888550501447,75.59055118110236,0.8171502976190477,0.7110615223646164,0.6144345328211784,0.8958333358168602,0.0007097669371651837,0.22341136701843267,64.8936170212766,0.6908978174603174,0.6660820705195268,0.6687500048428774,0.7242063488811255,1.5375744836124798,0.20334192000006476,67.74193548387096,0.8785714285714286,0.6400793790817261,0.49047619849443436,1.0,0.007807082304965762,0.08102093724332891,66.66666666666666,0.9,0.619047611951828,0.5,0.8333333432674408,0.2436619794436693,0.4401235022956496,50.0,0.5625,0.5178571343421936,0.5416666716337204,0.5,0.0033740100181745584,0.28149916279389203,70.0,0.3333333333333333,0.6666666865348816,0.5,1.0,0.2262000899304788,0.14442857934428077,57.14285714285714,0.8,0.4000000059604645,0.3333333432674408,0.5,0.47739039846827025,0.18719305100827072,60.0,0.5913095238095238,0.45000000596046447,0.472222226858139,0.521111112833023,0.7678372084314777,0.29375545712565754,48.78048780487805,0.51875,0.4365079402923584,0.5138888905445734,0.4583333333333333,1.4889521395806515
39,0.02614738574906931,0.10474367878618306,64.70588235294117,0.6666666666666666,0.3888888955116272,0.5,0.3333333333333333,0.13354032572360988,77.95275590551181,0.8354166666666666,0.6083829458802938,0.7072916701436043,0.5781250037252903,0.03561573641236744,0.1846909093866745,65.95744680851064,0.6893849206349206,0.6549302712082863,0.6987103223800659,0.6643849263588587,0.007304176817468942,0.11403460257959164,77.41935483870968,0.8392857142857143,0.32500000298023224,0.375,0.2916666716337204,0.005346543684937785,0.12753614353193224,66.66666666666666,0.8666666666666667,0.6666666865348816,0.5,1.0,0.0038418403352736036,0.3317925390914062,64.28571428571429,0.65625,0.5952381044626236,0.75,0.5,0.0031118254404788287,0.5060189556365421,50.0,0.65,0.3333333432674408,0.25,0.5,0.006088105885410483,0.15723133236961062,57.14285714285714,0.8,0.4000000059604645,0.3333333432674408,0.5,0.6422001715333067,0.18714994482393887,61.73913043478261,0.5792857142857143,0.2926984151204427,0.4111111124356588,0.29111111362775166,0.11794716252552906,0.37834788085286264,48.78048780487805,0.5145833333333333,0.49368686974048615,0.40238096316655475,0.652777781089147,0.11257731694399604
40,0.07500719004298445,0.19676766053465464,47.05882352941176,0.5750000000000001,0.5333333412806193,0.5,0.5833333333333334,0.14689931776753756,76.37795275590551,0.8016369047619046,0.5751939173787832,0.5875000040978193,0.6135416682809591,7.762118337810915e-05,0.2669839847772366,55.85106382978723,0.706671626984127,0.3800595204035441,0.6354166679084301,0.29613095708191395,0.0007031548445519854,0.14076368948832477,67.74193548387096,0.8125,0.6136904880404472,0.5000000149011612,0.8333333358168602,0.001210571361264422,0.12480862409345178,66.66666666666666,0.8,0.6666666865348816,0.5,1.0,0.12192198913240146,0.5292663361906326,57.14285714285714,0.53125,0.5416666716337204,0.625,0.5,0.04085625269864443,0.2153264452099608,50.0,0.48333333333333334,0.29999998211860657,0.2142857164144516,0.5,0.09754690993736717,0.16723278458273397,57.14285714285714,0.7,0.4000000059604645,0.3333333432674408,0.5,0.16668365411071223,0.25690733819663775,51.30434782608696,0.5478571428571428,0.3999999980131785,0.35666667024294535,0.5511111160119374,0.0037721670771473197,0.3391516804176743,43.90243902439025,0.595138888888889,0.2809523791074753,0.25,0.3888888905445735,0.3712453694352266
41,0.000749091949143131,0.40513772555743005,58.82352941176471,0.6666666666666666,0.4781144857406616,0.4095238149166107,0.5833333333333334,0.2554697680707763,74.80314960629921,0.8587797619047619,0.7357774265110493,0.6403273856267333,0.9354166686534882,0.00013735183498597584,0.2210147417235566,58.51063829787234,0.7084573412698413,0.6507561951875687,0.5950892915328344,0.8222222228844961,0.038977635944158324,0.17354026513477022,74.19354838709677,0.8374999999999999,0.6785714328289032,0.5833333358168602,0.875,0.0006818984532665811,0.20795639542223068,66.66666666666666,0.7333333333333334,0.6666666865348816,0.5,1.0,0.19707929414300007,0.4744692355169172,57.14285714285714,0.65625,0.5000000149011612,0.75,0.375,0.002914222031957397,0.2415930543564473,50.0,0.25,0.2857142984867096,0.20000000298023224,0.5,0.008146650937070414,0.2869800096074842,57.14285714285714,0.7,0.4000000059604645,0.3333333432674408,0.5,0.03622007872444812,0.2447960571701152,63.47826086956522,0.5978571428571428,0.2914285739262899,0.5022222230831782,0.29333333571751913,0.13993973541923405,0.3887981840284555,48.78048780487805,0.4479166666666667,0.41984128952026367,0.3722222273548444,0.511111115415891,0.018602099401164057
42,0.0007961351138056223,0.13314722581636168,64.70588235294117,0.7222222222222222,0.46464647849400836,0.3888888955116272,0.600000003973643,0.20083941023384488,77.16535433070865,0.8859375,0.6861947197467089,0.6186011992394924,0.8052083346992731,0.00022485475274745654,0.2666171632338452,68.61702127659575,0.6916914682539682,0.7000136487185955,0.7339285761117935,0.6918650834510723,0.0034822511428104206,0.12037284878823862,80.64516129032258,0.9083333333333333,0.7738095223903656,0.75,0.8541666716337204,0.021522232291497082,0.18740816588961326,50.0,0.6666666666666666,0.3333333432674408,0.25,0.5,0.008408420754038436,0.4011386716660798,50.0,0.59375,0.5178571343421936,0.5416666716337204,0.5,0.0036166298244373943,0.33220364935396307,50.0,0.8333333333333333,0.5833333432674408,0.4166666716337204,1.0,0.1751647455809809,0.2342755118191864,57.14285714285714,0.7,0.4000000059604645,0.3333333432674408,0.5,0.19241991107831335,0.3065731823438675,60.86956521739131,0.45924603174603174,0.1629629651705424,0.2600000003973643,0.13555555641651154,0.010205894852007947,0.3902903176419492,51.21951219512195,0.4777777777777778,0.3518518656492233,0.3392857213815053,0.4444444477558136,0.8391713595295058
43,0.008950672479561203,0.1275524799923723,64.70588235294117,0.6666666666666666,0.2857142885526021,0.3333333333333333,0.25,0.18550194923113444,75.59055118110236,0.8361235119047619,0.6952381134033203,0.6656250078231096,0.7979166712611914,0.011024078775323019,0.22040336346186218,65.95744680851064,0.6977430555555554,0.6422078087925911,0.7104166733721892,0.6305555651585261,0.0025905023180240855,0.11491201513324184,74.19354838709677,0.728125,0.46785713732242584,0.5166666731238365,0.4583333432674408,0.0017768982677681825,0.20540412103729508,58.333333333333336,0.8333333333333333,0.5833333432674408,0.4166666716337204,1.0,0.0971000258051685,0.38753406591601636,64.28571428571429,0.625,0.619047611951828,0.8333333432674408,0.5,0.07865475476911435,0.49202513070703036,40.0,0.375,0.5555555820465088,0.3928571492433548,1.0,0.20125011003535107,0.22124135751130614,57.14285714285714,0.7,0.4000000059604645,0.3333333432674408,0.5,0.0035881833756359186,0.272713846112057,52.17391304347826,0.5636507936507936,0.5061375836531321,0.3979365120331446,0.7444444477558136,1.5322158833521946,0.4069664662537193,46.34146341463415,0.4923611111111111,0.5674603233734766,0.5277777835726738,0.6666666716337204,1.0601246096247805
44,0.005706287912514672,0.14076230850053803,64.70588235294117,0.6111111111111112,0.35555556416511536,0.4166666666666667,0.31111112236976624,0.13622156181231818,79.52755905511812,0.8739583333333334,0.753174614161253,0.7677083369344473,0.8083333410322666,0.0007420874905942112,0.2560700833693785,61.170212765957444,0.7039930555555557,0.5374008007347584,0.7333333349476258,0.46875000434617203,0.06433928285390801,0.12223250333505083,77.41935483870968,0.8583333333333334,0.49166667461395264,0.5833333432674408,0.5000000074505806,0.002647614498996372,0.19476179556535067,66.66666666666666,0.9333333333333333,0.625,0.46666668355464935,1.0,0.5465369630342474,0.5379249403248002,64.28571428571429,0.5333333333333333,0.5750000029802322,0.75,0.46666668355464935,0.002381189628975337,0.2577387633518492,50.0,0.55,0.25,0.20000000298023224,0.3333333432674408,0.008362148479436289,0.18560801536461644,57.14285714285714,0.7,0.4000000059604645,0.3333333432674408,0.5,0.47007978705122133,0.27665868998962595,63.47826086956522,0.5493650793650794,0.18666666944821675,0.3333333333333333,0.13888888955116271,0.23938724900703545,0.39482206492837474,48.78048780487805,0.4847222222222222,0.5601851989825567,0.5222222283482552,0.6388888955116272,0.07017412269161584
45,0.009165438965252464,0.24742350310693642,47.05882352941176,0.5666666666666668,0.22222222884496054,0.25,0.20000000794728598,0.24204233747707032,74.80314960629921,0.7713541666666667,0.48621033504605293,0.6958333346992731,0.4062500027939677,2.1196475785577475,0.3127934608677244,62.23404255319149,0.6540674603174603,0.6667910888791084,0.6192956405381361,0.7898809562126795,0.5060965775093037,0.19351830289057542,77.41935483870968,0.9375,0.45000000298023224,0.625,0.3750000074505806,0.009610614526962057,0.04468091021505317,91.66666666666666,1.0,0.9000000059604645,1.0,0.8333333432674408,0.29519507589565946,0.6238430249828706,57.14285714285714,0.5625,0.48571427166461945,0.8333333432674408,0.375,0.015917165145757462,0.4596433372357497,60.0,0.55,0.3333333432674408,0.25,0.5,0.05239702054433046,0.184216516024696,57.14285714285714,0.7,0.4000000059604645,0.3333333432674408,0.5,0.013383125940705815,0.20951048001169514,61.73913043478261,0.6869444444444446,0.4379365066687266,0.426666671037674,0.5166666706403097,0.10187411247482576,0.8362031039977148,48.78048780487805,0.40277777777777785,0.2444444497426351,0.2777777810891469,0.25,0.7182840100443572
