,NYU,NYU,NYU,NYU,NYU,NYU,NYU,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ1,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ2,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,USM,USM,USM,USM,USM,USM,USM
40,21.986072247128096,16.80147154442944,0.0,0.0,0.0,0.0,0.0,4.962840511345563,0.0,0.0,0.0,0.0,0.0,1.541241984979565,3.317488160836319,0.0,0.0,0.0,0.0,0.0,0.5359594430142931,2.1544650536138357,0.0,0.0,0.0,0.0,0.0,0.9578264303386668,43.256737896548536,0.0,0.0,0.0,0.0,0.0,32.74881647948656,84.1439909218865,0.0,0.0,0.0,0.0,0.0,156.36564107910357,54.68608137916959,0.0,0.0,0.0,0.0,0.0,54.3760014119843,68.00332820156537,0.0,0.0,0.0,0.0,0.0,11.49846561173653,33.02286760585567,0.0,0.0,0.0,0.0,0.0,43.38088945944032,61.28841233258326,0.0,0.0,0.0,0.0,0.0,8.552264936630687,159.12484654822876,0.0,0.0,0.0,0.0,0.0,0.21911148455924292,48.893716174347425,0.0,0.0,0.0,0.0,0.0,32.82816137708923,59.16876866637862,0.0,0.0,0.0,0.0,0.0,13.7195777162897,84.48997680296654,0.0,0.0,0.0,0.0,0.0,7.406435145265619,23.047949096802785,0.0,0.0,0.0,0.0,0.0,209.73073046950853,96.49194351514124,0.0,0.0,0.0,0.0,0.0,37.335725727683716,45.13934194573843,0.0,0.0,0.0,0.0,0.0,14.333950942988162
41,7.079320616102359,12.679291454238532,0.0,0.0,0.0,0.0,0.0,13.871070335244452,0.0,0.0,0.0,0.0,0.0,10.497058836084273,4.245386036998642,0.0,0.0,0.0,0.0,0.0,5.329969275522525,6.928416391856133,0.0,0.0,0.0,0.0,0.0,0.40506179456457453,128.50453371714886,0.0,0.0,0.0,0.0,0.0,50.56238784739192,89.01463013443148,0.0,0.0,0.0,0.0,0.0,1.8169884039343351,23.557427174337718,0.0,0.0,0.0,0.0,0.0,4.033169488842303,93.6171075627211,0.0,0.0,0.0,0.0,0.0,0.07002741866265337,73.90342941071779,0.0,0.0,0.0,0.0,0.0,7.937636430603275,67.22047500918043,0.0,0.0,0.0,0.0,0.0,9.082792225812824,74.41274668631912,0.0,0.0,0.0,0.0,0.0,12.554692204152508,26.352992873230516,0.0,0.0,0.0,0.0,0.0,3.783869494506736,69.13185228330516,0.0,0.0,0.0,0.0,0.0,14.99845070465061,162.584338721546,0.0,0.0,0.0,0.0,0.0,10.772080934435994,85.35139111474207,0.0,0.0,0.0,0.0,0.0,22.359677516778625,79.47853046700044,0.0,0.0,0.0,0.0,0.0,15.221345131810576,25.439710306675853,0.0,0.0,0.0,0.0,0.0,26.421175465997088
42,6.623032683112659,14.929052750632383,0.0,0.0,0.0,0.0,0.0,5.1838252449519215,0.0,0.0,0.0,0.0,0.0,0.5273802588130322,7.3972815196897335,0.0,0.0,0.0,0.0,0.0,0.3814052011695235,5.898296250495506,0.0,0.0,0.0,0.0,0.0,0.30350785073463055,136.7009122393133,0.0,0.0,0.0,0.0,0.0,53.25278738406784,24.13565259984551,0.0,0.0,0.0,0.0,0.0,15.71703920826216,20.889193769851254,0.0,0.0,0.0,0.0,0.0,1.6998766990498195,67.68393771479009,0.0,0.0,0.0,0.0,0.0,0.25902750134339336,35.903007124457055,0.0,0.0,0.0,0.0,0.0,55.96694310216513,97.6612899440997,0.0,0.0,0.0,0.0,0.0,5.171234825722075,53.5522753438985,0.0,0.0,0.0,0.0,0.0,7.092667334856135,26.403452388673415,0.0,0.0,0.0,0.0,0.0,0.8509871678685137,64.29657684531911,0.0,0.0,0.0,0.0,0.0,37.256586709948465,155.9773935712875,0.0,0.0,0.0,0.0,0.0,18.91970712511435,32.72759773820589,0.0,0.0,0.0,0.0,0.0,10.058297108042305,79.40837912370253,0.0,0.0,0.0,0.0,0.0,31.46496287781524,31.158042674308664,0.0,0.0,0.0,0.0,0.0,5.289904952133006
43,2.171383270770078,13.846440915250506,0.0,0.0,0.0,0.0,0.0,2.625713094324854,0.0,0.0,0.0,0.0,0.0,0.12076470173432331,3.9798660940043606,0.0,0.0,0.0,0.0,0.0,0.6087139694917046,3.668658647109504,0.0,0.0,0.0,0.0,0.0,0.6764288356520242,49.82443026134992,0.0,0.0,0.0,0.0,0.0,30.594942127096527,38.29210243365338,0.0,0.0,0.0,0.0,0.0,15.785038060676504,26.296996162447883,0.0,0.0,0.0,0.0,0.0,20.940038944083863,71.1300238288729,0.0,0.0,0.0,0.0,0.0,3.673863978082151,45.31942727123997,0.0,0.0,0.0,0.0,0.0,19.474202962022076,48.8366812580528,0.0,0.0,0.0,0.0,0.0,28.04930039109276,120.68405603696122,0.0,0.0,0.0,0.0,0.0,9.120756159042532,26.15616548289212,0.0,0.0,0.0,0.0,0.0,4.5864867228385275,65.59516073006412,0.0,0.0,0.0,0.0,0.0,2.6926708256754033,117.2418705939676,0.0,0.0,0.0,0.0,0.0,22.084847533586142,24.533585112024223,0.0,0.0,0.0,0.0,0.0,8.514800674710433,142.40284129339068,0.0,0.0,0.0,0.0,0.0,15.813072399080317,44.55444928294165,0.0,0.0,0.0,0.0,0.0,41.460980401994796
44,15.004850403974734,15.27095313389387,0.0,0.0,0.0,0.0,0.0,2.778321810698753,0.0,0.0,0.0,0.0,0.0,9.97415725708791,19.67740915460058,0.0,0.0,0.0,0.0,0.0,22.81423240750848,2.4217679794499056,0.0,0.0,0.0,0.0,0.0,0.6182098967956237,127.90583072233972,0.0,0.0,0.0,0.0,0.0,7.795395395958795,21.184386346379398,0.0,0.0,0.0,0.0,0.0,37.9514677186327,25.021534877472792,0.0,0.0,0.0,0.0,0.0,0.0070885286314806275,71.9157452218914,0.0,0.0,0.0,0.0,0.0,5.745563531553037,50.4295599007446,0.0,0.0,0.0,0.0,0.0,11.501565016522282,63.09352450812223,0.0,0.0,0.0,0.0,0.0,15.810226785339438,67.64916373242507,0.0,0.0,0.0,0.0,0.0,1.3628565943807278,26.986453375512067,0.0,0.0,0.0,0.0,0.0,0.8110533750450052,57.86607262924283,0.0,0.0,0.0,0.0,0.0,51.18450688686502,107.2613629822401,0.0,0.0,0.0,0.0,0.0,7.957132859769192,23.404954466916987,0.0,0.0,0.0,0.0,0.0,48.46926905512656,105.13915151463443,0.0,0.0,0.0,0.0,0.0,41.644324748311504,31.49305563488772,0.0,0.0,0.0,0.0,0.0,46.68942522025401
45,11.040317926379917,13.79970089506754,0.0,0.0,0.0,0.0,0.0,2.9189723175667694,0.0,0.0,0.0,0.0,0.0,8.250366769415638,3.1956784870073194,0.0,0.0,0.0,0.0,0.0,9.515080364068222,2.151224171672055,0.0,0.0,0.0,0.0,0.0,0.259885099271255,39.468128749367224,0.0,0.0,0.0,0.0,0.0,14.969073953486852,110.92743278304368,0.0,0.0,0.0,0.0,0.0,2.8554823291550537,26.110983821214482,0.0,0.0,0.0,0.0,0.0,4.1933764845542445,159.61604650317864,0.0,0.0,0.0,0.0,0.0,2.854242443571205,84.87560536502224,0.0,0.0,0.0,0.0,0.0,26.446899735056014,48.889919654530004,0.0,0.0,0.0,0.0,0.0,2.1818326109549506,93.1877599822922,0.0,0.0,0.0,0.0,0.0,4.940710805605745,67.289151598368,0.0,0.0,0.0,0.0,0.0,43.31918716104171,90.68255271721493,0.0,0.0,0.0,0.0,0.0,58.681090624454725,105.8946627802081,0.0,0.0,0.0,0.0,0.0,3.841025957166017,34.57798310655005,0.0,0.0,0.0,0.0,0.0,60.268878688590036,145.92822861766024,0.0,0.0,0.0,0.0,0.0,62.56362129543927,65.18965887844185,0.0,0.0,0.0,0.0,0.0,5.978273542462135
46,4.962931189405194,23.31323738400747,0.0,0.0,0.0,0.0,0.0,3.763606123389198,0.0,0.0,0.0,0.0,0.0,1.0658947195912214,3.6247404827354712,0.0,0.0,0.0,0.0,0.0,0.48820693133334514,1.824871446411417,0.0,0.0,0.0,0.0,0.0,1.2779479288630002,29.236446256863495,0.0,0.0,0.0,0.0,0.0,13.410504836845732,27.222556671247695,0.0,0.0,0.0,0.0,0.0,2.7759588170028433,24.306468485263537,0.0,0.0,0.0,0.0,0.0,9.289636078881916,73.29638218857326,0.0,0.0,0.0,0.0,0.0,0.041584728505654714,46.83865470910122,0.0,0.0,0.0,0.0,0.0,33.305099917268876,38.89858801696138,0.0,0.0,0.0,0.0,0.0,7.483126912205836,85.66661084786715,0.0,0.0,0.0,0.0,0.0,0.7471961144379324,34.909653416551095,0.0,0.0,0.0,0.0,0.0,5.6226342631544,61.241302378643695,0.0,0.0,0.0,0.0,0.0,5.548893418142122,103.63359326212135,0.0,0.0,0.0,0.0,0.0,14.305443258121855,26.22099500429053,0.0,0.0,0.0,0.0,0.0,11.391592868134065,152.851594501435,0.0,0.0,0.0,0.0,0.0,4.584400983769413,40.184474278655934,0.0,0.0,0.0,0.0,0.0,2.9318744731215265
47,47.83001223885948,14.168610772571343,0.0,0.0,0.0,0.0,0.0,7.060357529662653,0.0,0.0,0.0,0.0,0.0,0.16013051031972755,10.537497474229786,0.0,0.0,0.0,0.0,0.0,8.46743920551063,1.5333981737978295,0.0,0.0,0.0,0.0,0.0,5.000241337608202,74.82207250786766,0.0,0.0,0.0,0.0,0.0,11.975418101019145,19.307063480469417,0.0,0.0,0.0,0.0,0.0,5.382209266452063,43.10021161193312,0.0,0.0,0.0,0.0,0.0,1.582161988998882,92.59316697061786,0.0,0.0,0.0,0.0,0.0,20.411682813038254,44.685474517601016,0.0,0.0,0.0,0.0,0.0,5.36883751368142,54.58784323386209,0.0,0.0,0.0,0.0,0.0,9.655045569748625,129.59861392899992,0.0,0.0,0.0,0.0,0.0,1.5766997457502372,24.129784459634024,0.0,0.0,0.0,0.0,0.0,9.482602513105574,60.74702636880365,0.0,0.0,0.0,0.0,0.0,26.387763276029897,128.24020514367845,0.0,0.0,0.0,0.0,0.0,137.0465698391156,32.7191314836338,0.0,0.0,0.0,0.0,0.0,14.416367415618037,123.9453741330669,0.0,0.0,0.0,0.0,0.0,4.770084365963739,65.8215944149836,0.0,0.0,0.0,0.0,0.0,15.194444457596292
48,3.426905229681813,19.201883714325945,0.0,0.0,0.0,0.0,0.0,5.024039292585985,0.0,0.0,0.0,0.0,0.0,0.3237137700198408,3.8095206369098027,0.0,0.0,0.0,0.0,0.0,7.126328340087342,1.8081988821762776,0.0,0.0,0.0,0.0,0.0,3.8566921772912393,85.16464214676874,0.0,0.0,0.0,0.0,0.0,45.02705386121433,56.761981175838926,0.0,0.0,0.0,0.0,0.0,2.138296059041097,61.21454796504183,0.0,0.0,0.0,0.0,0.0,31.897064745496245,86.31160201160867,0.0,0.0,0.0,0.0,0.0,0.15137284750548322,33.07948358945639,0.0,0.0,0.0,0.0,0.0,138.10864477009008,71.20429361465241,0.0,0.0,0.0,0.0,0.0,3.5428364018919205,105.42578005552035,0.0,0.0,0.0,0.0,0.0,8.558896454047133,25.70751843911326,0.0,0.0,0.0,0.0,0.0,0.2318215551653451,77.95742998335659,0.0,0.0,0.0,0.0,0.0,16.688729775004887,94.73518699277243,0.0,0.0,0.0,0.0,0.0,140.010278828165,22.309518058263034,0.0,0.0,0.0,0.0,0.0,22.513460176856817,81.4130693583491,0.0,0.0,0.0,0.0,0.0,173.78921611322525,39.52813888245696,0.0,0.0,0.0,0.0,0.0,8.624152261566321
49,15.012757571507942,16.190973786799752,0.0,0.0,0.0,0.0,0.0,5.925668126555153,0.0,0.0,0.0,0.0,0.0,0.6664511793682736,9.374010640660238,0.0,0.0,0.0,0.0,0.0,12.59196942578002,14.489621290155842,0.0,0.0,0.0,0.0,0.0,9.24906820641775,81.78572776246187,0.0,0.0,0.0,0.0,0.0,10.851937455937101,23.410824123208535,0.0,0.0,0.0,0.0,0.0,1.1778366374747318,22.723289633595044,0.0,0.0,0.0,0.0,0.0,22.890148203344598,81.74609963936763,0.0,0.0,0.0,0.0,0.0,0.6813318226030697,32.50783720421499,0.0,0.0,0.0,0.0,0.0,27.073454034761397,89.96211561733358,0.0,0.0,0.0,0.0,0.0,4.770978386829912,56.03543480722518,0.0,0.0,0.0,0.0,0.0,5.391594521243758,35.97990747367753,0.0,0.0,0.0,0.0,0.0,0.15721090587620784,61.264672695939645,0.0,0.0,0.0,0.0,0.0,2.659966247624992,108.56244749871277,0.0,0.0,0.0,0.0,0.0,8.23151294317512,55.874728833558905,0.0,0.0,0.0,0.0,0.0,85.56833020792084,143.54020711923062,0.0,0.0,0.0,0.0,0.0,12.436691563110521,39.64235022188649,0.0,0.0,0.0,0.0,0.0,1.9072020868923993
50,0.6277877629766907,78.24573561245646,0.0,0.0,0.0,0.0,0.0,18.481341651246264,0.0,0.0,0.0,0.0,0.0,3.902442225532928,2.5167577164958987,0.0,0.0,0.0,0.0,0.0,0.4890507293567074,2.123679859716426,0.0,0.0,0.0,0.0,0.0,1.889241403159288,210.8350996344288,0.0,0.0,0.0,0.0,0.0,10.936640241826334,116.28322249463051,0.0,0.0,0.0,0.0,0.0,32.57956227387162,39.2915205271114,0.0,0.0,0.0,0.0,0.0,11.469945575837208,138.79728409620643,0.0,0.0,0.0,0.0,0.0,8.856602096968004,88.78271863866564,0.0,0.0,0.0,0.0,0.0,72.55391644056763,107.95256456364537,0.0,0.0,0.0,0.0,0.0,27.63594726726961,54.307601163209924,0.0,0.0,0.0,0.0,0.0,28.502555231415577,23.725893974150853,0.0,0.0,0.0,0.0,0.0,24.244515081157374,60.14867941969979,0.0,0.0,0.0,0.0,0.0,3.8265261605822176,342.20105902658025,0.0,0.0,0.0,0.0,0.0,137.75219245442455,127.44769386048256,0.0,0.0,0.0,0.0,0.0,23.835317404430782,692.9503744108356,0.0,0.0,0.0,0.0,0.0,13.320266556278844,52.391200701097944,0.0,0.0,0.0,0.0,0.0,18.579044588821976
51,15.760214901260088,14.280524574350359,0.0,0.0,0.0,0.0,0.0,3.779574533479644,0.0,0.0,0.0,0.0,0.0,0.31521142430323296,9.512453079111596,0.0,0.0,0.0,0.0,0.0,8.497001671372555,7.892738350797337,0.0,0.0,0.0,0.0,0.0,0.18639959569747136,88.25633874835523,0.0,0.0,0.0,0.0,0.0,111.71562873900957,54.77782425459935,0.0,0.0,0.0,0.0,0.0,88.40003874973411,25.26961062721362,0.0,0.0,0.0,0.0,0.0,175.3017970419567,84.80573849334557,0.0,0.0,0.0,0.0,0.0,10.117954696800265,46.93946031183301,0.0,0.0,0.0,0.0,0.0,26.456340990618926,92.23910570549792,0.0,0.0,0.0,0.0,0.0,5.351356414920958,96.11650682443916,0.0,0.0,0.0,0.0,0.0,2.951673892562624,23.989021305363547,0.0,0.0,0.0,0.0,0.0,26.29360043029704,60.09413369096057,0.0,0.0,0.0,0.0,0.0,22.733511253799133,85.61367524677043,0.0,0.0,0.0,0.0,0.0,2.4949610665806974,34.04573504472006,0.0,0.0,0.0,0.0,0.0,194.24447324202978,177.03653733367616,0.0,0.0,0.0,0.0,0.0,5.952521600580991,31.81285072862607,0.0,0.0,0.0,0.0,0.0,6.5177979723517065
52,1.229398626249354,13.121090002445916,0.0,0.0,0.0,0.0,0.0,3.1871191551768194,0.0,0.0,0.0,0.0,0.0,0.03437651309438621,3.431573250661017,0.0,0.0,0.0,0.0,0.0,0.5558427732321481,1.9275886322925646,0.0,0.0,0.0,0.0,0.0,1.234649527830275,54.83267781419629,0.0,0.0,0.0,0.0,0.0,8.213277380793135,17.483698800860793,0.0,0.0,0.0,0.0,0.0,11.35877269924362,29.852085492644413,0.0,0.0,0.0,0.0,0.0,78.77755616348864,77.34197805516143,0.0,0.0,0.0,0.0,0.0,3.8603298056666673,28.814545118771342,0.0,0.0,0.0,0.0,0.0,24.228455768601364,86.76628988605881,0.0,0.0,0.0,0.0,0.0,5.014581160696103,94.15475800367359,0.0,0.0,0.0,0.0,0.0,8.188492690746637,50.93029053881319,0.0,0.0,0.0,0.0,0.0,11.503588461740957,62.66315644320088,0.0,0.0,0.0,0.0,0.0,40.2041350853958,124.24706778139907,0.0,0.0,0.0,0.0,0.0,17.315503002798696,17.489218058351142,0.0,0.0,0.0,0.0,0.0,7.712510129812278,321.56272607942185,0.0,0.0,0.0,0.0,0.0,19.35170307480803,57.00668390015779,0.0,0.0,0.0,0.0,0.0,2.092382072217674
53,7.8239408483226125,18.91433775533283,0.0,0.0,0.0,0.0,0.0,3.493978735121352,0.0,0.0,0.0,0.0,0.0,0.012557793536988751,3.7322470633702944,0.0,0.0,0.0,0.0,0.0,0.10984045650962153,6.220309321707805,0.0,0.0,0.0,0.0,0.0,5.9987744019374265,55.95584787132858,0.0,0.0,0.0,0.0,0.0,39.20692175397851,23.30779965429232,0.0,0.0,0.0,0.0,0.0,3.231210291690826,24.512501574502064,0.0,0.0,0.0,0.0,0.0,0.08181976116239743,83.79936214828825,0.0,0.0,0.0,0.0,0.0,2.035956619887765,34.935556996628,0.0,0.0,0.0,0.0,0.0,25.086216654041,55.39387878020841,0.0,0.0,0.0,0.0,0.0,16.013170395624723,49.672915803534025,0.0,0.0,0.0,0.0,0.0,17.644465248738918,39.82511592546752,0.0,0.0,0.0,0.0,0.0,4.629568892088703,61.339196333899125,0.0,0.0,0.0,0.0,0.0,1.018262857351368,94.68523029261056,0.0,0.0,0.0,0.0,0.0,6.028789835285219,64.59819698409338,0.0,0.0,0.0,0.0,0.0,11.274547004561642,110.28218958145791,0.0,0.0,0.0,0.0,0.0,3.3838858102143687,26.341900575815853,0.0,0.0,0.0,0.0,0.0,2.823686297789927
54,1.9298554805865957,13.280490936125195,0.0,0.0,0.0,0.0,0.0,3.307623618535031,0.0,0.0,0.0,0.0,0.0,1.0723255878553986,3.153714550250172,0.0,0.0,0.0,0.0,0.0,2.7952997688137637,2.869127394370964,0.0,0.0,0.0,0.0,0.0,0.9036804213956398,39.44237262419271,0.0,0.0,0.0,0.0,0.0,5.630640951859662,21.740547578863065,0.0,0.0,0.0,0.0,0.0,1.8664293221117165,26.096853646090626,0.0,0.0,0.0,0.0,0.0,10.767783255933518,82.55968097428793,0.0,0.0,0.0,0.0,0.0,10.472269584582907,38.96310315765853,0.0,0.0,0.0,0.0,0.0,18.707277708226723,46.5239810827245,0.0,0.0,0.0,0.0,0.0,9.344039716972153,70.4803918082397,0.0,0.0,0.0,0.0,0.0,4.279517578422547,34.095931827806076,0.0,0.0,0.0,0.0,0.0,5.3650541349343275,61.69303107252552,0.0,0.0,0.0,0.0,0.0,4.175029896133313,91.37370089697791,0.0,0.0,0.0,0.0,0.0,10.117226231853472,26.06226279825224,0.0,0.0,0.0,0.0,0.0,11.414872744871776,139.3960503784652,0.0,0.0,0.0,0.0,0.0,12.020098385443383,27.805814105227782,0.0,0.0,0.0,0.0,0.0,1.2680310882878556
55,14.42330351345056,34.90540678809388,0.0,0.0,0.0,0.0,0.0,6.081333959719222,0.0,0.0,0.0,0.0,0.0,0.15207021844971333,3.330175224609239,0.0,0.0,0.0,0.0,0.0,0.09055055237764106,3.976487915677276,0.0,0.0,0.0,0.0,0.0,0.5667393715857184,43.45309260546311,0.0,0.0,0.0,0.0,0.0,124.12841273352102,61.11947696852209,0.0,0.0,0.0,0.0,0.0,20.066702164813304,121.05752204639909,0.0,0.0,0.0,0.0,0.0,0.025950489793857875,80.51173407495662,0.0,0.0,0.0,0.0,0.0,0.4390566124225427,34.93845414752779,0.0,0.0,0.0,0.0,0.0,0.15717670995191996,42.039413325147954,0.0,0.0,0.0,0.0,0.0,56.398502642727244,67.91184608154153,0.0,0.0,0.0,0.0,0.0,0.7321426176591157,24.061982493514634,0.0,0.0,0.0,0.0,0.0,9.316157230536557,110.20799349979976,0.0,0.0,0.0,0.0,0.0,3.138746439976184,209.43506629441896,0.0,0.0,0.0,0.0,0.0,3.2527556570378553,217.55428360733276,0.0,0.0,0.0,0.0,0.0,8.987154274321373,215.28505385006764,0.0,0.0,0.0,0.0,0.0,40.02069794735665,27.54317728299257,0.0,0.0,0.0,0.0,0.0,37.603433552086464
56,0.5020918505532243,30.63142930471622,0.0,0.0,0.0,0.0,0.0,5.836463463053129,0.0,0.0,0.0,0.0,0.0,0.43449729989425284,4.069409178638177,0.0,0.0,0.0,0.0,0.0,0.16961948487800124,1.7955178329557515,0.0,0.0,0.0,0.0,0.0,0.47115215957827594,51.08192409166162,0.0,0.0,0.0,0.0,0.0,120.14914446577346,20.12788504327437,0.0,0.0,0.0,0.0,0.0,6.061105319185365,25.72924980533416,0.0,0.0,0.0,0.0,0.0,0.5033202436503528,73.4093252285274,0.0,0.0,0.0,0.0,0.0,0.7619109664945206,26.477607466862,0.0,0.0,0.0,0.0,0.0,12.419234827651538,52.109711688890926,0.0,0.0,0.0,0.0,0.0,23.83426835364257,115.80207338582838,0.0,0.0,0.0,0.0,0.0,11.034232315479839,28.407899105696007,0.0,0.0,0.0,0.0,0.0,9.25825173932736,60.34081741578327,0.0,0.0,0.0,0.0,0.0,4.5053939769101685,103.95175352512805,0.0,0.0,0.0,0.0,0.0,233.48070981084786,21.32813462856951,0.0,0.0,0.0,0.0,0.0,27.4634092710712,101.99623535390724,0.0,0.0,0.0,0.0,0.0,4.578304333809233,31.279438673417488,0.0,0.0,0.0,0.0,0.0,3.793894335238046
57,2.2671938167767576,25.843564958096977,0.0,0.0,0.0,0.0,0.0,2.873116355351977,0.0,0.0,0.0,0.0,0.0,3.267680078623687,3.5177419153619938,0.0,0.0,0.0,0.0,0.0,7.04663279014636,1.8575588452502514,0.0,0.0,0.0,0.0,0.0,0.23459728242333383,54.846439497408795,0.0,0.0,0.0,0.0,0.0,20.62452318069681,32.952369804518895,0.0,0.0,0.0,0.0,0.0,1.1982625725686171,22.983065564953478,0.0,0.0,0.0,0.0,0.0,15.039256639357033,112.99157133110315,0.0,0.0,0.0,0.0,0.0,6.35533288254667,99.11561912066009,0.0,0.0,0.0,0.0,0.0,7.357005208286879,51.57755468943735,0.0,0.0,0.0,0.0,0.0,7.601815001571907,111.09888545256872,0.0,0.0,0.0,0.0,0.0,32.930777581205675,51.27842070477516,0.0,0.0,0.0,0.0,0.0,4.742732730385412,76.80840316885697,0.0,0.0,0.0,0.0,0.0,9.809991583766207,120.2174360744461,0.0,0.0,0.0,0.0,0.0,128.63443227499533,15.020006215048989,0.0,0.0,0.0,0.0,0.0,12.627775879248118,117.03210442528825,0.0,0.0,0.0,0.0,0.0,30.660313225067178,36.06219062384776,0.0,0.0,0.0,0.0,0.0,3.9709345117024872
58,8.839059831465953,20.623159019761033,0.0,0.0,0.0,0.0,0.0,4.390781636714395,0.0,0.0,0.0,0.0,0.0,3.5155545210635872,2.647744321980002,0.0,0.0,0.0,0.0,0.0,0.5605113189749488,7.1963963527728865,0.0,0.0,0.0,0.0,0.0,0.711533621805797,76.74224575554513,0.0,0.0,0.0,0.0,0.0,34.944925110072276,23.99095910137412,0.0,0.0,0.0,0.0,0.0,0.4402174089076467,37.85470891939005,0.0,0.0,0.0,0.0,0.0,16.606657434407758,68.34896674998403,0.0,0.0,0.0,0.0,0.0,36.18466766379213,32.56505202817822,0.0,0.0,0.0,0.0,0.0,11.42419150886852,54.31599908637399,0.0,0.0,0.0,0.0,0.0,15.720970218398024,46.95749281215755,0.0,0.0,0.0,0.0,0.0,25.075206862361917,38.18442836079982,0.0,0.0,0.0,0.0,0.0,17.293320230816665,77.48510368906322,0.0,0.0,0.0,0.0,0.0,60.35221612177492,100.99010366731144,0.0,0.0,0.0,0.0,0.0,18.837012082231556,93.29892642316813,0.0,0.0,0.0,0.0,0.0,17.490747152177487,97.98222398516677,0.0,0.0,0.0,0.0,0.0,3.140804158669291,27.002335223543742,0.0,0.0,0.0,0.0,0.0,5.266894191669309
59,1.9303077369580648,34.79510764959766,0.0,0.0,0.0,0.0,0.0,3.8876011487102047,0.0,0.0,0.0,0.0,0.0,10.507718472455236,2.7997049003723835,0.0,0.0,0.0,0.0,0.0,0.571850036079437,2.4020626677444454,0.0,0.0,0.0,0.0,0.0,1.4444541520361518,60.1153569348851,0.0,0.0,0.0,0.0,0.0,47.13952755221219,28.975700636146353,0.0,0.0,0.0,0.0,0.0,24.87753202177128,41.36911078788459,0.0,0.0,0.0,0.0,0.0,0.18294052291671548,78.90646262407311,0.0,0.0,0.0,0.0,0.0,0.1054320768837887,58.138420592716635,0.0,0.0,0.0,0.0,0.0,47.693336607403836,103.27096890316894,0.0,0.0,0.0,0.0,0.0,1.7570442389325696,141.14332324005395,0.0,0.0,0.0,0.0,0.0,10.77457161329629,38.91544345495154,0.0,0.0,0.0,0.0,0.0,1.8836011881175951,57.98721397239701,0.0,0.0,0.0,0.0,0.0,0.29800574581664524,150.01335241962715,0.0,0.0,0.0,0.0,0.0,11.82632577921412,25.18884408389777,0.0,0.0,0.0,0.0,0.0,27.34199244045593,413.2315066710603,0.0,0.0,0.0,0.0,0.0,4.687074005174896,52.70459810576176,0.0,0.0,0.0,0.0,0.0,3.6851943414426844
60,122.73976101406367,143.21092775260973,0.0,0.0,0.0,0.0,0.0,3.8000847417605006,0.0,0.0,0.0,0.0,0.0,0.09170563343233971,3.799752664000164,0.0,0.0,0.0,0.0,0.0,3.2717264643585344,2.21812248150903,0.0,0.0,0.0,0.0,0.0,0.07114972795814706,69.74921906177492,0.0,0.0,0.0,0.0,0.0,115.72404724118154,293.38210959243327,0.0,0.0,0.0,0.0,0.0,2.124339100323244,39.06684434818162,0.0,0.0,0.0,0.0,0.0,6.590113776145876,102.06785450657878,0.0,0.0,0.0,0.0,0.0,0.9901562962370857,109.0213760082746,0.0,0.0,0.0,0.0,0.0,20.395764290635423,58.51999788557176,0.0,0.0,0.0,0.0,0.0,7.518368043573794,111.69939436854816,0.0,0.0,0.0,0.0,0.0,15.551653673645408,31.340541023452413,0.0,0.0,0.0,0.0,0.0,0.37598248566873,267.0813043697431,0.0,0.0,0.0,0.0,0.0,88.18272928441007,166.15380159296896,0.0,0.0,0.0,0.0,0.0,44.92244514885722,148.30538633932088,0.0,0.0,0.0,0.0,0.0,21.044588213043664,92.98142802814637,0.0,0.0,0.0,0.0,0.0,39.28356831990066,33.452038953771904,0.0,0.0,0.0,0.0,0.0,35.20166341478814
