,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,Svip1,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
9,0.6934385261723408,0.7059908823353098,57.14285714285714,0.16666666666666666,0.7272727489471436,0.5714285969734192,1.0,0.5788831544385051,70.0,0.7916666666666667,0.761904776096344,0.625,1.0,0.6718717118905497,0.6935387270878007,36.36363636363637,0.21875,0.0,0.0,0.0,0.693627116045932,0.7048239493104655,46.666666666666664,0.55,0.6166666895151138,0.4821428656578064,1.0,0.652957466115896,0.6591846425714275,71.42857142857143,0.3,0.8333333730697632,0.7142857313156128,1.0,0.6026786710399884,0.5396479969537732,66.66666666666666,0.7777777777777778,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.637630105451078,0.7001600106812184,57.14285714285714,0.5,0.0,0.0,0.0,1.0537194934083158,0.6332036845437519,66.66666666666666,0.5833333333333333,0.0,0.0,0.0,0.5281985595853913,0.6932458054290386,62.5,0.375,0.4000000059604645,1.0,0.25,0.6881243567559516,0.8905107201590309,55.55555555555556,0.8277777777777778,0.7575757702191671,0.648809532324473,1.0,0.2760834428035941,0.8920513664825573,50.0,0.7166666666666667,0.7727272808551788,0.6875,1.0,0.4661112499415614,0.5912372377567804,70.0,0.75,0.761904776096344,0.625,1.0,0.6649862376674864,0.682866534765549,70.0,0.48333333333333334,0.8846153914928436,0.8125,1.0,0.2749163607479314
10,0.6896722209985915,0.7058367610379171,28.57142857142857,0.16666666666666666,0.2857142686843872,0.3333333432674408,0.25,0.9538362968251031,70.0,0.5,0.761904776096344,0.625,1.0,0.6788785510191663,0.6942872370207068,36.36363636363637,0.65625,0.472222238779068,0.36666667461395264,0.75,0.6635879639812676,0.7556717779927271,46.666666666666664,0.5166666666666666,0.6068376302719116,0.4553571492433548,1.0,0.7081974975401996,0.6432061702489992,57.14285714285714,0.4,0.7272727489471436,0.6666666865348816,0.800000011920929,0.5868415692473125,0.3825454646884419,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.4062947069048787,1.2939092727856907,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.7060291501673815,0.6513392344956022,55.55555555555556,0.5166666666666666,0.25,0.20000000298023224,0.3333333432674408,0.5646208824801245,0.6928545392352174,62.5,0.5,0.4000000059604645,1.0,0.25,0.690008702752633,0.8823433794872994,61.111111111111114,0.5555555555555555,0.6888888875643412,0.5317460397879282,1.0,1.1988235779691632,0.7289419345984955,50.0,0.90625,0.6666666865348816,0.5,1.0,0.4310055316344332,0.7159023255661101,70.0,0.25,0.761904776096344,0.625,1.0,0.7995596922236443,0.6639021522256623,70.0,0.375,0.761904776096344,0.625,1.0,0.9279991142385189
11,0.6908765186182682,0.6947995191492778,42.857142857142854,0.25,0.5,0.5,0.5,0.597696296148541,70.0,0.6833333333333333,0.8846153914928436,0.8125,1.0,0.6072973052603127,0.730699110697243,45.45454545454545,0.4375,0.25,0.25,0.25,0.6985203634108805,0.6924194666272674,46.666666666666664,0.5208333333333333,0.6333333253860474,0.4642857164144516,1.0,0.582611826552294,0.6577751906955581,42.857142857142854,0.4,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6934945859820458,0.4595367840567945,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.4274210505350583,0.7993831244107038,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.3670317671775145,0.7165229744115529,66.66666666666666,0.5833333333333333,0.0,0.0,0.0,0.5837588727969093,0.6930345243585664,50.0,0.5,0.5,0.5,0.5,0.6936369231523555,0.5919540911145625,77.77777777777779,0.6777777777777777,0.7904761830965678,0.8333333333333334,0.7777777910232544,1.0850268708973128,0.6061233647314827,50.0,0.5833333333333333,0.7727272808551788,0.6875,1.0,0.4657540084111639,0.5799507874177287,70.0,0.3333333333333333,0.761904776096344,0.625,1.0,1.2485390183820875,0.5591610392799888,60.0,0.6166666666666667,0.75,0.8333333432674408,0.7000000029802322,0.14521064832284603
12,0.6916004540615732,0.6940376056878661,42.857142857142854,0.3333333333333333,0.5,0.5,0.5,0.513493611542418,70.0,0.875,0.761904776096344,0.625,1.0,0.6564413199344978,0.6824450563703682,45.45454545454545,0.7,0.29999998211860657,0.2142857164144516,0.5,0.672098366192822,0.8381814748487998,46.666666666666664,0.5166666666666666,0.6363636553287506,0.4732142984867096,1.0,0.6562413533319719,0.6625480735036154,57.14285714285714,0.4,0.7272727489471436,0.6666666865348816,0.800000011920929,0.5715311695212201,0.43646311139713106,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.037246722644830255,0.8569050463629394,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.927734107420558,0.6624539715181945,66.66666666666666,0.5833333333333333,0.0,0.0,0.0,0.5151767278960963,0.6926748834946199,62.5,0.5625,0.5714285373687744,0.6666666865348816,0.5,0.6936082967189137,0.7099116644061638,72.22222222222221,0.8944444444444445,0.8055555621782938,0.7333333492279053,0.9166666666666666,0.9134678143273476,0.837255305635637,50.0,0.65,0.38461539149284363,0.3125,0.5,0.5205485847446298,0.6642402569821029,70.0,0.55,0.8846153914928436,0.8125,1.0,0.580808764702206,0.5510359239363631,80.0,0.6166666666666667,0.7878788113594055,0.9166666567325592,0.75,0.3905942902598293
13,0.6893728015265431,0.6938908443968453,42.857142857142854,0.4166666666666667,0.5,0.5,0.5,0.5131682851525163,70.0,0.9166666666666667,0.761904776096344,0.625,1.0,0.6108948782863098,1.0884665566668348,54.54545454545454,0.15625,0.0,0.0,0.0,0.6985547121813162,0.9382779893520911,46.666666666666664,0.6166666666666667,0.6363636553287506,0.4732142984867096,1.0,0.5659936257286476,0.5455676185574223,71.42857142857143,0.6,0.8333333730697632,0.7142857313156128,1.0,0.6023000358604245,0.36537021167033473,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.21476937383812789,0.6789963146422778,57.14285714285714,0.75,0.0,0.0,0.0,0.9409722153355484,0.5809441471287069,66.66666666666666,0.5833333333333333,0.0,0.0,0.0,0.6029439623432225,0.6934785454240863,50.0,0.4375,0.3333333432674408,0.5,0.25,0.6927654779123683,0.9273191893700822,61.111111111111114,0.8930555555555556,0.6868687073389689,0.523809532324473,1.0,0.4113143635288795,0.9215036558862579,50.0,0.875,0.6666666865348816,0.5,1.0,0.48213447199773585,0.6017703293870316,80.0,0.6166666666666667,0.9166666865348816,0.8571428656578064,1.0,0.4526982142069952,0.6778018528941362,70.0,0.875,0.761904776096344,0.625,1.0,0.22821279620113677
14,0.5596579988714995,0.9075855834894879,42.857142857142854,0.25,0.0,0.0,0.0,0.5143005648735393,70.0,1.0,0.761904776096344,0.625,1.0,0.3935417439541842,0.8155477223509603,45.45454545454545,0.48333333333333334,0.6727272868156433,0.5208333432674408,1.0,0.8270371645373367,0.8366035923039178,46.666666666666664,0.525,0.6363636553287506,0.4732142984867096,1.0,0.5330729687710335,0.6699638871401411,57.14285714285714,0.5,0.7272727489471436,0.6666666865348816,0.800000011920929,0.40784733284804653,0.5695256399789989,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.08944395826299521,1.340066438673242,57.14285714285714,0.5,0.0,0.0,0.0,0.2795246457620483,0.8681482116778418,66.66666666666666,0.48333333333333334,0.0,0.0,0.0,0.23027385738308367,0.692297469451642,50.0,0.5,0.6000000238418579,0.5,0.75,0.6957786952120723,0.6178411659044524,72.22222222222221,0.8055555555555555,0.5252525409062704,0.5,0.6111111044883728,0.16866445270306113,0.5973573309744631,50.0,0.75,0.7727272808551788,0.6875,1.0,0.6678721267743831,0.6069172090407011,70.0,0.875,0.761904776096344,0.625,1.0,0.6316439879165746,0.5449782054190468,90.0,0.8333333333333333,0.9615384638309479,0.9285714328289032,1.0,0.4009915943154603
15,0.5842422650565254,0.7401310274330692,42.857142857142854,0.4166666666666667,0.3333333432674408,0.5,0.25,0.8341401752887283,70.0,0.5833333333333333,0.8846153914928436,0.8125,1.0,0.043562393260267604,0.8592971508305131,45.45454545454545,0.45,0.5,0.45000000298023224,0.5833333432674408,0.5117801793395682,1.0703844325954235,46.666666666666664,0.6145833333333333,0.6333333253860474,0.4642857164144516,1.0,0.27119266950272725,0.6544222556174731,57.14285714285714,0.5,0.7272727489471436,0.6666666865348816,0.800000011920929,0.5743995131860178,0.48050581005966775,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.006009976954028702,0.7019994952527174,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.8300248381316537,0.8872959333340639,66.66666666666666,0.45833333333333337,0.0,0.0,0.0,0.7717731877388834,0.6937514400063192,50.0,0.4375,0.5,0.5,0.5,0.691920483529363,0.7047668101018537,72.22222222222221,0.6666666666666666,0.7333333392937978,0.6666666766007742,0.8333333333333334,0.11654924729488525,1.1861491540326325,50.0,0.84375,0.6666666865348816,0.5,1.0,0.3799891712903679,0.6161194886199286,80.0,0.55,0.9166666865348816,0.8571428656578064,1.0,0.34049606475639754,0.753194516242878,70.0,0.65,0.7500000298023224,0.8571428656578064,0.75,0.1821711568096183
16,0.3309695449151534,0.9736493329001012,57.14285714285714,0.3333333333333333,0.4000000059604645,1.0,0.25,0.5613285447641607,70.0,0.8333333333333333,0.761904776096344,0.625,1.0,0.6080903764450394,0.8009812025223454,36.36363636363637,0.5,0.222222238779068,0.20000000298023224,0.25,0.3516223628967167,0.6821081193691014,46.666666666666664,0.4666666666666667,0.6068376302719116,0.4553571492433548,1.0,0.5347381369691663,0.7402870973343427,57.14285714285714,0.5,0.7272727489471436,0.6666666865348816,0.800000011920929,0.31710445690198386,0.5261309099337678,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.04425760238594929,0.9115117942512866,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.5414347273515125,0.7832896733071747,44.44444444444444,0.5166666666666666,0.0,0.0,0.0,0.41890410905221553,0.6937845497810564,62.5,0.4375,0.4000000059604645,1.0,0.25,0.7241556514630085,0.7471818822578312,72.22222222222221,0.7777777777777778,0.7111111283302307,0.7222222288449606,0.8333333333333334,0.041731644808962035,0.6617387687456436,50.0,0.75,0.7727272808551788,0.6875,1.0,0.5887224288179901,0.7943952889094668,80.0,0.5166666666666666,0.9166666865348816,0.8571428656578064,1.0,0.3776939950536527,0.7075580643130644,70.0,0.7916666666666667,0.761904776096344,0.625,1.0,0.14539797180432829
17,0.29964687524720046,1.56299903987667,28.57142857142857,0.3333333333333333,0.0,0.0,0.0,0.6288455124542622,80.0,0.6833333333333333,0.9000000357627869,0.9000000059604645,0.9000000059604645,0.9222291250564663,0.8789593765737934,45.45454545454545,0.2833333333333333,0.0,0.0,0.0,0.594817914448613,0.6936583877554173,46.666666666666664,0.41666666666666663,0.6363636553287506,0.4732142984867096,1.0,0.6186110927095477,0.6522860859942866,57.14285714285714,0.9,0.5714285969734192,1.0,0.4000000059604645,0.5816692889105392,0.6837549946912168,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.04240926573674807,0.807760116836926,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.24724207614833105,0.8901360918588317,66.66666666666666,0.41666666666666663,0.0,0.0,0.0,0.3014215628238245,0.7106796329827741,50.0,0.5,0.6000000238418579,0.5,0.75,0.6898690097545179,0.7320141695508673,66.66666666666666,0.8930555555555556,0.657142847776413,0.8333333333333334,0.6388888955116272,0.30970948716997765,0.5305130725808311,50.0,0.5,0.3333333432674408,0.25,0.5,0.40695203500524446,0.8024186685895307,40.0,0.375,0.30000001192092896,0.375,0.25,0.5815941943626473,1.6866606779889608,50.0,0.65,0.5,1.0,0.3500000014901161,0.8181217959349388
18,0.5367319628712351,1.591975383498287,42.857142857142854,0.3333333333333333,0.3333333432674408,0.5,0.25,0.4441895904333877,80.0,0.6071428571428572,0.46666666865348816,0.4375,0.5,0.457127038908429,0.7223392901083556,36.36363636363637,0.65625,0.4583333432674408,0.375,0.625,0.5717739874590994,0.7981103563640998,46.666666666666664,0.6166666666666667,0.6166666895151138,0.4821428656578064,1.0,0.7598705238642202,0.8676499938536624,42.857142857142854,0.9,0.3333333134651184,1.0,0.20000000298023224,0.5849934960981839,0.6899513560580791,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.004546151575295462,0.7604251269009222,71.42857142857143,0.4166666666666667,0.5,1.0,0.3333333432674408,0.8188761547078619,0.9022152246624664,66.66666666666666,0.35,0.0,0.0,0.0,0.29330746160829035,1.090850121049791,50.0,0.5625,0.6666666865348816,0.5,1.0,0.370702671179715,0.7449407071975295,66.66666666666666,0.5791666666666667,0.2857142885526021,0.3333333333333333,0.25,1.3928080571597006,0.6530648173692271,70.0,0.90625,0.8333333432674408,0.800000011920929,0.875,0.6909752195549728,0.901791266818228,50.0,0.5357142857142857,0.222222238779068,0.5,0.1428571492433548,1.0141279650629982,2.177120989440745,50.0,0.6833333333333333,0.5,1.0,0.3500000014901161,0.5252482180164234
