,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,SZ,SZ,SZ,SZ,SZ,SZ,SZ,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD
9,0.421097401304571,0.6923241895862533,61.904761904761905,0.7333333333333334,0.6573232511679331,0.6166666721304258,0.7444444547096888,1.929142177881492,56.25,0.8489583333333335,0.1875,0.375,0.12916666828095913,0.7517676897122798,0.9554725740199609,71.875,0.6922619047619047,0.1666666716337204,0.25,0.125,0.0531376476024699,1.603789000248132,55.55555555555556,0.6222222222222222,0.25,0.3333333333333333,0.20000000794728598,0.20093900144468327,1.1232712654849133,22.22222222222222,0.75,0.0,0.0,0.0,0.5788376615359999,0.8345662760378206,61.53846153846154,0.8333333333333333,0.3333333432674408,0.5,0.25,0.6295356685640185,0.6934544408143963,42.857142857142854,0.5333333333333333,0.5079365074634552,0.4166666716337204,0.6666666865348816,0.6957341458371487,1.2122440420036331,30.0,0.0,0.0,0.0,0.0,0.5286109472429512,0.6925188056550826,50.0,0.6,0.0,0.0,0.0,0.9603579948629418,0.6549625409597563,62.06896551724138,0.5660714285714286,0.044444445768992105,0.06666666666666667,0.03333333333333333,0.8891548098970443
10,0.6536079216765983,0.6664426788990082,59.523809523809526,0.5777777777777778,0.6777777969837189,0.6861111174027125,0.7027777880430222,0.9396923272465271,68.75,0.85390625,0.7312080375850201,0.6301339361816645,0.931696429848671,0.027266028829155364,1.2005636029258107,56.25,0.875,0.5833333432674408,0.4166666716337204,1.0,0.06050741620201909,1.105271942082316,66.66666666666666,0.7904761904761904,0.7333333293596903,0.6011904776096344,1.0,0.1395904474782691,0.613425168980741,88.88888888888889,0.5416666666666667,0.9615384638309479,0.9285714328289032,1.0,0.7652960350456222,1.00651214319587,69.23076923076923,0.875,0.654545471072197,0.5416666567325592,1.0,0.13621565159850788,0.6947455865744434,42.857142857142854,0.24444444444444444,0.6060606241226196,0.4375,1.0,0.6933191536263472,0.8927648215873987,30.0,0.3125,0.222222238779068,0.20000000298023224,0.25,0.6039226983015352,0.8824439076138404,37.5,0.6666666666666666,0.5454545617103577,0.375,1.0,0.6026908581739553,0.6589307996677686,66.37931034482759,0.6090873015873016,0.35777777632077534,0.4944444477558136,0.3300000041723251,0.4696167405115669
11,0.713873057018565,0.6654795330912054,59.523809523809526,0.5756944444444444,0.7100233137607574,0.5783730198939642,0.9583333333333334,0.5465788253255283,76.5625,0.8437500000000001,0.715940672904253,0.8552083354443312,0.6604166775941849,0.28196969059254456,0.47932614456236977,75.0,0.8622023809523809,0.4583333432674408,0.4416666775941849,0.4791666716337204,0.04450246766730567,0.6908962883283316,66.66666666666666,0.6777777777777777,0.5341880321502686,0.4761904875437419,0.6111111044883728,0.547562262699303,0.6082695965289966,66.66666666666666,0.5416666666666667,0.8636363744735718,0.9000000059604645,0.8333333432674408,0.6751836918023751,0.9263972516916182,69.23076923076923,0.7166666666666667,0.654545471072197,0.5416666567325592,1.0,0.48393448874003986,0.6939783556738541,35.714285714285715,0.28125,0.0,0.0,0.0,0.6924440977890993,0.981832605467851,40.0,0.25,0.27272728085517883,0.30000001192092896,0.25,0.5541874628188603,0.6923170893954265,50.0,0.8,0.5999999642372131,0.4285714328289032,1.0,0.6936347852327801,0.6468816939269492,65.51724137931035,0.566984126984127,0.28788359959920246,0.38888888955116274,0.2423809587955475,0.4613326403115392
12,0.7332808701728937,0.7073040857076085,42.857142857142854,0.6694444444444444,0.06666666766007741,0.16666666666666666,0.041666666666666664,0.5295419925436965,77.34375,0.8649553571428573,0.7110795695334673,0.8041666690260172,0.6690476275980473,0.3692265380965811,0.5302421835152683,78.125,0.7875,0.46666667610406876,0.5,0.5000000074505806,0.045103645086875255,0.8415562825147083,61.111111111111114,0.7708333333333334,0.7743589778741201,0.7301587363084158,0.8333333333333334,0.07128513878757554,0.7616476022546785,33.33333333333333,0.6666666666666667,0.1428571492433548,0.5,0.0833333358168602,0.41119264121469357,0.598335852575132,53.84615384615385,0.8666666666666667,0.4166666716337204,0.6666666716337204,0.3333333432674408,0.5384523803895543,0.6947238896600416,35.714285714285715,0.0,0.38461539149284363,0.3125,0.5,0.690782301926299,1.0740844192393124,10.0,0.34375,0.0,0.0,0.0,0.5263055872776699,0.7401882046786017,75.0,0.6,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.7080900517344296,0.6678984611230772,63.793103448275865,0.5631349206349207,0.2961904764175415,0.32000000178813937,0.3333333353201548,0.7263502395871809
13,0.3419719852020456,0.7554574308696609,45.23809523809524,0.5375,0.16666666666666666,0.3333333333333333,0.11666666716337204,0.6139350550692927,73.4375,0.8476562500000001,0.7240298166871071,0.7577381022274494,0.7416666746139526,0.021498502079471533,0.7184927955852112,75.0,0.8348214285714286,0.6416666731238365,0.5458333417773247,0.9375,0.08467184963798506,1.1374979482573198,55.55555555555556,0.6777777777777777,0.6786324580510458,0.7142857213815054,0.7777777711550394,0.17099644674812514,0.7610933328300115,22.22222222222222,0.5416666666666667,0.125,0.25,0.0833333358168602,0.4889114557234972,0.7865468652328729,76.92307692307693,0.8166666666666667,0.8035714328289032,0.675000011920929,1.0,0.34153064743361994,0.6955912184376901,28.57142857142857,0.0625,0.41558440029621124,0.3142857179045677,0.625,0.6931905597171341,1.1780058095812178,20.0,0.06666666666666667,0.125,0.1666666716337204,0.10000000149011612,0.7331558695029334,0.8990837458574854,50.0,0.8,0.5999999642372131,0.4285714328289032,1.0,0.5692118005903583,1.04186089442444,39.6551724137931,0.5586507936507937,0.4524605214595795,0.33412698805332186,0.7611111164093017,0.3898225374661941
14,0.8789886741601238,0.6913475721906958,52.38095238095239,0.5965277777777778,0.19166666766007742,0.3333333333333333,0.14166667064030966,1.9881706908740244,58.59375,0.8247395833333334,0.2312500011175871,0.5,0.15520833432674408,1.053317767171151,1.1194119512016845,71.875,0.796875,0.1666666716337204,0.25,0.125,0.5543957108175886,1.5662300399626632,61.111111111111114,0.75,0.3888888955116272,0.6666666666666666,0.2777777810891469,0.2661314802868654,1.616174666548101,22.22222222222222,0.6666666666666667,0.0,0.0,0.0,0.5692068295558627,0.9278410239779766,61.53846153846154,0.875,0.3333333432674408,0.5,0.25,0.17190983903495924,0.6931017299369404,57.14285714285714,0.42222222222222217,0.0,0.0,0.0,0.6915795387031514,1.2842341419768353,10.0,0.34375,0.0,0.0,0.0,0.3878608885200791,0.7050668042745332,50.0,0.7333333333333333,0.0,0.0,0.0,0.5885141282033622,1.0584413243385,64.65517241379311,0.5596825396825396,0.0,0.0,0.0,0.0591935589228951
15,0.6328301030473529,0.7278597641008094,47.61904761904761,0.6756944444444444,0.13888888557751974,0.3333333333333333,0.08888889104127884,1.1400119379507954,69.53125,0.8129464285714286,0.5074900910258293,0.7291666679084301,0.4041666705161333,0.041379563909402166,0.6599600563269601,81.25,0.725,0.4642857164144516,0.75,0.3541666716337204,0.6608887103572674,0.8324043485007386,66.66666666666666,0.8611111111111112,0.49242424964904785,0.5166666706403097,0.4722222288449605,0.12150812830613013,1.2394765678190398,33.33333333333333,0.5833333333333333,0.1428571492433548,0.5,0.0833333358168602,0.4530371495987395,1.0636712266919974,61.53846153846154,0.7333333333333334,0.25,0.5,0.1666666716337204,0.4621439412858173,0.8771716979763519,50.0,0.125,0.0,0.0,0.0,0.6935189254839836,1.696185436711962,10.0,0.25,0.0,0.0,0.0,0.4374681557287024,0.7112290604160181,50.0,0.6,0.0,0.0,0.0,0.45347652359687346,0.7358178711413569,67.24137931034483,0.5932142857142857,0.41523810227711994,0.5277777791023255,0.37666666905085244,0.5582701245584178
16,1.0396303826311297,0.8238039229319434,50.0,0.6041666666666666,0.18095238506793976,0.5,0.1111111119389534,0.9803385818883911,70.3125,0.853125,0.5892857182770967,0.8645833358168602,0.4937500059604645,0.7716788930775893,0.5229859505181856,81.25,0.8875,0.6500000059604645,0.7916666716337204,0.6250000074505806,0.04074354981642242,0.8006844753679778,72.22222222222221,0.7999999999999999,0.82962965965271,0.8666666746139526,0.800000011920929,0.019836319777509194,0.6192593840991029,77.77777777777779,0.5416666666666667,0.9166666567325592,0.9166666567325592,0.9166666567325592,0.45142414895465105,0.6415422950385661,61.53846153846154,0.9333333333333333,0.45000000298023224,0.75,0.3333333432674408,1.1217030606451202,0.8056979305285424,50.0,0.06666666666666667,0.0,0.0,0.0,0.6944553077441141,1.2796731555511796,10.0,0.1,0.0,0.0,0.0,0.6574275934427106,0.8172224999860168,62.5,0.4666666666666667,0.5714285373687744,0.5,0.6666666865348816,0.5738595345189424,0.8360849318836094,59.48275862068966,0.5652777777777778,0.27111111481984457,0.3277777791023254,0.2888888895511627,1.419838118338692
17,0.5373864725748574,0.6711151948737565,66.66666666666666,0.5104166666666666,0.6139471729596456,0.543650800983111,0.7708333333333334,0.8997081203336676,71.09375,0.8049479166666667,0.5951884984970093,0.8541666679084301,0.5031250044703484,0.6384022368027699,0.5333852708886685,84.375,0.8177083333333334,0.7261904776096344,0.9166666716337204,0.625,0.010406289122020154,0.7106893035338937,72.22222222222221,0.5972222222222222,0.5696969827016195,0.5555555621782938,0.6111111044883728,0.07638903462575175,0.5831053728582565,66.66666666666666,0.39285714285714285,0.38461536169052124,0.4166666567325592,0.3571428656578064,0.43914199027145434,0.7410818120715243,76.92307692307693,0.90625,0.7777778208255768,0.6500000059604645,1.0,0.4441566485814852,0.8487089604753738,57.14285714285714,0.2,0.0,0.0,0.0,0.6148267506691264,2.064387847659087,10.0,0.0,0.0,0.0,0.0,0.5103803782471661,0.7461447599354992,50.0,0.3333333333333333,0.0,0.0,0.0,1.0148839695797067,0.7617820227669355,63.793103448275865,0.5845238095238094,0.044444445768992105,0.06666666666666667,0.03333333333333333,0.22552758944026308
18,1.12531762511429,0.7142420828734843,69.04761904761905,0.545138888888889,0.6522588729858398,0.5845238169034322,0.7583333353201548,0.8329606742686433,75.78125,0.8460937500000001,0.6782918591052294,0.8239583373069763,0.6187500078231096,0.011562953148451191,0.7606472813580288,71.875,0.8947916666666667,0.5916666761040688,0.5000000149011612,0.7916666716337204,0.07867656883772797,1.1125549758105082,66.66666666666666,0.9166666666666666,0.7373737295468649,0.642857144276301,0.9166666666666666,0.6802771991616093,0.8186894442059154,66.66666666666666,0.6785714285714286,0.4166666865348816,0.5,0.3571428656578064,0.37391711848222303,0.6341766125990441,84.61538461538461,0.8166666666666667,0.8571428656578064,0.75,1.0,0.14502481811410448,0.8388184707217362,35.714285714285715,0.1875,0.0,0.0,0.0,0.701070082033623,2.5432885698489986,30.0,0.25,0.27272725105285645,0.2142857164144516,0.375,0.34107145230093605,0.8179732022219673,50.0,0.4,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.5324424129648023,0.8438845457141632,56.896551724137936,0.5397222222222221,0.4177248696486155,0.39222222566604614,0.46111111442248026,0.7857478883201789
19,0.38579715071764326,0.7893578984584183,61.904761904761905,0.5444444444444444,0.6638167599836985,0.5984126999974251,0.7761904845635096,0.9288997461122308,73.4375,0.8299479166666666,0.6152281854301691,0.7447916697710752,0.5489583415910602,0.8735496597856752,0.7992480372177099,71.875,0.8333333333333334,0.6547619104385376,0.6041666716337204,0.7500000074505806,1.1462943228478482,1.0880232140900816,66.66666666666666,0.8125,0.7299145460128784,0.6190476218859354,0.9166666666666666,0.14948124582798808,1.239171980238513,33.33333333333333,0.5,0.222222238779068,0.3333333432674408,0.1666666716337204,0.49616638784109285,0.6053523195706402,76.92307692307693,0.84375,0.7083333432674408,0.875,0.625,0.24695951478133427,1.0022461711091626,57.14285714285714,0.4222222222222222,0.0,0.0,0.0,0.6662849351396068,2.396620745774788,40.0,0.0,0.27272728085517883,0.25,0.30000001192092896,0.34428974085819597,0.794267015992782,37.5,0.4666666666666667,0.2857142686843872,0.25,0.3333333432674408,0.6579770585210095,0.8608245351832868,63.793103448275865,0.6320634920634921,0.44507936437924706,0.535555558403333,0.4944444497426351,0.960032021921764
20,0.41306458504319077,0.7358985109801507,59.523809523809526,0.48055555555555557,0.6095238327980042,0.5638888974984487,0.6888888974984487,0.7863453719944254,75.0,0.8172991071428573,0.6691152658313513,0.7281250059604645,0.6458333358168602,0.015322038696624579,0.5641807957245015,78.125,0.96875,0.6059523895382881,0.7083333358168602,0.75,0.6320784829699301,1.1139872794567118,66.66666666666666,0.9027777777777778,0.7424242496490479,0.6349206368128458,0.9444444378217062,0.7243688455416857,0.9171778791998642,44.44444444444444,0.45833333333333337,0.30000001192092896,0.375,0.25,0.23306589800869315,0.8857462166094686,76.92307692307693,0.75,0.694444477558136,0.6666666716337204,0.9000000059604645,0.633347063939589,1.2179618194927622,57.14285714285714,0.37777777777777777,0.0,0.0,0.0,0.7799076218554348,2.5916608221496125,20.0,0.06666666666666667,0.125,0.1666666716337204,0.10000000149011612,0.5388127814129825,0.7428180749378028,62.5,0.4666666666666667,0.4000000059604645,0.5,0.3333333432674408,0.4930259117527498,0.9299126455425634,49.137931034482754,0.5771825396825396,0.46084656516710915,0.37507937053839363,0.700000003973643,0.5666976095022006
21,0.20620695608128758,0.9873038816728146,47.61904761904761,0.5203373015873015,0.32671958208084106,0.4722222238779068,0.2654761920372645,1.1111171594199774,73.4375,0.8455729166666666,0.6712301764637232,0.7822916712611914,0.6125000081956387,0.5023833974783325,0.7972958669754115,71.875,0.7791666666666667,0.5178571343421936,0.5,0.5416666716337204,0.0019090189609818468,1.000700442788808,72.22222222222221,0.8666666666666667,0.8222222526868185,0.850000003973643,0.800000011920929,0.031219807313422155,1.0522832839801186,44.44444444444444,0.75,0.29999998211860657,0.5,0.2142857164144516,0.3404513260008053,0.7803936636683837,69.23076923076923,0.7708333333333333,0.5833333432674408,0.75,0.5,0.01959546907806255,1.1213638993498969,50.0,0.3,0.0,0.0,0.0,0.5850853055576328,3.0903226436903477,40.0,0.25,0.27272728085517883,0.30000001192092896,0.25,0.2831483246933285,0.7504427768015206,62.5,0.6666666666666666,0.6666666865348816,0.5,1.0,0.40113449232631915,1.090667640952387,66.37931034482759,0.5662301587301588,0.27111111680666605,0.4,0.21111111243565878,0.08874863299541375
22,0.6566465928365514,0.9433880722586125,57.14285714285714,0.44990079365079366,0.7433566550413767,0.625,1.0,1.4519804931913642,67.96875,0.8147693452380952,0.7048649434000254,0.6336309611797333,0.831101194024086,0.011732794539473632,1.7440252638407123,53.125,0.8154761904761905,0.4749999940395355,0.3571428656578064,0.75,0.15328856370986696,1.6042394978145853,72.22222222222221,0.875,0.8614718715349833,0.773809532324473,1.0,0.056786208951781256,0.6899264398901017,66.66666666666666,0.5,0.8636363744735718,0.9000000059604645,0.8333333432674408,0.35970307288504894,2.1765815729032947,61.53846153846154,0.75,0.7083333432674408,0.550000011920929,1.0,0.29105034273995084,0.9325223574248618,57.14285714285714,0.5222222222222221,0.0,0.0,0.0,0.7105070793080597,3.103617350465599,20.0,0.34375,0.0,0.0,0.0,0.3194174540975677,0.91850004807389,50.0,0.4666666666666667,0.5999999642372131,0.4285714328289032,1.0,0.41920051585208223,0.9071779308832923,52.58620689655172,0.5888492063492063,0.4934535880883535,0.39809524615605674,0.7415873050689697,0.8036123205951423
