,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,SZ,SZ,SZ,SZ,SZ,SZ,SZ,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DUP22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
13,0.6667210381596829,0.6749656830490925,64.65517241379311,0.47694444444444445,0.0,0.0,0.0,0.6069451681313398,73.4375,0.8130208333333333,0.6843750048428774,0.8208333365619183,0.6291666757315397,0.4415844389356874,0.51451803428462,75.0,0.7895833333333334,0.559523805975914,0.5833333432674408,0.5416666716337204,1.8243642051174596,0.5621834546052733,66.66666666666666,0.6819444444444445,0.7146464784940084,0.8055555621782938,0.6833333373069763,0.5436642887811605,0.6788562041173107,44.44444444444444,0.625,0.6428571492433548,1.0,0.5833333358168602,0.6801983947254443,0.9025820203162376,61.53846153846154,0.65,0.375,0.5,0.30000001192092896,0.9448118522053713,0.8898788644001682,50.0,0.6222222222222222,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.4889690479919819,1.1012998269867684,10.0,0.0,0.0,0.0,0.0,0.6330234551890993,0.8390449586611767,50.0,0.3333333333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.0077742058855177,0.737943899324714,54.761904761904766,0.6756944444444444,0.5027777850627899,0.600000003973643,0.45000000794728595,1.574504063091647
14,0.8487638658530401,1.0664907409455204,64.65517241379311,0.4707936507936508,0.0,0.0,0.0,0.6194393050275417,65.625,0.8299479166666668,0.47604167461395264,0.84375,0.3541666716337204,0.26535349210235243,0.5991449732945152,75.0,0.8302083333333334,0.4750000014901161,0.625,0.4375,1.093906667345293,0.5534896626030895,55.55555555555556,0.5111111111111111,0.3619047900040944,0.4333333373069763,0.3333333383003871,0.3263041487078826,0.7556051193807671,33.33333333333333,0.75,0.1428571492433548,0.5,0.0833333358168602,0.4987881302196823,1.2907547147506038,53.84615384615385,0.5,0.25,0.5,0.1666666716337204,1.0739707669522716,0.9281449860062613,50.0,0.59375,0.0,0.0,0.0,0.5398700635133913,1.03756204263956,10.0,0.25,0.0,0.0,0.0,0.6998559193041634,0.9987426958920835,50.0,0.3333333333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408,1.8066518700607617,0.7067889848162691,40.476190476190474,0.5104166666666666,0.0,0.0,0.0,0.9754519305707816
15,0.6838036286573569,0.7050663917129912,64.65517241379311,0.45916666666666667,0.0,0.0,0.0,0.5707996259809129,76.5625,0.8108630952380952,0.7348710522055626,0.8729166686534882,0.6864583380520344,0.3531238214516131,0.5068856525959013,81.25,0.8375,0.6761904805898666,0.875,0.5833333432674408,0.029283490960286162,0.6296995754099268,66.66666666666666,0.6333333333333333,0.45117847124735516,0.5,0.4111111064751943,0.4604965502074058,0.6947876332562406,33.33333333333333,0.7083333333333333,0.1428571492433548,0.5,0.0833333358168602,0.6973574063213036,0.8899114523631281,69.23076923076923,0.6770833333333333,0.625,0.625,0.625,0.4616782613588239,1.148824524433847,50.0,0.6444444444444444,0.0,0.0,0.0,0.4814881665370107,1.0984767687561217,0.0,0.0,0.0,0.0,0.0,0.6198402461825221,0.68099263308526,62.5,0.6,0.0,0.0,0.0,0.6381000181884925,0.7764007029509271,54.761904761904766,0.5451388888888888,0.4948718051115672,0.5,0.5208333333333334,0.44841792048103835
16,0.6359683501484203,0.6757784016149955,64.65517241379311,0.4375,0.0,0.0,0.0,0.6522468058762959,71.875,0.796279761904762,0.6514069344848394,0.7583333365619183,0.5971726290881634,0.20417860077040004,0.5684636748463936,81.25,0.6833333333333333,0.5250000059604645,0.75,0.416666679084301,0.15138042163875487,0.8810300406005779,66.66666666666666,0.8402777777777778,0.7666666706403097,0.8888888955116272,0.777777781089147,0.15280381084641623,0.7639413943754598,33.33333333333333,0.75,0.1428571492433548,0.5,0.0833333358168602,2.4410340905596355,1.2743651738241595,61.53846153846154,0.5833333333333333,0.6136363744735718,0.5000000149011612,0.9000000059604645,0.04977054246461954,0.860569102411265,64.28571428571429,0.6875,0.6857143044471741,0.533333346247673,1.0,0.6692530260228692,1.4158037314780623,10.0,0.25,0.0,0.0,0.0,0.6678507012950998,0.9499097897363642,12.5,0.3333333333333333,0.222222238779068,0.1666666716337204,0.3333333432674408,1.028384289833635,0.7083651281574225,59.523809523809526,0.5020833333333333,0.690656582514445,0.6396825512250265,0.8361111183961233,0.7878080856418954
17,0.5928722952354323,0.7176065281901419,64.65517241379311,0.5299206349206349,0.0,0.0,0.0,0.703968308255478,74.21875,0.8335937499999999,0.6671169251203537,0.7889881022274494,0.6206845305860043,0.011249068516937246,0.6355541900868664,84.375,0.7916666666666667,0.592857152223587,0.75,0.5166666731238365,0.5529780199494387,0.6332580506169484,72.22222222222221,0.5333333333333333,0.7816628019014994,0.6527777711550394,1.0,0.9025806060947615,0.6054601122207984,88.88888888888889,0.7083333333333333,0.9545454680919647,1.0,0.9166666567325592,0.36699863755175305,2.7377575893442483,53.84615384615385,0.5729166666666667,0.0,0.0,0.0,0.020504616394604918,1.599320296683994,50.0,0.4888888888888889,0.0,0.0,0.0,0.33618658397691187,1.5495795342403802,20.0,0.0,0.4444444626569748,0.375,0.6000000014901161,0.5962868926043502,0.8439439736504178,37.5,0.3333333333333333,0.2857142686843872,0.25,0.3333333432674408,0.3116147613546065,0.8352563168384787,57.14285714285714,0.4826388888888889,0.6958819031715393,0.5823412835597992,0.9055555562178293,1.3710188002235584
18,0.653435920877356,0.6712214134952943,64.65517241379311,0.5376984126984127,0.0,0.0,0.0,0.5515440638491058,72.65625,0.7460937499999999,0.6410218346863985,0.6947916727513075,0.6312500052154064,0.5704606243909809,0.5116368399331466,75.0,0.7958333333333334,0.5571428537368774,0.6041666716337204,0.5416666716337204,1.030878778259907,1.693136862003233,38.88888888888889,0.7222222222222222,0.0,0.0,0.0,0.07150236954675691,0.6330794786174159,44.44444444444444,0.4642857142857143,0.222222238779068,0.5,0.1428571492433548,0.2837611794190378,0.7848704820974568,61.53846153846154,0.7291666666666667,0.5833333432674408,0.550000011920929,0.625,0.009274702692450178,0.8029178393800365,57.14285714285714,0.6111111111111112,0.6333333253860474,0.5476190596818924,0.8333333432674408,0.4510465422674186,1.5068310154436784,10.0,0.25,0.0,0.0,0.0,0.5221360434506335,0.7900787032365325,50.0,0.26666666666666666,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.5128115194394472,0.6920732903826949,57.14285714285714,0.6451388888888889,0.7398990094661713,0.6482142905394236,0.9444444477558136,0.6911105876083308
19,0.3363968561694335,0.7329790872301964,63.793103448275865,0.4923412698412698,0.0,0.0,0.0,0.8704151537457855,70.3125,0.8302083333333334,0.5263889003545046,0.6906250026077032,0.46041666995733976,1.3695600550891351,0.6334602536354217,81.25,0.84375,0.8125,0.8125,0.8125,0.018365111328918195,1.4883909435970755,61.111111111111114,0.8055555555555555,0.5421245495478312,0.4583333333333333,0.6666666666666666,0.43112356914532274,1.1613974158199165,44.44444444444444,0.75,0.222222238779068,0.5,0.1428571492433548,0.5195384081640629,1.555384089368737,61.53846153846154,0.5729166666666666,0.6969697177410126,0.5357142984867096,1.0,0.4384917120490719,1.392241226121253,42.857142857142854,0.8125,0.5750000029802322,0.5,0.875,0.7569209895638089,1.6545107953283917,30.0,0.0,0.27272728085517883,0.25,0.30000001192092896,0.6904447697069234,0.8925768106306667,37.5,0.4666666666666667,0.2857142686843872,0.25,0.3333333432674408,0.177833741025578,0.7009748536890049,54.761904761904766,0.7180555555555556,0.4873015930255254,0.8333333333333334,0.38333333532015484,0.554084239624401
20,0.549425395699253,0.6846808308824541,64.65517241379311,0.5398015873015872,0.0,0.0,0.0,0.8398461035991276,75.78125,0.8177083333333335,0.7181232124567032,0.8447916693985462,0.6572916749864817,0.007017660743028097,0.4782164779016722,81.25,0.8916666666666667,0.5809523910284042,0.5208333432674408,0.6666666716337204,0.0057723019999471655,0.6629451882278512,50.0,0.8888888888888888,0.2777777711550395,0.5555555621782938,0.20000000298023224,0.3334081271355095,0.9962337608093075,44.44444444444444,0.625,0.6428571492433548,1.0,0.5833333358168602,0.6422329432063709,0.7737370773557871,61.53846153846154,0.78125,0.6428571343421936,0.6666666716337204,0.625,0.007820270067507549,0.8687686109779611,57.14285714285714,0.7333333333333334,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.21088098653265597,1.3130635018202645,10.0,0.25,0.0,0.0,0.0,0.6181072084861264,0.656428081958856,50.0,0.5333333333333333,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.1865763290413619,0.6837840984612361,59.523809523809526,0.5868055555555556,0.528535375992457,0.5333333437641462,0.5361111213763555,0.7172721007727563
21,1.8255058889245548,0.7797970073263373,64.65517241379311,0.5930555555555557,0.0,0.0,0.0,1.1739303588813863,69.53125,0.7844122023809524,0.5079365195706487,0.8312500007450581,0.3973958371207118,0.6699094509406245,0.6535355021336455,81.25,0.7166666666666667,0.49166667461395264,0.6666666716337204,0.3916666731238365,0.18324574442560101,0.6039103890360173,61.111111111111114,0.9444444444444445,0.6507936616738638,1.0,0.5555555572112402,0.9860702365000166,0.9680784522391619,55.55555555555556,0.625,0.75,1.0,0.6666666716337204,0.8048086953075183,0.9453514855985763,61.53846153846154,0.7708333333333333,0.375,0.375,0.375,0.23162449624454975,0.9102025442619384,71.42857142857143,0.7222222222222222,0.5833333432674408,0.8333333432674408,0.5000000149011612,0.33526128806059186,1.1996511830301617,10.0,0.25,0.0,0.0,0.0,0.8280529820053899,1.2146211773884397,75.0,0.4666666666666667,0.5,1.0,0.3333333432674408,0.15044061131186465,0.7609017253726442,47.61904761904761,0.6555555555555556,0.24523810048898062,0.5833333333333334,0.15833333631356558,1.2161309683787762
22,0.62810462109619,0.6578093678994127,64.65517241379311,0.4627777777777778,0.0,0.0,0.0,1.1697019870039738,69.53125,0.7968750000000001,0.5855384282767773,0.859375,0.49791667237877846,0.3490997487674748,0.6451232204423363,65.625,0.8333333333333334,0.5678571537137032,0.4750000089406967,0.75,0.058008455136990864,1.5969570758571976,44.44444444444444,0.7027777777777778,0.1111111044883728,0.3333333333333333,0.06666666766007741,0.34427360626597175,1.080440796493615,44.44444444444444,0.7083333333333333,0.25,0.5,0.1666666716337204,0.14188737289515654,0.8860965619504367,61.53846153846154,0.9,0.5357142686843872,0.75,0.5000000149011612,0.24838875747024006,0.7992234866372249,78.57142857142857,0.78125,0.7857142686843872,0.8333333432674408,0.75,0.22874055632804502,1.5422862488601743,10.0,0.25,0.0,0.0,0.0,0.5781498641710408,1.298987482701195,50.0,0.4666666666666667,0.5999999642372131,0.4285714328289032,1.0,0.3715329775950786,0.725882602562009,59.523809523809526,0.6958333333333333,0.6079365213712057,0.7277777890364329,0.6083333392937978,0.2584032533236094
23,0.9307555516738442,0.8009692145106251,64.65517241379311,0.5126190476190476,0.0,0.0,0.0,0.7479746571391495,76.5625,0.8091517857142858,0.7273313663899899,0.853125000372529,0.7008928647264838,0.013115106950388929,0.6819226653369787,81.25,0.85,0.6726190596818924,0.7291666716337204,0.6666666716337204,0.04046179128230283,0.34478943972426634,83.33333333333334,0.9777777777777779,0.8962963422139486,0.9333333373069763,0.8666666746139526,0.10151144191264817,0.8187236483247958,66.66666666666666,0.625,0.8333333432674408,1.0,0.75,0.4894344459080909,0.8803888791253788,61.53846153846154,0.8166666666666667,0.5357142686843872,0.75,0.5000000149011612,0.020637072084530524,0.9173979462201813,64.28571428571429,0.78125,0.6000000089406967,0.5000000149011612,0.75,0.15422864072161405,1.6088444552088645,10.0,0.0,0.0,0.0,0.0,0.7428056705486349,0.9616076079314305,75.0,0.4666666666666667,0.5,1.0,0.3333333432674408,0.7290187627419624,0.6952372490963682,52.38095238095239,0.45208333333333334,0.3730158805847168,0.527777781089147,0.3000000019868215,1.064139886475582
