,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,Svip2,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD1,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD3,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD5,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,ADHD6,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,HSJ,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ3,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,SZ6,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_CB,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UCLA_DS1,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11025,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11026,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027,UKBB11027
19,0.3649023711863359,1.1246832180572761,57.14285714285714,0.5,0.0,0.0,0.0,0.8037600264156787,54.54545454545454,0.45,0.7000000178813934,0.6333333551883698,0.800000011920929,0.25733414837554514,1.6156068061039326,45.45454545454545,0.3833333333333333,0.0,0.0,0.0,0.2728156599595803,0.8147761362886712,46.666666666666664,0.5166666666666666,0.4166666716337204,0.5000000149011612,0.36666667461395264,0.3559040597453625,0.6926695785410478,50.0,0.625,0.3333333432674408,0.5,0.25,0.685371078740893,2.1085288303720375,62.5,0.3333333333333333,0.7692307829856873,0.625,1.0,0.082647385434278,0.5452103715109872,83.33333333333334,1.0,0.8571428656578064,0.75,1.0,0.5994238827750533,0.48791392718437193,71.42857142857143,0.9,0.0,0.0,0.0,0.595659573623778,0.6916524416096568,55.55555555555556,0.5,0.25,0.25,0.25,0.6901095068675066,0.7367153889868546,78.94736842105263,0.875,0.8720539013544718,0.7904762029647827,1.0,0.15952279747498468,0.34086933187002944,80.0,0.6785714285714286,0.9285714328289032,0.9285714328289032,0.9285714328289032,0.3183342578526166,0.6102377429928888,60.0,0.9666666666666667,0.7179487347602844,0.5625,1.0,0.5115996189566556,0.8324691475273541,70.0,0.5,0.7333333492279053,0.5833333432674408,1.0,0.22215090695801226
20,0.4311195927501311,0.9929393941770127,57.14285714285714,0.5,0.0,0.0,0.0,0.5268412526319082,63.63636363636363,0.7916666666666667,0.800000011920929,0.875,0.75,0.38453851867632105,1.190319132068668,36.36363636363637,0.25,0.3333333432674408,0.2857142984867096,0.4000000059604645,0.14279973972865362,0.902233054096431,53.333333333333336,0.5833333333333334,0.3333333432674408,0.5,0.25,1.5711890286560433,0.6931861751077987,50.0,0.5,0.0,0.0,0.0,0.6897606523129157,1.8170933050190543,25.0,0.26666666666666666,0.25,0.3333333432674408,0.20000000298023224,0.15464302619551742,0.4692287433690551,83.33333333333334,1.0,0.8571428656578064,0.75,1.0,0.7398522167767201,0.5908480905611456,71.42857142857143,1.0,0.6666666865348816,0.5,1.0,0.16873085668451063,0.6998789551596372,55.55555555555556,0.5833333333333333,0.7999999821186066,0.7142857164144516,1.0,0.6963402483635386,0.9537452658501077,63.1578947368421,0.6625,0.3571428457895915,0.4444444576899211,0.3000000019868215,0.012754870452401137,1.4559907620836192,30.0,0.25,0.20000000298023224,0.5,0.125,0.11600979362016653,0.43455796547028236,80.0,0.9666666666666667,0.875,1.0,0.800000011920929,0.22508949989578284,0.5726527857274167,80.0,0.9375,0.875,0.875,0.875,0.010578161907780364
21,0.5750418977838134,0.7905984845663397,57.14285714285714,0.5,0.0,0.0,0.0,0.9015716162270913,72.72727272727273,0.65625,0.6785714328289032,1.0,0.5416666716337204,0.365872797446466,1.4139806716393275,36.36363636363637,0.23333333333333334,0.0,0.0,0.0,0.07376604003671916,1.0685734861749903,46.666666666666664,0.47916666666666663,0.2857142686843872,0.3333333432674408,0.25,0.28270929972484216,0.6927808853554074,50.0,0.625,0.0,0.0,0.0,0.6896976380997704,2.0761366029872614,37.5,0.26666666666666666,0.444444477558136,0.5,0.4000000059604645,0.4579619308894992,0.6760972168087275,50.0,0.6666666666666666,0.0,0.0,0.0,0.6960873958897726,0.32709273063551,85.71428571428571,1.0,0.6666666865348816,1.0,0.5,0.33206005417456574,0.6580440384427051,44.44444444444444,0.6833333333333333,0.29999998211860657,0.2142857164144516,0.5,0.694217430006631,0.8525260221806662,63.1578947368421,0.8069444444444445,0.5555555721124014,0.777777781089147,0.4444444477558136,0.033534603926943844,1.3612308732663827,50.0,0.75,0.6333333253860474,1.0,0.4642857164144516,0.14886841745054563,0.893832702770647,60.0,0.9666666666666667,0.6666666567325592,1.0,0.6000000014901161,0.07309867662384636,0.4683853968310608,80.0,0.65,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.016551402231123263
22,0.5565037948026206,0.8788577399093688,57.14285714285714,0.5,0.0,0.0,0.0,0.6991124341570502,45.45454545454545,0.8,0.6222222447395325,0.5833333432674408,0.7000000029802322,0.01260836083722001,1.421320233488303,36.36363636363637,0.2,0.0,0.0,0.0,0.1566329436843777,1.8007102731262057,46.666666666666664,0.25,0.0,0.0,0.0,0.6551025890487777,0.6927039530081345,50.0,0.5625,0.0,0.0,0.0,0.6922703840356093,1.9947560059953244,37.5,0.26666666666666666,0.444444477558136,0.5,0.4000000059604645,0.10089594844632899,0.7516047441583398,50.0,0.5555555555555556,0.0,0.0,0.0,0.23203740248805307,0.3199481549914308,85.71428571428571,0.9,0.6666666865348816,1.0,0.5,0.13242402340469273,0.708549363870381,44.44444444444444,0.59375,0.30000001192092896,0.25,0.375,0.7073390068270179,0.7683105295309259,73.68421052631578,0.8111111111111112,0.7388889193534851,0.6333333452542623,0.9333333373069763,0.22684780566372456,0.1709653080482848,90.0,0.75,0.9666666686534882,0.9375,1.0,0.12452603062982687,0.4519333793784531,70.0,1.0,0.7500000298023224,0.6071428656578064,1.0,0.1925317714784478,0.578145011378958,90.0,0.9375,0.944444477558136,0.9000000059604645,1.0,0.012808819005626013
23,0.6316438014294523,1.1233899780887602,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.8498874207688624,72.72727272727273,0.8,0.7083333432674408,1.0,0.550000011920929,0.10600652915072672,1.4001261948759864,18.181818181818183,0.125,0.125,0.125,0.125,0.4074893189801364,0.9801574634188177,60.0,0.48809523809523814,0.5846153646707535,0.5416666567325592,0.8571428656578064,0.6710888079887828,0.6934703976654689,50.0,0.5625,0.0,0.0,0.0,0.6390342178346653,2.2585084278753507,37.5,0.26666666666666666,0.444444477558136,0.5,0.4000000059604645,0.08671842609529748,0.4118682132164586,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.09039330572289585,0.36814085427408066,85.71428571428571,1.0,0.6666666865348816,1.0,0.5,0.20971580492304115,1.0949677760738497,55.55555555555556,0.59375,0.3636363744735718,0.2857142984867096,0.5,0.6171379630187765,0.8993031377355296,73.68421052631578,0.7666666666666666,0.6984126965204874,0.8333333333333334,0.6388888955116272,0.0038566760213307252,2.2230596325463976,10.0,0.75,0.0,0.0,0.0,0.43384970778349097,1.626180215435133,40.0,0.75,0.0,0.0,0.0,0.13484858131325797,0.8196193375770298,80.0,0.7166666666666667,0.444444477558136,0.5,0.4000000059604645,0.015035361444367701
24,0.6058130497560674,0.8849751284698391,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.41905030295358975,72.72727272727273,0.75,0.4000000059604645,0.5,0.3333333432674408,0.12936317567940583,1.4122400397448927,27.27272727272727,0.2833333333333333,0.45000000298023224,0.3928571492433548,0.5833333432674408,0.23636046516339676,1.176517351748962,40.0,0.46875,0.25,0.25,0.25,0.6117111306410784,0.6802828506960387,50.0,0.5625,0.0,0.0,0.0,0.6799018610656594,3.0484489544463336,50.0,0.3333333333333333,0.3333333134651184,1.0,0.20000000298023224,0.08790099399456154,0.340705400072175,100.0,1.0,1.0,1.0,1.0,0.041062106539361806,0.4395776577978911,71.42857142857143,1.0,0.6666666865348816,0.5,1.0,0.7855817051111244,0.9870621807699926,44.44444444444444,0.55,0.7727272808551788,0.6875,1.0,0.420987320900986,0.8613022453339033,63.1578947368421,0.8722222222222222,0.4126984079678853,0.5,0.3888888955116272,0.016981900518793693,0.7231867024665949,60.0,0.75,0.6969697177410126,1.0,0.5357142984867096,0.08935613173155016,0.3511039530787391,90.0,1.0,0.8333333432674408,0.75,1.0,0.21758676748404318,0.591830275545468,80.0,0.75,0.444444477558136,0.5,0.4000000059604645,0.04728857133911531
25,0.5767353887588399,1.0016721940894866,57.14285714285714,0.4166666666666667,0.0,0.0,0.0,0.9073864550334455,63.63636363636363,0.8666666666666667,0.7846153974533081,0.6458333432674408,1.0,0.9346764074042695,1.515918424395175,45.45454545454545,0.13333333333333333,0.6727272868156433,0.5208333432674408,1.0,0.11589001149319778,0.8663520739442829,46.666666666666664,0.5166666666666666,0.5064935088157654,0.4583333432674408,0.5666666775941849,0.16021530413403368,0.69472821907829,50.0,0.4375,0.0,0.0,0.0,0.6940816376014618,2.437092108474771,62.5,0.26666666666666666,0.7692307829856873,0.625,1.0,0.5935737088688876,0.5481511429880318,50.0,1.0,0.6666666865348816,0.5,1.0,0.5396871375837272,2.790757872667292,28.57142857142857,0.8,0.444444477558136,0.2857142984867096,1.0,0.05111149470305741,0.6429380092443949,55.55555555555556,0.6166666666666667,0.75,0.7000000029802322,0.8333333432674408,0.34690075740789705,0.8836469973221799,63.1578947368421,0.8444444444444444,0.6507936616738638,0.7222222288449606,0.6222222298383713,0.10937269503739244,0.2167867170567491,90.0,0.75,0.8333333432674408,1.0,0.75,0.6002533502057602,0.5382139892718236,70.0,0.9666666666666667,0.7500000298023224,0.6071428656578064,1.0,0.14674682969618041,1.0441500252176183,70.0,0.75,0.4166666865348816,0.3571428656578064,0.5,0.05160019086465196
26,0.4189528640059768,1.2679706722866406,57.14285714285714,0.3333333333333333,0.0,0.0,0.0,0.8951779284096552,72.72727272727273,0.9166666666666667,0.8333333432674408,1.0,0.75,0.047728370103366786,1.5428870763546363,36.36363636363637,0.3333333333333333,0.25,0.5,0.1666666716337204,0.20622345538939152,1.12143920173,53.333333333333336,0.625,0.6388889253139496,0.5238095372915268,0.8333333432674408,0.1677880293412681,0.6847553829886743,50.0,0.3125,0.0,0.0,0.0,0.6869781770489135,2.3757758404532314,37.5,0.26666666666666666,0.444444477558136,0.5,0.4000000059604645,0.19000342335847606,0.4718075929881382,66.66666666666666,1.0,0.75,0.6000000238418579,1.0,0.5670474516425256,0.5951083545700441,71.42857142857143,0.9,0.0,0.0,0.0,0.13883119385068324,0.6762828834090008,66.66666666666666,0.625,0.375,0.375,0.375,0.6832380576848146,1.4865142544337222,63.1578947368421,0.9166666666666666,0.38333333532015484,0.5333333412806193,0.4166666666666667,0.3883708258182483,1.2002314873411442,60.0,0.75,0.6969697177410126,1.0,0.5357142984867096,0.17732425834595134,0.6166508473435977,70.0,1.0,0.7857142984867096,1.0,0.7000000029802322,0.06683134421356898,0.9610828403836074,80.0,0.96875,0.761904776096344,0.75,0.875,0.00205086413230125
27,0.5279512469045182,0.7486293910052136,57.14285714285714,0.5,0.0,0.0,0.0,0.5867649399695091,63.63636363636363,0.8666666666666667,0.75,0.8333333432674408,0.7000000029802322,0.021904579542997345,1.7033499926797946,36.36363636363637,0.34375,0.0,0.0,0.0,0.4308844907988907,0.9039740361802181,46.666666666666664,0.5833333333333333,0.5999999940395355,0.5142857283353806,0.800000011920929,0.3834508640336998,0.7006501260595998,50.0,0.375,0.0,0.0,0.0,0.9379893754623722,2.2807583405041405,37.5,0.26666666666666666,0.444444477558136,0.5,0.4000000059604645,0.07279720983676,0.5940671287924576,50.0,1.0,0.6666666865348816,0.5,1.0,0.02253101308064027,0.4418049140319593,71.42857142857143,0.8,0.0,0.0,0.0,0.1836040519413503,0.8596723447446216,66.66666666666666,0.5625,0.3333333432674408,0.30000001192092896,0.375,0.4553922426039769,0.7744315617967434,84.21052631578947,0.8333333333333334,0.7777777910232544,0.8333333333333334,0.8333333333333334,0.005293061475411893,2.716537030823386,20.0,0.75,0.125,0.5,0.0714285746216774,0.11168085003045847,0.29444755343666246,90.0,0.9666666666666667,0.944444477558136,1.0,0.9000000059604645,0.8034248111575903,0.8764219889601172,80.0,0.9375,0.9000000059604645,0.8333333432674408,1.0,0.005178348468067757
28,0.29137126798992874,1.5743700099917783,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,1.2215083880006488,72.72727272727273,0.6833333333333333,0.7083333432674408,1.0,0.550000011920929,0.0003117134181481666,1.6447765089037072,36.36363636363637,0.2,0.0,0.0,0.0,0.32554838559677257,0.8634415023722274,53.333333333333336,0.5625,0.6333333551883698,0.550000011920929,0.75,0.4630999198702657,0.8909906607255695,50.0,0.375,0.0,0.0,0.0,0.6323350529010698,2.604621890272477,25.0,0.26666666666666666,0.25,0.3333333432674408,0.20000000298023224,0.022457598826006345,0.6157187158257417,50.0,1.0,0.6666666865348816,0.5,1.0,0.13470098726671223,0.7172691557908895,71.42857142857143,0.5,0.0,0.0,0.0,0.02710844895759169,1.0909852139349536,44.44444444444444,0.25,0.0,0.0,0.0,0.6821524771198995,1.1138131885739366,73.68421052631578,0.7847222222222222,0.7460317413012186,0.8333333333333334,0.7222222288449606,0.0063967099138444354,1.2045038521815847,60.0,0.75,0.4166666865348816,0.5,0.3571428656578064,0.059720954243702655,0.23030576220006224,90.0,1.0,0.9545454680919647,0.9166666567325592,1.0,0.0704496247362073,0.7386006471237858,80.0,0.6833333333333333,0.761904776096344,0.875,0.75,0.0056270536881690356
29,0.8600274720282245,0.9711915302545467,57.14285714285714,0.5833333333333334,0.0,0.0,0.0,0.5783909593139499,72.72727272727273,0.5,0.4000000059604645,0.5,0.3333333432674408,0.02020339559882486,1.8405045316920357,27.27272727272727,0.09375,0.0,0.0,0.0,0.3748078885958705,1.2985605456278198,60.0,0.75,0.7272727489471436,0.6041666567325592,1.0,0.041223379401303877,0.6394021399465124,50.0,0.3125,0.0,0.0,0.0,0.6774096797833687,2.7193599718968744,25.0,0.26666666666666666,0.25,0.3333333432674408,0.20000000298023224,0.03640531519954999,0.27530314344892864,83.33333333333334,1.0,0.8571428656578064,0.75,1.0,0.062331909951560446,0.6637207238299873,42.857142857142854,0.6,0.3333333432674408,0.25,0.5,0.037004064632804215,0.724174065868222,66.66666666666666,0.6833333333333333,0.375,0.30000001192092896,0.5,0.5077430190825479,1.5235325183501456,63.1578947368421,0.8291666666666666,0.4126984079678853,0.4444444576899211,0.3888888955116272,0.009048075409591794,0.5705249837621135,70.0,0.75,0.8846153914928436,1.0,0.8125,0.03118791264930134,0.21484731725019005,100.0,1.0,1.0,1.0,1.0,0.21495903420786266,0.7020474219647788,90.0,0.9375,0.944444477558136,0.9000000059604645,1.0,0.003954596462004312
30,0.6714505598193041,0.7279269778125315,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.5275333661817381,81.81818181818183,0.6666666666666667,0.7948718070983887,0.6785714328289032,1.0,0.0026976401405962636,1.905978191850818,27.27272727272727,0.3833333333333333,0.0,0.0,0.0,0.29156154334046225,1.3429799275461798,53.333333333333336,0.7833333333333333,0.6846153736114502,0.5267857164144516,1.0,0.2174123031307769,0.6584422161079908,50.0,0.5,0.0,0.0,0.0,0.5521767019696388,2.2629935930074523,37.5,0.26666666666666666,0.444444477558136,0.5,0.4000000059604645,0.002481753601963218,0.2159878521931927,100.0,1.0,1.0,1.0,1.0,0.08657719620983931,0.9616047164295758,71.42857142857143,0.4,0.0,0.0,0.0,0.003607954772318146,0.7285561727723152,66.66666666666666,0.5,0.3333333432674408,0.30000001192092896,0.375,0.1298810711147098,1.6397417531633145,68.42105263157895,0.6166666666666667,0.3611111044883728,0.5833333333333334,0.3166666676600774,0.02133934721237096,1.2293835492854863,60.0,0.75,0.38461539149284363,0.5,0.3125,1.0688360515888775,0.21115636259043855,90.0,0.75,0.8333333432674408,1.0,0.75,0.0899755898177969,1.3297798657879352,70.0,0.75,0.4166666865348816,0.3571428656578064,0.5,0.24911610168778994
31,0.34245042820523697,0.9703021379741635,57.14285714285714,0.8333333333333334,0.0,0.0,0.0,0.4183907942567329,63.63636363636363,0.9666666666666667,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.017305014971583665,1.9077002193068489,18.181818181818183,0.0625,0.125,0.125,0.125,0.0614214952190586,1.2404768510566868,46.666666666666664,0.4791666666666667,0.3333333432674408,0.30000001192092896,0.375,0.2473403437602101,0.6397484943262325,50.0,0.4375,0.0,0.0,0.0,0.5639009083111325,2.8256839473870263,37.5,0.26666666666666666,0.444444477558136,0.5,0.4000000059604645,0.00355607862317411,0.2823973544679365,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.001484678486788558,1.8216928684144715,28.57142857142857,1.0,0.444444477558136,0.2857142984867096,1.0,0.0042675100669038344,0.8653435920489678,66.66666666666666,0.53125,0.3333333432674408,0.30000001192092896,0.375,0.10286441001198993,1.6009333841443172,63.1578947368421,0.8125,0.5555555721124014,0.6666666666666666,0.5833333333333334,0.0052130406545420884,0.9408935783134744,60.0,0.75,0.6969697177410126,1.0,0.5357142984867096,0.1533183486194282,0.49027467481263676,80.0,1.0,0.875,1.0,0.800000011920929,0.022960666539396032,0.8727735512484556,80.0,0.90625,0.875,0.875,0.875,0.3475449705549809
32,0.4477493708584489,0.6181794434207114,57.14285714285714,0.6666666666666666,0.0,0.0,0.0,0.4019640992789794,81.81818181818183,0.9333333333333333,0.9166666865348816,0.8571428656578064,1.0,0.014091683755411371,2.2430034715595184,18.181818181818183,0.0,0.20000000298023224,0.1428571492433548,0.3333333432674408,0.03246686558426385,1.2295003839411613,60.0,0.47500000000000003,0.5974026024341583,0.5416666567325592,0.6666666716337204,0.01629387955409701,0.6657270266134064,50.0,0.5,0.0,0.0,0.0,0.5212421720967966,2.840369549882278,25.0,0.26666666666666666,0.40000003576278687,0.4000000059604645,0.4000000059604645,0.5353056033250178,0.20246042706279163,100.0,1.0,1.0,1.0,1.0,0.028518343669410407,0.5897103491563456,71.42857142857143,1.0,0.6666666865348816,0.5,1.0,0.01957186157027497,0.9341720760147442,66.66666666666666,0.6833333333333333,0.375,0.30000001192092896,0.5,0.10145989065647136,1.2578353060236775,63.1578947368421,0.6736111111111112,0.5333333412806193,0.777777781089147,0.4722222288449605,0.00036696818537901516,0.1573113900423586,100.0,0.75,1.0,1.0,1.0,0.07481914261514253,0.22127536801231576,90.0,1.0,0.944444477558136,1.0,0.9000000059604645,0.07043260081613434,0.9115156582368664,80.0,0.90625,0.875,0.875,0.875,0.0025354312929348906
33,0.7439099949978737,0.6912183300777314,85.71428571428571,0.8333333333333334,0.800000011920929,1.0,0.6666666865348816,1.0004768844196585,72.72727272727273,0.7916666666666667,0.8333333432674408,1.0,0.75,0.13924883414723388,2.0497220784098187,36.36363636363637,0.125,0.25,0.25,0.25,0.00898628063405986,1.948597227643673,46.666666666666664,0.30000000000000004,0.1428571492433548,0.25,0.10000000149011612,0.0706725067515921,1.6566185959431639,50.0,0.375,0.0,0.0,0.0,0.36295854104147335,3.073367929205259,37.5,0.26666666666666666,0.444444477558136,0.5,0.4000000059604645,0.00595803259513964,0.1321417353352123,100.0,1.0,1.0,1.0,1.0,0.013027474431172742,1.0574326136298768,28.57142857142857,0.6,0.2857142984867096,0.20000000298023224,0.5,0.19903590444966976,1.1391134477029166,66.66666666666666,0.71875,0.4000000059604645,0.3333333432674408,0.5,0.0071137853560854425,0.9095983580020679,78.94736842105263,0.5625,0.5462963183720907,0.5166666706403097,0.5833333333333334,1.044048950245608,0.07004539596121544,100.0,0.75,1.0,1.0,1.0,0.030548992716359347,0.46223033964285876,70.0,0.9666666666666667,0.7500000298023224,0.6071428656578064,1.0,0.2977167043210438,0.770582472568756,70.0,0.6833333333333333,0.3333333432674408,0.375,0.30000001192092896,0.057161045816794806
34,0.42919858166121605,0.5176157126938025,57.14285714285714,1.0,0.0,0.0,0.0,1.0203273606293228,72.72727272727273,1.0,0.444444477558136,0.5,0.4000000059604645,0.00405388849166077,1.9423865810435756,27.27272727272727,0.125,0.125,0.125,0.125,0.24930086230253465,2.026066634039594,46.666666666666664,0.38541666666666663,0.1666666716337204,0.25,0.125,0.5356238421553418,1.1423463013927544,50.0,0.375,0.0,0.0,0.0,0.8408821059318832,3.064112645937848,37.5,0.3333333333333333,0.444444477558136,0.5,0.4000000059604645,0.0026444080689143543,0.09886810139918002,100.0,1.0,1.0,1.0,1.0,0.1875227883979386,0.9783632470802291,28.57142857142857,0.6,0.2857142984867096,0.20000000298023224,0.5,1.7287217383269526,0.9342657078036775,66.66666666666666,0.4375,0.3333333432674408,0.30000001192092896,0.375,0.4928730414946867,0.7566031742616012,84.21052631578947,1.0,0.79191921154658,0.7222222288449606,0.9444444378217062,0.0016067656964250526,0.1501874465757322,100.0,0.75,1.0,1.0,1.0,0.5372515655643227,0.4722029829591884,70.0,1.0,0.7500000298023224,0.6071428656578064,1.0,0.00916228864991238,1.02913707225906,60.0,0.90625,0.6666666716337204,0.75,0.625,0.060435870791838896
35,0.32016991729532024,0.5861969494895863,71.42857142857143,1.0,0.5,1.0,0.3333333432674408,1.0669299106993513,72.72727272727273,0.65625,0.7333333492279053,1.0,0.5833333432674408,0.0007925598075108098,2.2209786693216684,18.181818181818183,0.2833333333333333,0.0,0.0,0.0,0.2867779554941807,2.2354450601249325,46.666666666666664,0.375,0.3333333432674408,0.5,0.25,1.1550445059951098,1.472596334508874,50.0,0.375,0.0,0.0,0.0,0.4404792319521933,2.757301978418912,37.5,0.26666666666666666,0.444444477558136,0.5,0.4000000059604645,0.007387663189078413,0.19038489026878877,83.33333333333334,1.0,0.8571428656578064,0.75,1.0,0.0035933954885903284,0.6135771972912758,57.14285714285714,0.6,0.4000000059604645,0.3333333432674408,0.5,0.01699060091289756,1.1357514538651783,55.55555555555556,0.5625,0.30000001192092896,0.25,0.375,0.05640154740975415,0.97119641898922,68.42105263157895,0.7708333333333334,0.5277777910232544,0.4880952437718709,0.5833333333333334,0.002221658685839437,0.07819849050041289,100.0,0.75,1.0,1.0,1.0,0.04291144053683961,0.3827325866088024,70.0,0.7083333333333333,0.4166666567325592,0.4166666567325592,0.4166666567325592,0.4381928020672583,0.5295366074932787,90.0,0.7166666666666667,0.9285714328289032,0.875,1.0,0.029788957493065517
36,0.46360449320813624,0.5853971415554999,57.14285714285714,0.8333333333333334,0.0,0.0,0.0,0.9544505204037693,72.72727272727273,1.0,0.8333333432674408,1.0,0.75,0.015186054408882847,3.0839519948683214,18.181818181818183,0.03333333333333333,0.20000000298023224,0.1428571492433548,0.3333333432674408,0.010472225476320946,1.6636921807733929,46.666666666666664,0.55,0.2857142984867096,0.5,0.20000000298023224,0.04964186920750672,1.1531140057040399,50.0,0.3125,0.0,0.0,0.0,0.5555762765830599,3.111280502418418,37.5,0.26666666666666666,0.444444477558136,0.5,0.4000000059604645,0.00028626175620757605,0.8065110336222402,66.66666666666666,1.0,0.5,1.0,0.3333333432674408,0.07521278863854058,0.6817087042413486,57.14285714285714,0.9,0.5714285969734192,0.4000000059604645,1.0,0.008819038456343884,0.9968756818387848,66.66666666666666,0.5166666666666666,0.7857142686843872,0.75,0.8333333432674408,0.20653161089604627,2.305165846441904,73.68421052631578,0.8222222222222223,0.6904761989911398,1.0,0.5777777830759684,0.001275752243913945,0.29806063858150095,90.0,0.75,0.9666666686534882,0.9375,1.0,0.8302959132383225,1.0765881819373289,60.0,0.9666666666666667,0.7179487347602844,0.5625,1.0,0.5433078124522056,0.7487146322968561,70.0,0.96875,0.375,0.375,0.375,1.1706873547523404
37,0.30352962849343895,0.799834712578247,57.14285714285714,1.0,0.0,0.0,0.0,0.5607755575544761,72.72727272727273,0.7166666666666667,0.7083333432674408,1.0,0.550000011920929,0.07247891973577607,2.8632234365621545,27.27272727272727,0.125,0.0,0.0,0.0,0.022517320175118222,1.4519452033668934,66.66666666666666,0.6499999999999999,0.7333333790302277,0.6500000059604645,0.9000000059604645,0.03529793200586778,0.9396645133429771,37.5,0.3125,0.0,0.0,0.0,0.39661809284775773,3.0013209808877988,37.5,0.4,0.444444477558136,0.5,0.4000000059604645,0.00737159185907373,0.19755357503873341,83.33333333333334,1.0,0.800000011920929,1.0,0.6666666865348816,0.004927791241716258,0.7306887752151245,57.14285714285714,0.8,0.5714285969734192,0.4000000059604645,1.0,0.007110102121683898,1.316824506379473,55.55555555555556,0.55,0.75,0.7000000029802322,0.8333333432674408,0.014157798766133394,1.0910115821285142,68.42105263157895,0.8125,0.4722222288449605,0.5833333333333334,0.4166666666666667,0.0004375844120545188,1.556216257969488,60.0,0.75,0.6969697177410126,1.0,0.5357142984867096,0.17382173707924337,0.4027779855274475,90.0,0.9666666666666667,0.944444477558136,1.0,0.9000000059604645,0.03880267234567788,0.7744287292283331,80.0,0.96875,0.875,0.875,0.875,0.0018173986395260825
38,0.6113183492007483,0.785619209916503,57.14285714285714,0.8333333333333334,0.0,0.0,0.0,0.9900161994822383,72.72727272727273,1.0,0.8333333432674408,1.0,0.75,0.00013053031062011875,2.9234534423561427,36.36363636363637,0.28125,0.4583333432674408,0.375,0.625,0.013636894397611649,1.814695201164487,46.666666666666664,0.44166666666666665,0.25,0.3333333432674408,0.20000000298023224,0.010380746669904501,1.0522248110011339,50.0,0.375,0.0,0.0,0.0,0.47913143526277124,3.2083574178557446,37.5,0.26666666666666666,0.444444477558136,0.5,0.4000000059604645,0.002282950305166168,1.739863607118359,50.0,0.8888888888888888,0.0,0.0,0.0,0.002855420521810733,0.566086327178328,71.42857142857143,0.9,0.6666666865348816,0.5,1.0,0.0009762161498374536,1.1406015933305957,55.55555555555556,0.48333333333333334,0.2857142686843872,0.25,0.3333333432674408,0.08329452906690131,1.9639594432810652,68.42105263157895,0.6777777777777777,0.4571428696314494,0.6666666666666666,0.35555556416511536,0.00024003749034776046,0.07099064486139914,100.0,0.75,1.0,1.0,1.0,0.013998130211623442,0.45759763228087175,80.0,0.71875,0.761904776096344,1.0,0.625,0.02561215209622069,1.1095719236849468,70.0,0.9375,0.375,0.375,0.375,0.5408381684582053
39,0.4347994519729558,1.1281848414831437,57.14285714285714,0.9166666666666666,0.0,0.0,0.0,0.5327191855357597,72.72727272727273,0.4666666666666667,0.444444477558136,0.5,0.4000000059604645,0.1826581565956621,2.9881984007219047,36.36363636363637,0.2833333333333333,0.4583333432674408,0.6000000014901161,0.4166666716337204,0.023228966316459817,1.461817591335694,46.666666666666664,0.5833333333333333,0.4166666716337204,0.5,0.375,0.04519118550341958,1.3467976622311666,25.0,0.3125,0.0,0.0,0.0,0.3641841777272839,2.8038770105476347,37.5,0.5333333333333333,0.444444477558136,0.5,0.4000000059604645,2.9964754280145697e-05,0.5796882643811163,66.66666666666666,1.0,0.5,1.0,0.3333333432674408,0.00929389036282861,0.4186846576364916,85.71428571428571,0.8,0.6666666865348816,1.0,0.5,0.002272207575985098,1.1871081409835726,55.55555555555556,0.53125,0.2857142686843872,0.3333333432674408,0.25,0.22627605242608734,1.3377511019372468,68.42105263157895,0.5333333333333333,0.5629629890124003,0.4888888994852702,0.6666666666666666,0.0012673828657872772,0.41151701343074354,80.0,0.75,0.7948718070983887,1.0,0.6785714328289032,0.009887139590266075,0.463354743621498,70.0,0.6875,0.8636363744735718,0.7857142984867096,1.0,0.0015437878365387428,0.832400535439524,90.0,0.9375,0.944444477558136,0.9000000059604645,1.0,0.16746351881535146
