,SZ,SZ,SZ,SZ,SZ,SZ,SZ,ASD,ASD,ASD,ASD,ASD,ASD,ASD,BIP,BIP,BIP,BIP,BIP,BIP,BIP,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL22q11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DEL16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DUP16p11_2,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DEL1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,DUP1q21_1,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,ADHD,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2,DEL15q11_2
9,0.9236654431317403,0.64983970110857,76.5625,0.8505208333333333,0.6950892955064774,0.942708333954215,0.5989583404734731,0.6898816110772796,48.67724867724868,0.5613839285714285,0.487384382635355,0.47003968929251033,0.5979166744897763,0.7213568519048341,0.48955528259075687,75.0,0.8416666666666667,0.723214291036129,0.6375000067055225,0.875,0.12465348641663279,0.6119309935396849,66.66666666666666,0.7041666666666666,0.8000000317891439,0.7666666706403097,0.850000003973643,0.819847032339803,0.6970007404026315,53.84615384615385,0.6666666666666666,0.0,0.0,0.0,0.6119088277557957,0.8080301635029431,35.714285714285715,0.26666666666666666,0.3888889104127884,0.3333333432674408,0.5000000149011612,0.6135261172893705,0.8060349026342397,40.0,0.5,0.25,0.25,0.25,0.7772943888755641,0.6598459169843984,50.0,0.8666666666666667,0.5999999642372131,0.4285714328289032,1.0,0.632363309616507,0.6696559687681894,64.65517241379311,0.43063492063492065,0.0,0.0,0.0,0.41498083197017976,0.680449190499592,59.523809523809526,0.6069444444444444,0.6086765229701996,0.5533730238676071,0.7222222288449606,0.7434966687510849
10,1.2715789984035102,1.1298606181861692,63.28125,0.8377232142857143,0.7016188763082027,0.5719494139775634,0.984375,0.6972863495678503,48.148148148148145,0.5443700396825396,0.6219789665192366,0.4812500048428774,0.9708333338300387,0.673749550079004,1.0325612441070418,53.125,0.7708333333333333,0.4839743673801422,0.3645833358168602,0.75,0.12365275896987679,0.8832931500322531,66.66666666666666,0.8958333333333334,0.841269850730896,0.75,1.0,0.09005626365635687,0.6370158707297152,53.84615384615385,0.8333333333333333,0.0,0.0,0.0,0.535860651397834,1.092190809963329,28.57142857142857,0.22916666666666666,0.2916666716337204,0.3333333358168602,0.375,0.6339929403878568,1.438205440656396,10.0,0.28125,0.0,0.0,0.0,0.6596307321860585,0.599295052895469,62.5,0.7333333333333333,0.5714285373687744,0.5,0.6666666865348816,0.7485636814967385,0.6678394893888873,62.06896551724138,0.6165476190476191,0.0,0.0,0.0,0.8762892837251438,0.6876771808089536,59.523809523809526,0.6665674603174603,0.611388623714447,0.5089285771052042,0.8095238109429678,0.6305670042714066
11,0.06499735912993353,0.5579652416145549,75.0,0.8382812500000001,0.7407467700541019,0.7519345302134752,0.7708333358168602,0.683377535116856,52.38095238095239,0.6041418650793651,0.5251970378061136,0.4991071503609419,0.6379960390428702,0.7457733307203709,0.6169875580073074,68.75,0.9166666666666667,0.6107143014669418,0.49166667461395264,0.875,0.13102750319777517,0.5368734850062487,72.22222222222221,0.6888888888888888,0.8257575829823812,0.800000011920929,0.8888888955116272,0.22136470985113338,0.6462391309064214,61.53846153846154,0.8,0.25,0.5,0.1666666716337204,0.7450869437959934,0.9929858186198021,50.0,0.22916666666666666,0.0,0.0,0.0,0.5049295411627306,0.9661226144904326,50.0,0.2,0.6666666865348816,0.5357142984867096,0.9000000059604645,0.6264379822739955,0.6209532752877812,62.5,0.6666666666666666,0.0,0.0,0.0,0.7718161976228175,0.6612734648161396,64.65517241379311,0.5639682539682539,0.0,0.0,0.0,0.692810456422373,0.6695859628018372,61.904761904761905,0.4680555555555555,0.6929357846577963,0.627380962173144,0.8083333373069763,0.6934461333659935
12,0.0865180421699465,0.6530661381096589,75.78125,0.8119791666666667,0.6693716123700142,0.7895833346992731,0.6171131003648043,0.7086496082614048,51.85185185185185,0.6130208333333333,0.5910804569721222,0.5042162736256918,0.7874007970094681,0.6932938267931625,0.504778765393036,71.875,0.7395833333333334,0.5365079566836357,0.5333333387970924,0.5625,0.472422069120935,0.4852841223929338,66.66666666666666,0.7055555555555556,0.4888888994852702,0.5833333333333334,0.4222222367922465,0.09587359546989732,0.7066984358954504,53.84615384615385,0.8500000000000001,0.0,0.0,0.0,0.6691433116532962,0.8473795449569561,50.0,0.25,0.5857143104076385,0.45000000298023224,0.875,1.0863411766748847,1.0363978240333567,30.0,0.3,0.0,0.0,0.0,0.43783609613414,0.5916250776309214,75.0,0.7333333333333333,0.5,1.0,0.3333333432674408,0.641557286482723,0.7218191003462406,64.65517241379311,0.5416666666666666,0.0,0.0,0.0,0.6462795829913283,0.6867314535621971,57.14285714285714,0.5416666666666666,0.5007575849692026,0.5305555562178293,0.4861111144224803,0.7892630304066787
13,0.4663725591935873,1.0562392208315778,67.1875,0.8320684523809525,0.4309027884155512,0.6666666679084301,0.3270833380520344,0.6600409726505194,50.79365079365079,0.6427827380952381,0.5222342560688654,0.512996039663752,0.6701388911654552,0.5075211575945523,0.3740337423945676,84.375,0.725,0.5541666746139526,0.75,0.4416666775941849,0.030540948961156056,0.5831355558212659,61.111111111111114,0.5944444444444444,0.4318181872367859,0.5333333412806193,0.36666667461395264,0.6928097539785236,0.5628887010888349,69.23076923076923,0.9375,0.533333346247673,1.0,0.375,0.39436750617525046,0.8644725868386176,28.57142857142857,0.28125,0.222222238779068,0.20000000298023224,0.25,0.6442136311598297,0.8181024610750063,60.0,0.7666666666666666,0.800000011920929,0.800000011920929,0.800000011920929,0.593398167651736,0.6068443713252509,62.5,0.6,0.5714285373687744,0.5,0.6666666865348816,0.5912037667755344,0.6762773110372164,64.65517241379311,0.5361111111111112,0.03333333333333333,0.06666666666666667,0.022222222884496053,0.694150659333071,0.6869234735404521,59.523809523809526,0.739186507936508,0.6843434472878774,0.6347222228844961,0.8591269850730896,1.032488084477635
14,0.06991214790555418,0.7336563346604059,73.4375,0.851748511904762,0.743195366114378,0.6997023914009333,0.8337797671556473,0.8234859045472483,61.37566137566137,0.6180555555555557,0.3721320393184821,0.6041666666666666,0.2927083366860946,1.3161782721404351,0.7358708503201032,65.625,0.7791666666666667,0.469318188726902,0.4000000134110451,0.5750000029802322,0.37865553218827885,0.7150448554643959,61.111111111111114,0.5694444444444445,0.3757575849692027,0.600000003973643,0.3055555621782939,0.050659459290604565,0.4621888106369095,76.92307692307693,1.0,0.6666666865348816,1.0,0.5,0.2965433684025575,1.114007095376602,28.57142857142857,0.3555555555555555,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.6153356465936802,0.6480943265380863,60.0,0.5625,0.6666666865348816,0.800000011920929,0.625,0.4299534628211603,0.6267607377817237,62.5,0.8,0.0,0.0,0.0,1.296409058589012,0.7102581954144251,64.65517241379311,0.6315873015873016,0.0,0.0,0.0,0.5328403125594438,0.9464936103931281,42.857142857142854,0.5944444444444444,0.055555557211240135,0.08333333333333333,0.041666666666666664,0.49037552428668274
15,0.867812437680871,1.0674624997436362,71.09375,0.8333333333333334,0.5377976223826408,0.8229166679084301,0.4208333408460021,0.7655996256274965,53.43915343915344,0.6379712301587301,0.5329425372183323,0.5373015950123469,0.6514881029725075,0.7902911104119174,0.39711624323956074,84.375,0.925,0.7000000327825546,0.8250000029802322,0.7000000029802322,0.9829204021458265,0.7309487171692939,55.55555555555556,0.4444444444444445,0.4148148496945699,0.4333333373069763,0.4000000059604645,0.020653020418089023,0.4504886127755856,76.92307692307693,0.9375,0.7333333492279053,0.8333333432674408,0.75,0.24314828119652107,1.2829262749821797,50.0,0.35714285714285715,0.0,0.0,0.0,0.5558913485888058,0.7202761839862133,70.0,0.7666666666666666,0.8333333432674408,0.875,0.800000011920929,0.2685285185311066,0.6473987552124134,50.0,0.6,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.3619167478457876,0.7426065719496752,64.65517241379311,0.5378968253968253,0.0,0.0,0.0,0.5643733757211015,0.7376194525091827,57.14285714285714,0.5291666666666667,0.6837606926759084,0.586706355214119,0.8694444497426351,0.6078856994913354
16,0.3293207330652848,0.8734812703058312,71.09375,0.8015625,0.6400793716311455,0.7854166701436043,0.5833333376795053,0.7073345967858721,57.67195767195767,0.6027281746031746,0.5181032009422779,0.5250000040978193,0.5579365137964487,0.7333176820336845,0.7998543895873298,68.75,0.8875000000000001,0.6011904925107956,0.5166666731238365,0.7916666716337204,0.18688836793485697,0.4909793037115737,77.77777777777779,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.2073844082906782,0.6669790514344707,46.15384615384615,0.8333333333333333,0.6060606241226196,0.5208333432674408,0.8333333432674408,0.07372898283861508,1.2017245718647414,50.0,0.4375,0.0,0.0,0.0,0.4546424847674848,0.7716438378714269,60.0,0.46875,0.6666666865348816,0.800000011920929,0.625,0.6581506605324613,0.6128911094822482,75.0,0.4666666666666667,0.5,1.0,0.3333333432674408,0.3464840065727359,0.667460396424877,62.93103448275862,0.6248809523809523,0.1688888907432556,0.2555555562178294,0.1444444457689921,0.6977550016271511,0.6790892838011239,54.761904761904766,0.5243055555555556,0.5990740855534872,0.6222222273548444,0.6458333333333334,0.730741218790178
17,0.6720433498357403,0.8695543999859008,75.0,0.8252604166666666,0.6535443793982267,0.8760416693985462,0.5750000048428774,0.6715054158536079,51.32275132275132,0.6041170634920635,0.5709822724262873,0.5023809590687355,0.7544642897943655,0.6659021323900769,0.39476289413915827,81.25,0.79375,0.559523805975914,0.625,0.5416666716337204,0.32797156029998353,0.6639921194314305,66.66666666666666,0.6597222222222222,0.766233762105306,0.7777777910232544,0.7666666706403097,0.008812871931234003,0.6336357671328646,69.23076923076923,0.8,0.75,0.8333333432674408,0.7000000029802322,0.6238261107580958,1.2286789845626298,50.0,0.3,0.36666667461395264,0.4166666716337204,0.3333333432674408,0.2988545314986266,0.8498912273546718,40.0,0.9,0.0,0.0,0.0,0.8757680073260338,0.6169010668304457,62.5,0.6,0.4000000059604645,0.5,0.3333333432674408,0.9133354502353578,0.803250137903073,64.65517241379311,0.5823015873015873,0.0600000003973643,0.13333333333333333,0.03888888955116272,0.8285546386549423,0.7346531653440819,59.523809523809526,0.4972222222222223,0.6878788024187088,0.6091269900401434,0.850000003973643,0.19279030724165386
18,0.03509110534610712,0.8275153067965256,76.5625,0.8002604166666666,0.7244543731212616,0.8177083358168602,0.6875000074505806,0.6702521859937056,59.25925925925925,0.6135416666666665,0.5748078475395838,0.5381944514811039,0.6762896863122781,0.48930247009093614,0.37980168384529983,84.375,0.9,0.7500000149011612,0.8333333432674408,0.7083333432674408,0.050229377044027204,0.6824989317772985,66.66666666666666,0.7777777777777777,0.811965823173523,0.7916666666666666,0.8666666746139526,0.27526902321046526,0.6420444791133794,69.23076923076923,0.75,0.533333346247673,1.0,0.375,0.3140051673628525,1.5477504950975545,57.14285714285714,0.25,0.1666666716337204,0.25,0.125,0.3858441267747679,0.9851828983012044,50.0,0.5416666666666667,0.25,0.5,0.1666666716337204,0.37729959439897104,0.6642053308059928,50.0,0.6,0.5,0.4000000059604645,0.6666666865348816,0.3572990208779256,0.8763120114399308,57.758620689655174,0.5932936507936508,0.5009523948033651,0.4577777832746506,0.624444446961085,0.3612900942460604,0.8379715460031077,54.761904761904766,0.4930555555555555,0.6635586669047674,0.6107142964998881,0.7638888855775198,0.3520734667067115
19,0.04839253866823499,1.1195276872808044,72.65625,0.7755208333333333,0.5956574771553278,0.78125,0.5020833406597376,0.9251592547285795,54.4973544973545,0.5949652777777777,0.5888553659121195,0.49300596055885154,0.7722222246229649,0.06847209379946445,0.4392416450627868,81.25,0.8208333333333334,0.6333333477377892,0.875,0.5000000074505806,0.4891236522613,0.735570323642841,72.22222222222221,0.8680555555555555,0.5444444417953491,0.5,0.6111111044883728,0.01237722573827773,0.5630177488809879,84.61538461538461,0.75,0.5,0.5,0.5,0.26926665940687616,1.6396898990645248,42.857142857142854,0.375,0.0,0.0,0.0,0.46922964729942307,1.0119646790840124,60.0,0.36666666666666664,0.2857142984867096,0.5,0.20000000298023224,0.6797190630031248,0.6196742836483063,75.0,0.5333333333333333,0.5,1.0,0.3333333432674408,0.4338513589530361,0.7472336973298066,63.793103448275865,0.5736111111111111,0.34888889392217,0.45,0.3333333353201548,0.3111165691317147,0.9195227057985388,54.761904761904766,0.43194444444444446,0.5476856529712677,0.5023809572060903,0.6083333392937978,0.31729273293286675
20,0.014734576362574659,1.0015365271910441,73.4375,0.8097842261904762,0.7019029725342989,0.7822916712611914,0.6730654835700989,0.7588405194538196,59.25925925925925,0.6520833333333332,0.5462421923875809,0.5694444508602222,0.5777777836968502,0.9345026052977502,0.5881634854427047,78.125,0.9177083333333333,0.6642857193946838,0.6875,0.7708333358168602,0.01378585171754806,0.7115344108332676,66.66666666666666,0.5777777777777778,0.5252525409062704,0.5277777711550394,0.5333333412806193,0.022817184023211045,0.4947734953839694,76.92307692307693,0.875,0.7333333492279053,0.8333333432674408,0.75,0.046917101813392696,1.5904577053715776,57.14285714285714,0.38888888888888884,0.4166666716337204,0.6666666716337204,0.3333333432674408,0.27735012267347764,0.8365953142196039,60.0,0.7,0.800000011920929,0.800000011920929,0.800000011920929,0.3848781822156236,0.5264892025018868,75.0,0.8666666666666667,0.6666666865348816,0.6666666865348816,0.6666666865348816,0.6534923781679018,0.65728917473724,62.06896551724138,0.6085714285714285,0.30920635064442953,0.4000000019868215,0.3166666706403097,0.534871153097551,0.75183021448081,50.0,0.5881944444444445,0.6155788699785868,0.5593254069487253,0.7638888905445734,0.5835738896410613
21,0.05145138049797576,1.4206856546483397,65.625,0.7890625,0.4839285798370838,0.8385416679084301,0.3562500048428774,0.7675765715229477,59.25925925925925,0.6327628968253969,0.48327021052440006,0.5679563569525877,0.5106150843203068,0.3131557311762182,0.5747556194825093,78.125,0.9142857142857143,0.4345238208770752,0.625,0.4333333373069763,0.010872199477534147,0.6736805111649605,61.111111111111114,0.875,0.7238095204035441,0.8055555621782938,0.6666666666666666,0.02836850188372136,0.6222812225310087,69.23076923076923,0.8229166666666667,0.6500000059604645,0.5833333432674408,0.75,0.07396571971654128,1.4978982451837524,50.0,0.43333333333333335,0.0,0.0,0.0,0.3092683051260521,0.915187596651004,60.0,0.7666666666666666,0.3333333432674408,0.375,0.30000001192092896,0.534789204623582,0.5735058406956534,62.5,0.7333333333333333,0.4000000059604645,0.5,0.3333333432674408,0.2860544528239841,0.6777473613534503,59.48275862068966,0.5719841269841269,0.2660317480564117,0.3333333353201548,0.2444444457689921,0.658059968979323,0.6882656218351255,50.0,0.6027777777777777,0.5030728479226431,0.47460317611694336,0.5388888865709305,0.48598757725779224
22,2.266187671686131,2.2134886339978115,64.0625,0.7926339285714286,0.38751804642379284,0.7291666679084301,0.27738095726817846,0.8876655852929923,59.78835978835979,0.629811507936508,0.560084601243337,0.5080853197723627,0.6868055587013563,0.5505356480734926,0.5369584075265363,84.375,0.830654761904762,0.5642857179045677,0.625,0.5208333358168602,0.04526776881505004,0.631384394960602,61.111111111111114,0.7236111111111111,0.644444465637207,0.8666666746139526,0.5333333412806193,0.022311144040903126,0.7044593948876376,61.53846153846154,0.6333333333333333,0.4285714328289032,0.375,0.5,0.044421864437376384,1.420127623452254,50.0,0.3,0.36666667461395264,0.4166666716337204,0.3333333432674408,0.15160702757132444,1.209119845286594,40.0,0.9,0.0,0.0,0.0,0.5256653647017238,0.5593235983874302,50.0,0.6666666666666666,0.3333333432674408,0.3333333432674408,0.3333333432674408,0.6062995861341006,0.783386212753724,62.93103448275862,0.5445634920634921,0.2279365122318268,0.3333333353201548,0.19111111462116243,0.08589862091329731,0.7876998609867791,57.14285714285714,0.6243055555555556,0.3916666756073634,0.5416666666666666,0.3083333373069763,0.3909182101750607
